Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_AM->ATL	Data-ld-ln	Full-ld-ln
18018	 0.00003	 0.00015	 0.00002	 0.00011	 0.01616	 0.00000	 0.00001	 0.00000		204.703853	-2535.624469
19019	 0.00008	 0.00038	 0.00003	 0.00028	 0.01684	 0.00001	 0.00001	 0.00000		186.209297	-2652.189841
20020	 0.00006	 0.00014	 0.00003	 0.00013	 0.01577	 0.00001	 0.00001	 0.00000		196.651297	-2716.087058
21021	 0.00006	 0.00025	 0.00002	 0.00008	 0.01625	 0.00000	 0.00001	 0.00000		201.358820	-2536.731091
22022	 0.00002	 0.00014	 0.00001	 0.00017	 0.01507	 0.00000	 0.00000	 0.00000		201.034021	-2723.549008
23023	 0.00002	 0.00008	 0.00000	 0.00005	 0.01515	 0.00000	 0.00000	 0.00000		205.710937	-2654.711719
24024	 0.00001	 0.00007	 0.00000	 0.00003	 0.01799	 0.00000	 0.00000	 0.00000		214.827636	-2683.251951
25025	 0.00001	 0.00004	 0.00000	 0.00003	 0.01684	 0.00000	 0.00000	 0.00000		213.525640	-2700.669898
26026	 0.00001	 0.00005	 0.00000	 0.00001	 0.01533	 0.00000	 0.00000	 0.00000		228.449561	-2606.534471
27027	 0.00001	 0.00011	 0.00000	 0.00004	 0.01639	 0.00000	 0.00000	 0.00000		213.888220	-2631.710987
28028	 0.00000	 0.00017	 0.00000	 0.00003	 0.01734	 0.00000	 0.00000	 0.00000		216.382828	-2605.442864
29029	 0.00000	 0.00012	 0.00000	 0.00012	 0.01703	 0.00000	 0.00000	 0.00000		205.227205	-2665.364885
30030	 0.00000	 0.00002	 0.00000	 0.00004	 0.01500	 0.00000	 0.00000	 0.00000		224.972151	-2645.652554
31031	 0.00002	 0.00010	 0.00001	 0.00020	 0.01481	 0.00000	 0.00000	 0.00000		196.794464	-2630.202694
32032	 0.00001	 0.00007	 0.00001	 0.00025	 0.01613	 0.00000	 0.00000	 0.00000		199.751329	-2662.488398
33033	 0.00001	 0.00005	 0.00000	 0.00014	 0.01663	 0.00000	 0.00000	 0.00000		210.710899	-2689.014956
34034	 0.00001	 0.00004	 0.00000	 0.00001	 0.01565	 0.00000	 0.00000	 0.00000		247.150529	-2530.951064
35035	 0.00000	 0.00007	 0.00000	 0.00009	 0.01802	 0.00000	 0.00000	 0.00000		210.691215	-2606.953426
36036	 0.00001	 0.00007	 0.00001	 0.00024	 0.01602	 0.00000	 0.00000	 0.00000		201.107187	-2636.164809
37037	 0.00002	 0.00010	 0.00002	 0.00020	 0.01767	 0.00000	 0.00001	 0.00000		202.648869	-2548.446198
38038	 0.00004	 0.00007	 0.00004	 0.00027	 0.01791	 0.00000	 0.00001	 0.00000		202.870855	-2597.977377
39039	 0.00002	 0.00007	 0.00002	 0.00010	 0.01466	 0.00000	 0.00001	 0.00000		217.507816	-2561.118363
40040	 0.00004	 0.00010	 0.00002	 0.00009	 0.01527	 0.00000	 0.00001	 0.00000		200.611887	-2673.595080
41041	 0.00003	 0.00009	 0.00002	 0.00015	 0.01497	 0.00000	 0.00001	 0.00000		212.512275	-2603.712734
42042	 0.00004	 0.00010	 0.00002	 0.00007	 0.01579	 0.00000	 0.00001	 0.00000		207.000402	-2630.604510
43043	 0.00007	 0.00027	 0.00002	 0.00015	 0.01774	 0.00001	 0.00001	 0.00000		185.471077	-2644.688543
44044	 0.00004	 0.00018	 0.00001	 0.00004	 0.01599	 0.00000	 0.00000	 0.00000		198.715341	-2568.847922
45045	 0.00007	 0.00010	 0.00002	 0.00012	 0.01634	 0.00000	 0.00001	 0.00000		195.884113	-2603.134061
46046	 0.00008	 0.00026	 0.00003	 0.00009	 0.01777	 0.00001	 0.00001	 0.00000		189.537575	-2546.717954
47047	 0.00006	 0.00022	 0.00003	 0.00022	 0.01556	 0.00000	 0.00001	 0.00000		197.784111	-2593.800058
48048	 0.00006	 0.00013	 0.00002	 0.00008	 0.01602	 0.00000	 0.00001	 0.00000		202.768135	-2606.810436
49049	 0.00001	 0.00012	 0.00001	 0.00022	 0.01696	 0.00000	 0.00001	 0.00000		204.984813	-2592.962279
50050	 0.00001	 0.00002	 0.00001	 0.00030	 0.01536	 0.00000	 0.00001	 0.00000		212.052409	-2573.053342
51051	 0.00001	 0.00005	 0.00002	 0.00028	 0.01615	 0.00000	 0.00001	 0.00000		207.353454	-2617.334670
52052	 0.00001	 0.00005	 0.00001	 0.00022	 0.01576	 0.00000	 0.00000	 0.00000		205.069329	-2674.463166
53053	 0.00001	 0.00007	 0.00002	 0.00012	 0.01588	 0.00000	 0.00001	 0.00000		215.763416	-2556.178988
54054	 0.00003	 0.00014	 0.00001	 0.00019	 0.01802	 0.00000	 0.00000	 0.00000		196.104139	-2530.368249
55055	 0.00002	 0.00006	 0.00002	 0.00030	 0.01625	 0.00000	 0.00001	 0.00000		194.994966	-2692.960627
56056	 0.00004	 0.00009	 0.00003	 0.00021	 0.01587	 0.00000	 0.00001	 0.00000		204.547096	-2632.254042
57057	 0.00004	 0.00012	 0.00002	 0.00022	 0.01597	 0.00000	 0.00001	 0.00000		198.047934	-2597.812437
58058	 0.00007	 0.00023	 0.00003	 0.00017	 0.01595	 0.00001	 0.00001	 0.00000		199.054670	-2652.997887
59059	 0.00005	 0.00011	 0.00005	 0.00042	 0.01692	 0.00000	 0.00002	 0.00000		196.468064	-2531.344145
60060	 0.00002	 0.00015	 0.00007	 0.00068	 0.01572	 0.00000	 0.00003	 0.00000		188.775733	-2657.288788
61061	 0.00001	 0.00003	 0.00009	 0.00048	 0.01609	 0.00000	 0.00003	 0.00000		196.955142	-2531.151385
62062	 0.00002	 0.00009	 0.00011	 0.00058	 0.01535	 0.00000	 0.00004	 0.00000		194.007941	-2645.272744
63063	 0.00003	 0.00009	 0.00004	 0.00034	 0.01863	 0.00000	 0.00002	 0.00000		202.918018	-2532.407770
64064	 0.00001	 0.00011	 0.00002	 0.00017	 0.01678	 0.00000	 0.00001	 0.00000		203.790107	-2605.844280
65065	 0.00003	 0.00018	 0.00001	 0.00010	 0.01715	 0.00000	 0.00001	 0.00000		209.778749	-2540.199500
66066	 0.00003	 0.00006	 0.00002	 0.00020	 0.01539	 0.00000	 0.00001	 0.00000		209.320900	-2657.899692
67067	 0.00005	 0.00013	 0.00002	 0.00025	 0.01711	 0.00000	 0.00001	 0.00000		194.537372	-2595.151531
68068	 0.00005	 0.00008	 0.00002	 0.00015	 0.01856	 0.00000	 0.00001	 0.00000		202.358617	-2553.068958
69069	 0.00001	 0.00006	 0.00002	 0.00009	 0.01926	 0.00000	 0.00001	 0.00000		220.692440	-2521.554814
70070	 0.00001	 0.00002	 0.00002	 0.00025	 0.01751	 0.00000	 0.00000	 0.00000		210.797304	-2506.095596
71071	 0.00001	 0.00006	 0.00001	 0.00014	 0.01632	 0.00000	 0.00001	 0.00000		212.640053	-2623.045697
72072	 0.00007	 0.00021	 0.00003	 0.00009	 0.01501	 0.00001	 0.00001	 0.00000		207.640746	-2631.541944
73073	 0.00003	 0.00016	 0.00002	 0.00022	 0.01750	 0.00000	 0.00001	 0.00000		202.388265	-2614.307979
74074	 0.00005	 0.00006	 0.00004	 0.00025	 0.01742	 0.00000	 0.00001	 0.00000		204.282600	-2580.508393
75075	 0.00008	 0.00035	 0.00007	 0.00034	 0.01485	 0.00001	 0.00002	 0.00000		192.240052	-2614.693565
76076	 0.00004	 0.00008	 0.00003	 0.00022	 0.01675	 0.00000	 0.00001	 0.00000		199.291583	-2620.072448
77077	 0.00003	 0.00007	 0.00003	 0.00050	 0.01620	 0.00000	 0.00001	 0.00000		195.296940	-2644.583880
78078	 0.00003	 0.00016	 0.00003	 0.00028	 0.01716	 0.00000	 0.00001	 0.00000		198.455699	-2591.093440
79079	 0.00003	 0.00027	 0.00002	 0.00019	 0.01518	 0.00000	 0.00001	 0.00000		197.424293	-2640.132955
80080	 0.00003	 0.00012	 0.00003	 0.00018	 0.01549	 0.00000	 0.00001	 0.00000		203.607122	-2586.522608
81081	 0.00006	 0.00009	 0.00002	 0.00008	 0.01613	 0.00000	 0.00001	 0.00000		204.618867	-2583.852560
82082	 0.00008	 0.00022	 0.00005	 0.00041	 0.01447	 0.00001	 0.00002	 0.00000		191.832636	-2635.762706
83083	 0.00003	 0.00015	 0.00006	 0.00050	 0.01478	 0.00000	 0.00002	 0.00000		192.206685	-2679.557686
84084	 0.00002	 0.00008	 0.00004	 0.00032	 0.01614	 0.00000	 0.00001	 0.00000		201.613899	-2638.072474
85085	 0.00001	 0.00017	 0.00006	 0.00044	 0.01509	 0.00000	 0.00002	 0.00000		198.442664	-2703.639634
86086	 0.00001	 0.00005	 0.00003	 0.00030	 0.01499	 0.00000	 0.00001	 0.00000		207.534797	-2638.828970
87087	 0.00002	 0.00006	 0.00003	 0.00023	 0.01512	 0.00000	 0.00001	 0.00000		202.853390	-2643.833275
88088	 0.00001	 0.00004	 0.00002	 0.00023	 0.01495	 0.00000	 0.00001	 0.00000		208.155334	-2721.393174
89089	 0.00004	 0.00012	 0.00003	 0.00022	 0.01494	 0.00000	 0.00001	 0.00000		203.067533	-2566.643851
90090	 0.00007	 0.00012	 0.00002	 0.00016	 0.01709	 0.00000	 0.00001	 0.00000		199.801289	-2558.561978
91091	 0.00002	 0.00009	 0.00002	 0.00023	 0.01722	 0.00000	 0.00000	 0.00000		201.028478	-2600.341443
92092	 0.00004	 0.00019	 0.00001	 0.00014	 0.01678	 0.00000	 0.00000	 0.00000		199.503546	-2629.762888
93093	 0.00005	 0.00014	 0.00002	 0.00016	 0.01556	 0.00000	 0.00001	 0.00000		197.983546	-2609.368026
94094	 0.00003	 0.00007	 0.00002	 0.00016	 0.01517	 0.00000	 0.00001	 0.00000		206.984725	-2650.747499
95095	 0.00002	 0.00015	 0.00002	 0.00025	 0.01660	 0.00000	 0.00001	 0.00000		200.786688	-2611.113198
96096	 0.00003	 0.00011	 0.00003	 0.00021	 0.01556	 0.00000	 0.00001	 0.00000		201.028906	-2597.999167
97097	 0.00004	 0.00012	 0.00002	 0.00014	 0.01596	 0.00000	 0.00001	 0.00000		204.863499	-2616.929629
98098	 0.00002	 0.00008	 0.00002	 0.00029	 0.01603	 0.00000	 0.00001	 0.00000		198.543530	-2739.380570
99099	 0.00007	 0.00015	 0.00002	 0.00008	 0.01572	 0.00001	 0.00001	 0.00000		206.040763	-2569.667336
100100	 0.00003	 0.00019	 0.00003	 0.00013	 0.01528	 0.00000	 0.00001	 0.00000		210.577243	-2605.130066
101101	 0.00002	 0.00006	 0.00002	 0.00025	 0.01690	 0.00000	 0.00001	 0.00000		204.912838	-2560.577368
102102	 0.00002	 0.00004	 0.00001	 0.00035	 0.01603	 0.00000	 0.00001	 0.00000		204.300607	-2602.985941
103103	 0.00003	 0.00015	 0.00004	 0.00059	 0.01607	 0.00000	 0.00001	 0.00000		189.221702	-2570.325043
104104	 0.00001	 0.00003	 0.00002	 0.00024	 0.01692	 0.00000	 0.00001	 0.00000		212.889567	-2547.714042
105105	 0.00002	 0.00003	 0.00003	 0.00030	 0.01627	 0.00000	 0.00001	 0.00000		206.723707	-2629.952107
106106	 0.00007	 0.00016	 0.00002	 0.00011	 0.01539	 0.00001	 0.00001	 0.00000		201.421802	-2632.404297
107107	 0.00009	 0.00033	 0.00003	 0.00011	 0.01760	 0.00001	 0.00001	 0.00000		195.384663	-2570.120803
108108	 0.00005	 0.00009	 0.00002	 0.00015	 0.01698	 0.00000	 0.00001	 0.00000		203.910734	-2581.630972
109109	 0.00003	 0.00007	 0.00001	 0.00009	 0.01747	 0.00000	 0.00000	 0.00000		207.753653	-2559.926829
110110	 0.00003	 0.00004	 0.00001	 0.00005	 0.01588	 0.00000	 0.00000	 0.00000		217.449526	-2629.657655
111111	 0.00004	 0.00010	 0.00003	 0.00031	 0.01483	 0.00000	 0.00001	 0.00000		195.270715	-2657.382947
112112	 0.00005	 0.00014	 0.00003	 0.00018	 0.01606	 0.00000	 0.00001	 0.00000		204.743546	-2580.944002
113113	 0.00007	 0.00026	 0.00003	 0.00034	 0.01694	 0.00001	 0.00001	 0.00000		186.155771	-2717.156732
114114	 0.00003	 0.00010	 0.00001	 0.00001	 0.01586	 0.00000	 0.00000	 0.00000		236.773895	-2570.536132
115115	 0.00004	 0.00013	 0.00001	 0.00002	 0.01724	 0.00000	 0.00000	 0.00000		204.887829	-2620.987544
116116	 0.00004	 0.00012	 0.00003	 0.00013	 0.01585	 0.00000	 0.00001	 0.00000		201.202234	-2663.831869
117117	 0.00004	 0.00010	 0.00002	 0.00009	 0.01491	 0.00000	 0.00001	 0.00000		207.592476	-2697.703041
118118	 0.00005	 0.00019	 0.00001	 0.00014	 0.01724	 0.00000	 0.00001	 0.00000		193.972321	-2660.934765
119119	 0.00010	 0.00022	 0.00003	 0.00025	 0.01770	 0.00001	 0.00001	 0.00000		184.318158	-2581.771610
120120	 0.00008	 0.00012	 0.00003	 0.00020	 0.01588	 0.00000	 0.00001	 0.00000		195.293007	-2611.308046
121121	 0.00008	 0.00022	 0.00002	 0.00032	 0.01607	 0.00001	 0.00001	 0.00000		189.468837	-2600.652812
122122	 0.00015	 0.00018	 0.00005	 0.00019	 0.01591	 0.00001	 0.00002	 0.00000		193.195038	-2637.880321
123123	 0.00007	 0.00035	 0.00005	 0.00053	 0.01541	 0.00001	 0.00002	 0.00000		185.590241	-2651.148192
124124	 0.00005	 0.00017	 0.00003	 0.00016	 0.01493	 0.00000	 0.00001	 0.00000		206.124386	-2641.691889
125125	 0.00007	 0.00028	 0.00003	 0.00023	 0.01779	 0.00001	 0.00001	 0.00000		190.205921	-2529.445716
126126	 0.00003	 0.00008	 0.00002	 0.00012	 0.01543	 0.00000	 0.00001	 0.00000		205.659478	-2654.621182
127127	 0.00005	 0.00016	 0.00001	 0.00006	 0.01655	 0.00000	 0.00000	 0.00000		205.545958	-2562.736753
128128	 0.00001	 0.00007	 0.00001	 0.00010	 0.01733	 0.00000	 0.00000	 0.00000		217.979730	-2562.978399
129129	 0.00001	 0.00009	 0.00001	 0.00004	 0.01453	 0.00000	 0.00000	 0.00000		231.142802	-2611.940155
130130	 0.00001	 0.00006	 0.00001	 0.00005	 0.01636	 0.00000	 0.00000	 0.00000		215.913535	-2576.118928
131131	 0.00001	 0.00014	 0.00001	 0.00009	 0.01750	 0.00000	 0.00000	 0.00000		211.389427	-2599.756392
132132	 0.00001	 0.00008	 0.00000	 0.00023	 0.01685	 0.00000	 0.00000	 0.00000		201.733967	-2666.174232
133133	 0.00000	 0.00006	 0.00000	 0.00002	 0.01785	 0.00000	 0.00000	 0.00000		229.168552	-2626.399062
134134	 0.00000	 0.00005	 0.00000	 0.00003	 0.01599	 0.00000	 0.00000	 0.00000		232.723837	-2694.058567
135135	 0.00000	 0.00006	 0.00000	 0.00002	 0.01586	 0.00000	 0.00000	 0.00000		225.331988	-2676.137632
136136	 0.00000	 0.00012	 0.00000	 0.00003	 0.01730	 0.00000	 0.00000	 0.00000		224.582789	-2652.894150
137137	 0.00000	 0.00003	 0.00000	 0.00001	 0.01771	 0.00000	 0.00000	 0.00000		234.676711	-2553.456460
138138	 0.00000	 0.00008	 0.00000	 0.00001	 0.01643	 0.00000	 0.00000	 0.00000		236.827948	-2622.971140
139139	 0.00000	 0.00007	 0.00000	 0.00011	 0.01775	 0.00000	 0.00000	 0.00000		231.367243	-2602.377867
140140	 0.00000	 0.00005	 0.00000	 0.00002	 0.01672	 0.00000	 0.00000	 0.00000		230.147857	-2630.102300
141141	 0.00000	 0.00004	 0.00000	 0.00003	 0.01620	 0.00000	 0.00000	 0.00000		225.772757	-2630.337871
142142	 0.00000	 0.00006	 0.00000	 0.00001	 0.01703	 0.00000	 0.00000	 0.00000		222.752615	-2729.744725
143143	 0.00000	 0.00001	 0.00000	 0.00009	 0.01637	 0.00000	 0.00000	 0.00000		227.815747	-2685.193253
144144	 0.00000	 0.00005	 0.00000	 0.00011	 0.01559	 0.00000	 0.00000	 0.00000		217.772872	-2638.250763
145145	 0.00000	 0.00005	 0.00000	 0.00014	 0.01595	 0.00000	 0.00000	 0.00000		217.108878	-2632.943206
146146	 0.00000	 0.00002	 0.00000	 0.00004	 0.01622	 0.00000	 0.00000	 0.00000		228.360015	-2615.073476
147147	 0.00000	 0.00001	 0.00000	 0.00002	 0.01571	 0.00000	 0.00000	 0.00000		225.949447	-2662.204936
148148	 0.00000	 0.00001	 0.00000	 0.00002	 0.01525	 0.00000	 0.00000	 0.00000		240.249047	-2704.564574
149149	 0.00001	 0.00003	 0.00000	 0.00003	 0.01724	 0.00000	 0.00000	 0.00000		221.143593	-2579.482891
150150	 0.00000	 0.00004	 0.00000	 0.00005	 0.01622	 0.00000	 0.00000	 0.00000		215.979437	-2608.686647
151151	 0.00000	 0.00005	 0.00000	 0.00004	 0.01620	 0.00000	 0.00000	 0.00000		216.647980	-2646.743356
152152	 0.00001	 0.00008	 0.00000	 0.00003	 0.01581	 0.00000	 0.00000	 0.00000		222.420110	-2636.392365
153153	 0.00002	 0.00006	 0.00001	 0.00003	 0.01739	 0.00000	 0.00000	 0.00000		216.091523	-2515.624332
154154	 0.00002	 0.00015	 0.00000	 0.00003	 0.01475	 0.00000	 0.00000	 0.00000		207.679246	-2729.227492
155155	 0.00002	 0.00007	 0.00001	 0.00006	 0.01600	 0.00000	 0.00000	 0.00000		212.116469	-2661.866939
156156	 0.00007	 0.00016	 0.00002	 0.00036	 0.01824	 0.00000	 0.00001	 0.00000		185.605567	-2553.799973
157157	 0.00004	 0.00015	 0.00001	 0.00029	 0.01688	 0.00000	 0.00000	 0.00000		193.186023	-2638.715104
158158	 0.00002	 0.00010	 0.00001	 0.00021	 0.01479	 0.00000	 0.00000	 0.00000		205.719881	-2667.252146
159159	 0.00002	 0.00016	 0.00002	 0.00012	 0.01665	 0.00000	 0.00001	 0.00000		204.358417	-2573.790565
160160	 0.00002	 0.00009	 0.00003	 0.00054	 0.01600	 0.00000	 0.00001	 0.00000		193.413508	-2662.203747
161161	 0.00001	 0.00010	 0.00001	 0.00006	 0.01580	 0.00000	 0.00000	 0.00000		220.414008	-2661.687859
162162	 0.00002	 0.00024	 0.00000	 0.00003	 0.01529	 0.00000	 0.00000	 0.00000		214.883518	-2667.345978
163163	 0.00001	 0.00005	 0.00000	 0.00001	 0.01660	 0.00000	 0.00000	 0.00000		227.896184	-2638.987314
164164	 0.00000	 0.00001	 0.00000	 0.00004	 0.01493	 0.00000	 0.00000	 0.00000		223.547476	-2565.454564
165165	 0.00001	 0.00006	 0.00000	 0.00022	 0.01566	 0.00000	 0.00000	 0.00000		201.749159	-2734.868576
166166	 0.00001	 0.00004	 0.00000	 0.00004	 0.01499	 0.00000	 0.00000	 0.00000		224.675048	-2675.363887
167167	 0.00001	 0.00003	 0.00000	 0.00003	 0.01709	 0.00000	 0.00000	 0.00000		224.280933	-2707.605604
168168	 0.00002	 0.00004	 0.00001	 0.00011	 0.01802	 0.00000	 0.00000	 0.00000		211.951882	-2568.611059
169169	 0.00003	 0.00010	 0.00001	 0.00003	 0.01711	 0.00000	 0.00000	 0.00000		210.012706	-2612.519708
170170	 0.00001	 0.00006	 0.00001	 0.00008	 0.01628	 0.00000	 0.00000	 0.00000		207.079391	-2677.628236
171171	 0.00002	 0.00007	 0.00000	 0.00015	 0.01566	 0.00000	 0.00000	 0.00000		204.338651	-2640.005795
172172	 0.00001	 0.00010	 0.00001	 0.00012	 0.01835	 0.00000	 0.00000	 0.00000		196.377950	-2518.289491
173173	 0.00001	 0.00003	 0.00000	 0.00010	 0.01625	 0.00000	 0.00000	 0.00000		200.406711	-2710.221065
174174	 0.00000	 0.00004	 0.00000	 0.00002	 0.01654	 0.00000	 0.00000	 0.00000		226.713068	-2629.688154
175175	 0.00001	 0.00007	 0.00000	 0.00013	 0.01522	 0.00000	 0.00000	 0.00000		209.183538	-2705.670365
176176	 0.00001	 0.00002	 0.00000	 0.00006	 0.01746	 0.00000	 0.00000	 0.00000		220.369482	-2616.134274
177177	 0.00001	 0.00012	 0.00001	 0.00005	 0.01688	 0.00000	 0.00000	 0.00000		219.282666	-2574.273528
178178	 0.00001	 0.00012	 0.00000	 0.00006	 0.01622	 0.00000	 0.00000	 0.00000		205.197770	-2695.764529
179179	 0.00000	 0.00002	 0.00000	 0.00002	 0.01646	 0.00000	 0.00000	 0.00000		228.325098	-2594.053718
180180	 0.00001	 0.00004	 0.00000	 0.00004	 0.01655	 0.00000	 0.00000	 0.00000		204.505131	-2587.886010
181181	 0.00001	 0.00005	 0.00000	 0.00002	 0.01781	 0.00000	 0.00000	 0.00000		221.635406	-2608.366340
182182	 0.00001	 0.00008	 0.00000	 0.00002	 0.01631	 0.00000	 0.00000	 0.00000		223.940984	-2623.169158
183183	 0.00000	 0.00001	 0.00000	 0.00008	 0.01570	 0.00000	 0.00000	 0.00000		226.715062	-2686.444603
184184	 0.00001	 0.00004	 0.00000	 0.00003	 0.01515	 0.00000	 0.00000	 0.00000		220.174247	-2637.623157
185185	 0.00000	 0.00002	 0.00000	 0.00001	 0.01647	 0.00000	 0.00000	 0.00000		232.457762	-2617.308264
186186	 0.00000	 0.00001	 0.00000	 0.00001	 0.01524	 0.00000	 0.00000	 0.00000		264.921555	-2593.996341
187187	 0.00000	 0.00001	 0.00000	 0.00007	 0.01605	 0.00000	 0.00000	 0.00000		228.462458	-2664.900409
188188	 0.00000	 0.00001	 0.00000	 0.00005	 0.01670	 0.00000	 0.00000	 0.00000		229.071985	-2619.057808
189189	 0.00000	 0.00004	 0.00000	 0.00005	 0.01487	 0.00000	 0.00000	 0.00000		224.027378	-2691.475392
190190	 0.00000	 0.00004	 0.00000	 0.00008	 0.01624	 0.00000	 0.00000	 0.00000		216.762659	-2636.215217
191191	 0.00000	 0.00026	 0.00000	 0.00003	 0.01597	 0.00000	 0.00000	 0.00000		222.096301	-2577.999548
192192	 0.00000	 0.00002	 0.00000	 0.00019	 0.01658	 0.00000	 0.00000	 0.00000		216.108654	-2674.941451
193193	 0.00001	 0.00002	 0.00000	 0.00004	 0.01696	 0.00000	 0.00000	 0.00000		211.704658	-2675.110676
194194	 0.00000	 0.00003	 0.00000	 0.00001	 0.01645	 0.00000	 0.00000	 0.00000		239.536698	-2605.561478
195195	 0.00001	 0.00007	 0.00000	 0.00001	 0.01691	 0.00000	 0.00000	 0.00000		237.796180	-2572.396203
196196	 0.00001	 0.00013	 0.00000	 0.00001	 0.01633	 0.00000	 0.00000	 0.00000		225.179839	-2585.299441
197197	 0.00001	 0.00003	 0.00000	 0.00001	 0.01570	 0.00000	 0.00000	 0.00000		241.919282	-2539.248310
198198	 0.00001	 0.00006	 0.00000	 0.00005	 0.01698	 0.00000	 0.00000	 0.00000		207.132398	-2654.020421
199199	 0.00001	 0.00007	 0.00000	 0.00006	 0.01682	 0.00000	 0.00000	 0.00000		212.166233	-2558.863967
200200	 0.00002	 0.00009	 0.00001	 0.00006	 0.01791	 0.00000	 0.00000	 0.00000		205.385862	-2590.657588
201201	 0.00002	 0.00006	 0.00001	 0.00010	 0.01686	 0.00000	 0.00000	 0.00000		212.732432	-2662.699089
202202	 0.00003	 0.00014	 0.00006	 0.00034	 0.01677	 0.00000	 0.00002	 0.00000		193.843863	-2617.552924
203203	 0.00002	 0.00023	 0.00006	 0.00044	 0.01566	 0.00000	 0.00002	 0.00000		190.849117	-2660.520595
204204	 0.00002	 0.00004	 0.00005	 0.00026	 0.01652	 0.00000	 0.00002	 0.00000		211.983375	-2539.200309
205205	 0.00003	 0.00009	 0.00005	 0.00028	 0.01737	 0.00000	 0.00001	 0.00000		196.427651	-2590.477639
206206	 0.00004	 0.00006	 0.00004	 0.00032	 0.01535	 0.00000	 0.00001	 0.00000		197.272202	-2645.164266
207207	 0.00004	 0.00011	 0.00003	 0.00025	 0.01504	 0.00000	 0.00001	 0.00000		201.069306	-2616.628233
208208	 0.00005	 0.00024	 0.00006	 0.00048	 0.01625	 0.00001	 0.00002	 0.00000		188.850801	-2604.529592
209209	 0.00008	 0.00016	 0.00009	 0.00059	 0.01604	 0.00001	 0.00003	 0.00000		188.457929	-2581.531593
210210	 0.00002	 0.00003	 0.00003	 0.00021	 0.01564	 0.00000	 0.00001	 0.00000		206.017640	-2536.160475
211211	 0.00002	 0.00004	 0.00002	 0.00022	 0.01503	 0.00000	 0.00001	 0.00000		212.381664	-2599.027924
212212	 0.00005	 0.00007	 0.00004	 0.00023	 0.01542	 0.00000	 0.00002	 0.00000		205.590475	-2509.970026
213213	 0.00004	 0.00015	 0.00003	 0.00015	 0.01567	 0.00000	 0.00001	 0.00000		208.450702	-2541.572133
214214	 0.00005	 0.00045	 0.00003	 0.00021	 0.01636	 0.00000	 0.00001	 0.00000		193.015798	-2672.438743
215215	 0.00008	 0.00020	 0.00004	 0.00032	 0.01579	 0.00001	 0.00001	 0.00000		191.357285	-2577.930837
216216	 0.00017	 0.00069	 0.00007	 0.00020	 0.01562	 0.00001	 0.00002	 0.00000		188.551488	-2684.555431
217217	 0.00007	 0.00015	 0.00003	 0.00019	 0.01449	 0.00000	 0.00001	 0.00000		192.964199	-2650.480765
218218	 0.00007	 0.00031	 0.00002	 0.00010	 0.01667	 0.00001	 0.00001	 0.00000		198.521053	-2600.094881
