Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00001	 0.00002	 0.00000	 0.00000	 0.02270	 0.00000	 0.00000	 0.00000		265.250103	-3406.385847
1001	 0.00003	 0.00005	 0.00001	 0.00001	 0.02294	 0.00000	 0.00000	 0.00000		244.228538	-3314.594357
2002	 0.00003	 0.00008	 0.00001	 0.00003	 0.02244	 0.00000	 0.00000	 0.00000		220.852100	-3297.209653
3003	 0.00003	 0.00013	 0.00001	 0.00006	 0.02096	 0.00000	 0.00000	 0.00000		217.116843	-3306.017575
4004	 0.00003	 0.00005	 0.00001	 0.00004	 0.02324	 0.00000	 0.00000	 0.00000		235.216353	-3261.827772
5005	 0.00015	 0.00018	 0.00002	 0.00005	 0.02128	 0.00001	 0.00001	 0.00000		205.113961	-3439.935609
6006	 0.00016	 0.00017	 0.00002	 0.00003	 0.02108	 0.00001	 0.00001	 0.00000		223.785493	-3259.408180
7007	 0.00008	 0.00026	 0.00003	 0.00005	 0.02021	 0.00001	 0.00001	 0.00000		215.332273	-3471.220692
8008	 0.00005	 0.00007	 0.00001	 0.00002	 0.02086	 0.00000	 0.00000	 0.00000		231.578709	-3431.702598
9009	 0.00004	 0.00016	 0.00001	 0.00001	 0.02122	 0.00000	 0.00000	 0.00000		241.610866	-3252.268366
10010	 0.00004	 0.00008	 0.00001	 0.00002	 0.02295	 0.00000	 0.00000	 0.00000		224.215094	-3360.743079
11011	 0.00002	 0.00008	 0.00001	 0.00003	 0.02310	 0.00000	 0.00000	 0.00000		231.850877	-3289.692613
12012	 0.00001	 0.00002	 0.00000	 0.00002	 0.02153	 0.00000	 0.00000	 0.00000		254.447169	-3392.815082
13013	 0.00002	 0.00004	 0.00001	 0.00015	 0.02216	 0.00000	 0.00001	 0.00000		210.123166	-3356.887072
14014	 0.00001	 0.00002	 0.00002	 0.00015	 0.02208	 0.00000	 0.00001	 0.00000		219.688420	-3369.634491
15015	 0.00001	 0.00018	 0.00003	 0.00021	 0.02106	 0.00000	 0.00001	 0.00000		205.844607	-3307.847621
16016	 0.00001	 0.00002	 0.00004	 0.00015	 0.02146	 0.00000	 0.00001	 0.00000		223.596423	-3328.150275
17017	 0.00001	 0.00001	 0.00007	 0.00047	 0.02398	 0.00000	 0.00003	 0.00000		197.708643	-3462.873841
18018	 0.00001	 0.00002	 0.00007	 0.00056	 0.02080	 0.00000	 0.00003	 0.00000		203.416396	-3309.867741
19019	 0.00002	 0.00006	 0.00009	 0.00040	 0.01955	 0.00000	 0.00003	 0.00000		201.707792	-3310.821559
20020	 0.00007	 0.00007	 0.00011	 0.00044	 0.02073	 0.00000	 0.00005	 0.00000		198.685789	-3362.952436
21021	 0.00002	 0.00007	 0.00007	 0.00038	 0.01883	 0.00000	 0.00003	 0.00000		202.832524	-3351.621417
22022	 0.00005	 0.00023	 0.00005	 0.00025	 0.01961	 0.00000	 0.00002	 0.00000		205.233726	-3481.618125
23023	 0.00011	 0.00016	 0.00011	 0.00035	 0.02187	 0.00001	 0.00005	 0.00000		200.730138	-3265.908294
24024	 0.00008	 0.00015	 0.00006	 0.00036	 0.02325	 0.00000	 0.00002	 0.00000		193.337760	-3269.143103
25025	 0.00007	 0.00007	 0.00009	 0.00043	 0.02255	 0.00001	 0.00003	 0.00000		200.670025	-3345.268723
26026	 0.00012	 0.00018	 0.00010	 0.00034	 0.02273	 0.00001	 0.00004	 0.00000		198.874304	-3389.287104
27027	 0.00017	 0.00015	 0.00009	 0.00037	 0.02375	 0.00001	 0.00003	 0.00000		190.550907	-3369.356763
28028	 0.00008	 0.00037	 0.00007	 0.00028	 0.02166	 0.00001	 0.00003	 0.00000		199.129855	-3266.824289
29029	 0.00008	 0.00022	 0.00012	 0.00026	 0.01967	 0.00001	 0.00004	 0.00000		202.247608	-3291.335215
30030	 0.00003	 0.00006	 0.00002	 0.00010	 0.02040	 0.00000	 0.00001	 0.00000		221.538865	-3405.487254
31031	 0.00001	 0.00005	 0.00003	 0.00010	 0.02000	 0.00000	 0.00001	 0.00000		227.355334	-3402.981950
32032	 0.00004	 0.00004	 0.00003	 0.00020	 0.02196	 0.00000	 0.00001	 0.00000		207.064930	-3261.656813
33033	 0.00010	 0.00026	 0.00005	 0.00026	 0.02202	 0.00000	 0.00002	 0.00000		196.981414	-3290.198554
34034	 0.00017	 0.00021	 0.00009	 0.00083	 0.02234	 0.00001	 0.00004	 0.00000		182.121388	-3424.068902
35035	 0.00015	 0.00026	 0.00009	 0.00038	 0.02184	 0.00001	 0.00004	 0.00000		192.690878	-3340.557723
36036	 0.00005	 0.00009	 0.00004	 0.00026	 0.02073	 0.00000	 0.00002	 0.00000		199.384893	-3369.481814
37037	 0.00007	 0.00018	 0.00009	 0.00041	 0.02311	 0.00000	 0.00003	 0.00000		187.110955	-3483.269509
38038	 0.00004	 0.00015	 0.00007	 0.00033	 0.02161	 0.00000	 0.00002	 0.00000		195.031417	-3352.449527
39039	 0.00002	 0.00013	 0.00003	 0.00017	 0.02051	 0.00000	 0.00001	 0.00000		214.239005	-3350.950220
40040	 0.00003	 0.00012	 0.00003	 0.00024	 0.02182	 0.00000	 0.00001	 0.00000		199.128480	-3399.200298
41041	 0.00003	 0.00013	 0.00002	 0.00009	 0.02201	 0.00000	 0.00001	 0.00000		215.284429	-3257.982487
42042	 0.00002	 0.00003	 0.00001	 0.00007	 0.02199	 0.00000	 0.00000	 0.00000		230.693899	-3390.514972
43043	 0.00004	 0.00015	 0.00002	 0.00012	 0.02012	 0.00000	 0.00001	 0.00000		210.671254	-3381.905067
44044	 0.00009	 0.00013	 0.00003	 0.00016	 0.02238	 0.00000	 0.00001	 0.00000		203.518238	-3328.688283
45045	 0.00008	 0.00024	 0.00004	 0.00025	 0.02087	 0.00001	 0.00002	 0.00000		201.618067	-3395.885156
46046	 0.00004	 0.00009	 0.00003	 0.00021	 0.02167	 0.00000	 0.00001	 0.00000		203.641862	-3406.012221
47047	 0.00005	 0.00020	 0.00003	 0.00011	 0.02040	 0.00000	 0.00001	 0.00000		212.966512	-3400.430753
48048	 0.00004	 0.00006	 0.00002	 0.00017	 0.02098	 0.00000	 0.00001	 0.00000		210.024085	-3399.650971
49049	 0.00005	 0.00006	 0.00004	 0.00018	 0.02158	 0.00000	 0.00002	 0.00000		213.944608	-3278.779856
50050	 0.00009	 0.00017	 0.00006	 0.00029	 0.02051	 0.00001	 0.00003	 0.00000		201.619405	-3336.306188
51051	 0.00015	 0.00018	 0.00004	 0.00012	 0.02174	 0.00001	 0.00002	 0.00000		208.874881	-3414.427973
52052	 0.00008	 0.00021	 0.00003	 0.00014	 0.02140	 0.00001	 0.00001	 0.00000		205.930048	-3368.826611
53053	 0.00005	 0.00015	 0.00002	 0.00009	 0.02212	 0.00000	 0.00001	 0.00000		215.337373	-3425.241311
54054	 0.00007	 0.00012	 0.00001	 0.00005	 0.01992	 0.00000	 0.00001	 0.00000		218.164772	-3444.846365
55055	 0.00007	 0.00010	 0.00002	 0.00006	 0.02175	 0.00000	 0.00001	 0.00000		221.278869	-3283.963291
56056	 0.00007	 0.00012	 0.00003	 0.00020	 0.02024	 0.00001	 0.00001	 0.00000		204.625120	-3465.662920
57057	 0.00020	 0.00025	 0.00007	 0.00026	 0.01950	 0.00001	 0.00003	 0.00000		195.214186	-3313.028443
58058	 0.00005	 0.00007	 0.00003	 0.00014	 0.02168	 0.00000	 0.00001	 0.00000		218.046528	-3379.506072
59059	 0.00019	 0.00045	 0.00006	 0.00033	 0.02174	 0.00001	 0.00003	 0.00000		189.906142	-3405.947296
60060	 0.00008	 0.00019	 0.00004	 0.00022	 0.02160	 0.00000	 0.00002	 0.00000		198.759390	-3387.271659
61061	 0.00008	 0.00015	 0.00005	 0.00030	 0.02248	 0.00000	 0.00002	 0.00000		195.133384	-3347.010400
62062	 0.00009	 0.00015	 0.00006	 0.00025	 0.02222	 0.00000	 0.00002	 0.00000		198.954912	-3354.789068
63063	 0.00006	 0.00014	 0.00006	 0.00021	 0.02298	 0.00000	 0.00002	 0.00000		204.961068	-3299.935629
64064	 0.00006	 0.00025	 0.00007	 0.00027	 0.02177	 0.00000	 0.00003	 0.00000		203.552906	-3321.943892
65065	 0.00004	 0.00022	 0.00010	 0.00044	 0.02110	 0.00000	 0.00004	 0.00000		198.246109	-3442.599036
66066	 0.00004	 0.00012	 0.00009	 0.00032	 0.02153	 0.00000	 0.00003	 0.00000		199.613237	-3289.082098
67067	 0.00004	 0.00010	 0.00008	 0.00033	 0.01988	 0.00000	 0.00002	 0.00000		191.831794	-3406.388581
68068	 0.00002	 0.00006	 0.00002	 0.00014	 0.02187	 0.00000	 0.00001	 0.00000		210.886892	-3327.336959
69069	 0.00012	 0.00011	 0.00004	 0.00013	 0.02155	 0.00000	 0.00001	 0.00000		209.361070	-3360.977887
70070	 0.00008	 0.00018	 0.00002	 0.00006	 0.02154	 0.00000	 0.00001	 0.00000		219.164448	-3475.837781
71071	 0.00012	 0.00018	 0.00002	 0.00004	 0.02148	 0.00001	 0.00001	 0.00000		216.953531	-3385.910032
72072	 0.00004	 0.00015	 0.00001	 0.00003	 0.02028	 0.00000	 0.00000	 0.00000		230.210429	-3346.633154
73073	 0.00005	 0.00008	 0.00002	 0.00004	 0.02370	 0.00000	 0.00001	 0.00000		226.158483	-3399.575446
74074	 0.00012	 0.00012	 0.00002	 0.00006	 0.02113	 0.00000	 0.00001	 0.00000		214.819134	-3389.609611
75075	 0.00007	 0.00029	 0.00003	 0.00009	 0.02317	 0.00000	 0.00001	 0.00000		210.953881	-3348.229964
76076	 0.00004	 0.00004	 0.00001	 0.00008	 0.02084	 0.00000	 0.00001	 0.00000		222.083054	-3432.334311
77077	 0.00005	 0.00024	 0.00005	 0.00019	 0.02437	 0.00000	 0.00002	 0.00000		204.918863	-3279.130458
78078	 0.00004	 0.00006	 0.00002	 0.00011	 0.02140	 0.00000	 0.00001	 0.00000		217.541867	-3252.549594
79079	 0.00005	 0.00015	 0.00003	 0.00008	 0.02336	 0.00000	 0.00001	 0.00000		214.231516	-3243.982781
80080	 0.00009	 0.00020	 0.00002	 0.00008	 0.02148	 0.00000	 0.00001	 0.00000		219.307110	-3314.920147
81081	 0.00009	 0.00013	 0.00002	 0.00008	 0.02202	 0.00001	 0.00001	 0.00000		215.964640	-3364.094228
82082	 0.00014	 0.00012	 0.00003	 0.00007	 0.02183	 0.00001	 0.00001	 0.00000		219.888818	-3205.694971
83083	 0.00011	 0.00013	 0.00005	 0.00019	 0.02256	 0.00001	 0.00002	 0.00000		207.316817	-3231.109666
84084	 0.00018	 0.00013	 0.00006	 0.00022	 0.02101	 0.00001	 0.00002	 0.00000		202.453456	-3354.404249
85085	 0.00005	 0.00012	 0.00003	 0.00020	 0.02163	 0.00000	 0.00001	 0.00000		200.481564	-3363.412897
86086	 0.00009	 0.00012	 0.00002	 0.00009	 0.02130	 0.00000	 0.00001	 0.00000		214.502112	-3391.274556
87087	 0.00006	 0.00010	 0.00002	 0.00008	 0.02199	 0.00000	 0.00001	 0.00000		214.313140	-3356.707643
88088	 0.00003	 0.00032	 0.00003	 0.00012	 0.02075	 0.00000	 0.00001	 0.00000		216.775373	-3376.108441
89089	 0.00011	 0.00023	 0.00006	 0.00025	 0.02083	 0.00001	 0.00003	 0.00000		203.018942	-3340.061446
