Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_AM->ATL	Data-ld-ln	Full-ld-ln
56056	 0.00003	 0.00007	 0.00002	 0.00021	 0.00624	 0.00000	 0.00001	 0.00000		215.259496	-1079.745305
57057	 0.00005	 0.00010	 0.00003	 0.00023	 0.00624	 0.00000	 0.00001	 0.00000		215.925840	-1072.510414
58058	 0.00005	 0.00013	 0.00002	 0.00029	 0.00696	 0.00001	 0.00001	 0.00000		211.512510	-1040.353463
59059	 0.00007	 0.00010	 0.00003	 0.00007	 0.00552	 0.00001	 0.00001	 0.00000		228.201734	-1047.053770
60060	 0.00005	 0.00008	 0.00001	 0.00012	 0.00604	 0.00000	 0.00000	 0.00000		216.574495	-1062.221954
61061	 0.00006	 0.00006	 0.00001	 0.00012	 0.00651	 0.00000	 0.00000	 0.00000		214.186158	-1089.567734
62062	 0.00002	 0.00007	 0.00001	 0.00023	 0.00649	 0.00000	 0.00000	 0.00000		218.587741	-1084.500192
63063	 0.00008	 0.00010	 0.00001	 0.00017	 0.00650	 0.00000	 0.00001	 0.00000		214.552541	-1090.276427
64064	 0.00009	 0.00015	 0.00002	 0.00021	 0.00582	 0.00001	 0.00001	 0.00000		215.310283	-1083.797369
65065	 0.00008	 0.00020	 0.00001	 0.00015	 0.00562	 0.00000	 0.00001	 0.00000		209.524055	-1059.336096
66066	 0.00009	 0.00005	 0.00002	 0.00015	 0.00555	 0.00000	 0.00001	 0.00000		216.174799	-1095.192122
67067	 0.00007	 0.00011	 0.00001	 0.00012	 0.00611	 0.00000	 0.00001	 0.00000		223.749083	-1091.154624
68068	 0.00001	 0.00006	 0.00002	 0.00033	 0.00605	 0.00000	 0.00001	 0.00000		218.763480	-1079.496415
69069	 0.00001	 0.00009	 0.00001	 0.00011	 0.00628	 0.00000	 0.00000	 0.00000		227.049892	-1082.846401
70070	 0.00005	 0.00010	 0.00002	 0.00005	 0.00709	 0.00000	 0.00001	 0.00000		233.925714	-1088.895206
71071	 0.00006	 0.00009	 0.00002	 0.00017	 0.00620	 0.00000	 0.00001	 0.00000		221.524343	-1050.959946
72072	 0.00017	 0.00022	 0.00002	 0.00010	 0.00608	 0.00001	 0.00001	 0.00000		207.337955	-1024.479923
73073	 0.00009	 0.00024	 0.00002	 0.00012	 0.00671	 0.00001	 0.00001	 0.00000		206.506324	-1052.453534
74074	 0.00004	 0.00017	 0.00001	 0.00008	 0.00579	 0.00000	 0.00000	 0.00000		214.938315	-1117.609723
75075	 0.00005	 0.00008	 0.00000	 0.00023	 0.00559	 0.00000	 0.00000	 0.00000		216.824500	-1102.907807
76076	 0.00002	 0.00003	 0.00000	 0.00016	 0.00653	 0.00000	 0.00000	 0.00000		227.565184	-1104.304753
77077	 0.00006	 0.00025	 0.00001	 0.00023	 0.00603	 0.00000	 0.00001	 0.00000		205.601626	-1079.613508
78078	 0.00014	 0.00007	 0.00001	 0.00005	 0.00532	 0.00000	 0.00001	 0.00000		230.939115	-1137.343628
79079	 0.00004	 0.00010	 0.00002	 0.00018	 0.00615	 0.00000	 0.00001	 0.00000		221.777264	-1065.476774
80080	 0.00014	 0.00009	 0.00002	 0.00041	 0.00598	 0.00001	 0.00001	 0.00000		204.304626	-1105.909841
81081	 0.00006	 0.00004	 0.00002	 0.00024	 0.00594	 0.00000	 0.00001	 0.00000		221.534094	-1086.582849
82082	 0.00015	 0.00012	 0.00002	 0.00010	 0.00632	 0.00001	 0.00001	 0.00000		223.779791	-1082.116968
83083	 0.00020	 0.00019	 0.00005	 0.00022	 0.00637	 0.00001	 0.00002	 0.00000		207.601731	-1100.978114
84084	 0.00003	 0.00005	 0.00006	 0.00029	 0.00517	 0.00000	 0.00003	 0.00000		219.914719	-1093.669033
85085	 0.00013	 0.00018	 0.00007	 0.00071	 0.00510	 0.00001	 0.00005	 0.00000		201.049800	-1092.811860
86086	 0.00008	 0.00005	 0.00005	 0.00039	 0.00543	 0.00000	 0.00002	 0.00000		214.898918	-1089.862664
87087	 0.00012	 0.00025	 0.00003	 0.00013	 0.00593	 0.00001	 0.00001	 0.00000		214.763102	-1124.880347
88088	 0.00004	 0.00006	 0.00002	 0.00020	 0.00562	 0.00000	 0.00001	 0.00000		217.665096	-1093.950195
89089	 0.00002	 0.00002	 0.00001	 0.00013	 0.00532	 0.00000	 0.00000	 0.00000		231.584683	-1134.522710
90090	 0.00003	 0.00005	 0.00001	 0.00009	 0.00701	 0.00000	 0.00000	 0.00000		225.046684	-1104.546920
91091	 0.00003	 0.00010	 0.00001	 0.00012	 0.00555	 0.00000	 0.00000	 0.00000		217.512278	-1073.700448
92092	 0.00006	 0.00020	 0.00002	 0.00031	 0.00630	 0.00000	 0.00001	 0.00000		207.211062	-1082.128095
93093	 0.00008	 0.00021	 0.00001	 0.00005	 0.00719	 0.00001	 0.00001	 0.00000		217.658446	-1009.504159
94094	 0.00006	 0.00003	 0.00001	 0.00002	 0.00668	 0.00000	 0.00000	 0.00000		244.318852	-1055.814574
95095	 0.00009	 0.00005	 0.00001	 0.00015	 0.00636	 0.00000	 0.00001	 0.00000		213.696227	-1083.207970
96096	 0.00005	 0.00015	 0.00001	 0.00019	 0.00609	 0.00000	 0.00001	 0.00000		214.236257	-1049.674724
97097	 0.00008	 0.00006	 0.00002	 0.00016	 0.00564	 0.00000	 0.00001	 0.00000		225.892887	-1083.966992
98098	 0.00013	 0.00017	 0.00004	 0.00048	 0.00609	 0.00001	 0.00003	 0.00000		205.114811	-1078.543952
99099	 0.00005	 0.00010	 0.00001	 0.00011	 0.00524	 0.00000	 0.00001	 0.00000		226.539804	-1069.224142
100100	 0.00012	 0.00018	 0.00002	 0.00010	 0.00692	 0.00001	 0.00001	 0.00000		205.065791	-1083.608840
101101	 0.00004	 0.00004	 0.00000	 0.00002	 0.00598	 0.00000	 0.00000	 0.00000		231.380508	-1080.671728
102102	 0.00008	 0.00031	 0.00002	 0.00009	 0.00536	 0.00000	 0.00001	 0.00000		210.975574	-1112.174844
103103	 0.00005	 0.00004	 0.00001	 0.00012	 0.00618	 0.00000	 0.00000	 0.00000		226.170531	-1083.984433
104104	 0.00008	 0.00007	 0.00001	 0.00017	 0.00559	 0.00000	 0.00001	 0.00000		215.473585	-1103.966348
105105	 0.00007	 0.00009	 0.00002	 0.00009	 0.00687	 0.00000	 0.00001	 0.00000		227.096942	-1075.672600
106106	 0.00013	 0.00031	 0.00004	 0.00028	 0.00713	 0.00001	 0.00002	 0.00000		200.532134	-1085.603719
107107	 0.00016	 0.00022	 0.00003	 0.00024	 0.00548	 0.00001	 0.00002	 0.00000		206.385860	-1072.413542
108108	 0.00004	 0.00005	 0.00003	 0.00040	 0.00640	 0.00000	 0.00002	 0.00000		215.532560	-1079.410916
109109	 0.00003	 0.00009	 0.00003	 0.00036	 0.00658	 0.00000	 0.00002	 0.00000		214.423354	-1067.977093
110110	 0.00004	 0.00006	 0.00002	 0.00020	 0.00595	 0.00000	 0.00001	 0.00000		221.311542	-1073.385566
111111	 0.00003	 0.00009	 0.00001	 0.00016	 0.00639	 0.00000	 0.00001	 0.00000		224.051264	-1093.547309
112112	 0.00007	 0.00020	 0.00002	 0.00028	 0.00598	 0.00001	 0.00001	 0.00000		210.729121	-1105.594873
113113	 0.00006	 0.00009	 0.00001	 0.00007	 0.00756	 0.00000	 0.00001	 0.00000		221.014483	-1094.045051
114114	 0.00005	 0.00003	 0.00001	 0.00006	 0.00589	 0.00000	 0.00000	 0.00000		234.525926	-1061.523069
115115	 0.00004	 0.00005	 0.00001	 0.00009	 0.00582	 0.00000	 0.00001	 0.00000		230.536124	-1075.388732
116116	 0.00002	 0.00007	 0.00002	 0.00016	 0.00608	 0.00000	 0.00001	 0.00000		220.974179	-1071.138208
117117	 0.00001	 0.00003	 0.00001	 0.00024	 0.00673	 0.00000	 0.00000	 0.00000		216.892924	-1094.458799
118118	 0.00002	 0.00002	 0.00001	 0.00019	 0.00511	 0.00000	 0.00001	 0.00000		229.185858	-1102.483425
119119	 0.00001	 0.00001	 0.00001	 0.00014	 0.00606	 0.00000	 0.00001	 0.00000		242.527056	-1070.786668
120120	 0.00001	 0.00004	 0.00002	 0.00027	 0.00649	 0.00000	 0.00001	 0.00000		213.898999	-1088.664427
121121	 0.00001	 0.00001	 0.00001	 0.00015	 0.00650	 0.00000	 0.00000	 0.00000		216.882482	-1094.068789
122122	 0.00002	 0.00003	 0.00002	 0.00010	 0.00611	 0.00000	 0.00001	 0.00000		238.293270	-1054.972512
123123	 0.00014	 0.00018	 0.00003	 0.00013	 0.00515	 0.00001	 0.00001	 0.00000		210.645352	-1099.533157
124124	 0.00006	 0.00006	 0.00001	 0.00006	 0.00662	 0.00000	 0.00001	 0.00000		222.897700	-1063.394085
125125	 0.00004	 0.00004	 0.00001	 0.00013	 0.00674	 0.00000	 0.00000	 0.00000		222.532011	-1075.644854
126126	 0.00006	 0.00006	 0.00001	 0.00012	 0.00616	 0.00000	 0.00001	 0.00000		226.063785	-1048.970231
127127	 0.00006	 0.00007	 0.00001	 0.00009	 0.00612	 0.00000	 0.00001	 0.00000		224.510712	-1076.277359
128128	 0.00002	 0.00006	 0.00001	 0.00010	 0.00515	 0.00000	 0.00000	 0.00000		230.856069	-1104.091348
129129	 0.00003	 0.00006	 0.00001	 0.00017	 0.00498	 0.00000	 0.00000	 0.00000		227.564504	-1130.974373
130130	 0.00002	 0.00005	 0.00000	 0.00007	 0.00575	 0.00000	 0.00000	 0.00000		233.152493	-1091.582813
131131	 0.00001	 0.00002	 0.00000	 0.00001	 0.00633	 0.00000	 0.00000	 0.00000		249.862934	-1074.526169
132132	 0.00007	 0.00018	 0.00001	 0.00005	 0.00646	 0.00000	 0.00000	 0.00000		206.032147	-1096.907410
133133	 0.00003	 0.00007	 0.00000	 0.00004	 0.00628	 0.00000	 0.00000	 0.00000		221.835545	-1062.527760
134134	 0.00001	 0.00015	 0.00001	 0.00010	 0.00668	 0.00000	 0.00000	 0.00000		221.685154	-1075.025160
135135	 0.00004	 0.00004	 0.00001	 0.00004	 0.00669	 0.00000	 0.00000	 0.00000		227.460591	-1093.149669
136136	 0.00013	 0.00028	 0.00001	 0.00011	 0.00727	 0.00001	 0.00001	 0.00000		207.878052	-1109.786023
137137	 0.00004	 0.00012	 0.00001	 0.00009	 0.00592	 0.00000	 0.00000	 0.00000		222.131916	-1131.647703
138138	 0.00006	 0.00009	 0.00001	 0.00003	 0.00632	 0.00000	 0.00000	 0.00000		229.521243	-1130.943572
139139	 0.00004	 0.00007	 0.00001	 0.00019	 0.00659	 0.00000	 0.00000	 0.00000		217.853206	-1069.205946
140140	 0.00005	 0.00009	 0.00001	 0.00013	 0.00602	 0.00000	 0.00000	 0.00000		211.658807	-1121.288199
141141	 0.00005	 0.00012	 0.00001	 0.00006	 0.00614	 0.00000	 0.00000	 0.00000		220.181039	-1079.605764
142142	 0.00020	 0.00011	 0.00001	 0.00001	 0.00679	 0.00001	 0.00001	 0.00000		221.319738	-1085.979215
143143	 0.00009	 0.00014	 0.00001	 0.00006	 0.00615	 0.00000	 0.00000	 0.00000		201.510657	-1120.392109
144144	 0.00007	 0.00011	 0.00001	 0.00008	 0.00626	 0.00000	 0.00001	 0.00000		224.215222	-1097.895553
145145	 0.00008	 0.00014	 0.00001	 0.00012	 0.00612	 0.00001	 0.00001	 0.00000		210.959893	-1108.746797
146146	 0.00015	 0.00014	 0.00001	 0.00010	 0.00572	 0.00001	 0.00001	 0.00000		211.708089	-1077.645671
147147	 0.00005	 0.00006	 0.00001	 0.00013	 0.00621	 0.00000	 0.00001	 0.00000		224.249247	-1065.331815
148148	 0.00002	 0.00007	 0.00001	 0.00004	 0.00614	 0.00000	 0.00000	 0.00000		227.915529	-1102.509664
149149	 0.00003	 0.00009	 0.00000	 0.00009	 0.00685	 0.00000	 0.00000	 0.00000		218.558371	-1057.168697
150150	 0.00007	 0.00005	 0.00000	 0.00004	 0.00636	 0.00000	 0.00000	 0.00000		228.093590	-1047.193043
151151	 0.00004	 0.00003	 0.00000	 0.00003	 0.00619	 0.00000	 0.00000	 0.00000		235.231447	-1060.921322
152152	 0.00002	 0.00012	 0.00000	 0.00005	 0.00571	 0.00000	 0.00000	 0.00000		221.632678	-1112.361785
153153	 0.00002	 0.00005	 0.00000	 0.00001	 0.00678	 0.00000	 0.00000	 0.00000		235.937553	-1052.437648
154154	 0.00002	 0.00004	 0.00000	 0.00001	 0.00561	 0.00000	 0.00000	 0.00000		234.192058	-1071.453837
155155	 0.00002	 0.00004	 0.00000	 0.00001	 0.00606	 0.00000	 0.00000	 0.00000		240.608288	-1030.152220
156156	 0.00009	 0.00009	 0.00000	 0.00001	 0.00685	 0.00000	 0.00000	 0.00000		233.762359	-1048.915090
157157	 0.00011	 0.00013	 0.00001	 0.00001	 0.00611	 0.00000	 0.00000	 0.00000		231.301358	-1040.247436
158158	 0.00005	 0.00008	 0.00001	 0.00011	 0.00666	 0.00000	 0.00000	 0.00000		218.822538	-1028.368805
159159	 0.00001	 0.00004	 0.00000	 0.00006	 0.00561	 0.00000	 0.00000	 0.00000		234.679024	-1069.611237
160160	 0.00003	 0.00002	 0.00000	 0.00001	 0.00686	 0.00000	 0.00000	 0.00000		246.427514	-1088.926615
161161	 0.00003	 0.00002	 0.00001	 0.00017	 0.00602	 0.00000	 0.00000	 0.00000		224.356675	-1074.106786
162162	 0.00006	 0.00029	 0.00001	 0.00006	 0.00681	 0.00000	 0.00001	 0.00000		222.124058	-1064.467160
163163	 0.00007	 0.00009	 0.00001	 0.00019	 0.00616	 0.00000	 0.00000	 0.00000		212.623794	-1063.590716
164164	 0.00011	 0.00011	 0.00002	 0.00012	 0.00621	 0.00000	 0.00001	 0.00000		220.114854	-1101.982364
165165	 0.00005	 0.00006	 0.00001	 0.00006	 0.00603	 0.00000	 0.00000	 0.00000		222.351797	-1106.783661
166166	 0.00008	 0.00008	 0.00004	 0.00026	 0.00629	 0.00000	 0.00002	 0.00000		217.869146	-1049.438701
167167	 0.00001	 0.00007	 0.00002	 0.00020	 0.00641	 0.00000	 0.00001	 0.00000		223.315490	-1042.730283
168168	 0.00006	 0.00014	 0.00002	 0.00031	 0.00649	 0.00000	 0.00001	 0.00000		202.788359	-1089.207874
169169	 0.00005	 0.00007	 0.00001	 0.00015	 0.00574	 0.00000	 0.00000	 0.00000		218.902022	-1133.082748
170170	 0.00007	 0.00006	 0.00001	 0.00006	 0.00597	 0.00000	 0.00001	 0.00000		222.510396	-1102.028570
171171	 0.00005	 0.00009	 0.00001	 0.00005	 0.00594	 0.00000	 0.00001	 0.00000		228.728905	-1053.692027
172172	 0.00007	 0.00017	 0.00001	 0.00003	 0.00625	 0.00000	 0.00000	 0.00000		212.698527	-1098.059828
173173	 0.00006	 0.00007	 0.00001	 0.00003	 0.00672	 0.00000	 0.00000	 0.00000		216.424946	-1072.040592
174174	 0.00003	 0.00002	 0.00001	 0.00008	 0.00627	 0.00000	 0.00000	 0.00000		234.414573	-1075.122359
175175	 0.00007	 0.00011	 0.00002	 0.00025	 0.00573	 0.00000	 0.00001	 0.00000		215.501862	-1076.289208
176176	 0.00010	 0.00009	 0.00003	 0.00022	 0.00633	 0.00000	 0.00002	 0.00000		213.828587	-1062.212667
177177	 0.00022	 0.00019	 0.00002	 0.00014	 0.00632	 0.00001	 0.00001	 0.00000		205.438019	-1085.808905
178178	 0.00011	 0.00008	 0.00001	 0.00007	 0.00661	 0.00000	 0.00001	 0.00000		215.964055	-1067.468711
179179	 0.00006	 0.00015	 0.00001	 0.00014	 0.00605	 0.00000	 0.00000	 0.00000		212.560120	-1096.078877
180180	 0.00014	 0.00002	 0.00001	 0.00006	 0.00616	 0.00000	 0.00000	 0.00000		227.459233	-1097.749152
181181	 0.00002	 0.00003	 0.00000	 0.00014	 0.00634	 0.00000	 0.00000	 0.00000		228.668287	-1072.686767
182182	 0.00002	 0.00005	 0.00000	 0.00009	 0.00645	 0.00000	 0.00000	 0.00000		226.362565	-1089.391494
183183	 0.00006	 0.00012	 0.00001	 0.00029	 0.00664	 0.00001	 0.00001	 0.00000		209.134658	-1074.583521
184184	 0.00002	 0.00008	 0.00001	 0.00004	 0.00650	 0.00000	 0.00000	 0.00000		231.301810	-1041.571979
185185	 0.00016	 0.00009	 0.00001	 0.00008	 0.00667	 0.00001	 0.00001	 0.00000		208.355353	-1111.931474
186186	 0.00004	 0.00007	 0.00001	 0.00022	 0.00721	 0.00000	 0.00000	 0.00000		213.284283	-1066.475205
187187	 0.00002	 0.00003	 0.00001	 0.00009	 0.00661	 0.00000	 0.00000	 0.00000		231.067618	-1043.460802
188188	 0.00001	 0.00002	 0.00000	 0.00003	 0.00616	 0.00000	 0.00000	 0.00000		237.855551	-1102.791590
189189	 0.00001	 0.00002	 0.00000	 0.00002	 0.00659	 0.00000	 0.00000	 0.00000		234.816745	-1072.288277
190190	 0.00001	 0.00001	 0.00000	 0.00004	 0.00588	 0.00000	 0.00000	 0.00000		242.196313	-1088.690113
191191	 0.00001	 0.00002	 0.00000	 0.00004	 0.00624	 0.00000	 0.00000	 0.00000		231.990272	-1085.417543
192192	 0.00004	 0.00005	 0.00001	 0.00003	 0.00557	 0.00000	 0.00000	 0.00000		232.675980	-1098.589422
193193	 0.00005	 0.00015	 0.00001	 0.00013	 0.00681	 0.00000	 0.00000	 0.00000		206.064965	-1104.166983
194194	 0.00010	 0.00010	 0.00002	 0.00016	 0.00602	 0.00000	 0.00001	 0.00000		216.503462	-1044.150777
195195	 0.00002	 0.00009	 0.00001	 0.00006	 0.00554	 0.00000	 0.00000	 0.00000		234.952455	-1079.737779
196196	 0.00003	 0.00008	 0.00001	 0.00007	 0.00628	 0.00000	 0.00000	 0.00000		222.692782	-1105.628251
197197	 0.00003	 0.00011	 0.00002	 0.00015	 0.00525	 0.00000	 0.00001	 0.00000		222.756739	-1031.834139
198198	 0.00006	 0.00002	 0.00002	 0.00018	 0.00603	 0.00000	 0.00001	 0.00000		226.513320	-1053.158388
199199	 0.00009	 0.00013	 0.00002	 0.00017	 0.00673	 0.00000	 0.00001	 0.00000		216.262751	-1038.727976
200200	 0.00009	 0.00010	 0.00001	 0.00010	 0.00543	 0.00000	 0.00001	 0.00000		213.840290	-1103.590805
201201	 0.00006	 0.00023	 0.00001	 0.00016	 0.00691	 0.00000	 0.00000	 0.00000		206.775119	-1060.674321
202202	 0.00007	 0.00005	 0.00001	 0.00007	 0.00641	 0.00000	 0.00000	 0.00000		220.799555	-1075.422586
203203	 0.00014	 0.00007	 0.00001	 0.00003	 0.00611	 0.00000	 0.00001	 0.00000		238.964921	-1067.771451
204204	 0.00010	 0.00019	 0.00002	 0.00012	 0.00664	 0.00000	 0.00001	 0.00000		210.902648	-1106.465779
205205	 0.00006	 0.00010	 0.00001	 0.00006	 0.00656	 0.00000	 0.00001	 0.00000		218.852750	-1044.198789
206206	 0.00005	 0.00012	 0.00001	 0.00003	 0.00648	 0.00000	 0.00000	 0.00000		218.337133	-1115.045507
207207	 0.00003	 0.00003	 0.00001	 0.00006	 0.00669	 0.00000	 0.00000	 0.00000		238.085212	-1062.884160
208208	 0.00004	 0.00017	 0.00001	 0.00012	 0.00628	 0.00000	 0.00001	 0.00000		219.836684	-1045.842753
209209	 0.00003	 0.00008	 0.00001	 0.00019	 0.00737	 0.00000	 0.00000	 0.00000		212.128458	-1097.054484
210210	 0.00005	 0.00006	 0.00001	 0.00022	 0.00558	 0.00000	 0.00001	 0.00000		216.665615	-1102.083193
211211	 0.00005	 0.00015	 0.00003	 0.00026	 0.00649	 0.00000	 0.00001	 0.00000		210.349637	-1041.277358
212212	 0.00009	 0.00011	 0.00002	 0.00019	 0.00614	 0.00001	 0.00001	 0.00000		215.402700	-1117.735598
213213	 0.00006	 0.00025	 0.00002	 0.00016	 0.00682	 0.00001	 0.00001	 0.00000		219.143459	-1031.620146
214214	 0.00006	 0.00008	 0.00003	 0.00026	 0.00747	 0.00000	 0.00002	 0.00000		216.836584	-1023.888041
215215	 0.00005	 0.00007	 0.00001	 0.00004	 0.00590	 0.00000	 0.00001	 0.00000		237.320375	-1040.862894
216216	 0.00005	 0.00011	 0.00001	 0.00013	 0.00681	 0.00000	 0.00000	 0.00000		207.166559	-1054.347600
217217	 0.00003	 0.00005	 0.00001	 0.00010	 0.00671	 0.00000	 0.00000	 0.00000		221.405880	-1093.289267
218218	 0.00002	 0.00008	 0.00000	 0.00003	 0.00630	 0.00000	 0.00000	 0.00000		238.369998	-1061.580149
