Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00020	 0.00003	 0.00003	 0.00037	 0.00498	 0.00000	 0.00002	 0.00000		205.282633	-925.691850
1001	 0.00010	 0.00001	 0.00003	 0.00021	 0.00575	 0.00000	 0.00001	 0.00000		218.874456	-886.080997
2002	 0.00005	 0.00002	 0.00003	 0.00023	 0.00552	 0.00000	 0.00002	 0.00000		225.322629	-878.975004
3003	 0.00020	 0.00007	 0.00003	 0.00014	 0.00448	 0.00000	 0.00001	 0.00000		222.143110	-919.074971
4004	 0.00033	 0.00017	 0.00004	 0.00019	 0.00422	 0.00001	 0.00002	 0.00000		205.573522	-965.248508
5005	 0.00016	 0.00024	 0.00003	 0.00009	 0.00469	 0.00000	 0.00002	 0.00000		230.932900	-931.337553
6006	 0.00008	 0.00011	 0.00003	 0.00013	 0.00547	 0.00000	 0.00001	 0.00000		219.466791	-925.177920
7007	 0.00011	 0.00004	 0.00002	 0.00025	 0.00579	 0.00000	 0.00001	 0.00000		210.653476	-910.886305
8008	 0.00007	 0.00006	 0.00001	 0.00003	 0.00639	 0.00000	 0.00000	 0.00000		247.099739	-882.235640
9009	 0.00005	 0.00007	 0.00001	 0.00006	 0.00557	 0.00000	 0.00000	 0.00000		228.652472	-902.981634
10010	 0.00005	 0.00014	 0.00001	 0.00008	 0.00566	 0.00000	 0.00000	 0.00000		216.270182	-948.778823
11011	 0.00006	 0.00008	 0.00001	 0.00006	 0.00489	 0.00000	 0.00000	 0.00000		217.985790	-947.841260
12012	 0.00017	 0.00013	 0.00001	 0.00006	 0.00534	 0.00000	 0.00000	 0.00000		229.314434	-889.852449
13013	 0.00018	 0.00006	 0.00001	 0.00006	 0.00424	 0.00000	 0.00000	 0.00000		227.885558	-936.822486
14014	 0.00003	 0.00002	 0.00001	 0.00013	 0.00454	 0.00000	 0.00001	 0.00000		216.392969	-954.420847
15015	 0.00004	 0.00003	 0.00002	 0.00019	 0.00597	 0.00000	 0.00001	 0.00000		221.713360	-896.699016
16016	 0.00038	 0.00005	 0.00001	 0.00015	 0.00501	 0.00000	 0.00001	 0.00000		213.408684	-928.737869
17017	 0.00004	 0.00004	 0.00000	 0.00006	 0.00551	 0.00000	 0.00000	 0.00000		218.453745	-894.286828
18018	 0.00010	 0.00003	 0.00000	 0.00003	 0.00452	 0.00000	 0.00000	 0.00000		235.754629	-965.083461
19019	 0.00001	 0.00003	 0.00001	 0.00008	 0.00674	 0.00000	 0.00000	 0.00000		226.227724	-887.640530
20020	 0.00007	 0.00014	 0.00001	 0.00010	 0.00445	 0.00000	 0.00000	 0.00000		220.291645	-895.279813
21021	 0.00013	 0.00019	 0.00002	 0.00013	 0.00462	 0.00000	 0.00001	 0.00000		216.542838	-953.354030
22022	 0.00025	 0.00011	 0.00001	 0.00010	 0.00485	 0.00000	 0.00000	 0.00000		219.061769	-931.669651
23023	 0.00002	 0.00017	 0.00001	 0.00007	 0.00421	 0.00000	 0.00000	 0.00000		228.220300	-940.899301
24024	 0.00012	 0.00005	 0.00002	 0.00018	 0.00503	 0.00000	 0.00001	 0.00000		217.718149	-928.099063
25025	 0.00007	 0.00011	 0.00005	 0.00040	 0.00511	 0.00000	 0.00002	 0.00000		203.269873	-949.518763
26026	 0.00007	 0.00005	 0.00003	 0.00031	 0.00557	 0.00000	 0.00001	 0.00000		208.286685	-915.473723
27027	 0.00014	 0.00005	 0.00001	 0.00008	 0.00453	 0.00000	 0.00001	 0.00000		226.643291	-905.537104
28028	 0.00007	 0.00024	 0.00002	 0.00017	 0.00468	 0.00000	 0.00001	 0.00000		213.916246	-947.544026
29029	 0.00006	 0.00004	 0.00001	 0.00010	 0.00558	 0.00000	 0.00000	 0.00000		218.377037	-890.598235
30030	 0.00006	 0.00004	 0.00001	 0.00006	 0.00479	 0.00000	 0.00000	 0.00000		233.939090	-897.807130
31031	 0.00008	 0.00005	 0.00003	 0.00019	 0.00520	 0.00000	 0.00001	 0.00000		215.867112	-919.371066
32032	 0.00002	 0.00007	 0.00005	 0.00031	 0.00515	 0.00000	 0.00002	 0.00000		218.859817	-905.261750
33033	 0.00005	 0.00005	 0.00005	 0.00010	 0.00455	 0.00000	 0.00001	 0.00000		232.761616	-906.985482
34034	 0.00005	 0.00001	 0.00002	 0.00012	 0.00530	 0.00000	 0.00001	 0.00000		232.042924	-934.651559
35035	 0.00005	 0.00006	 0.00004	 0.00024	 0.00640	 0.00000	 0.00002	 0.00000		216.012259	-891.772020
36036	 0.00030	 0.00012	 0.00006	 0.00039	 0.00523	 0.00000	 0.00003	 0.00000		200.643114	-908.979259
37037	 0.00009	 0.00022	 0.00002	 0.00021	 0.00516	 0.00000	 0.00001	 0.00000		208.956474	-900.939360
38038	 0.00011	 0.00005	 0.00006	 0.00023	 0.00553	 0.00000	 0.00003	 0.00000		219.050337	-889.806708
39039	 0.00012	 0.00007	 0.00002	 0.00010	 0.00547	 0.00000	 0.00001	 0.00000		227.286481	-870.876133
40040	 0.00006	 0.00006	 0.00003	 0.00021	 0.00535	 0.00000	 0.00002	 0.00000		217.566789	-928.634656
41041	 0.00009	 0.00004	 0.00001	 0.00005	 0.00528	 0.00000	 0.00001	 0.00000		240.067601	-892.277604
