Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_AM->ATL	Data-ld-ln	Full-ld-ln
75075	 0.00003	 0.00011	 0.00017	 0.00051	 0.00822	 0.00000	 0.00003	 0.00000		191.448572	-1432.211521
76076	 0.00004	 0.00009	 0.00026	 0.00073	 0.00774	 0.00000	 0.00007	 0.00000		193.783164	-1447.873850
77077	 0.00003	 0.00003	 0.00008	 0.00026	 0.00815	 0.00000	 0.00002	 0.00000		210.261960	-1465.379604
78078	 0.00002	 0.00003	 0.00004	 0.00017	 0.00846	 0.00000	 0.00001	 0.00000		212.452440	-1487.623766
79079	 0.00004	 0.00012	 0.00003	 0.00009	 0.00840	 0.00000	 0.00001	 0.00000		219.795435	-1400.538867
80080	 0.00005	 0.00006	 0.00013	 0.00035	 0.00754	 0.00000	 0.00003	 0.00000		202.947627	-1448.126160
81081	 0.00007	 0.00007	 0.00024	 0.00048	 0.00756	 0.00000	 0.00005	 0.00000		192.278239	-1456.911617
82082	 0.00003	 0.00006	 0.00010	 0.00038	 0.00741	 0.00000	 0.00002	 0.00000		192.568358	-1468.769669
83083	 0.00003	 0.00004	 0.00007	 0.00027	 0.00785	 0.00000	 0.00002	 0.00000		201.738521	-1396.372335
84084	 0.00016	 0.00015	 0.00008	 0.00013	 0.00856	 0.00000	 0.00002	 0.00000		206.785681	-1432.896076
85085	 0.00006	 0.00008	 0.00009	 0.00017	 0.00899	 0.00000	 0.00002	 0.00000		209.000709	-1411.908394
86086	 0.00005	 0.00011	 0.00005	 0.00019	 0.00822	 0.00000	 0.00001	 0.00000		198.173256	-1412.702880
87087	 0.00016	 0.00027	 0.00010	 0.00020	 0.00801	 0.00000	 0.00002	 0.00000		190.380895	-1443.640358
88088	 0.00038	 0.00020	 0.00009	 0.00019	 0.00830	 0.00001	 0.00002	 0.00000		191.456245	-1432.182071
89089	 0.00015	 0.00014	 0.00005	 0.00022	 0.00694	 0.00001	 0.00001	 0.00000		195.028130	-1480.076929
90090	 0.00028	 0.00008	 0.00004	 0.00005	 0.00882	 0.00000	 0.00001	 0.00000		216.903269	-1351.633211
91091	 0.00001	 0.00002	 0.00004	 0.00011	 0.00806	 0.00000	 0.00001	 0.00000		223.531379	-1431.243452
92092	 0.00006	 0.00032	 0.00005	 0.00021	 0.00880	 0.00000	 0.00001	 0.00000		195.664475	-1409.365594
93093	 0.00011	 0.00018	 0.00003	 0.00002	 0.00817	 0.00001	 0.00001	 0.00000		207.794527	-1449.746595
94094	 0.00008	 0.00024	 0.00003	 0.00015	 0.00805	 0.00001	 0.00001	 0.00000		192.884632	-1420.587711
95095	 0.00003	 0.00012	 0.00006	 0.00018	 0.00872	 0.00000	 0.00002	 0.00000		210.725907	-1418.944295
96096	 0.00004	 0.00008	 0.00004	 0.00012	 0.00849	 0.00000	 0.00001	 0.00000		211.522544	-1376.476089
97097	 0.00005	 0.00008	 0.00005	 0.00012	 0.00943	 0.00001	 0.00001	 0.00000		215.611826	-1405.401177
98098	 0.00004	 0.00021	 0.00006	 0.00016	 0.00915	 0.00000	 0.00001	 0.00000		207.727938	-1457.872732
99099	 0.00005	 0.00010	 0.00002	 0.00005	 0.00862	 0.00000	 0.00000	 0.00000		210.512171	-1417.158151
100100	 0.00007	 0.00022	 0.00003	 0.00010	 0.00761	 0.00000	 0.00001	 0.00000		206.332599	-1469.098421
101101	 0.00003	 0.00005	 0.00003	 0.00008	 0.00800	 0.00000	 0.00001	 0.00000		216.567189	-1395.743183
102102	 0.00002	 0.00004	 0.00004	 0.00007	 0.00863	 0.00000	 0.00001	 0.00000		216.778179	-1412.801359
103103	 0.00003	 0.00010	 0.00010	 0.00032	 0.00801	 0.00000	 0.00002	 0.00000		196.508280	-1441.289251
104104	 0.00005	 0.00013	 0.00015	 0.00041	 0.00803	 0.00000	 0.00002	 0.00000		188.667024	-1449.560840
105105	 0.00002	 0.00021	 0.00009	 0.00042	 0.00904	 0.00000	 0.00003	 0.00000		197.524018	-1373.334726
106106	 0.00001	 0.00004	 0.00007	 0.00017	 0.00716	 0.00000	 0.00001	 0.00000		212.868838	-1443.189241
107107	 0.00002	 0.00002	 0.00011	 0.00022	 0.00749	 0.00000	 0.00002	 0.00000		209.103871	-1402.794845
108108	 0.00011	 0.00018	 0.00009	 0.00022	 0.00834	 0.00000	 0.00002	 0.00000		200.122602	-1440.799514
109109	 0.00005	 0.00009	 0.00009	 0.00023	 0.00814	 0.00000	 0.00002	 0.00000		202.019822	-1439.678102
110110	 0.00007	 0.00009	 0.00006	 0.00012	 0.00792	 0.00000	 0.00001	 0.00000		211.851494	-1424.151141
111111	 0.00010	 0.00010	 0.00010	 0.00022	 0.00795	 0.00000	 0.00002	 0.00000		196.837958	-1414.375235
112112	 0.00002	 0.00006	 0.00009	 0.00022	 0.00940	 0.00000	 0.00002	 0.00000		206.466834	-1409.428411
113113	 0.00005	 0.00009	 0.00009	 0.00023	 0.00884	 0.00000	 0.00002	 0.00000		204.676973	-1450.127365
114114	 0.00003	 0.00016	 0.00018	 0.00023	 0.00809	 0.00000	 0.00003	 0.00000		203.389942	-1388.572768
115115	 0.00003	 0.00022	 0.00007	 0.00021	 0.00871	 0.00000	 0.00002	 0.00000		202.064234	-1436.442289
116116	 0.00012	 0.00018	 0.00012	 0.00016	 0.00775	 0.00001	 0.00002	 0.00000		202.068566	-1441.558135
117117	 0.00006	 0.00016	 0.00005	 0.00019	 0.00919	 0.00000	 0.00001	 0.00000		206.679939	-1322.270713
118118	 0.00004	 0.00013	 0.00020	 0.00049	 0.00877	 0.00000	 0.00004	 0.00000		189.552849	-1481.603911
119119	 0.00002	 0.00005	 0.00015	 0.00047	 0.00821	 0.00000	 0.00003	 0.00000		197.538619	-1419.614327
120120	 0.00004	 0.00004	 0.00010	 0.00023	 0.00843	 0.00000	 0.00003	 0.00000		209.987441	-1345.745965
121121	 0.00001	 0.00005	 0.00010	 0.00020	 0.00798	 0.00000	 0.00001	 0.00000		210.008786	-1436.309732
122122	 0.00001	 0.00018	 0.00013	 0.00032	 0.00873	 0.00000	 0.00002	 0.00000		197.180625	-1454.775076
123123	 0.00003	 0.00004	 0.00004	 0.00010	 0.00780	 0.00000	 0.00001	 0.00000		218.523960	-1463.900747
124124	 0.00002	 0.00003	 0.00002	 0.00007	 0.00943	 0.00000	 0.00000	 0.00000		218.154193	-1440.259832
125125	 0.00001	 0.00003	 0.00001	 0.00004	 0.00882	 0.00000	 0.00000	 0.00000		219.696229	-1467.219737
126126	 0.00001	 0.00001	 0.00001	 0.00005	 0.00834	 0.00000	 0.00000	 0.00000		232.624016	-1439.500194
127127	 0.00002	 0.00004	 0.00003	 0.00004	 0.00903	 0.00000	 0.00000	 0.00000		219.621306	-1425.938345
128128	 0.00003	 0.00007	 0.00004	 0.00010	 0.00901	 0.00000	 0.00001	 0.00000		212.347795	-1443.573063
129129	 0.00006	 0.00014	 0.00009	 0.00019	 0.00828	 0.00000	 0.00002	 0.00000		204.482700	-1472.240098
130130	 0.00005	 0.00034	 0.00011	 0.00059	 0.00726	 0.00000	 0.00003	 0.00000		187.342496	-1489.435139
131131	 0.00002	 0.00008	 0.00008	 0.00015	 0.00811	 0.00000	 0.00002	 0.00000		216.130479	-1389.272987
132132	 0.00001	 0.00010	 0.00007	 0.00027	 0.00836	 0.00000	 0.00001	 0.00000		198.710999	-1425.561538
133133	 0.00001	 0.00020	 0.00002	 0.00004	 0.00907	 0.00000	 0.00000	 0.00000		233.526047	-1394.765999
134134	 0.00000	 0.00023	 0.00007	 0.00013	 0.00853	 0.00000	 0.00001	 0.00000		225.653528	-1405.044054
135135	 0.00001	 0.00002	 0.00020	 0.00038	 0.00784	 0.00000	 0.00004	 0.00000		194.313838	-1412.653600
136136	 0.00000	 0.00002	 0.00014	 0.00041	 0.00871	 0.00000	 0.00003	 0.00000		197.422557	-1441.156586
137137	 0.00000	 0.00001	 0.00005	 0.00022	 0.00955	 0.00000	 0.00001	 0.00000		224.772392	-1411.891185
138138	 0.00000	 0.00001	 0.00012	 0.00064	 0.00728	 0.00000	 0.00002	 0.00000		193.792372	-1472.848023
139139	 0.00000	 0.00002	 0.00003	 0.00011	 0.00829	 0.00000	 0.00001	 0.00000		222.398401	-1480.178494
140140	 0.00000	 0.00000	 0.00004	 0.00011	 0.00896	 0.00000	 0.00001	 0.00000		238.322679	-1382.934311
141141	 0.00000	 0.00000	 0.00011	 0.00031	 0.00857	 0.00000	 0.00003	 0.00000		212.090979	-1361.416237
142142	 0.00000	 0.00004	 0.00013	 0.00030	 0.00854	 0.00000	 0.00003	 0.00000		210.497971	-1378.664983
143143	 0.00000	 0.00004	 0.00007	 0.00014	 0.00925	 0.00000	 0.00002	 0.00000		215.650884	-1392.148377
144144	 0.00000	 0.00001	 0.00012	 0.00030	 0.00783	 0.00000	 0.00003	 0.00000		213.734922	-1416.254717
145145	 0.00000	 0.00005	 0.00011	 0.00036	 0.00831	 0.00000	 0.00003	 0.00000		201.166983	-1412.279783
146146	 0.00000	 0.00006	 0.00006	 0.00022	 0.00906	 0.00000	 0.00002	 0.00000		214.783732	-1403.643663
147147	 0.00000	 0.00002	 0.00008	 0.00023	 0.00712	 0.00000	 0.00002	 0.00000		217.537674	-1458.590963
148148	 0.00000	 0.00008	 0.00008	 0.00023	 0.00824	 0.00000	 0.00002	 0.00000		214.919005	-1398.115746
149149	 0.00000	 0.00005	 0.00005	 0.00026	 0.00818	 0.00000	 0.00001	 0.00000		215.922034	-1420.459727
150150	 0.00000	 0.00005	 0.00007	 0.00016	 0.00832	 0.00000	 0.00001	 0.00000		211.074467	-1429.809840
151151	 0.00000	 0.00002	 0.00010	 0.00017	 0.00847	 0.00000	 0.00002	 0.00000		218.945348	-1406.356549
152152	 0.00000	 0.00003	 0.00006	 0.00022	 0.00810	 0.00000	 0.00001	 0.00000		219.785095	-1399.804874
153153	 0.00000	 0.00004	 0.00004	 0.00022	 0.00817	 0.00000	 0.00001	 0.00000		217.673208	-1414.811695
154154	 0.00000	 0.00001	 0.00008	 0.00016	 0.00774	 0.00000	 0.00001	 0.00000		210.626340	-1436.746359
155155	 0.00000	 0.00006	 0.00007	 0.00021	 0.00818	 0.00000	 0.00002	 0.00000		204.255058	-1441.195276
156156	 0.00000	 0.00002	 0.00010	 0.00022	 0.00869	 0.00000	 0.00002	 0.00000		206.596938	-1445.973002
157157	 0.00000	 0.00002	 0.00004	 0.00022	 0.00900	 0.00000	 0.00001	 0.00000		204.707478	-1429.599429
158158	 0.00000	 0.00002	 0.00002	 0.00006	 0.00818	 0.00000	 0.00000	 0.00000		223.581283	-1440.662265
159159	 0.00000	 0.00008	 0.00002	 0.00014	 0.00808	 0.00000	 0.00000	 0.00000		213.637351	-1438.500989
160160	 0.00001	 0.00001	 0.00006	 0.00014	 0.00898	 0.00000	 0.00001	 0.00000		214.979080	-1400.217328
161161	 0.00002	 0.00003	 0.00008	 0.00030	 0.00817	 0.00000	 0.00002	 0.00000		202.228769	-1398.724421
162162	 0.00001	 0.00017	 0.00010	 0.00035	 0.00965	 0.00000	 0.00002	 0.00000		192.451690	-1395.642006
163163	 0.00001	 0.00004	 0.00008	 0.00033	 0.00976	 0.00000	 0.00002	 0.00000		195.591398	-1408.797966
164164	 0.00000	 0.00016	 0.00005	 0.00012	 0.00831	 0.00000	 0.00001	 0.00000		214.135004	-1424.148696
165165	 0.00000	 0.00007	 0.00005	 0.00016	 0.00872	 0.00000	 0.00001	 0.00000		204.626284	-1429.843408
166166	 0.00000	 0.00006	 0.00002	 0.00010	 0.00902	 0.00000	 0.00000	 0.00000		231.505635	-1437.610485
167167	 0.00001	 0.00001	 0.00004	 0.00014	 0.00801	 0.00000	 0.00001	 0.00000		216.678353	-1411.307274
168168	 0.00000	 0.00003	 0.00007	 0.00010	 0.00842	 0.00000	 0.00001	 0.00000		222.176046	-1413.468543
169169	 0.00001	 0.00001	 0.00007	 0.00033	 0.00978	 0.00000	 0.00002	 0.00000		208.271989	-1413.660630
170170	 0.00000	 0.00003	 0.00004	 0.00021	 0.00718	 0.00000	 0.00001	 0.00000		216.399067	-1462.792384
171171	 0.00000	 0.00002	 0.00003	 0.00010	 0.00894	 0.00000	 0.00001	 0.00000		219.876713	-1387.195244
172172	 0.00000	 0.00002	 0.00003	 0.00015	 0.00906	 0.00000	 0.00001	 0.00000		216.538875	-1416.018950
173173	 0.00000	 0.00001	 0.00002	 0.00008	 0.00841	 0.00000	 0.00001	 0.00000		231.569715	-1399.816886
174174	 0.00001	 0.00011	 0.00007	 0.00012	 0.00885	 0.00000	 0.00001	 0.00000		209.605946	-1408.361069
175175	 0.00001	 0.00010	 0.00005	 0.00014	 0.00836	 0.00000	 0.00001	 0.00000		212.063169	-1426.408369
176176	 0.00002	 0.00011	 0.00006	 0.00026	 0.00923	 0.00000	 0.00001	 0.00000		199.381089	-1412.144811
177177	 0.00005	 0.00007	 0.00003	 0.00008	 0.00882	 0.00000	 0.00001	 0.00000		217.670330	-1427.383035
178178	 0.00003	 0.00009	 0.00002	 0.00014	 0.00771	 0.00000	 0.00001	 0.00000		208.070214	-1482.872442
179179	 0.00011	 0.00020	 0.00007	 0.00031	 0.00866	 0.00001	 0.00002	 0.00000		188.559946	-1427.579968
180180	 0.00016	 0.00009	 0.00004	 0.00007	 0.00850	 0.00001	 0.00001	 0.00000		198.792884	-1413.052369
181181	 0.00005	 0.00007	 0.00002	 0.00003	 0.00781	 0.00000	 0.00000	 0.00000		222.726902	-1448.726290
182182	 0.00002	 0.00004	 0.00002	 0.00006	 0.00933	 0.00000	 0.00000	 0.00000		215.782217	-1385.268176
183183	 0.00001	 0.00006	 0.00001	 0.00004	 0.00991	 0.00000	 0.00000	 0.00000		231.014910	-1364.419764
184184	 0.00001	 0.00009	 0.00001	 0.00006	 0.00858	 0.00000	 0.00000	 0.00000		223.797768	-1420.171170
185185	 0.00002	 0.00004	 0.00003	 0.00015	 0.00791	 0.00000	 0.00001	 0.00000		208.554072	-1482.536309
186186	 0.00013	 0.00023	 0.00009	 0.00023	 0.00841	 0.00000	 0.00002	 0.00000		192.621223	-1404.423673
187187	 0.00003	 0.00005	 0.00013	 0.00026	 0.00850	 0.00000	 0.00002	 0.00000		195.354635	-1406.143211
188188	 0.00004	 0.00006	 0.00004	 0.00014	 0.00898	 0.00000	 0.00001	 0.00000		207.602589	-1431.270547
189189	 0.00004	 0.00011	 0.00011	 0.00032	 0.00907	 0.00000	 0.00002	 0.00000		201.823424	-1416.979942
190190	 0.00002	 0.00008	 0.00006	 0.00022	 0.00754	 0.00000	 0.00001	 0.00000		204.273308	-1463.290037
191191	 0.00004	 0.00008	 0.00004	 0.00013	 0.00980	 0.00000	 0.00001	 0.00000		201.643002	-1384.743629
192192	 0.00006	 0.00015	 0.00005	 0.00007	 0.00711	 0.00000	 0.00001	 0.00000		221.070402	-1427.962999
193193	 0.00010	 0.00022	 0.00005	 0.00007	 0.00770	 0.00001	 0.00001	 0.00000		198.393924	-1462.245685
194194	 0.00009	 0.00013	 0.00008	 0.00013	 0.00837	 0.00001	 0.00002	 0.00000		205.014687	-1430.616133
195195	 0.00007	 0.00012	 0.00006	 0.00007	 0.00880	 0.00001	 0.00001	 0.00000		209.650834	-1418.986900
196196	 0.00013	 0.00019	 0.00010	 0.00022	 0.00827	 0.00001	 0.00002	 0.00000		194.137453	-1479.323881
197197	 0.00005	 0.00008	 0.00003	 0.00013	 0.00906	 0.00000	 0.00001	 0.00000		204.463276	-1454.966264
198198	 0.00004	 0.00015	 0.00003	 0.00006	 0.00849	 0.00000	 0.00001	 0.00000		213.533793	-1443.873921
199199	 0.00002	 0.00007	 0.00002	 0.00006	 0.00764	 0.00000	 0.00001	 0.00000		222.874546	-1444.871158
200200	 0.00004	 0.00006	 0.00002	 0.00006	 0.00739	 0.00000	 0.00000	 0.00000		218.435637	-1434.551451
201201	 0.00004	 0.00012	 0.00004	 0.00007	 0.00838	 0.00000	 0.00001	 0.00000		226.467829	-1350.737967
202202	 0.00011	 0.00016	 0.00012	 0.00021	 0.00780	 0.00001	 0.00003	 0.00000		203.798417	-1405.244721
203203	 0.00004	 0.00004	 0.00006	 0.00018	 0.00791	 0.00000	 0.00001	 0.00000		209.915339	-1439.887940
204204	 0.00001	 0.00004	 0.00010	 0.00027	 0.00763	 0.00000	 0.00002	 0.00000		208.171733	-1421.483316
205205	 0.00000	 0.00021	 0.00005	 0.00019	 0.00902	 0.00000	 0.00001	 0.00000		216.524206	-1412.535374
206206	 0.00000	 0.00011	 0.00009	 0.00013	 0.00862	 0.00000	 0.00002	 0.00000		215.548760	-1447.501880
207207	 0.00000	 0.00008	 0.00003	 0.00014	 0.00745	 0.00000	 0.00001	 0.00000		224.001194	-1432.256621
208208	 0.00000	 0.00010	 0.00005	 0.00019	 0.00877	 0.00000	 0.00001	 0.00000		209.944871	-1424.571117
209209	 0.00000	 0.00002	 0.00004	 0.00012	 0.00884	 0.00000	 0.00001	 0.00000		216.617505	-1415.661340
210210	 0.00001	 0.00004	 0.00015	 0.00047	 0.00886	 0.00000	 0.00004	 0.00000		205.584485	-1414.716203
211211	 0.00001	 0.00048	 0.00010	 0.00030	 0.00808	 0.00000	 0.00003	 0.00000		207.428183	-1428.551707
212212	 0.00008	 0.00029	 0.00010	 0.00035	 0.00827	 0.00000	 0.00002	 0.00000		188.454774	-1442.352972
213213	 0.00003	 0.00046	 0.00007	 0.00018	 0.00877	 0.00000	 0.00001	 0.00000		203.491390	-1481.679348
214214	 0.00003	 0.00009	 0.00007	 0.00027	 0.00821	 0.00000	 0.00002	 0.00000		200.925484	-1446.586366
215215	 0.00004	 0.00014	 0.00019	 0.00046	 0.00855	 0.00000	 0.00005	 0.00000		185.722610	-1408.153084
216216	 0.00000	 0.00003	 0.00013	 0.00041	 0.00855	 0.00000	 0.00004	 0.00000		208.554158	-1400.150682
217217	 0.00000	 0.00001	 0.00009	 0.00015	 0.00847	 0.00000	 0.00002	 0.00000		226.138515	-1398.561014
218218	 0.00000	 0.00020	 0.00009	 0.00021	 0.00768	 0.00000	 0.00002	 0.00000		214.099653	-1455.947966
