Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00001	 0.00005	 0.00001	 0.00004	 0.02753	 0.00000	 0.00000	 0.00000		215.509940	-4301.708702
1001	 0.00001	 0.00036	 0.00001	 0.00013	 0.02911	 0.00000	 0.00000	 0.00000		201.542847	-4258.539222
2002	 0.00001	 0.00004	 0.00001	 0.00010	 0.02599	 0.00000	 0.00000	 0.00000		212.779897	-4336.658436
3003	 0.00002	 0.00007	 0.00001	 0.00006	 0.02833	 0.00000	 0.00000	 0.00000		214.584973	-4254.668327
4004	 0.00001	 0.00006	 0.00001	 0.00008	 0.02873	 0.00000	 0.00000	 0.00000		212.020884	-4300.905008
5005	 0.00002	 0.00006	 0.00001	 0.00005	 0.02826	 0.00000	 0.00000	 0.00000		217.272620	-4270.192799
6006	 0.00001	 0.00009	 0.00001	 0.00006	 0.02813	 0.00000	 0.00000	 0.00000		216.217203	-4221.345371
7007	 0.00002	 0.00005	 0.00001	 0.00007	 0.02908	 0.00000	 0.00000	 0.00000		209.063262	-4252.867056
8008	 0.00002	 0.00007	 0.00001	 0.00009	 0.02691	 0.00000	 0.00000	 0.00000		208.038839	-4442.684892
9009	 0.00002	 0.00008	 0.00001	 0.00003	 0.02853	 0.00000	 0.00000	 0.00000		223.896970	-4329.914236
10010	 0.00001	 0.00011	 0.00001	 0.00005	 0.02745	 0.00000	 0.00000	 0.00000		212.035411	-4260.132574
11011	 0.00002	 0.00003	 0.00001	 0.00006	 0.02974	 0.00000	 0.00000	 0.00000		219.187602	-4218.737697
12012	 0.00001	 0.00007	 0.00001	 0.00009	 0.02657	 0.00000	 0.00000	 0.00000		210.935581	-4329.123538
13013	 0.00004	 0.00007	 0.00001	 0.00005	 0.02785	 0.00000	 0.00000	 0.00000		212.228568	-4308.875646
14014	 0.00002	 0.00009	 0.00001	 0.00004	 0.02712	 0.00000	 0.00000	 0.00000		227.838114	-4209.755657
15015	 0.00004	 0.00009	 0.00001	 0.00006	 0.02895	 0.00000	 0.00001	 0.00000		206.698578	-4218.972219
16016	 0.00002	 0.00011	 0.00001	 0.00007	 0.02836	 0.00000	 0.00001	 0.00000		221.216180	-4202.224327
17017	 0.00001	 0.00003	 0.00000	 0.00002	 0.02901	 0.00000	 0.00000	 0.00000		234.697298	-4252.654183
18018	 0.00001	 0.00003	 0.00001	 0.00007	 0.02746	 0.00000	 0.00000	 0.00000		216.484496	-4253.349998
19019	 0.00002	 0.00007	 0.00002	 0.00006	 0.02918	 0.00000	 0.00001	 0.00000		216.969164	-4201.207937
20020	 0.00002	 0.00004	 0.00002	 0.00013	 0.03029	 0.00000	 0.00001	 0.00000		213.883946	-4163.729526
21021	 0.00002	 0.00003	 0.00004	 0.00018	 0.02777	 0.00000	 0.00001	 0.00000		210.055730	-4161.257392
22022	 0.00001	 0.00004	 0.00001	 0.00005	 0.02780	 0.00000	 0.00000	 0.00000		224.872405	-4193.220193
23023	 0.00001	 0.00002	 0.00001	 0.00007	 0.02829	 0.00000	 0.00000	 0.00000		224.061641	-4261.336021
24024	 0.00003	 0.00004	 0.00001	 0.00004	 0.02884	 0.00000	 0.00000	 0.00000		223.010945	-4180.617569
25025	 0.00001	 0.00004	 0.00001	 0.00009	 0.02776	 0.00000	 0.00000	 0.00000		216.089269	-4264.999779
26026	 0.00001	 0.00004	 0.00002	 0.00013	 0.02836	 0.00000	 0.00001	 0.00000		214.972285	-4213.728601
27027	 0.00001	 0.00003	 0.00001	 0.00009	 0.03011	 0.00000	 0.00000	 0.00000		221.407982	-4078.549264
28028	 0.00001	 0.00004	 0.00001	 0.00009	 0.02519	 0.00000	 0.00000	 0.00000		220.454301	-4340.689041
