Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00005	 0.00006	 0.00001	 0.00005	 0.01933	 0.00000	 0.00000	 0.00000		203.397729	-3268.422210
1001	 0.00004	 0.00007	 0.00001	 0.00002	 0.01950	 0.00000	 0.00000	 0.00000		224.180013	-3276.162516
2002	 0.00006	 0.00014	 0.00001	 0.00007	 0.01941	 0.00000	 0.00000	 0.00000		192.060961	-3344.483344
3003	 0.00006	 0.00008	 0.00001	 0.00001	 0.02126	 0.00000	 0.00000	 0.00000		218.683354	-3242.067615
4004	 0.00003	 0.00004	 0.00000	 0.00001	 0.01914	 0.00000	 0.00000	 0.00000		233.401205	-3149.732867
5005	 0.00003	 0.00004	 0.00001	 0.00001	 0.02118	 0.00000	 0.00000	 0.00000		239.895077	-3178.003679
6006	 0.00001	 0.00001	 0.00000	 0.00003	 0.01997	 0.00000	 0.00000	 0.00000		222.159611	-3310.957992
7007	 0.00000	 0.00001	 0.00000	 0.00002	 0.02023	 0.00000	 0.00000	 0.00000		233.755582	-3254.459006
8008	 0.00000	 0.00001	 0.00000	 0.00007	 0.01905	 0.00000	 0.00000	 0.00000		231.155647	-3204.477231
9009	 0.00000	 0.00001	 0.00000	 0.00003	 0.02197	 0.00000	 0.00000	 0.00000		234.117575	-3258.747001
10010	 0.00001	 0.00001	 0.00000	 0.00002	 0.02038	 0.00000	 0.00000	 0.00000		243.878585	-3152.862223
11011	 0.00001	 0.00002	 0.00000	 0.00002	 0.02184	 0.00000	 0.00000	 0.00000		231.713864	-3192.424703
12012	 0.00001	 0.00001	 0.00001	 0.00003	 0.02187	 0.00000	 0.00000	 0.00000		250.789785	-3119.338738
13013	 0.00002	 0.00003	 0.00001	 0.00005	 0.02194	 0.00000	 0.00000	 0.00000		226.183328	-3185.502405
14014	 0.00002	 0.00005	 0.00002	 0.00014	 0.02224	 0.00000	 0.00001	 0.00000		214.189756	-3292.548138
15015	 0.00003	 0.00006	 0.00002	 0.00028	 0.02096	 0.00000	 0.00001	 0.00000		205.515362	-3193.872792
