Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00000	 0.00010	 0.00000	 0.00000	 0.01638	 0.00000	 0.00000	 0.00000		273.617748	-2940.815332
1001	 0.00000	 0.00000	 0.00000	 0.00000	 0.01902	 0.00000	 0.00000	 0.00000		297.581015	-2784.649128
2002	 0.00000	 0.00002	 0.00000	 0.00000	 0.01849	 0.00000	 0.00000	 0.00000		270.848035	-2898.249667
3003	 0.00000	 0.00003	 0.00000	 0.00002	 0.01828	 0.00000	 0.00000	 0.00000		239.955996	-2850.372468
4004	 0.00000	 0.00004	 0.00000	 0.00001	 0.01760	 0.00000	 0.00000	 0.00000		243.736418	-2940.614754
5005	 0.00001	 0.00005	 0.00000	 0.00000	 0.01804	 0.00000	 0.00000	 0.00000		251.178729	-2872.528644
6006	 0.00001	 0.00009	 0.00000	 0.00002	 0.01911	 0.00000	 0.00000	 0.00000		220.768930	-2942.288358
7007	 0.00001	 0.00012	 0.00000	 0.00003	 0.01847	 0.00000	 0.00000	 0.00000		224.513930	-2896.387421
8008	 0.00001	 0.00012	 0.00000	 0.00002	 0.01703	 0.00000	 0.00000	 0.00000		236.949400	-2891.998901
9009	 0.00001	 0.00020	 0.00000	 0.00004	 0.01859	 0.00000	 0.00000	 0.00000		228.182989	-2793.736000
10010	 0.00001	 0.00024	 0.00000	 0.00009	 0.01881	 0.00000	 0.00000	 0.00000		211.785330	-2888.731778
11011	 0.00001	 0.00005	 0.00001	 0.00004	 0.01794	 0.00000	 0.00000	 0.00000		237.925289	-2874.145426
12012	 0.00002	 0.00018	 0.00001	 0.00011	 0.01873	 0.00000	 0.00001	 0.00000		213.850609	-2888.937100
13013	 0.00006	 0.00015	 0.00002	 0.00014	 0.01858	 0.00000	 0.00001	 0.00000		214.525772	-2903.924872
14014	 0.00005	 0.00021	 0.00004	 0.00021	 0.01748	 0.00000	 0.00001	 0.00000		204.711854	-2934.901689
15015	 0.00006	 0.00004	 0.00002	 0.00019	 0.02010	 0.00000	 0.00001	 0.00000		209.833309	-2795.466115
16016	 0.00003	 0.00012	 0.00002	 0.00032	 0.01778	 0.00000	 0.00001	 0.00000		202.937598	-2970.000522
17017	 0.00001	 0.00011	 0.00004	 0.00032	 0.01908	 0.00000	 0.00002	 0.00000		205.335775	-2898.817804
18018	 0.00001	 0.00025	 0.00002	 0.00027	 0.01594	 0.00000	 0.00001	 0.00000		206.307939	-2880.960956
19019	 0.00002	 0.00014	 0.00003	 0.00029	 0.01651	 0.00000	 0.00001	 0.00000		199.447566	-2890.007158
20020	 0.00003	 0.00006	 0.00002	 0.00018	 0.01900	 0.00000	 0.00001	 0.00000		210.659208	-2833.364183
21021	 0.00002	 0.00019	 0.00001	 0.00013	 0.01928	 0.00000	 0.00001	 0.00000		209.089148	-2802.882448
22022	 0.00003	 0.00032	 0.00002	 0.00042	 0.01807	 0.00000	 0.00001	 0.00000		193.855698	-2888.757921
23023	 0.00004	 0.00022	 0.00002	 0.00037	 0.01739	 0.00000	 0.00001	 0.00000		194.171229	-2883.146752
24024	 0.00001	 0.00008	 0.00004	 0.00036	 0.01994	 0.00000	 0.00002	 0.00000		207.619693	-2758.990311
25025	 0.00001	 0.00008	 0.00002	 0.00015	 0.01878	 0.00000	 0.00001	 0.00000		211.571687	-2847.596683
26026	 0.00000	 0.00004	 0.00001	 0.00010	 0.01904	 0.00000	 0.00000	 0.00000		222.595456	-2868.664442
27027	 0.00000	 0.00021	 0.00000	 0.00014	 0.01795	 0.00000	 0.00000	 0.00000		216.523189	-2885.240965
28028	 0.00000	 0.00002	 0.00000	 0.00017	 0.01971	 0.00000	 0.00000	 0.00000		220.165348	-2922.332476
29029	 0.00000	 0.00011	 0.00000	 0.00010	 0.01835	 0.00000	 0.00000	 0.00000		222.269254	-2850.460457
30030	 0.00000	 0.00011	 0.00000	 0.00011	 0.01858	 0.00000	 0.00000	 0.00000		216.709236	-2901.427463
31031	 0.00001	 0.00033	 0.00002	 0.00041	 0.01801	 0.00000	 0.00001	 0.00000		189.522667	-2893.300585
32032	 0.00001	 0.00006	 0.00002	 0.00040	 0.01903	 0.00000	 0.00001	 0.00000		204.356854	-2910.963070
33033	 0.00004	 0.00011	 0.00004	 0.00019	 0.01754	 0.00000	 0.00002	 0.00000		211.602070	-2798.176836
34034	 0.00007	 0.00018	 0.00003	 0.00032	 0.01720	 0.00001	 0.00002	 0.00000		201.601038	-2894.030690
35035	 0.00005	 0.00012	 0.00002	 0.00017	 0.01738	 0.00000	 0.00001	 0.00000		211.524899	-2880.488143
