Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00008	 0.00009	 0.00002	 0.00009	 0.01626	 0.00001	 0.00001	 0.00000	 0.00000		199.294228	-2893.072164
1001	 0.00009	 0.00014	 0.00002	 0.00015	 0.01961	 0.00001	 0.00001	 0.00000	 0.00000		190.820244	-2687.574811
2002	 0.00004	 0.00007	 0.00001	 0.00011	 0.01685	 0.00000	 0.00000	 0.00000	 0.00000		203.841986	-2892.548477
3003	 0.00004	 0.00016	 0.00002	 0.00006	 0.01711	 0.00000	 0.00000	 0.00000	 0.00000		199.119549	-2836.966344
4004	 0.00006	 0.00014	 0.00002	 0.00003	 0.01749	 0.00001	 0.00001	 0.00000	 0.00000		196.045280	-2862.885196
5005	 0.00011	 0.00031	 0.00004	 0.00003	 0.01652	 0.00001	 0.00001	 0.00000	 0.00000		183.696194	-2849.360982
6006	 0.00013	 0.00030	 0.00003	 0.00017	 0.01768	 0.00001	 0.00001	 0.00000	 0.00000		182.159738	-2804.861496
7007	 0.00008	 0.00028	 0.00003	 0.00012	 0.01948	 0.00001	 0.00001	 0.00000	 0.00000		190.049665	-2732.579243
8008	 0.00005	 0.00009	 0.00002	 0.00015	 0.01831	 0.00001	 0.00001	 0.00000	 0.00000		203.454638	-2757.048779
9009	 0.00016	 0.00042	 0.00006	 0.00024	 0.01794	 0.00002	 0.00002	 0.00000	 0.00000		174.259020	-2774.066874
10010	 0.00010	 0.00029	 0.00004	 0.00008	 0.01685	 0.00001	 0.00001	 0.00000	 0.00000		196.313405	-2767.929704
11011	 0.00012	 0.00024	 0.00003	 0.00009	 0.01753	 0.00001	 0.00001	 0.00000	 0.00000		193.201743	-2829.811316
12012	 0.00007	 0.00013	 0.00002	 0.00018	 0.01750	 0.00001	 0.00001	 0.00000	 0.00000		194.303796	-2816.748109
13013	 0.00010	 0.00017	 0.00002	 0.00007	 0.02022	 0.00001	 0.00001	 0.00000	 0.00000		193.067170	-2755.026272
14014	 0.00004	 0.00009	 0.00001	 0.00031	 0.01819	 0.00000	 0.00000	 0.00000	 0.00000		193.403051	-2801.389208
15015	 0.00002	 0.00006	 0.00001	 0.00024	 0.01766	 0.00000	 0.00000	 0.00000	 0.00000		209.536228	-2789.227521
16016	 0.00002	 0.00004	 0.00001	 0.00013	 0.01797	 0.00000	 0.00000	 0.00000	 0.00000		211.910886	-2772.856269
17017	 0.00002	 0.00013	 0.00001	 0.00027	 0.01767	 0.00000	 0.00000	 0.00000	 0.00000		198.871896	-2855.979585
18018	 0.00001	 0.00004	 0.00000	 0.00019	 0.01564	 0.00000	 0.00000	 0.00000	 0.00000		211.956480	-2874.225540
19019	 0.00001	 0.00005	 0.00001	 0.00009	 0.01686	 0.00000	 0.00000	 0.00000	 0.00000		211.616510	-2799.249865
20020	 0.00002	 0.00007	 0.00001	 0.00012	 0.01676	 0.00000	 0.00000	 0.00000	 0.00000		200.097460	-2879.787638
21021	 0.00002	 0.00004	 0.00000	 0.00006	 0.01845	 0.00000	 0.00000	 0.00000	 0.00000		208.977935	-2806.521615
22022	 0.00001	 0.00003	 0.00000	 0.00007	 0.01838	 0.00000	 0.00000	 0.00000	 0.00000		220.056907	-2723.091957
23023	 0.00002	 0.00007	 0.00001	 0.00006	 0.01747	 0.00000	 0.00000	 0.00000	 0.00000		213.287155	-2821.829176
