Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00015	 0.00014	 0.00004	 0.00006	 0.00563	 0.00001	 0.00001	 0.00000	 0.00000		206.391750	-924.351968
1001	 0.00004	 0.00005	 0.00002	 0.00009	 0.00472	 0.00000	 0.00001	 0.00000	 0.00000		223.315314	-887.648231
2002	 0.00009	 0.00006	 0.00004	 0.00009	 0.00511	 0.00001	 0.00001	 0.00000	 0.00000		220.999659	-881.410786
3003	 0.00007	 0.00007	 0.00003	 0.00004	 0.00532	 0.00001	 0.00001	 0.00000	 0.00000		219.148059	-905.146704
4004	 0.00004	 0.00006	 0.00001	 0.00005	 0.00531	 0.00000	 0.00000	 0.00000	 0.00000		225.187181	-889.858991
5005	 0.00004	 0.00006	 0.00001	 0.00005	 0.00535	 0.00000	 0.00000	 0.00000	 0.00000		217.737558	-912.885526
6006	 0.00007	 0.00005	 0.00003	 0.00004	 0.00559	 0.00001	 0.00001	 0.00000	 0.00000		222.090753	-874.332521
7007	 0.00003	 0.00004	 0.00003	 0.00012	 0.00542	 0.00000	 0.00001	 0.00000	 0.00000		228.376438	-886.808678
8008	 0.00002	 0.00005	 0.00004	 0.00012	 0.00501	 0.00000	 0.00001	 0.00000	 0.00000		224.079719	-929.620279
9009	 0.00012	 0.00009	 0.00006	 0.00016	 0.00507	 0.00001	 0.00001	 0.00000	 0.00000		207.989403	-898.741999
10010	 0.00005	 0.00004	 0.00003	 0.00013	 0.00558	 0.00000	 0.00001	 0.00000	 0.00000		222.878660	-907.678780
11011	 0.00006	 0.00005	 0.00002	 0.00009	 0.00534	 0.00000	 0.00001	 0.00000	 0.00000		220.285726	-900.932203
12012	 0.00012	 0.00009	 0.00003	 0.00007	 0.00512	 0.00001	 0.00001	 0.00000	 0.00000		217.424188	-893.838500
13013	 0.00007	 0.00008	 0.00002	 0.00001	 0.00483	 0.00001	 0.00001	 0.00000	 0.00000		221.772140	-943.365729
14014	 0.00007	 0.00005	 0.00002	 0.00004	 0.00607	 0.00001	 0.00001	 0.00000	 0.00000		213.142213	-924.230279
15015	 0.00002	 0.00005	 0.00001	 0.00006	 0.00553	 0.00000	 0.00000	 0.00000	 0.00000		230.212130	-901.199457
16016	 0.00001	 0.00001	 0.00001	 0.00003	 0.00571	 0.00000	 0.00000	 0.00000	 0.00000		264.673895	-882.061043
17017	 0.00005	 0.00007	 0.00003	 0.00005	 0.00543	 0.00001	 0.00001	 0.00000	 0.00000		216.167727	-922.574052
18018	 0.00010	 0.00010	 0.00008	 0.00016	 0.00489	 0.00001	 0.00002	 0.00000	 0.00000		211.475639	-934.877140
19019	 0.00004	 0.00003	 0.00002	 0.00015	 0.00475	 0.00000	 0.00001	 0.00000	 0.00000		232.099134	-899.915158
20020	 0.00007	 0.00004	 0.00002	 0.00003	 0.00485	 0.00001	 0.00001	 0.00000	 0.00000		225.401417	-927.322079
21021	 0.00010	 0.00007	 0.00004	 0.00018	 0.00568	 0.00001	 0.00001	 0.00000	 0.00000		215.282151	-898.347662
22022	 0.00007	 0.00007	 0.00003	 0.00018	 0.00486	 0.00001	 0.00001	 0.00000	 0.00000		210.336439	-938.537796
23023	 0.00015	 0.00012	 0.00004	 0.00003	 0.00509	 0.00001	 0.00001	 0.00000	 0.00000		209.317780	-881.020713
24024	 0.00012	 0.00007	 0.00004	 0.00007	 0.00514	 0.00001	 0.00001	 0.00000	 0.00000		215.972936	-894.373089
25025	 0.00008	 0.00011	 0.00004	 0.00014	 0.00461	 0.00001	 0.00001	 0.00000	 0.00000		216.110632	-919.169094
26026	 0.00002	 0.00004	 0.00001	 0.00012	 0.00488	 0.00000	 0.00000	 0.00000	 0.00000		230.341448	-919.857878
27027	 0.00004	 0.00003	 0.00001	 0.00004	 0.00513	 0.00000	 0.00000	 0.00000	 0.00000		225.951616	-925.418097
28028	 0.00012	 0.00009	 0.00003	 0.00001	 0.00492	 0.00001	 0.00001	 0.00000	 0.00000		211.607517	-943.139343
29029	 0.00007	 0.00004	 0.00002	 0.00000	 0.00580	 0.00001	 0.00001	 0.00000	 0.00000		235.874890	-894.788544
30030	 0.00018	 0.00020	 0.00003	 0.00001	 0.00540	 0.00001	 0.00001	 0.00000	 0.00000		209.213925	-911.171033
31031	 0.00012	 0.00013	 0.00004	 0.00002	 0.00479	 0.00001	 0.00001	 0.00000	 0.00000		211.525936	-927.684989
32032	 0.00025	 0.00010	 0.00003	 0.00004	 0.00463	 0.00001	 0.00001	 0.00000	 0.00000		214.781775	-905.887356
33033	 0.00028	 0.00005	 0.00004	 0.00011	 0.00541	 0.00001	 0.00001	 0.00000	 0.00000		207.056602	-894.942592
34034	 0.00004	 0.00006	 0.00002	 0.00005	 0.00529	 0.00000	 0.00001	 0.00000	 0.00000		230.737972	-917.472042
35035	 0.00002	 0.00004	 0.00001	 0.00028	 0.00494	 0.00000	 0.00000	 0.00000	 0.00000		219.711765	-951.249418
36036	 0.00003	 0.00004	 0.00001	 0.00006	 0.00545	 0.00000	 0.00000	 0.00000	 0.00000		218.414190	-967.314173
37037	 0.00008	 0.00006	 0.00002	 0.00002	 0.00569	 0.00001	 0.00001	 0.00000	 0.00000		215.451041	-940.925654
