Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00003	 0.00005	 0.01147	 0.01742	 0.00000	 0.00000	 0.01324	 0.00000	 0.00000		163.636537	-6723.100859
1001	 0.00002	 0.00006	 0.01114	 0.01650	 0.00000	 0.00000	 0.01326	 0.00000	 0.00000		162.757019	-6797.756722
2002	 0.00003	 0.00004	 0.01165	 0.01640	 0.00000	 0.00000	 0.01341	 0.00000	 0.00000		163.021068	-6808.714211
3003	 0.00001	 0.00002	 0.01280	 0.01691	 0.00000	 0.00000	 0.01287	 0.00000	 0.00000		159.004265	-6807.222513
4004	 0.00002	 0.00002	 0.01153	 0.01747	 0.00000	 0.00000	 0.01401	 0.00000	 0.00000		176.403256	-6687.031685
5005	 0.00001	 0.00003	 0.01287	 0.01514	 0.00000	 0.00000	 0.01236	 0.00000	 0.00000		160.145174	-6880.432573
6006	 0.00001	 0.00001	 0.01085	 0.01605	 0.00000	 0.00000	 0.01278	 0.00000	 0.00000		172.065202	-6769.985812
7007	 0.00001	 0.00002	 0.01353	 0.01585	 0.00000	 0.00000	 0.01435	 0.00000	 0.00000		171.843669	-6787.082995
8008	 0.00001	 0.00003	 0.01085	 0.01803	 0.00000	 0.00000	 0.01318	 0.00000	 0.00000		168.783122	-6772.859225
9009	 0.00003	 0.00004	 0.01149	 0.01609	 0.00000	 0.00000	 0.01294	 0.00000	 0.00000		159.940092	-6830.975356
10010	 0.00002	 0.00008	 0.01409	 0.01407	 0.00000	 0.00000	 0.01234	 0.00000	 0.00000		159.845932	-6782.207428
11011	 0.00002	 0.00008	 0.01241	 0.01664	 0.00000	 0.00000	 0.01380	 0.00000	 0.00000		155.726197	-6753.783708
12012	 0.00001	 0.00016	 0.01228	 0.01693	 0.00000	 0.00000	 0.01287	 0.00000	 0.00000		156.992947	-6871.465277
13013	 0.00001	 0.00007	 0.01219	 0.01623	 0.00000	 0.00000	 0.01432	 0.00000	 0.00000		155.121972	-6864.073653
14014	 0.00004	 0.00007	 0.01271	 0.01576	 0.00000	 0.00000	 0.01328	 0.00000	 0.00000		155.165953	-6831.869697
15015	 0.00005	 0.00010	 0.01052	 0.01592	 0.00000	 0.00000	 0.01348	 0.00000	 0.00000		157.370324	-6803.875844
16016	 0.00007	 0.00007	 0.01326	 0.01590	 0.00000	 0.00000	 0.01381	 0.00000	 0.00000		153.135481	-6798.042911
17017	 0.00004	 0.00005	 0.01431	 0.01635	 0.00000	 0.00000	 0.01338	 0.00000	 0.00000		153.587129	-6711.746590
18018	 0.00003	 0.00006	 0.01244	 0.01710	 0.00000	 0.00000	 0.01390	 0.00000	 0.00000		155.261039	-6817.872159
