Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00004	 0.00012	 0.00003	 0.00012	 0.03025	 0.00000	 0.00001	 0.00000	 0.00000		189.213550	-4260.238247
1001	 0.00003	 0.00012	 0.00004	 0.00008	 0.02638	 0.00000	 0.00001	 0.00000	 0.00000		199.962841	-4239.507789
2002	 0.00002	 0.00011	 0.00005	 0.00012	 0.02816	 0.00000	 0.00001	 0.00000	 0.00000		199.717424	-4250.811234
3003	 0.00003	 0.00009	 0.00004	 0.00012	 0.02810	 0.00000	 0.00001	 0.00000	 0.00000		200.337546	-4277.626706
4004	 0.00002	 0.00007	 0.00004	 0.00017	 0.02874	 0.00000	 0.00001	 0.00000	 0.00000		188.648409	-4268.100499
5005	 0.00002	 0.00011	 0.00005	 0.00011	 0.02830	 0.00000	 0.00001	 0.00000	 0.00000		196.017538	-4285.618062
6006	 0.00002	 0.00008	 0.00003	 0.00020	 0.02626	 0.00000	 0.00001	 0.00000	 0.00000		194.288023	-4327.520394
7007	 0.00002	 0.00008	 0.00002	 0.00004	 0.02881	 0.00000	 0.00000	 0.00000	 0.00000		207.722324	-4227.017528
8008	 0.00001	 0.00004	 0.00002	 0.00004	 0.02657	 0.00000	 0.00000	 0.00000	 0.00000		210.672750	-4285.070844
9009	 0.00004	 0.00026	 0.00003	 0.00011	 0.02816	 0.00000	 0.00001	 0.00000	 0.00000		185.236513	-4326.070438
10010	 0.00005	 0.00014	 0.00003	 0.00010	 0.02625	 0.00001	 0.00001	 0.00000	 0.00000		186.243465	-4419.824668
11011	 0.00006	 0.00016	 0.00005	 0.00010	 0.02823	 0.00001	 0.00001	 0.00000	 0.00000		189.585657	-4211.986458
12012	 0.00002	 0.00007	 0.00003	 0.00005	 0.02620	 0.00000	 0.00000	 0.00000	 0.00000		208.412702	-4365.717076
13013	 0.00001	 0.00003	 0.00001	 0.00011	 0.02841	 0.00000	 0.00000	 0.00000	 0.00000		205.251500	-4221.396285
14014	 0.00001	 0.00002	 0.00002	 0.00004	 0.02972	 0.00000	 0.00000	 0.00000	 0.00000		212.411688	-4288.876882
15015	 0.00001	 0.00005	 0.00002	 0.00011	 0.02716	 0.00000	 0.00000	 0.00000	 0.00000		201.833331	-4339.103899
16016	 0.00001	 0.00007	 0.00002	 0.00009	 0.02692	 0.00000	 0.00000	 0.00000	 0.00000		201.019439	-4317.656087
17017	 0.00001	 0.00006	 0.00002	 0.00009	 0.02660	 0.00000	 0.00000	 0.00000	 0.00000		200.200014	-4388.075652
18018	 0.00001	 0.00005	 0.00002	 0.00005	 0.02651	 0.00000	 0.00000	 0.00000	 0.00000		211.916211	-4304.353386
19019	 0.00001	 0.00005	 0.00004	 0.00009	 0.02887	 0.00000	 0.00001	 0.00000	 0.00000		207.519223	-4128.537662
20020	 0.00002	 0.00005	 0.00004	 0.00019	 0.02947	 0.00000	 0.00001	 0.00000	 0.00000		198.638988	-4231.070642
21021	 0.00001	 0.00009	 0.00003	 0.00020	 0.02734	 0.00000	 0.00001	 0.00000	 0.00000		193.829251	-4381.328068
22022	 0.00002	 0.00008	 0.00005	 0.00016	 0.02741	 0.00000	 0.00001	 0.00000	 0.00000		196.028819	-4311.550239
23023	 0.00005	 0.00007	 0.00007	 0.00014	 0.02591	 0.00000	 0.00001	 0.00000	 0.00000		195.232422	-4350.043494
24024	 0.00003	 0.00010	 0.00004	 0.00014	 0.02894	 0.00000	 0.00001	 0.00000	 0.00000		198.925661	-4251.901602
25025	 0.00003	 0.00008	 0.00003	 0.00007	 0.02813	 0.00000	 0.00001	 0.00000	 0.00000		200.456496	-4243.621722
26026	 0.00005	 0.00013	 0.00006	 0.00009	 0.02709	 0.00001	 0.00001	 0.00000	 0.00000		198.341066	-4284.086621
27027	 0.00004	 0.00021	 0.00006	 0.00018	 0.02716	 0.00001	 0.00001	 0.00000	 0.00000		188.230438	-4309.010513
28028	 0.00007	 0.00018	 0.00010	 0.00027	 0.02969	 0.00001	 0.00002	 0.00000	 0.00000		184.289700	-4284.555108
29029	 0.00005	 0.00011	 0.00008	 0.00031	 0.02896	 0.00001	 0.00002	 0.00000	 0.00000		190.051053	-4360.791372
30030	 0.00008	 0.00018	 0.00012	 0.00021	 0.02831	 0.00001	 0.00002	 0.00000	 0.00000		184.988319	-4299.522984
31031	 0.00007	 0.00017	 0.00009	 0.00016	 0.02651	 0.00001	 0.00002	 0.00000	 0.00000		194.580849	-4382.512026
32032	 0.00003	 0.00012	 0.00006	 0.00023	 0.02658	 0.00000	 0.00001	 0.00000	 0.00000		187.676359	-4296.116084
33033	 0.00006	 0.00018	 0.00007	 0.00025	 0.02685	 0.00001	 0.00001	 0.00000	 0.00000		184.333736	-4192.060711
34034	 0.00005	 0.00014	 0.00004	 0.00009	 0.02729	 0.00001	 0.00001	 0.00000	 0.00000		196.212280	-4470.013782
35035	 0.00008	 0.00036	 0.00007	 0.00013	 0.02791	 0.00001	 0.00002	 0.00000	 0.00000		189.668439	-4255.859249
36036	 0.00009	 0.00026	 0.00006	 0.00013	 0.02813	 0.00001	 0.00001	 0.00000	 0.00000		184.535926	-4406.323616
37037	 0.00009	 0.00026	 0.00008	 0.00022	 0.02862	 0.00001	 0.00002	 0.00000	 0.00000		179.901088	-4298.021160
38038	 0.00012	 0.00046	 0.00012	 0.00025	 0.02664	 0.00002	 0.00003	 0.00000	 0.00000		180.976125	-4287.015272
39039	 0.00006	 0.00018	 0.00008	 0.00013	 0.02851	 0.00001	 0.00001	 0.00000	 0.00000		190.215356	-4304.904170
40040	 0.00003	 0.00016	 0.00008	 0.00029	 0.02723	 0.00000	 0.00001	 0.00000	 0.00000		187.878894	-4362.584876
41041	 0.00004	 0.00016	 0.00013	 0.00059	 0.02770	 0.00001	 0.00003	 0.00000	 0.00000		181.726761	-4297.352884
42042	 0.00006	 0.00021	 0.00009	 0.00023	 0.02668	 0.00001	 0.00002	 0.00000	 0.00000		186.375522	-4378.138736
43043	 0.00009	 0.00035	 0.00007	 0.00034	 0.02861	 0.00001	 0.00002	 0.00000	 0.00000		175.455647	-4307.200196
44044	 0.00009	 0.00025	 0.00008	 0.00013	 0.02801	 0.00001	 0.00001	 0.00000	 0.00000		181.537400	-4295.660160
45045	 0.00006	 0.00015	 0.00005	 0.00006	 0.02762	 0.00001	 0.00001	 0.00000	 0.00000		190.119554	-4254.107501
46046	 0.00006	 0.00021	 0.00005	 0.00010	 0.02823	 0.00001	 0.00001	 0.00000	 0.00000		193.375050	-4226.633924
47047	 0.00009	 0.00019	 0.00008	 0.00010	 0.02870	 0.00001	 0.00002	 0.00000	 0.00000		194.444834	-4221.028353
48048	 0.00017	 0.00041	 0.00012	 0.00023	 0.02454	 0.00002	 0.00003	 0.00000	 0.00000		177.983820	-4339.456095
49049	 0.00009	 0.00027	 0.00005	 0.00016	 0.02769	 0.00001	 0.00001	 0.00000	 0.00000		184.382053	-4291.439282
50050	 0.00018	 0.00067	 0.00013	 0.00024	 0.02802	 0.00002	 0.00003	 0.00000	 0.00000		176.420673	-4268.927363
51051	 0.00015	 0.00049	 0.00017	 0.00031	 0.02596	 0.00002	 0.00003	 0.00000	 0.00000		177.589611	-4360.253368
52052	 0.00010	 0.00030	 0.00011	 0.00029	 0.02996	 0.00001	 0.00002	 0.00000	 0.00000		178.777152	-4260.200329
53053	 0.00017	 0.00031	 0.00015	 0.00024	 0.02799	 0.00001	 0.00003	 0.00000	 0.00000		177.533224	-4210.090682
54054	 0.00017	 0.00039	 0.00019	 0.00034	 0.02638	 0.00002	 0.00003	 0.00000	 0.00000		171.055666	-4382.564132
55055	 0.00008	 0.00025	 0.00015	 0.00026	 0.02785	 0.00001	 0.00003	 0.00000	 0.00000		184.440044	-4336.786144
56056	 0.00007	 0.00032	 0.00010	 0.00030	 0.02735	 0.00001	 0.00002	 0.00000	 0.00000		184.014463	-4270.589108
57057	 0.00010	 0.00035	 0.00012	 0.00035	 0.02745	 0.00001	 0.00002	 0.00000	 0.00000		174.415642	-4373.854710
58058	 0.00009	 0.00023	 0.00011	 0.00035	 0.02829	 0.00001	 0.00002	 0.00000	 0.00000		178.516439	-4230.221828
59059	 0.00006	 0.00028	 0.00012	 0.00034	 0.02916	 0.00001	 0.00002	 0.00000	 0.00000		182.530670	-4301.623184
60060	 0.00007	 0.00026	 0.00012	 0.00036	 0.02516	 0.00001	 0.00002	 0.00000	 0.00000		182.565136	-4341.409061
61061	 0.00006	 0.00017	 0.00009	 0.00043	 0.02999	 0.00001	 0.00002	 0.00000	 0.00000		180.888236	-4260.524697
62062	 0.00005	 0.00015	 0.00011	 0.00034	 0.02772	 0.00001	 0.00002	 0.00000	 0.00000		186.575184	-4337.746729
63063	 0.00006	 0.00015	 0.00015	 0.00058	 0.03012	 0.00001	 0.00003	 0.00000	 0.00000		176.746488	-4297.097396
64064	 0.00005	 0.00014	 0.00011	 0.00039	 0.02705	 0.00001	 0.00002	 0.00000	 0.00000		187.487704	-4109.520993
65065	 0.00006	 0.00015	 0.00011	 0.00052	 0.02747	 0.00001	 0.00002	 0.00000	 0.00000		182.430172	-4264.918653
66066	 0.00007	 0.00025	 0.00011	 0.00040	 0.02691	 0.00001	 0.00002	 0.00000	 0.00000		177.930309	-4307.816341
67067	 0.00006	 0.00019	 0.00010	 0.00022	 0.02642	 0.00001	 0.00002	 0.00000	 0.00000		185.207367	-4291.391681
68068	 0.00007	 0.00022	 0.00008	 0.00015	 0.02724	 0.00001	 0.00002	 0.00000	 0.00000		189.794572	-4285.232856
69069	 0.00004	 0.00014	 0.00008	 0.00026	 0.02687	 0.00000	 0.00002	 0.00000	 0.00000		189.770765	-4238.574209
70070	 0.00003	 0.00012	 0.00010	 0.00051	 0.02673	 0.00000	 0.00002	 0.00000	 0.00000		183.254858	-4307.525895
71071	 0.00007	 0.00020	 0.00010	 0.00035	 0.02522	 0.00001	 0.00002	 0.00000	 0.00000		183.576166	-4281.068744
72072	 0.00006	 0.00021	 0.00009	 0.00023	 0.02418	 0.00001	 0.00002	 0.00000	 0.00000		186.450049	-4385.301864
73073	 0.00006	 0.00013	 0.00012	 0.00033	 0.02854	 0.00001	 0.00002	 0.00000	 0.00000		182.825761	-4304.178070
74074	 0.00008	 0.00028	 0.00008	 0.00028	 0.02806	 0.00001	 0.00002	 0.00000	 0.00000		179.114206	-4271.456482
75075	 0.00005	 0.00018	 0.00007	 0.00014	 0.02606	 0.00000	 0.00001	 0.00000	 0.00000		194.283347	-4296.663561
76076	 0.00006	 0.00014	 0.00007	 0.00016	 0.02667	 0.00001	 0.00001	 0.00000	 0.00000		194.620790	-4270.544418
77077	 0.00004	 0.00013	 0.00004	 0.00012	 0.02924	 0.00000	 0.00001	 0.00000	 0.00000		194.333565	-4197.200689
