Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00003	 0.00005	 0.00024	 0.00056	 0.01008	 0.00000	 0.00005	 0.00000	 0.00000		201.036559	-1784.125978
1001	 0.00005	 0.00005	 0.00009	 0.00013	 0.01110	 0.00000	 0.00002	 0.00000	 0.00000		219.437734	-1683.944542
2002	 0.00004	 0.00008	 0.00006	 0.00009	 0.01045	 0.00000	 0.00001	 0.00000	 0.00000		217.929131	-1750.874778
3003	 0.00012	 0.00021	 0.00007	 0.00004	 0.00900	 0.00001	 0.00001	 0.00000	 0.00000		217.914010	-1733.897940
4004	 0.00009	 0.00012	 0.00005	 0.00004	 0.01069	 0.00001	 0.00001	 0.00000	 0.00000		213.749885	-1743.281535
5005	 0.00007	 0.00013	 0.00005	 0.00002	 0.01077	 0.00000	 0.00001	 0.00000	 0.00000		227.749338	-1761.571030
6006	 0.00004	 0.00008	 0.00004	 0.00009	 0.00996	 0.00000	 0.00001	 0.00000	 0.00000		213.016467	-1776.236550
7007	 0.00003	 0.00003	 0.00004	 0.00006	 0.01148	 0.00000	 0.00001	 0.00000	 0.00000		232.791776	-1685.384825
8008	 0.00003	 0.00014	 0.00005	 0.00016	 0.01008	 0.00000	 0.00001	 0.00000	 0.00000		211.185991	-1756.670419
9009	 0.00005	 0.00008	 0.00005	 0.00006	 0.01222	 0.00000	 0.00001	 0.00000	 0.00000		218.605397	-1711.012521
10010	 0.00013	 0.00009	 0.00017	 0.00029	 0.00907	 0.00001	 0.00004	 0.00000	 0.00000		198.261468	-1806.160964
11011	 0.00002	 0.00003	 0.00011	 0.00022	 0.01038	 0.00000	 0.00002	 0.00000	 0.00000		211.532565	-1783.707447
12012	 0.00004	 0.00008	 0.00017	 0.00025	 0.01001	 0.00000	 0.00003	 0.00000	 0.00000		204.787120	-1739.366663
13013	 0.00001	 0.00005	 0.00014	 0.00039	 0.00974	 0.00000	 0.00003	 0.00000	 0.00000		208.518507	-1798.160908
14014	 0.00000	 0.00003	 0.00010	 0.00017	 0.01107	 0.00000	 0.00002	 0.00000	 0.00000		215.531852	-1760.236124
15015	 0.00001	 0.00003	 0.00010	 0.00039	 0.01050	 0.00000	 0.00002	 0.00000	 0.00000		196.397405	-1825.054372
16016	 0.00003	 0.00006	 0.00011	 0.00023	 0.00927	 0.00000	 0.00003	 0.00000	 0.00000		210.566248	-1791.723127
17017	 0.00001	 0.00006	 0.00016	 0.00028	 0.01045	 0.00000	 0.00004	 0.00000	 0.00000		211.151593	-1753.824385
18018	 0.00001	 0.00013	 0.00025	 0.00037	 0.00857	 0.00000	 0.00004	 0.00000	 0.00000		202.499070	-1743.311707
19019	 0.00002	 0.00010	 0.00022	 0.00034	 0.00977	 0.00000	 0.00004	 0.00000	 0.00000		202.678790	-1735.124677
20020	 0.00002	 0.00008	 0.00010	 0.00025	 0.01007	 0.00000	 0.00002	 0.00000	 0.00000		207.364158	-1718.178694
21021	 0.00003	 0.00011	 0.00007	 0.00009	 0.01087	 0.00000	 0.00001	 0.00000	 0.00000		217.143271	-1761.372035
22022	 0.00006	 0.00008	 0.00005	 0.00011	 0.00948	 0.00000	 0.00001	 0.00000	 0.00000		208.744899	-1763.540433
23023	 0.00006	 0.00011	 0.00007	 0.00007	 0.01142	 0.00000	 0.00001	 0.00000	 0.00000		213.039496	-1711.942083
24024	 0.00008	 0.00016	 0.00010	 0.00012	 0.00963	 0.00001	 0.00002	 0.00000	 0.00000		210.065740	-1689.629228
25025	 0.00008	 0.00024	 0.00010	 0.00014	 0.00934	 0.00000	 0.00002	 0.00000	 0.00000		205.204639	-1765.869870
26026	 0.00005	 0.00012	 0.00008	 0.00021	 0.01007	 0.00000	 0.00002	 0.00000	 0.00000		202.871388	-1780.852996
27027	 0.00004	 0.00006	 0.00003	 0.00005	 0.01152	 0.00000	 0.00001	 0.00000	 0.00000		230.508994	-1666.559326
28028	 0.00005	 0.00009	 0.00004	 0.00006	 0.01057	 0.00000	 0.00001	 0.00000	 0.00000		215.468249	-1787.249197
29029	 0.00004	 0.00007	 0.00002	 0.00003	 0.00890	 0.00000	 0.00001	 0.00000	 0.00000		226.375704	-1845.785835
30030	 0.00028	 0.00062	 0.00026	 0.00011	 0.00946	 0.00004	 0.00005	 0.00000	 0.00000		191.130007	-1832.854199
31031	 0.00035	 0.00048	 0.00016	 0.00005	 0.01012	 0.00003	 0.00003	 0.00000	 0.00000		189.500983	-1818.320232
32032	 0.00014	 0.00019	 0.00008	 0.00005	 0.00899	 0.00001	 0.00002	 0.00000	 0.00000		213.461100	-1737.272055
33033	 0.00012	 0.00012	 0.00008	 0.00008	 0.00991	 0.00001	 0.00002	 0.00000	 0.00000		213.629520	-1753.088816
34034	 0.00003	 0.00009	 0.00007	 0.00009	 0.01207	 0.00000	 0.00001	 0.00000	 0.00000		214.107333	-1683.007987
35035	 0.00022	 0.00016	 0.00011	 0.00023	 0.01087	 0.00001	 0.00003	 0.00000	 0.00000		193.156593	-1725.231163
36036	 0.00005	 0.00006	 0.00014	 0.00019	 0.01014	 0.00000	 0.00002	 0.00000	 0.00000		209.348744	-1725.240713
37037	 0.00005	 0.00014	 0.00012	 0.00030	 0.01046	 0.00000	 0.00003	 0.00000	 0.00000		200.907930	-1743.470296
38038	 0.00004	 0.00006	 0.00009	 0.00015	 0.01057	 0.00000	 0.00002	 0.00000	 0.00000		211.769326	-1705.767487
39039	 0.00003	 0.00003	 0.00013	 0.00035	 0.01123	 0.00000	 0.00003	 0.00000	 0.00000		204.842512	-1741.730273
40040	 0.00004	 0.00010	 0.00013	 0.00029	 0.01180	 0.00000	 0.00003	 0.00000	 0.00000		203.554584	-1742.521210
