Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00010	 0.00017	 0.00011	 0.00026	 0.02100	 0.00000	 0.00002	 0.00000	 0.00000		189.019839	-3175.487061
1001	 0.00006	 0.00004	 0.00007	 0.00011	 0.02102	 0.00000	 0.00001	 0.00000	 0.00000		206.673130	-3146.768567
2002	 0.00009	 0.00010	 0.00011	 0.00009	 0.01989	 0.00001	 0.00002	 0.00000	 0.00000		196.802546	-3294.639365
3003	 0.00010	 0.00009	 0.00005	 0.00010	 0.02292	 0.00001	 0.00001	 0.00000	 0.00000		198.071501	-3243.614914
4004	 0.00010	 0.00006	 0.00004	 0.00004	 0.02036	 0.00000	 0.00001	 0.00000	 0.00000		210.492883	-3085.434503
5005	 0.00003	 0.00002	 0.00004	 0.00006	 0.02159	 0.00000	 0.00001	 0.00000	 0.00000		215.284460	-3388.926230
6006	 0.00003	 0.00003	 0.00002	 0.00004	 0.01955	 0.00000	 0.00000	 0.00000	 0.00000		218.827752	-3246.684510
7007	 0.00009	 0.00009	 0.00005	 0.00005	 0.01926	 0.00001	 0.00001	 0.00000	 0.00000		207.719685	-3243.250376
8008	 0.00008	 0.00007	 0.00003	 0.00002	 0.01945	 0.00000	 0.00000	 0.00000	 0.00000		214.719612	-3028.245169
9009	 0.00011	 0.00003	 0.00005	 0.00005	 0.01988	 0.00000	 0.00001	 0.00000	 0.00000		207.132107	-3214.715453
10010	 0.00022	 0.00033	 0.00008	 0.00006	 0.01976	 0.00001	 0.00001	 0.00000	 0.00000		196.216193	-3203.460437
11011	 0.00029	 0.00035	 0.00014	 0.00008	 0.02063	 0.00002	 0.00002	 0.00000	 0.00000		183.223032	-3305.397325
12012	 0.00043	 0.00021	 0.00014	 0.00003	 0.02038	 0.00001	 0.00002	 0.00000	 0.00000		199.460553	-3115.445926
13013	 0.00017	 0.00011	 0.00009	 0.00005	 0.02038	 0.00001	 0.00001	 0.00000	 0.00000		199.947382	-3301.193534
14014	 0.00021	 0.00022	 0.00010	 0.00002	 0.02074	 0.00001	 0.00001	 0.00000	 0.00000		196.739849	-3135.967853
15015	 0.00036	 0.00027	 0.00012	 0.00002	 0.01918	 0.00002	 0.00002	 0.00000	 0.00000		202.488121	-3124.390378
16016	 0.00016	 0.00017	 0.00015	 0.00009	 0.01974	 0.00001	 0.00002	 0.00000	 0.00000		193.301093	-3172.578837
17017	 0.00025	 0.00027	 0.00010	 0.00010	 0.02111	 0.00001	 0.00002	 0.00000	 0.00000		193.146168	-3060.519509
18018	 0.00024	 0.00037	 0.00015	 0.00013	 0.01912	 0.00002	 0.00003	 0.00000	 0.00000		190.561436	-3202.964166
19019	 0.00023	 0.00029	 0.00020	 0.00018	 0.01883	 0.00002	 0.00004	 0.00000	 0.00000		186.175822	-3372.069620
20020	 0.00009	 0.00030	 0.00007	 0.00003	 0.01855	 0.00001	 0.00001	 0.00000	 0.00000		211.752674	-3182.373728
21021	 0.00020	 0.00025	 0.00011	 0.00002	 0.02036	 0.00001	 0.00001	 0.00000	 0.00000		200.104265	-3143.067905
22022	 0.00007	 0.00007	 0.00005	 0.00001	 0.01875	 0.00000	 0.00001	 0.00000	 0.00000		223.295015	-3319.943245
23023	 0.00013	 0.00021	 0.00008	 0.00002	 0.02059	 0.00001	 0.00001	 0.00000	 0.00000		208.276429	-3089.615147
24024	 0.00012	 0.00011	 0.00004	 0.00002	 0.01978	 0.00001	 0.00001	 0.00000	 0.00000		217.955964	-3160.274859
25025	 0.00041	 0.00027	 0.00018	 0.00013	 0.02026	 0.00002	 0.00003	 0.00000	 0.00000		184.494189	-3290.805146
26026	 0.00015	 0.00013	 0.00007	 0.00006	 0.02039	 0.00001	 0.00001	 0.00000	 0.00000		199.608103	-3358.771715
27027	 0.00013	 0.00004	 0.00005	 0.00010	 0.01942	 0.00000	 0.00001	 0.00000	 0.00000		201.798849	-3273.810335
28028	 0.00003	 0.00007	 0.00007	 0.00014	 0.01878	 0.00000	 0.00001	 0.00000	 0.00000		192.841341	-3274.095108
29029	 0.00007	 0.00008	 0.00015	 0.00031	 0.02040	 0.00000	 0.00002	 0.00000	 0.00000		184.918720	-3122.864815
30030	 0.00005	 0.00003	 0.00013	 0.00029	 0.02095	 0.00000	 0.00003	 0.00000	 0.00000		202.887568	-3228.497040
31031	 0.00003	 0.00001	 0.00008	 0.00014	 0.01938	 0.00000	 0.00002	 0.00000	 0.00000		212.681131	-3118.510986
32032	 0.00008	 0.00012	 0.00021	 0.00037	 0.01984	 0.00001	 0.00004	 0.00000	 0.00000		189.671934	-3209.446964
33033	 0.00005	 0.00002	 0.00012	 0.00012	 0.01983	 0.00000	 0.00002	 0.00000	 0.00000		209.507729	-3171.895981
34034	 0.00002	 0.00002	 0.00006	 0.00014	 0.02078	 0.00000	 0.00001	 0.00000	 0.00000		217.161974	-3016.625925
35035	 0.00012	 0.00008	 0.00022	 0.00046	 0.01881	 0.00000	 0.00003	 0.00000	 0.00000		176.412531	-3409.347378
36036	 0.00013	 0.00010	 0.00014	 0.00017	 0.01930	 0.00001	 0.00002	 0.00000	 0.00000		195.309411	-3305.642213
37037	 0.00027	 0.00036	 0.00020	 0.00017	 0.01956	 0.00002	 0.00004	 0.00000	 0.00000		191.764376	-3156.968277
38038	 0.00052	 0.00041	 0.00028	 0.00024	 0.01937	 0.00002	 0.00004	 0.00000	 0.00000		175.304019	-3196.795040
39039	 0.00024	 0.00019	 0.00018	 0.00022	 0.02073	 0.00001	 0.00003	 0.00000	 0.00000		190.919128	-3160.082816
40040	 0.00027	 0.00024	 0.00038	 0.00038	 0.01846	 0.00002	 0.00005	 0.00000	 0.00000		175.023390	-3189.639248
41041	 0.00014	 0.00015	 0.00023	 0.00035	 0.01886	 0.00001	 0.00004	 0.00000	 0.00000		185.151772	-3157.687375
42042	 0.00024	 0.00023	 0.00032	 0.00036	 0.01829	 0.00002	 0.00006	 0.00000	 0.00000		184.131294	-3141.759375
43043	 0.00013	 0.00013	 0.00009	 0.00012	 0.01988	 0.00001	 0.00002	 0.00000	 0.00000		194.540950	-3116.563341
44044	 0.00024	 0.00014	 0.00010	 0.00012	 0.02089	 0.00001	 0.00002	 0.00000	 0.00000		191.834680	-3270.473523
45045	 0.00028	 0.00034	 0.00013	 0.00009	 0.01820	 0.00002	 0.00002	 0.00000	 0.00000		190.368916	-3172.636794
46046	 0.00010	 0.00009	 0.00010	 0.00012	 0.01892	 0.00001	 0.00002	 0.00000	 0.00000		200.030182	-3142.410565
47047	 0.00004	 0.00003	 0.00006	 0.00008	 0.02000	 0.00000	 0.00001	 0.00000	 0.00000		213.082200	-3228.713834
48048	 0.00005	 0.00008	 0.00011	 0.00027	 0.02184	 0.00000	 0.00002	 0.00000	 0.00000		192.317488	-3271.362885
49049	 0.00003	 0.00006	 0.00013	 0.00024	 0.02060	 0.00000	 0.00003	 0.00000	 0.00000		201.505447	-3121.172857
50050	 0.00004	 0.00017	 0.00012	 0.00015	 0.01990	 0.00000	 0.00002	 0.00000	 0.00000		189.868356	-3163.197575
51051	 0.00012	 0.00015	 0.00014	 0.00021	 0.02166	 0.00001	 0.00003	 0.00000	 0.00000		200.883185	-3174.919511
52052	 0.00016	 0.00017	 0.00020	 0.00026	 0.01891	 0.00001	 0.00004	 0.00000	 0.00000		187.533687	-3204.318653
53053	 0.00023	 0.00022	 0.00021	 0.00048	 0.02003	 0.00001	 0.00004	 0.00000	 0.00000		174.675137	-3285.384267
54054	 0.00031	 0.00023	 0.00025	 0.00045	 0.01879	 0.00002	 0.00005	 0.00000	 0.00000		182.605961	-3177.168637
55055	 0.00004	 0.00007	 0.00014	 0.00021	 0.02165	 0.00000	 0.00003	 0.00000	 0.00000		197.425827	-3138.446273
56056	 0.00006	 0.00008	 0.00007	 0.00011	 0.02104	 0.00000	 0.00001	 0.00000	 0.00000		195.050213	-3152.877979
57057	 0.00006	 0.00004	 0.00007	 0.00010	 0.02068	 0.00000	 0.00001	 0.00000	 0.00000		212.786079	-3025.942901
58058	 0.00012	 0.00012	 0.00014	 0.00020	 0.02023	 0.00001	 0.00002	 0.00000	 0.00000		192.027117	-3070.124416
59059	 0.00023	 0.00021	 0.00041	 0.00071	 0.01807	 0.00001	 0.00007	 0.00000	 0.00000		173.079572	-3284.258187
60060	 0.00063	 0.00048	 0.00061	 0.00059	 0.01890	 0.00003	 0.00010	 0.00000	 0.00000		169.394662	-3188.358430
61061	 0.00037	 0.00032	 0.00063	 0.00096	 0.01874	 0.00002	 0.00011	 0.00000	 0.00000		168.002553	-3256.912461
62062	 0.00018	 0.00012	 0.00032	 0.00088	 0.01933	 0.00001	 0.00008	 0.00000	 0.00000		180.691416	-3222.870038
63063	 0.00002	 0.00005	 0.00010	 0.00009	 0.02011	 0.00000	 0.00002	 0.00000	 0.00000		216.853810	-3115.649161
64064	 0.00010	 0.00008	 0.00018	 0.00030	 0.02006	 0.00001	 0.00003	 0.00000	 0.00000		191.762181	-3148.188141
65065	 0.00021	 0.00011	 0.00042	 0.00058	 0.01966	 0.00001	 0.00006	 0.00000	 0.00000		175.034500	-3191.756020
66066	 0.00006	 0.00005	 0.00013	 0.00020	 0.01931	 0.00000	 0.00003	 0.00000	 0.00000		205.946624	-3246.089460
67067	 0.00006	 0.00005	 0.00007	 0.00014	 0.01874	 0.00000	 0.00001	 0.00000	 0.00000		196.559813	-3326.585283
68068	 0.00021	 0.00023	 0.00026	 0.00015	 0.02041	 0.00001	 0.00003	 0.00000	 0.00000		183.538266	-3241.220386
69069	 0.00007	 0.00010	 0.00009	 0.00016	 0.01883	 0.00001	 0.00001	 0.00000	 0.00000		194.478211	-3348.783304
70070	 0.00022	 0.00027	 0.00020	 0.00031	 0.01952	 0.00001	 0.00003	 0.00000	 0.00000		180.778667	-3153.618895
71071	 0.00016	 0.00015	 0.00023	 0.00047	 0.02068	 0.00001	 0.00005	 0.00000	 0.00000		184.091487	-2997.800051
72072	 0.00008	 0.00007	 0.00013	 0.00016	 0.02015	 0.00000	 0.00002	 0.00000	 0.00000		193.393109	-3228.195041
73073	 0.00019	 0.00008	 0.00016	 0.00016	 0.01987	 0.00001	 0.00002	 0.00000	 0.00000		191.425204	-3245.647218
74074	 0.00003	 0.00002	 0.00008	 0.00022	 0.02000	 0.00000	 0.00001	 0.00000	 0.00000		196.955627	-3027.465265
75075	 0.00002	 0.00003	 0.00005	 0.00007	 0.01944	 0.00000	 0.00001	 0.00000	 0.00000		215.816830	-3163.635712
76076	 0.00005	 0.00005	 0.00007	 0.00014	 0.02034	 0.00000	 0.00001	 0.00000	 0.00000		200.523670	-3137.592985
77077	 0.00010	 0.00014	 0.00010	 0.00013	 0.02261	 0.00001	 0.00002	 0.00000	 0.00000		203.856877	-3258.701214
78078	 0.00016	 0.00024	 0.00028	 0.00050	 0.01869	 0.00001	 0.00004	 0.00000	 0.00000		168.005162	-3313.372910
79079	 0.00010	 0.00020	 0.00026	 0.00022	 0.01979	 0.00001	 0.00003	 0.00000	 0.00000		187.709601	-3224.988501
80080	 0.00047	 0.00035	 0.00034	 0.00037	 0.01810	 0.00003	 0.00007	 0.00000	 0.00000		180.345742	-3238.937735
81081	 0.00013	 0.00020	 0.00015	 0.00020	 0.01913	 0.00001	 0.00003	 0.00000	 0.00000		192.008445	-3394.419283
82082	 0.00003	 0.00003	 0.00007	 0.00020	 0.02081	 0.00000	 0.00002	 0.00000	 0.00000		203.940442	-3205.939958
83083	 0.00008	 0.00006	 0.00010	 0.00021	 0.02052	 0.00000	 0.00002	 0.00000	 0.00000		198.609776	-3261.054047
84084	 0.00008	 0.00004	 0.00016	 0.00021	 0.01840	 0.00001	 0.00002	 0.00000	 0.00000		201.592603	-3154.544855
85085	 0.00010	 0.00014	 0.00018	 0.00021	 0.01954	 0.00001	 0.00003	 0.00000	 0.00000		191.379841	-3178.412896
86086	 0.00020	 0.00021	 0.00039	 0.00060	 0.01853	 0.00001	 0.00005	 0.00000	 0.00000		169.609592	-3263.577381
87087	 0.00015	 0.00025	 0.00043	 0.00051	 0.01995	 0.00001	 0.00009	 0.00000	 0.00000		182.278397	-3082.571295
88088	 0.00023	 0.00009	 0.00021	 0.00031	 0.01872	 0.00001	 0.00004	 0.00000	 0.00000		189.054420	-3234.455601
89089	 0.00031	 0.00028	 0.00037	 0.00046	 0.02023	 0.00002	 0.00006	 0.00000	 0.00000		175.128209	-3259.834305
90090	 0.00019	 0.00019	 0.00020	 0.00023	 0.01911	 0.00001	 0.00004	 0.00000	 0.00000		189.592749	-3121.606915
91091	 0.00007	 0.00019	 0.00011	 0.00011	 0.01857	 0.00001	 0.00002	 0.00000	 0.00000		206.593990	-3205.997316
92092	 0.00009	 0.00009	 0.00010	 0.00011	 0.01973	 0.00001	 0.00002	 0.00000	 0.00000		199.348229	-3173.439930
93093	 0.00003	 0.00003	 0.00001	 0.00001	 0.02016	 0.00000	 0.00000	 0.00000	 0.00000		231.255205	-3300.807591
94094	 0.00007	 0.00013	 0.00004	 0.00004	 0.02015	 0.00000	 0.00001	 0.00000	 0.00000		211.034282	-3139.053407
95095	 0.00018	 0.00028	 0.00007	 0.00008	 0.01889	 0.00001	 0.00001	 0.00000	 0.00000		170.037731	-3261.781370
96096	 0.00036	 0.00033	 0.00016	 0.00005	 0.02204	 0.00002	 0.00003	 0.00000	 0.00000		197.789075	-3133.770137
97097	 0.00018	 0.00057	 0.00012	 0.00009	 0.02093	 0.00002	 0.00002	 0.00000	 0.00000		189.826111	-3162.142081
98098	 0.00021	 0.00026	 0.00013	 0.00011	 0.02009	 0.00001	 0.00002	 0.00000	 0.00000		195.770475	-3146.456913
99099	 0.00047	 0.00028	 0.00035	 0.00028	 0.02002	 0.00003	 0.00005	 0.00000	 0.00000		176.420124	-3025.367212
100100	 0.00027	 0.00041	 0.00022	 0.00012	 0.02027	 0.00002	 0.00003	 0.00000	 0.00000		188.975531	-3186.586006
101101	 0.00016	 0.00017	 0.00014	 0.00010	 0.02078	 0.00001	 0.00002	 0.00000	 0.00000		198.460353	-3069.016667
102102	 0.00068	 0.00034	 0.00028	 0.00053	 0.01631	 0.00003	 0.00005	 0.00000	 0.00000		167.747051	-3396.823600
103103	 0.00020	 0.00017	 0.00031	 0.00026	 0.01855	 0.00002	 0.00005	 0.00000	 0.00000		188.485675	-3182.643171
104104	 0.00013	 0.00018	 0.00019	 0.00049	 0.02079	 0.00001	 0.00003	 0.00000	 0.00000		178.436264	-3092.346228
105105	 0.00010	 0.00009	 0.00008	 0.00013	 0.02093	 0.00000	 0.00001	 0.00000	 0.00000		195.509210	-3137.257716
106106	 0.00009	 0.00010	 0.00012	 0.00012	 0.02014	 0.00001	 0.00002	 0.00000	 0.00000		196.238661	-3130.772170
107107	 0.00056	 0.00036	 0.00018	 0.00028	 0.01924	 0.00002	 0.00004	 0.00000	 0.00000		176.899132	-3367.278862
108108	 0.00034	 0.00042	 0.00040	 0.00040	 0.02085	 0.00003	 0.00007	 0.00000	 0.00000		175.321585	-3164.051122
109109	 0.00020	 0.00014	 0.00023	 0.00029	 0.01910	 0.00001	 0.00004	 0.00000	 0.00000		184.647273	-3365.283186
