Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00012	 0.00014	 0.00005	 0.00021	 0.04914	 0.00001	 0.00002	 0.00000	 0.00000		186.383271	-7564.449991
1001	 0.00019	 0.00021	 0.00009	 0.00022	 0.04969	 0.00002	 0.00002	 0.00000	 0.00000		179.491988	-7614.987662
2002	 0.00028	 0.00055	 0.00019	 0.00071	 0.05107	 0.00003	 0.00006	 0.00000	 0.00000		164.247755	-7708.819967
3003	 0.00011	 0.00014	 0.00010	 0.00039	 0.04911	 0.00001	 0.00002	 0.00000	 0.00000		178.295166	-7621.439540
4004	 0.00010	 0.00013	 0.00010	 0.00046	 0.04987	 0.00001	 0.00003	 0.00000	 0.00000		177.379445	-7717.359954
5005	 0.00012	 0.00017	 0.00011	 0.00036	 0.05064	 0.00001	 0.00003	 0.00000	 0.00000		179.408606	-7673.995615
6006	 0.00024	 0.00029	 0.00010	 0.00020	 0.05128	 0.00002	 0.00003	 0.00000	 0.00000		174.294302	-7681.626390
7007	 0.00013	 0.00020	 0.00007	 0.00031	 0.04817	 0.00001	 0.00002	 0.00000	 0.00000		173.945590	-7931.172238
8008	 0.00010	 0.00014	 0.00006	 0.00012	 0.04719	 0.00001	 0.00001	 0.00000	 0.00000		191.946520	-7689.716158
9009	 0.00013	 0.00019	 0.00008	 0.00041	 0.04712	 0.00001	 0.00002	 0.00000	 0.00000		170.028428	-7941.379741
10010	 0.00018	 0.00032	 0.00014	 0.00095	 0.04915	 0.00002	 0.00004	 0.00000	 0.00000		163.679520	-7722.056468
11011	 0.00010	 0.00022	 0.00007	 0.00025	 0.04863	 0.00001	 0.00002	 0.00000	 0.00000		181.293778	-7630.972315
12012	 0.00009	 0.00017	 0.00006	 0.00013	 0.04912	 0.00001	 0.00001	 0.00000	 0.00000		189.531144	-7718.657902
13013	 0.00008	 0.00017	 0.00005	 0.00013	 0.04968	 0.00001	 0.00001	 0.00000	 0.00000		187.524594	-7812.501073
14014	 0.00008	 0.00008	 0.00003	 0.00009	 0.04938	 0.00000	 0.00001	 0.00000	 0.00000		193.768470	-7814.568788
15015	 0.00005	 0.00007	 0.00003	 0.00012	 0.05191	 0.00000	 0.00001	 0.00000	 0.00000		192.673269	-7731.807557
16016	 0.00003	 0.00004	 0.00002	 0.00005	 0.05282	 0.00000	 0.00000	 0.00000	 0.00000		210.270681	-7659.561792
17017	 0.00001	 0.00002	 0.00001	 0.00004	 0.04798	 0.00000	 0.00000	 0.00000	 0.00000		217.105455	-7665.604371
18018	 0.00001	 0.00003	 0.00001	 0.00005	 0.05186	 0.00000	 0.00000	 0.00000	 0.00000		213.411899	-7665.248961
19019	 0.00002	 0.00003	 0.00002	 0.00009	 0.05169	 0.00000	 0.00000	 0.00000	 0.00000		207.079465	-7773.214816
20020	 0.00002	 0.00002	 0.00001	 0.00006	 0.05017	 0.00000	 0.00000	 0.00000	 0.00000		214.190918	-7774.909022
21021	 0.00001	 0.00002	 0.00001	 0.00006	 0.05079	 0.00000	 0.00000	 0.00000	 0.00000		217.173270	-7634.705800
22022	 0.00001	 0.00002	 0.00001	 0.00007	 0.05013	 0.00000	 0.00000	 0.00000	 0.00000		204.094558	-7983.364911
23023	 0.00002	 0.00003	 0.00001	 0.00006	 0.05079	 0.00000	 0.00000	 0.00000	 0.00000		207.157033	-7836.939680
24024	 0.00001	 0.00002	 0.00001	 0.00005	 0.05080	 0.00000	 0.00000	 0.00000	 0.00000		212.843002	-7716.713421
25025	 0.00002	 0.00002	 0.00001	 0.00004	 0.05097	 0.00000	 0.00000	 0.00000	 0.00000		228.156302	-7639.924273
26026	 0.00001	 0.00002	 0.00001	 0.00005	 0.05240	 0.00000	 0.00000	 0.00000	 0.00000		216.743259	-7679.554756
27027	 0.00001	 0.00001	 0.00001	 0.00009	 0.05426	 0.00000	 0.00000	 0.00000	 0.00000		206.668772	-7752.042662
28028	 0.00001	 0.00002	 0.00002	 0.00006	 0.05099	 0.00000	 0.00000	 0.00000	 0.00000		216.700882	-7543.567245
29029	 0.00003	 0.00005	 0.00004	 0.00018	 0.04889	 0.00000	 0.00001	 0.00000	 0.00000		191.063350	-7778.606579
30030	 0.00008	 0.00008	 0.00006	 0.00029	 0.04978	 0.00000	 0.00002	 0.00000	 0.00000		182.439703	-8015.494916
31031	 0.00005	 0.00006	 0.00005	 0.00031	 0.04891	 0.00000	 0.00001	 0.00000	 0.00000		185.633362	-7678.220353
32032	 0.00007	 0.00010	 0.00008	 0.00032	 0.05030	 0.00001	 0.00002	 0.00000	 0.00000		183.045763	-7821.587205
33033	 0.00004	 0.00006	 0.00006	 0.00033	 0.04978	 0.00000	 0.00002	 0.00000	 0.00000		191.159446	-7595.142817
34034	 0.00005	 0.00006	 0.00006	 0.00037	 0.04937	 0.00000	 0.00002	 0.00000	 0.00000		187.981078	-7839.080514
35035	 0.00002	 0.00003	 0.00004	 0.00035	 0.05096	 0.00000	 0.00001	 0.00000	 0.00000		189.724897	-7709.174795
36036	 0.00002	 0.00004	 0.00003	 0.00033	 0.05259	 0.00000	 0.00001	 0.00000	 0.00000		188.769732	-7776.107463
37037	 0.00002	 0.00004	 0.00004	 0.00024	 0.05025	 0.00000	 0.00001	 0.00000	 0.00000		195.084096	-7752.287349
38038	 0.00002	 0.00003	 0.00003	 0.00014	 0.04988	 0.00000	 0.00001	 0.00000	 0.00000		205.521007	-7671.242955
39039	 0.00001	 0.00002	 0.00002	 0.00011	 0.05065	 0.00000	 0.00000	 0.00000	 0.00000		204.708993	-7580.549365
40040	 0.00001	 0.00001	 0.00002	 0.00016	 0.04950	 0.00000	 0.00000	 0.00000	 0.00000		209.948069	-7772.561523
41041	 0.00001	 0.00001	 0.00001	 0.00008	 0.05056	 0.00000	 0.00000	 0.00000	 0.00000		221.541623	-7684.763688
42042	 0.00002	 0.00004	 0.00004	 0.00018	 0.05188	 0.00000	 0.00001	 0.00000	 0.00000		196.733666	-7720.585997
43043	 0.00004	 0.00005	 0.00006	 0.00039	 0.04892	 0.00000	 0.00002	 0.00000	 0.00000		190.249876	-7840.700031
44044	 0.00003	 0.00005	 0.00005	 0.00022	 0.05164	 0.00000	 0.00001	 0.00000	 0.00000		186.008456	-7621.724707
45045	 0.00003	 0.00004	 0.00006	 0.00030	 0.04902	 0.00000	 0.00001	 0.00000	 0.00000		194.701732	-7807.691559
46046	 0.00007	 0.00011	 0.00009	 0.00041	 0.04992	 0.00001	 0.00002	 0.00000	 0.00000		178.915965	-7824.096857
47047	 0.00006	 0.00012	 0.00006	 0.00040	 0.05151	 0.00001	 0.00002	 0.00000	 0.00000		181.810645	-7817.204467
48048	 0.00017	 0.00025	 0.00011	 0.00039	 0.05135	 0.00001	 0.00003	 0.00000	 0.00000		170.801816	-7683.679782
49049	 0.00015	 0.00020	 0.00009	 0.00019	 0.05095	 0.00001	 0.00002	 0.00000	 0.00000		179.487449	-7609.186409
50050	 0.00021	 0.00034	 0.00012	 0.00032	 0.05195	 0.00002	 0.00003	 0.00000	 0.00000		171.893554	-7854.864213
51051	 0.00011	 0.00015	 0.00006	 0.00019	 0.05213	 0.00001	 0.00002	 0.00000	 0.00000		181.993417	-7690.519182
52052	 0.00006	 0.00010	 0.00004	 0.00011	 0.05301	 0.00000	 0.00001	 0.00000	 0.00000		197.639723	-7582.631311
53053	 0.00008	 0.00011	 0.00006	 0.00018	 0.05210	 0.00001	 0.00001	 0.00000	 0.00000		189.393666	-7843.865300
54054	 0.00010	 0.00018	 0.00008	 0.00037	 0.05075	 0.00001	 0.00002	 0.00000	 0.00000		177.618472	-7665.197614
55055	 0.00006	 0.00016	 0.00011	 0.00041	 0.04925	 0.00001	 0.00003	 0.00000	 0.00000		182.759222	-7605.926082
56056	 0.00006	 0.00008	 0.00008	 0.00042	 0.05271	 0.00000	 0.00002	 0.00000	 0.00000		181.028915	-7687.958565
57057	 0.00006	 0.00010	 0.00007	 0.00039	 0.05153	 0.00000	 0.00002	 0.00000	 0.00000		178.138870	-7876.077189
58058	 0.00008	 0.00007	 0.00007	 0.00022	 0.05116	 0.00000	 0.00002	 0.00000	 0.00000		190.123624	-7549.776615
59059	 0.00005	 0.00005	 0.00005	 0.00025	 0.05053	 0.00000	 0.00001	 0.00000	 0.00000		196.861987	-7732.730916
60060	 0.00005	 0.00006	 0.00005	 0.00022	 0.04993	 0.00000	 0.00001	 0.00000	 0.00000		192.595398	-7803.258134
61061	 0.00009	 0.00013	 0.00008	 0.00035	 0.05188	 0.00001	 0.00003	 0.00000	 0.00000		185.533793	-7721.519080
62062	 0.00012	 0.00015	 0.00007	 0.00023	 0.04992	 0.00001	 0.00002	 0.00000	 0.00000		187.161312	-7715.560559
63063	 0.00008	 0.00013	 0.00007	 0.00030	 0.05045	 0.00001	 0.00002	 0.00000	 0.00000		183.047832	-7838.175038
64064	 0.00018	 0.00027	 0.00012	 0.00030	 0.04809	 0.00001	 0.00003	 0.00000	 0.00000		178.037092	-7433.956910
65065	 0.00009	 0.00016	 0.00008	 0.00030	 0.04952	 0.00001	 0.00002	 0.00000	 0.00000		183.104012	-7846.896639
66066	 0.00027	 0.00053	 0.00014	 0.00025	 0.04869	 0.00002	 0.00004	 0.00000	 0.00000		175.512725	-7644.605431
67067	 0.00030	 0.00033	 0.00020	 0.00043	 0.05027	 0.00002	 0.00005	 0.00000	 0.00000		173.022155	-7581.703549
68068	 0.00024	 0.00030	 0.00016	 0.00062	 0.05260	 0.00002	 0.00004	 0.00000	 0.00000		167.891223	-7596.707162
69069	 0.00023	 0.00033	 0.00011	 0.00032	 0.05089	 0.00002	 0.00003	 0.00000	 0.00000		172.079691	-7732.946376
70070	 0.00030	 0.00042	 0.00014	 0.00035	 0.05142	 0.00003	 0.00004	 0.00000	 0.00000		166.864003	-7760.401208
71071	 0.00022	 0.00040	 0.00011	 0.00020	 0.04894	 0.00002	 0.00003	 0.00000	 0.00000		172.540065	-7849.589717
72072	 0.00015	 0.00017	 0.00006	 0.00012	 0.04994	 0.00001	 0.00002	 0.00000	 0.00000		187.224397	-7716.815730
73073	 0.00014	 0.00016	 0.00005	 0.00009	 0.05104	 0.00001	 0.00001	 0.00000	 0.00000		191.401620	-7778.529566
74074	 0.00008	 0.00014	 0.00003	 0.00005	 0.04906	 0.00001	 0.00001	 0.00000	 0.00000		198.869796	-7641.442456
75075	 0.00012	 0.00013	 0.00003	 0.00009	 0.04940	 0.00001	 0.00001	 0.00000	 0.00000		183.915036	-7884.107016
76076	 0.00013	 0.00024	 0.00006	 0.00018	 0.04917	 0.00001	 0.00002	 0.00000	 0.00000		175.495036	-7871.680231
77077	 0.00013	 0.00025	 0.00006	 0.00012	 0.05164	 0.00001	 0.00002	 0.00000	 0.00000		177.472823	-8023.495620
78078	 0.00036	 0.00051	 0.00013	 0.00019	 0.04853	 0.00003	 0.00004	 0.00000	 0.00000		174.688615	-7701.168498
79079	 0.00012	 0.00020	 0.00007	 0.00018	 0.05159	 0.00001	 0.00002	 0.00000	 0.00000		181.548121	-7618.360364
80080	 0.00008	 0.00012	 0.00005	 0.00017	 0.05145	 0.00001	 0.00001	 0.00000	 0.00000		186.984170	-7829.443065
