Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00000	 0.00001	 0.00001	 0.00018	 0.01768	 0.00000	 0.00000	 0.00000	 0.00000		212.667354	-2805.067517
1001	 0.00000	 0.00001	 0.00001	 0.00015	 0.01679	 0.00000	 0.00000	 0.00000	 0.00000		218.245970	-2775.494133
2002	 0.00000	 0.00001	 0.00000	 0.00009	 0.01686	 0.00000	 0.00000	 0.00000	 0.00000		210.063159	-2830.103440
3003	 0.00001	 0.00005	 0.00001	 0.00023	 0.01672	 0.00000	 0.00000	 0.00000	 0.00000		197.882781	-2844.564903
4004	 0.00002	 0.00007	 0.00001	 0.00008	 0.01665	 0.00000	 0.00000	 0.00000	 0.00000		195.802756	-2894.705233
5005	 0.00002	 0.00005	 0.00001	 0.00008	 0.01702	 0.00000	 0.00000	 0.00000	 0.00000		204.501839	-2851.845381
6006	 0.00001	 0.00003	 0.00001	 0.00003	 0.01749	 0.00000	 0.00000	 0.00000	 0.00000		208.217855	-2776.131546
7007	 0.00001	 0.00003	 0.00001	 0.00053	 0.01699	 0.00000	 0.00000	 0.00000	 0.00000		210.942347	-2837.388240
8008	 0.00002	 0.00009	 0.00001	 0.00010	 0.01793	 0.00000	 0.00000	 0.00000	 0.00000		197.387648	-2770.413606
9009	 0.00005	 0.00007	 0.00002	 0.00034	 0.01811	 0.00000	 0.00000	 0.00000	 0.00000		189.079305	-2811.308259
10010	 0.00004	 0.00016	 0.00003	 0.00006	 0.01706	 0.00001	 0.00001	 0.00000	 0.00000		193.361873	-2799.935355
11011	 0.00003	 0.00005	 0.00001	 0.00005	 0.01866	 0.00000	 0.00000	 0.00000	 0.00000		202.317852	-2822.808158
12012	 0.00004	 0.00009	 0.00002	 0.00003	 0.01717	 0.00000	 0.00000	 0.00000	 0.00000		185.546312	-2827.569378
13013	 0.00002	 0.00007	 0.00001	 0.00008	 0.01799	 0.00000	 0.00000	 0.00000	 0.00000		201.846218	-2753.984244
