Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00002	 0.00004	 0.00001	 0.00001	 0.02483	 0.00000	 0.00000	 0.00000	 0.00000		217.751578	-3741.500270
1001	 0.00002	 0.00008	 0.00002	 0.00002	 0.02421	 0.00000	 0.00000	 0.00000	 0.00000		222.211779	-3815.170494
2002	 0.00003	 0.00008	 0.00002	 0.00004	 0.02516	 0.00000	 0.00000	 0.00000	 0.00000		209.608264	-3782.557119
3003	 0.00004	 0.00014	 0.00003	 0.00004	 0.02477	 0.00000	 0.00001	 0.00000	 0.00000		208.217039	-3753.597777
4004	 0.00001	 0.00004	 0.00003	 0.00008	 0.02417	 0.00000	 0.00001	 0.00000	 0.00000		217.425457	-3833.806071
5005	 0.00003	 0.00003	 0.00002	 0.00008	 0.02355	 0.00000	 0.00001	 0.00000	 0.00000		213.341527	-3819.379068
6006	 0.00004	 0.00007	 0.00005	 0.00020	 0.02745	 0.00000	 0.00001	 0.00000	 0.00000		199.188543	-3760.734754
7007	 0.00008	 0.00024	 0.00011	 0.00030	 0.02460	 0.00001	 0.00002	 0.00000	 0.00000		186.445013	-3800.530440
8008	 0.00009	 0.00020	 0.00009	 0.00027	 0.02355	 0.00001	 0.00002	 0.00000	 0.00000		186.548871	-3761.883592
9009	 0.00004	 0.00011	 0.00004	 0.00009	 0.02615	 0.00001	 0.00001	 0.00000	 0.00000		206.431292	-3712.209020
10010	 0.00003	 0.00007	 0.00004	 0.00010	 0.02359	 0.00000	 0.00001	 0.00000	 0.00000		210.348221	-3902.160520
11011	 0.00003	 0.00007	 0.00005	 0.00015	 0.02402	 0.00000	 0.00001	 0.00000	 0.00000		207.195318	-3755.873885
12012	 0.00002	 0.00004	 0.00003	 0.00022	 0.02669	 0.00000	 0.00001	 0.00000	 0.00000		209.410663	-3802.785581
13013	 0.00002	 0.00006	 0.00004	 0.00016	 0.02465	 0.00000	 0.00001	 0.00000	 0.00000		203.474738	-3803.840863
14014	 0.00006	 0.00009	 0.00005	 0.00010	 0.02840	 0.00001	 0.00001	 0.00000	 0.00000		202.451144	-3692.251522
15015	 0.00005	 0.00012	 0.00005	 0.00009	 0.02533	 0.00001	 0.00001	 0.00000	 0.00000		202.620092	-3761.832649
16016	 0.00004	 0.00010	 0.00005	 0.00008	 0.02338	 0.00001	 0.00001	 0.00000	 0.00000		204.435439	-3842.677594
17017	 0.00005	 0.00009	 0.00004	 0.00009	 0.02409	 0.00000	 0.00001	 0.00000	 0.00000		200.238027	-3775.721035
18018	 0.00003	 0.00007	 0.00006	 0.00022	 0.02418	 0.00000	 0.00001	 0.00000	 0.00000		202.100725	-3797.636890
19019	 0.00002	 0.00007	 0.00005	 0.00012	 0.02321	 0.00000	 0.00001	 0.00000	 0.00000		206.194517	-3726.906206
20020	 0.00002	 0.00003	 0.00004	 0.00025	 0.02425	 0.00000	 0.00001	 0.00000	 0.00000		198.473916	-3869.523079
21021	 0.00001	 0.00002	 0.00004	 0.00023	 0.02402	 0.00000	 0.00001	 0.00000	 0.00000		209.358726	-3836.679336
22022	 0.00001	 0.00003	 0.00003	 0.00021	 0.02479	 0.00000	 0.00001	 0.00000	 0.00000		202.876498	-3824.228815
23023	 0.00001	 0.00002	 0.00005	 0.00025	 0.02435	 0.00000	 0.00001	 0.00000	 0.00000		212.618681	-3706.632915
24024	 0.00002	 0.00005	 0.00004	 0.00013	 0.02429	 0.00000	 0.00001	 0.00000	 0.00000		209.250867	-3693.609269
25025	 0.00003	 0.00011	 0.00007	 0.00033	 0.02580	 0.00000	 0.00002	 0.00000	 0.00000		193.085545	-3853.788034
26026	 0.00003	 0.00013	 0.00009	 0.00026	 0.02390	 0.00001	 0.00002	 0.00000	 0.00000		194.002445	-3796.943807
27027	 0.00004	 0.00007	 0.00006	 0.00023	 0.02465	 0.00000	 0.00001	 0.00000	 0.00000		197.506880	-3793.339987
28028	 0.00002	 0.00005	 0.00004	 0.00028	 0.02452	 0.00000	 0.00001	 0.00000	 0.00000		199.673074	-3859.909812
29029	 0.00002	 0.00006	 0.00009	 0.00041	 0.02336	 0.00000	 0.00002	 0.00000	 0.00000		201.055587	-3813.871048
30030	 0.00001	 0.00006	 0.00007	 0.00013	 0.02795	 0.00000	 0.00001	 0.00000	 0.00000		205.597363	-3770.582295
31031	 0.00003	 0.00005	 0.00005	 0.00016	 0.02283	 0.00000	 0.00001	 0.00000	 0.00000		208.844359	-3844.208270
32032	 0.00002	 0.00005	 0.00003	 0.00015	 0.02478	 0.00000	 0.00001	 0.00000	 0.00000		203.695164	-3823.549529
33033	 0.00008	 0.00019	 0.00009	 0.00018	 0.02388	 0.00001	 0.00002	 0.00000	 0.00000		192.413951	-3813.595186
34034	 0.00009	 0.00017	 0.00010	 0.00015	 0.02501	 0.00001	 0.00002	 0.00000	 0.00000		194.683166	-3731.028067
35035	 0.00008	 0.00023	 0.00007	 0.00014	 0.02564	 0.00001	 0.00001	 0.00000	 0.00000		186.802423	-3793.894747
36036	 0.00005	 0.00011	 0.00004	 0.00005	 0.02429	 0.00001	 0.00001	 0.00000	 0.00000		208.236417	-3695.077760
37037	 0.00013	 0.00037	 0.00011	 0.00014	 0.02307	 0.00002	 0.00002	 0.00000	 0.00000		186.968690	-3804.072222
38038	 0.00009	 0.00018	 0.00006	 0.00006	 0.02310	 0.00001	 0.00001	 0.00000	 0.00000		200.354782	-3790.703944
39039	 0.00007	 0.00011	 0.00004	 0.00006	 0.02504	 0.00001	 0.00001	 0.00000	 0.00000		200.216287	-3747.809317
40040	 0.00005	 0.00014	 0.00003	 0.00003	 0.02518	 0.00001	 0.00001	 0.00000	 0.00000		211.203883	-3779.123415
41041	 0.00003	 0.00007	 0.00002	 0.00002	 0.02413	 0.00000	 0.00000	 0.00000	 0.00000		217.841100	-3743.842835
42042	 0.00002	 0.00006	 0.00002	 0.00004	 0.02511	 0.00000	 0.00000	 0.00000	 0.00000		218.835900	-3839.136404
43043	 0.00006	 0.00014	 0.00004	 0.00008	 0.02450	 0.00001	 0.00001	 0.00000	 0.00000		191.930870	-3836.750088
44044	 0.00007	 0.00016	 0.00004	 0.00004	 0.02501	 0.00001	 0.00001	 0.00000	 0.00000		199.475065	-3744.846842
45045	 0.00007	 0.00013	 0.00004	 0.00002	 0.02363	 0.00001	 0.00001	 0.00000	 0.00000		207.364624	-3765.671303
46046	 0.00007	 0.00037	 0.00006	 0.00004	 0.02446	 0.00001	 0.00001	 0.00000	 0.00000		198.410889	-3724.629190
47047	 0.00005	 0.00007	 0.00004	 0.00002	 0.02414	 0.00001	 0.00001	 0.00000	 0.00000		210.617332	-3718.255048
48048	 0.00005	 0.00013	 0.00003	 0.00002	 0.02378	 0.00001	 0.00001	 0.00000	 0.00000		215.819311	-3749.207914
49049	 0.00004	 0.00011	 0.00003	 0.00004	 0.02282	 0.00001	 0.00001	 0.00000	 0.00000		206.233219	-3683.425278
50050	 0.00003	 0.00007	 0.00002	 0.00005	 0.02352	 0.00000	 0.00001	 0.00000	 0.00000		211.573837	-3892.887431
51051	 0.00002	 0.00004	 0.00003	 0.00008	 0.02310	 0.00000	 0.00001	 0.00000	 0.00000		221.739449	-3719.434721
52052	 0.00003	 0.00006	 0.00003	 0.00006	 0.02440	 0.00000	 0.00001	 0.00000	 0.00000		212.874751	-3751.244020
53053	 0.00006	 0.00009	 0.00004	 0.00005	 0.02531	 0.00001	 0.00001	 0.00000	 0.00000		204.836029	-3801.560054
54054	 0.00005	 0.00010	 0.00004	 0.00008	 0.02532	 0.00001	 0.00001	 0.00000	 0.00000		205.520773	-3699.199671
55055	 0.00010	 0.00022	 0.00007	 0.00011	 0.02499	 0.00001	 0.00002	 0.00000	 0.00000		195.940146	-3777.300273
56056	 0.00004	 0.00012	 0.00006	 0.00017	 0.02443	 0.00001	 0.00001	 0.00000	 0.00000		197.796432	-3837.204332
57057	 0.00007	 0.00018	 0.00008	 0.00027	 0.02449	 0.00001	 0.00002	 0.00000	 0.00000		189.504410	-3829.303308
58058	 0.00007	 0.00013	 0.00012	 0.00029	 0.02428	 0.00001	 0.00003	 0.00000	 0.00000		193.829969	-3683.791466
59059	 0.00010	 0.00015	 0.00006	 0.00034	 0.02220	 0.00001	 0.00002	 0.00000	 0.00000		182.507114	-3785.409605
60060	 0.00007	 0.00010	 0.00004	 0.00005	 0.02324	 0.00001	 0.00001	 0.00000	 0.00000		202.793745	-3816.546732
61061	 0.00003	 0.00009	 0.00003	 0.00009	 0.02395	 0.00000	 0.00001	 0.00000	 0.00000		203.496358	-3846.114152
62062	 0.00003	 0.00007	 0.00002	 0.00003	 0.02532	 0.00000	 0.00001	 0.00000	 0.00000		215.913746	-3765.091007
63063	 0.00010	 0.00014	 0.00006	 0.00005	 0.02434	 0.00001	 0.00001	 0.00000	 0.00000		201.389173	-3763.143129
64064	 0.00017	 0.00042	 0.00011	 0.00005	 0.02387	 0.00002	 0.00002	 0.00000	 0.00000		189.933577	-3890.402691
65065	 0.00005	 0.00012	 0.00005	 0.00015	 0.02496	 0.00001	 0.00001	 0.00000	 0.00000		198.556438	-3769.273004
66066	 0.00005	 0.00014	 0.00008	 0.00025	 0.02586	 0.00001	 0.00002	 0.00000	 0.00000		192.784281	-3782.828737
67067	 0.00006	 0.00014	 0.00008	 0.00027	 0.02651	 0.00001	 0.00002	 0.00000	 0.00000		191.143863	-3727.597039
68068	 0.00009	 0.00013	 0.00009	 0.00018	 0.02422	 0.00001	 0.00002	 0.00000	 0.00000		191.015130	-3748.385024
69069	 0.00008	 0.00019	 0.00008	 0.00014	 0.02367	 0.00001	 0.00002	 0.00000	 0.00000		193.952930	-3845.582817
70070	 0.00012	 0.00022	 0.00009	 0.00020	 0.02373	 0.00001	 0.00002	 0.00000	 0.00000		191.821828	-3828.855475
71071	 0.00011	 0.00020	 0.00009	 0.00016	 0.02148	 0.00001	 0.00002	 0.00000	 0.00000		196.485933	-3815.172751
72072	 0.00012	 0.00029	 0.00012	 0.00024	 0.02457	 0.00002	 0.00003	 0.00000	 0.00000		188.061166	-3772.394067
73073	 0.00013	 0.00025	 0.00009	 0.00007	 0.02342	 0.00002	 0.00002	 0.00000	 0.00000		192.540231	-3842.802613
74074	 0.00010	 0.00015	 0.00008	 0.00024	 0.02298	 0.00001	 0.00002	 0.00000	 0.00000		192.352769	-3874.825313
75075	 0.00004	 0.00022	 0.00008	 0.00018	 0.02418	 0.00001	 0.00002	 0.00000	 0.00000		195.183555	-3826.891737
76076	 0.00004	 0.00009	 0.00007	 0.00024	 0.02516	 0.00001	 0.00002	 0.00000	 0.00000		197.715058	-3828.334954
77077	 0.00011	 0.00024	 0.00011	 0.00025	 0.02465	 0.00001	 0.00002	 0.00000	 0.00000		186.948197	-3746.954653
78078	 0.00021	 0.00040	 0.00022	 0.00046	 0.02388	 0.00003	 0.00004	 0.00000	 0.00000		174.124925	-3809.212182
79079	 0.00008	 0.00017	 0.00006	 0.00015	 0.02391	 0.00001	 0.00001	 0.00000	 0.00000		195.620796	-3797.958592
80080	 0.00004	 0.00008	 0.00006	 0.00019	 0.02291	 0.00000	 0.00001	 0.00000	 0.00000		198.080492	-3789.491162
81081	 0.00004	 0.00014	 0.00008	 0.00038	 0.02523	 0.00001	 0.00002	 0.00000	 0.00000		188.275147	-3838.059253
82082	 0.00003	 0.00005	 0.00006	 0.00015	 0.02407	 0.00000	 0.00001	 0.00000	 0.00000		203.946795	-3704.171437
83083	 0.00006	 0.00019	 0.00008	 0.00022	 0.02520	 0.00001	 0.00002	 0.00000	 0.00000		192.787281	-3775.476484
84084	 0.00009	 0.00015	 0.00012	 0.00020	 0.02377	 0.00001	 0.00002	 0.00000	 0.00000		194.055648	-3808.024266
85085	 0.00005	 0.00014	 0.00005	 0.00011	 0.02377	 0.00001	 0.00001	 0.00000	 0.00000		204.111316	-3759.965405
86086	 0.00006	 0.00014	 0.00006	 0.00018	 0.02405	 0.00001	 0.00001	 0.00000	 0.00000		193.345582	-3827.223953
87087	 0.00005	 0.00013	 0.00005	 0.00016	 0.02416	 0.00001	 0.00001	 0.00000	 0.00000		193.840453	-3834.752412
88088	 0.00005	 0.00019	 0.00004	 0.00017	 0.02454	 0.00001	 0.00001	 0.00000	 0.00000		193.815767	-3897.291367
89089	 0.00002	 0.00013	 0.00004	 0.00012	 0.02414	 0.00000	 0.00001	 0.00000	 0.00000		204.401326	-3731.035103
90090	 0.00002	 0.00008	 0.00004	 0.00019	 0.02340	 0.00000	 0.00001	 0.00000	 0.00000		201.927473	-3894.956248
91091	 0.00002	 0.00003	 0.00004	 0.00015	 0.02448	 0.00000	 0.00001	 0.00000	 0.00000		211.666663	-3760.196225
92092	 0.00004	 0.00016	 0.00006	 0.00014	 0.02309	 0.00000	 0.00001	 0.00000	 0.00000		199.834433	-3873.170347
93093	 0.00005	 0.00011	 0.00010	 0.00019	 0.02381	 0.00001	 0.00002	 0.00000	 0.00000		200.478504	-3734.574817
94094	 0.00004	 0.00011	 0.00007	 0.00025	 0.02409	 0.00001	 0.00001	 0.00000	 0.00000		195.176547	-3760.351565
95095	 0.00004	 0.00009	 0.00006	 0.00020	 0.02663	 0.00000	 0.00001	 0.00000	 0.00000		198.452838	-3752.439242
96096	 0.00002	 0.00008	 0.00005	 0.00012	 0.02525	 0.00000	 0.00001	 0.00000	 0.00000		202.026665	-3824.040094
97097	 0.00003	 0.00006	 0.00006	 0.00021	 0.02300	 0.00000	 0.00001	 0.00000	 0.00000		206.139536	-3721.992870
98098	 0.00005	 0.00014	 0.00014	 0.00030	 0.02372	 0.00001	 0.00003	 0.00000	 0.00000		193.691985	-3755.146858
99099	 0.00008	 0.00013	 0.00012	 0.00060	 0.02299	 0.00001	 0.00003	 0.00000	 0.00000		185.255796	-3823.976525
100100	 0.00015	 0.00033	 0.00011	 0.00014	 0.02238	 0.00002	 0.00002	 0.00000	 0.00000		190.491423	-3719.572447
101101	 0.00007	 0.00018	 0.00006	 0.00015	 0.02303	 0.00001	 0.00001	 0.00000	 0.00000		189.953045	-3815.387268
102102	 0.00009	 0.00024	 0.00013	 0.00031	 0.02181	 0.00001	 0.00003	 0.00000	 0.00000		186.370534	-3813.119367
103103	 0.00009	 0.00025	 0.00013	 0.00032	 0.02200	 0.00001	 0.00003	 0.00000	 0.00000		185.891268	-3807.077125
104104	 0.00005	 0.00009	 0.00006	 0.00024	 0.02456	 0.00001	 0.00001	 0.00000	 0.00000		196.233941	-3831.851362
105105	 0.00003	 0.00006	 0.00004	 0.00019	 0.02759	 0.00000	 0.00001	 0.00000	 0.00000		204.093300	-3680.820803
106106	 0.00001	 0.00002	 0.00002	 0.00012	 0.02378	 0.00000	 0.00001	 0.00000	 0.00000		216.926981	-3811.666915
107107	 0.00001	 0.00003	 0.00004	 0.00010	 0.02291	 0.00000	 0.00001	 0.00000	 0.00000		217.328724	-3767.969210
108108	 0.00001	 0.00001	 0.00002	 0.00010	 0.02504	 0.00000	 0.00000	 0.00000	 0.00000		224.866284	-3812.752889
109109	 0.00001	 0.00002	 0.00002	 0.00004	 0.02534	 0.00000	 0.00000	 0.00000	 0.00000		235.088581	-3680.542544
110110	 0.00001	 0.00004	 0.00003	 0.00006	 0.02502	 0.00000	 0.00001	 0.00000	 0.00000		222.388459	-3762.241935
111111	 0.00001	 0.00003	 0.00004	 0.00010	 0.02589	 0.00000	 0.00001	 0.00000	 0.00000		213.876554	-3778.968368
112112	 0.00001	 0.00004	 0.00003	 0.00009	 0.02692	 0.00000	 0.00001	 0.00000	 0.00000		218.583204	-3708.312166
113113	 0.00004	 0.00004	 0.00004	 0.00016	 0.02561	 0.00000	 0.00001	 0.00000	 0.00000		208.526030	-3682.917252
114114	 0.00007	 0.00012	 0.00005	 0.00008	 0.02498	 0.00001	 0.00001	 0.00000	 0.00000		200.298938	-3807.733346
