Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00000	 0.00001	 0.00001	 0.00064	 0.02205	 0.00000	 0.00001	 0.00000	 0.00000		215.349709	-3744.682060
1001	 0.00001	 0.00001	 0.00002	 0.00021	 0.02484	 0.00000	 0.00000	 0.00000	 0.00000		211.498741	-3743.625440
2002	 0.00001	 0.00002	 0.00002	 0.00010	 0.02492	 0.00000	 0.00000	 0.00000	 0.00000		219.085900	-3751.034981
3003	 0.00001	 0.00001	 0.00001	 0.00012	 0.02408	 0.00000	 0.00000	 0.00000	 0.00000		225.793020	-3637.135813
4004	 0.00000	 0.00001	 0.00001	 0.00006	 0.02465	 0.00000	 0.00000	 0.00000	 0.00000		236.804486	-3663.734686
5005	 0.00000	 0.00001	 0.00001	 0.00018	 0.02305	 0.00000	 0.00000	 0.00000	 0.00000		227.411771	-3812.019610
6006	 0.00000	 0.00000	 0.00000	 0.00016	 0.02527	 0.00000	 0.00000	 0.00000	 0.00000		227.294099	-3741.253164
7007	 0.00000	 0.00000	 0.00001	 0.00010	 0.02373	 0.00000	 0.00000	 0.00000	 0.00000		227.916674	-3680.948265
8008	 0.00001	 0.00001	 0.00001	 0.00006	 0.02322	 0.00000	 0.00000	 0.00000	 0.00000		244.082628	-3609.743195
9009	 0.00002	 0.00004	 0.00005	 0.00036	 0.02337	 0.00000	 0.00002	 0.00000	 0.00000		200.311695	-3727.658080
10010	 0.00004	 0.00007	 0.00004	 0.00034	 0.02466	 0.00000	 0.00001	 0.00000	 0.00000		200.038604	-3620.122412
11011	 0.00008	 0.00009	 0.00006	 0.00021	 0.02401	 0.00001	 0.00002	 0.00000	 0.00000		199.072578	-3607.023624
12012	 0.00008	 0.00016	 0.00005	 0.00027	 0.02346	 0.00001	 0.00002	 0.00000	 0.00000		195.776527	-3676.549884
13013	 0.00013	 0.00019	 0.00005	 0.00039	 0.02125	 0.00001	 0.00002	 0.00000	 0.00000		190.605823	-3765.126320
14014	 0.00014	 0.00019	 0.00006	 0.00029	 0.02112	 0.00001	 0.00002	 0.00000	 0.00000		189.569446	-3687.622547
15015	 0.00017	 0.00019	 0.00005	 0.00026	 0.02424	 0.00001	 0.00002	 0.00000	 0.00000		189.901344	-3645.894044
16016	 0.00018	 0.00021	 0.00006	 0.00021	 0.02088	 0.00001	 0.00002	 0.00000	 0.00000		188.285003	-3698.825953
17017	 0.00012	 0.00025	 0.00005	 0.00009	 0.02203	 0.00001	 0.00001	 0.00000	 0.00000		197.344274	-3757.538853
18018	 0.00007	 0.00012	 0.00003	 0.00024	 0.02458	 0.00001	 0.00001	 0.00000	 0.00000		190.511481	-3659.280747
19019	 0.00006	 0.00016	 0.00003	 0.00009	 0.02200	 0.00001	 0.00001	 0.00000	 0.00000		197.533612	-3761.969396
20020	 0.00007	 0.00008	 0.00003	 0.00019	 0.02440	 0.00000	 0.00001	 0.00000	 0.00000		198.869973	-3675.480906
21021	 0.00002	 0.00003	 0.00001	 0.00006	 0.02413	 0.00000	 0.00000	 0.00000	 0.00000		222.920754	-3672.038557
22022	 0.00001	 0.00002	 0.00000	 0.00004	 0.02349	 0.00000	 0.00000	 0.00000	 0.00000		226.833140	-3740.212568
23023	 0.00001	 0.00001	 0.00000	 0.00008	 0.02245	 0.00000	 0.00000	 0.00000	 0.00000		220.037988	-3743.956882
24024	 0.00001	 0.00002	 0.00000	 0.00005	 0.02252	 0.00000	 0.00000	 0.00000	 0.00000		218.555646	-3756.406917
25025	 0.00001	 0.00002	 0.00000	 0.00002	 0.02361	 0.00000	 0.00000	 0.00000	 0.00000		220.128069	-3723.818301
26026	 0.00000	 0.00001	 0.00000	 0.00001	 0.02425	 0.00000	 0.00000	 0.00000	 0.00000		243.563394	-3573.930560
