Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	Data-ld-ln	Full-ld-ln
0	 0.00002	 0.00004	 0.00006	 0.00024	 0.02366	 0.00000	 0.00001	 0.00000		208.290835	-3583.117495
1001	 0.00006	 0.00005	 0.00009	 0.00024	 0.02332	 0.00001	 0.00002	 0.00000		208.195219	-3581.957148
2002	 0.00004	 0.00003	 0.00007	 0.00015	 0.02354	 0.00000	 0.00001	 0.00000		207.279571	-3631.408780
3003	 0.00001	 0.00002	 0.00003	 0.00014	 0.02292	 0.00000	 0.00001	 0.00000		212.615568	-3742.036565
4004	 0.00001	 0.00002	 0.00004	 0.00011	 0.02400	 0.00000	 0.00001	 0.00000		221.335802	-3578.591037
5005	 0.00002	 0.00001	 0.00006	 0.00012	 0.02304	 0.00000	 0.00001	 0.00000		217.913720	-3617.195160
6006	 0.00002	 0.00001	 0.00007	 0.00031	 0.02342	 0.00000	 0.00002	 0.00000		211.759461	-3631.163748
7007	 0.00006	 0.00013	 0.00008	 0.00040	 0.02233	 0.00001	 0.00002	 0.00000		189.078447	-3734.122166
8008	 0.00005	 0.00010	 0.00009	 0.00038	 0.02466	 0.00000	 0.00003	 0.00000		195.515427	-3647.509261
9009	 0.00016	 0.00023	 0.00035	 0.00100	 0.02064	 0.00001	 0.00010	 0.00000		180.682868	-3636.497222
10010	 0.00017	 0.00019	 0.00018	 0.00034	 0.02063	 0.00001	 0.00004	 0.00000		184.694042	-3696.836498
11011	 0.00003	 0.00003	 0.00006	 0.00012	 0.02230	 0.00000	 0.00001	 0.00000		207.640891	-3676.983847
12012	 0.00002	 0.00004	 0.00005	 0.00018	 0.02619	 0.00000	 0.00001	 0.00000		211.908986	-3538.230523
13013	 0.00007	 0.00010	 0.00009	 0.00013	 0.02353	 0.00001	 0.00002	 0.00000		206.084032	-3625.872482
14014	 0.00010	 0.00013	 0.00016	 0.00053	 0.02557	 0.00001	 0.00004	 0.00000		185.402651	-3661.005877
15015	 0.00009	 0.00009	 0.00009	 0.00025	 0.02347	 0.00001	 0.00002	 0.00000		193.181451	-3632.339008
16016	 0.00001	 0.00007	 0.00003	 0.00007	 0.02310	 0.00000	 0.00001	 0.00000		218.091004	-3568.152782
17017	 0.00008	 0.00017	 0.00011	 0.00060	 0.02304	 0.00001	 0.00003	 0.00000		182.082397	-3765.699430
18018	 0.00021	 0.00029	 0.00022	 0.00030	 0.02375	 0.00002	 0.00004	 0.00000		181.606460	-3604.148122
19019	 0.00036	 0.00044	 0.00018	 0.00023	 0.02191	 0.00003	 0.00004	 0.00000		178.465267	-3735.882120
20020	 0.00013	 0.00014	 0.00008	 0.00013	 0.02647	 0.00001	 0.00002	 0.00000		197.470619	-3574.005295
21021	 0.00013	 0.00019	 0.00017	 0.00027	 0.02318	 0.00001	 0.00003	 0.00000		188.377964	-3654.583846
22022	 0.00004	 0.00004	 0.00020	 0.00032	 0.02093	 0.00000	 0.00004	 0.00000		204.529092	-3715.473724
23023	 0.00004	 0.00007	 0.00013	 0.00029	 0.02340	 0.00000	 0.00003	 0.00000		194.882198	-3682.521985
24024	 0.00006	 0.00011	 0.00011	 0.00032	 0.02360	 0.00001	 0.00003	 0.00000		197.129971	-3588.810115
25025	 0.00006	 0.00008	 0.00007	 0.00018	 0.02332	 0.00001	 0.00002	 0.00000		206.590009	-3677.864534
26026	 0.00004	 0.00004	 0.00006	 0.00019	 0.02312	 0.00000	 0.00002	 0.00000		209.599503	-3738.899682
27027	 0.00002	 0.00003	 0.00006	 0.00018	 0.02419	 0.00000	 0.00001	 0.00000		210.518554	-3584.828801
28028	 0.00007	 0.00004	 0.00011	 0.00035	 0.02386	 0.00000	 0.00003	 0.00000		196.188066	-3641.045789
29029	 0.00005	 0.00010	 0.00010	 0.00030	 0.02481	 0.00000	 0.00003	 0.00000		195.322987	-3594.339219
30030	 0.00005	 0.00006	 0.00007	 0.00021	 0.02201	 0.00000	 0.00002	 0.00000		200.617024	-3722.151950
31031	 0.00002	 0.00002	 0.00005	 0.00011	 0.02474	 0.00000	 0.00001	 0.00000		219.948820	-3548.354377
32032	 0.00003	 0.00004	 0.00005	 0.00017	 0.02345	 0.00000	 0.00001	 0.00000		210.964550	-3566.104612
33033	 0.00002	 0.00001	 0.00003	 0.00008	 0.02130	 0.00000	 0.00001	 0.00000		226.905755	-3674.894872
34034	 0.00003	 0.00003	 0.00005	 0.00026	 0.02240	 0.00000	 0.00001	 0.00000		197.319371	-3721.455159
35035	 0.00001	 0.00001	 0.00002	 0.00007	 0.02487	 0.00000	 0.00001	 0.00000		230.175655	-3613.838681
36036	 0.00000	 0.00001	 0.00001	 0.00006	 0.02390	 0.00000	 0.00000	 0.00000		218.931235	-3636.677467
37037	 0.00001	 0.00002	 0.00002	 0.00005	 0.02467	 0.00000	 0.00000	 0.00000		226.172378	-3643.263871
38038	 0.00001	 0.00001	 0.00003	 0.00007	 0.02442	 0.00000	 0.00001	 0.00000		228.387300	-3622.699211
39039	 0.00001	 0.00001	 0.00002	 0.00004	 0.02331	 0.00000	 0.00000	 0.00000		231.950271	-3598.020126
40040	 0.00000	 0.00001	 0.00001	 0.00004	 0.02614	 0.00000	 0.00000	 0.00000		233.629144	-3645.986824
41041	 0.00002	 0.00001	 0.00003	 0.00005	 0.02500	 0.00000	 0.00001	 0.00000		232.319664	-3551.390910
42042	 0.00001	 0.00001	 0.00002	 0.00007	 0.02438	 0.00000	 0.00000	 0.00000		225.348149	-3621.461838
43043	 0.00001	 0.00001	 0.00003	 0.00010	 0.02311	 0.00000	 0.00001	 0.00000		230.381162	-3797.896914
44044	 0.00001	 0.00003	 0.00004	 0.00011	 0.02495	 0.00000	 0.00001	 0.00000		210.709224	-3661.895746
