Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	Data-ld-ln	Full-ld-ln
0	 0.00000	 0.00009	 0.00000	 0.00001	 0.03396	 0.00000	 0.00000	 0.00000		263.969941	-4895.873140
1001	 0.00000	 0.00022	 0.00000	 0.00001	 0.03342	 0.00000	 0.00000	 0.00000		250.204935	-5102.040361
2002	 0.00000	 0.00020	 0.00000	 0.00001	 0.03474	 0.00000	 0.00000	 0.00000		263.447568	-4997.799294
3003	 0.00000	 0.00017	 0.00000	 0.00002	 0.03528	 0.00000	 0.00000	 0.00000		257.468867	-4919.196927
4004	 0.00000	 0.00009	 0.00000	 0.00001	 0.03311	 0.00000	 0.00000	 0.00000		276.156347	-4777.745069
5005	 0.00000	 0.00018	 0.00000	 0.00001	 0.03292	 0.00000	 0.00000	 0.00000		269.167409	-5065.974947
6006	 0.00000	 0.00007	 0.00000	 0.00001	 0.03247	 0.00000	 0.00000	 0.00000		248.528654	-5069.887251
7007	 0.00001	 0.00009	 0.00001	 0.00001	 0.03324	 0.00000	 0.00000	 0.00000		250.985606	-5027.665930
8008	 0.00001	 0.00006	 0.00001	 0.00007	 0.03271	 0.00000	 0.00000	 0.00000		213.273015	-5183.506452
9009	 0.00000	 0.00003	 0.00001	 0.00004	 0.03274	 0.00000	 0.00000	 0.00000		237.033101	-5040.145647
10010	 0.00000	 0.00001	 0.00000	 0.00003	 0.03086	 0.00000	 0.00000	 0.00000		239.586220	-4984.622659
11011	 0.00001	 0.00002	 0.00001	 0.00005	 0.03839	 0.00000	 0.00000	 0.00000		234.629753	-5020.727415
12012	 0.00000	 0.00001	 0.00001	 0.00003	 0.03248	 0.00000	 0.00000	 0.00000		254.356824	-4866.402117
13013	 0.00001	 0.00005	 0.00001	 0.00004	 0.02992	 0.00000	 0.00000	 0.00000		236.006248	-5024.313613
14014	 0.00002	 0.00009	 0.00002	 0.00006	 0.03339	 0.00000	 0.00001	 0.00000		221.777449	-4870.792201
15015	 0.00003	 0.00010	 0.00002	 0.00010	 0.03207	 0.00000	 0.00001	 0.00000		207.371592	-4965.268173
16016	 0.00002	 0.00015	 0.00003	 0.00021	 0.03259	 0.00000	 0.00001	 0.00000		203.704601	-5054.802586
17017	 0.00002	 0.00007	 0.00004	 0.00015	 0.03047	 0.00000	 0.00001	 0.00000		212.771979	-4940.900055
18018	 0.00002	 0.00025	 0.00004	 0.00013	 0.03283	 0.00000	 0.00001	 0.00000		215.466603	-5090.211351
19019	 0.00011	 0.00044	 0.00025	 0.00094	 0.03338	 0.00001	 0.00008	 0.00000		173.665842	-5052.427391
20020	 0.00010	 0.00016	 0.00021	 0.00089	 0.03141	 0.00001	 0.00007	 0.00000		181.685120	-5070.091303
21021	 0.00005	 0.00008	 0.00009	 0.00035	 0.02920	 0.00000	 0.00003	 0.00000		200.086570	-4985.210153
22022	 0.00004	 0.00023	 0.00016	 0.00058	 0.03177	 0.00000	 0.00004	 0.00000		188.365275	-5052.232266
23023	 0.00004	 0.00014	 0.00010	 0.00031	 0.03431	 0.00000	 0.00004	 0.00000		204.763483	-4835.373017
24024	 0.00006	 0.00026	 0.00011	 0.00033	 0.03161	 0.00001	 0.00004	 0.00000		195.508113	-5027.689503
25025	 0.00019	 0.00045	 0.00031	 0.00109	 0.03130	 0.00001	 0.00010	 0.00000		171.614435	-4894.340198
26026	 0.00007	 0.00021	 0.00011	 0.00036	 0.03347	 0.00001	 0.00004	 0.00000		193.268320	-4988.864415
27027	 0.00004	 0.00012	 0.00004	 0.00017	 0.03448	 0.00000	 0.00002	 0.00000		211.754399	-4761.878251
28028	 0.00005	 0.00030	 0.00007	 0.00039	 0.03369	 0.00000	 0.00003	 0.00000		191.695532	-4975.723069
29029	 0.00002	 0.00012	 0.00004	 0.00022	 0.03114	 0.00000	 0.00001	 0.00000		203.346945	-5078.485874
30030	 0.00002	 0.00020	 0.00003	 0.00012	 0.03266	 0.00000	 0.00001	 0.00000		216.515988	-4981.556928
31031	 0.00002	 0.00004	 0.00003	 0.00015	 0.03061	 0.00000	 0.00001	 0.00000		212.105573	-5096.992198
32032	 0.00001	 0.00010	 0.00002	 0.00012	 0.03247	 0.00000	 0.00001	 0.00000		207.851270	-5161.454703
33033	 0.00001	 0.00003	 0.00001	 0.00004	 0.03147	 0.00000	 0.00000	 0.00000		231.313785	-4936.046204
34034	 0.00001	 0.00004	 0.00001	 0.00004	 0.03268	 0.00000	 0.00000	 0.00000		227.276041	-5095.946484
