Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	Data-ld-ln	Full-ld-ln
0	 0.00000	 0.00000	 0.00000	 0.00000	 0.05112	 0.00000	 0.00000	 0.00000		315.676151	-7699.742045
1001	 0.00000	 0.00000	 0.00000	 0.00000	 0.05510	 0.00000	 0.00000	 0.00000		295.719369	-7762.712661
2002	 0.00000	 0.00000	 0.00000	 0.00000	 0.04998	 0.00000	 0.00000	 0.00000		300.535986	-7748.317301
3003	 0.00000	 0.00000	 0.00000	 0.00000	 0.04726	 0.00000	 0.00000	 0.00000		288.577047	-8115.431302
4004	 0.00000	 0.00000	 0.00000	 0.00000	 0.05112	 0.00000	 0.00000	 0.00000		301.793756	-7898.876915
5005	 0.00000	 0.00000	 0.00000	 0.00000	 0.05522	 0.00000	 0.00000	 0.00000		298.341115	-7783.981089
6006	 0.00000	 0.00000	 0.00000	 0.00000	 0.04910	 0.00000	 0.00000	 0.00000		297.403884	-7821.732127
7007	 0.00000	 0.00000	 0.00000	 0.00000	 0.04953	 0.00000	 0.00000	 0.00000		301.665174	-7956.944558
8008	 0.00000	 0.00000	 0.00000	 0.00000	 0.05081	 0.00000	 0.00000	 0.00000		280.392930	-7785.951879
9009	 0.00000	 0.00000	 0.00000	 0.00001	 0.05165	 0.00000	 0.00000	 0.00000		255.198318	-7973.368536
10010	 0.00000	 0.00000	 0.00000	 0.00000	 0.04970	 0.00000	 0.00000	 0.00000		272.206253	-7818.071183
11011	 0.00000	 0.00000	 0.00000	 0.00000	 0.05261	 0.00000	 0.00000	 0.00000		260.813295	-7935.679863
12012	 0.00000	 0.00000	 0.00000	 0.00001	 0.05138	 0.00000	 0.00000	 0.00000		260.699476	-7601.849862
13013	 0.00000	 0.00000	 0.00000	 0.00000	 0.04943	 0.00000	 0.00000	 0.00000		262.083873	-7812.433178
14014	 0.00000	 0.00000	 0.00000	 0.00001	 0.05222	 0.00000	 0.00000	 0.00000		247.907377	-7688.997138
15015	 0.00000	 0.00000	 0.00000	 0.00000	 0.05039	 0.00000	 0.00000	 0.00000		252.966606	-7743.627940
16016	 0.00001	 0.00001	 0.00000	 0.00000	 0.04941	 0.00000	 0.00000	 0.00000		236.535525	-7789.652436
17017	 0.00001	 0.00001	 0.00000	 0.00000	 0.05050	 0.00000	 0.00000	 0.00000		236.163588	-7856.998065
18018	 0.00001	 0.00001	 0.00000	 0.00001	 0.04830	 0.00000	 0.00000	 0.00000		233.169886	-7948.050113
19019	 0.00000	 0.00000	 0.00000	 0.00000	 0.05285	 0.00000	 0.00000	 0.00000		241.673490	-7773.932183
20020	 0.00000	 0.00000	 0.00000	 0.00000	 0.04957	 0.00000	 0.00000	 0.00000		257.226680	-7760.136385
21021	 0.00000	 0.00000	 0.00000	 0.00000	 0.04982	 0.00000	 0.00000	 0.00000		261.182850	-7651.622608
22022	 0.00000	 0.00000	 0.00000	 0.00000	 0.05041	 0.00000	 0.00000	 0.00000		248.765328	-7865.195724
23023	 0.00000	 0.00000	 0.00000	 0.00000	 0.05313	 0.00000	 0.00000	 0.00000		252.216060	-7833.576712
24024	 0.00000	 0.00000	 0.00000	 0.00000	 0.04820	 0.00000	 0.00000	 0.00000		253.030233	-7909.588116
25025	 0.00000	 0.00000	 0.00000	 0.00000	 0.04923	 0.00000	 0.00000	 0.00000		257.034055	-8017.993818
26026	 0.00000	 0.00000	 0.00000	 0.00000	 0.05359	 0.00000	 0.00000	 0.00000		276.126714	-7734.829990
27027	 0.00000	 0.00000	 0.00000	 0.00000	 0.04963	 0.00000	 0.00000	 0.00000		271.976647	-7808.387281
28028	 0.00000	 0.00000	 0.00000	 0.00000	 0.04694	 0.00000	 0.00000	 0.00000		275.048511	-7850.903670
29029	 0.00000	 0.00000	 0.00000	 0.00000	 0.05068	 0.00000	 0.00000	 0.00000		262.589432	-8061.601452
30030	 0.00000	 0.00000	 0.00000	 0.00000	 0.05456	 0.00000	 0.00000	 0.00000		290.862688	-7684.152702
31031	 0.00000	 0.00000	 0.00000	 0.00000	 0.04974	 0.00000	 0.00000	 0.00000		284.700660	-7814.986300
32032	 0.00000	 0.00000	 0.00000	 0.00000	 0.05117	 0.00000	 0.00000	 0.00000		281.146598	-7715.128004
33033	 0.00000	 0.00000	 0.00000	 0.00000	 0.04993	 0.00000	 0.00000	 0.00000		288.249434	-8087.430276
34034	 0.00000	 0.00000	 0.00000	 0.00000	 0.05061	 0.00000	 0.00000	 0.00000		284.045725	-7597.456515
35035	 0.00000	 0.00000	 0.00000	 0.00000	 0.04947	 0.00000	 0.00000	 0.00000		293.017501	-7946.708620
36036	 0.00000	 0.00000	 0.00000	 0.00000	 0.05004	 0.00000	 0.00000	 0.00000		294.517457	-7852.143313
37037	 0.00000	 0.00000	 0.00000	 0.00000	 0.05031	 0.00000	 0.00000	 0.00000		288.708284	-7840.918494
38038	 0.00000	 0.00000	 0.00000	 0.00000	 0.04899	 0.00000	 0.00000	 0.00000		297.511207	-7636.921266
39039	 0.00000	 0.00000	 0.00000	 0.00000	 0.05219	 0.00000	 0.00000	 0.00000		301.003664	-7694.086435
40040	 0.00000	 0.00000	 0.00000	 0.00000	 0.04889	 0.00000	 0.00000	 0.00000		292.272964	-7690.148661
41041	 0.00000	 0.00000	 0.00000	 0.00000	 0.05073	 0.00000	 0.00000	 0.00000		291.065609	-7844.856535
42042	 0.00000	 0.00000	 0.00000	 0.00000	 0.04933	 0.00000	 0.00000	 0.00000		289.471884	-7671.701785
43043	 0.00000	 0.00000	 0.00000	 0.00000	 0.04858	 0.00000	 0.00000	 0.00000		275.344600	-7725.588086
44044	 0.00000	 0.00000	 0.00000	 0.00000	 0.04982	 0.00000	 0.00000	 0.00000		278.490297	-7770.397231
45045	 0.00000	 0.00000	 0.00000	 0.00000	 0.05229	 0.00000	 0.00000	 0.00000		258.702895	-7830.777905
46046	 0.00000	 0.00000	 0.00000	 0.00000	 0.05124	 0.00000	 0.00000	 0.00000		251.514036	-7781.152145
47047	 0.00000	 0.00000	 0.00000	 0.00000	 0.05324	 0.00000	 0.00000	 0.00000		256.851989	-7612.739696
48048	 0.00000	 0.00001	 0.00000	 0.00000	 0.04945	 0.00000	 0.00000	 0.00000		231.000492	-7869.469211
49049	 0.00000	 0.00000	 0.00000	 0.00000	 0.05268	 0.00000	 0.00000	 0.00000		243.846439	-7685.713431
50050	 0.00001	 0.00001	 0.00000	 0.00000	 0.05106	 0.00000	 0.00000	 0.00000		248.030647	-7771.956419
51051	 0.00000	 0.00001	 0.00000	 0.00000	 0.05033	 0.00000	 0.00000	 0.00000		243.104588	-7648.439818
52052	 0.00001	 0.00001	 0.00000	 0.00000	 0.04619	 0.00000	 0.00000	 0.00000		246.513727	-7823.488621
53053	 0.00001	 0.00002	 0.00000	 0.00000	 0.05163	 0.00000	 0.00000	 0.00000		245.565476	-7638.887944
54054	 0.00003	 0.00004	 0.00001	 0.00000	 0.05089	 0.00000	 0.00000	 0.00000		221.594544	-7789.557498
55055	 0.00002	 0.00004	 0.00001	 0.00000	 0.05238	 0.00000	 0.00000	 0.00000		237.661810	-7806.325487
56056	 0.00003	 0.00005	 0.00001	 0.00000	 0.04833	 0.00000	 0.00000	 0.00000		213.475853	-7897.198907
57057	 0.00007	 0.00009	 0.00002	 0.00001	 0.05186	 0.00000	 0.00000	 0.00000		200.273936	-7889.882596
58058	 0.00009	 0.00009	 0.00002	 0.00001	 0.05438	 0.00001	 0.00001	 0.00000		206.532056	-7699.731484
59059	 0.00013	 0.00021	 0.00004	 0.00001	 0.05024	 0.00001	 0.00001	 0.00000		195.940746	-7883.208041
