Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	Data-ld-ln	Full-ld-ln
0	 0.00009	 0.00009	 0.00003	 0.00006	 0.01190	 0.00001	 0.00001	 0.00000		208.331034	-2033.237116
1001	 0.00005	 0.00007	 0.00002	 0.00005	 0.01196	 0.00000	 0.00001	 0.00000		216.138764	-1966.703671
2002	 0.00006	 0.00004	 0.00004	 0.00014	 0.01169	 0.00000	 0.00001	 0.00000		217.558592	-1985.316774
3003	 0.00004	 0.00004	 0.00007	 0.00023	 0.01121	 0.00000	 0.00002	 0.00000		214.738168	-2055.008740
4004	 0.00007	 0.00008	 0.00007	 0.00021	 0.01275	 0.00001	 0.00002	 0.00000		208.118384	-1995.698230
5005	 0.00003	 0.00003	 0.00002	 0.00014	 0.01056	 0.00000	 0.00001	 0.00000		225.438703	-1993.071965
6006	 0.00001	 0.00003	 0.00008	 0.00023	 0.01319	 0.00000	 0.00002	 0.00000		217.652949	-1967.462065
7007	 0.00005	 0.00005	 0.00008	 0.00020	 0.01097	 0.00000	 0.00002	 0.00000		214.329708	-1988.112912
8008	 0.00002	 0.00003	 0.00006	 0.00031	 0.01205	 0.00000	 0.00001	 0.00000		205.926502	-2050.189235
9009	 0.00002	 0.00003	 0.00006	 0.00019	 0.01229	 0.00000	 0.00002	 0.00000		220.736104	-1988.310161
10010	 0.00001	 0.00001	 0.00006	 0.00022	 0.01282	 0.00000	 0.00002	 0.00000		219.203165	-1993.902014
11011	 0.00000	 0.00001	 0.00004	 0.00019	 0.01186	 0.00000	 0.00001	 0.00000		232.468058	-2003.900166
12012	 0.00005	 0.00005	 0.00006	 0.00018	 0.01223	 0.00000	 0.00002	 0.00000		213.707422	-2067.043210
13013	 0.00006	 0.00008	 0.00005	 0.00014	 0.01320	 0.00000	 0.00001	 0.00000		210.591835	-1984.624053
14014	 0.00005	 0.00005	 0.00005	 0.00014	 0.01158	 0.00000	 0.00001	 0.00000		217.419040	-2030.126212
15015	 0.00001	 0.00001	 0.00002	 0.00006	 0.01269	 0.00000	 0.00000	 0.00000		241.485937	-1966.815635
16016	 0.00007	 0.00011	 0.00004	 0.00010	 0.01125	 0.00001	 0.00001	 0.00000		204.005751	-2082.883411
17017	 0.00005	 0.00011	 0.00005	 0.00012	 0.01249	 0.00001	 0.00001	 0.00000		215.884836	-1958.016653
18018	 0.00010	 0.00010	 0.00007	 0.00024	 0.01285	 0.00001	 0.00002	 0.00000		201.073876	-1991.527815
19019	 0.00007	 0.00012	 0.00008	 0.00018	 0.01233	 0.00001	 0.00002	 0.00000		209.405081	-1936.790957
20020	 0.00004	 0.00007	 0.00008	 0.00023	 0.01205	 0.00000	 0.00003	 0.00000		216.189819	-2035.852792
21021	 0.00005	 0.00008	 0.00011	 0.00044	 0.01204	 0.00001	 0.00003	 0.00000		204.078672	-1954.396670
22022	 0.00003	 0.00007	 0.00003	 0.00025	 0.01117	 0.00000	 0.00001	 0.00000		211.897037	-2052.256299
23023	 0.00003	 0.00005	 0.00005	 0.00022	 0.01236	 0.00000	 0.00002	 0.00000		217.321304	-2012.767582
24024	 0.00015	 0.00012	 0.00009	 0.00022	 0.01093	 0.00001	 0.00003	 0.00000		203.465238	-2026.851100
25025	 0.00009	 0.00009	 0.00006	 0.00019	 0.01157	 0.00001	 0.00002	 0.00000		210.121611	-2037.711696
26026	 0.00004	 0.00007	 0.00005	 0.00011	 0.01281	 0.00000	 0.00001	 0.00000		218.242779	-1929.410489
27027	 0.00007	 0.00010	 0.00005	 0.00021	 0.01210	 0.00001	 0.00002	 0.00000		205.897903	-1989.353388
28028	 0.00023	 0.00035	 0.00010	 0.00010	 0.01246	 0.00002	 0.00003	 0.00000		202.454051	-1972.494331
29029	 0.00004	 0.00008	 0.00005	 0.00011	 0.01269	 0.00000	 0.00001	 0.00000		211.867931	-2030.827649
30030	 0.00009	 0.00008	 0.00003	 0.00004	 0.01254	 0.00001	 0.00001	 0.00000		225.552023	-1966.881420
31031	 0.00022	 0.00018	 0.00006	 0.00006	 0.01361	 0.00001	 0.00002	 0.00000		203.341252	-1928.568505
32032	 0.00012	 0.00014	 0.00006	 0.00008	 0.01093	 0.00001	 0.00002	 0.00000		209.296187	-2013.321269
