Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	Data-ld-ln	Full-ld-ln
0	 0.00000	 0.00001	 0.00000	 0.00011	 0.01761	 0.00000	 0.00000	 0.00000		231.470513	-2587.904279
1001	 0.00000	 0.00001	 0.00000	 0.00010	 0.01502	 0.00000	 0.00000	 0.00000		225.765162	-2636.951802
2002	 0.00000	 0.00001	 0.00000	 0.00006	 0.01491	 0.00000	 0.00000	 0.00000		223.001683	-2649.623440
3003	 0.00000	 0.00001	 0.00000	 0.00002	 0.01620	 0.00000	 0.00000	 0.00000		225.368471	-2653.984850
4004	 0.00000	 0.00001	 0.00000	 0.00006	 0.01590	 0.00000	 0.00000	 0.00000		226.870186	-2582.026773
5005	 0.00000	 0.00000	 0.00000	 0.00004	 0.01524	 0.00000	 0.00000	 0.00000		246.994196	-2600.704907
6006	 0.00000	 0.00001	 0.00000	 0.00007	 0.01856	 0.00000	 0.00000	 0.00000		229.779130	-2583.462323
7007	 0.00000	 0.00001	 0.00000	 0.00006	 0.01655	 0.00000	 0.00000	 0.00000		228.511216	-2510.297920
8008	 0.00000	 0.00001	 0.00000	 0.00002	 0.01530	 0.00000	 0.00000	 0.00000		226.913833	-2597.542938
9009	 0.00000	 0.00000	 0.00000	 0.00005	 0.01583	 0.00000	 0.00000	 0.00000		233.866354	-2609.023594
10010	 0.00000	 0.00002	 0.00000	 0.00005	 0.01587	 0.00000	 0.00000	 0.00000		216.693997	-2687.554734
11011	 0.00000	 0.00002	 0.00000	 0.00010	 0.01536	 0.00000	 0.00000	 0.00000		214.940555	-2602.366477
12012	 0.00001	 0.00002	 0.00001	 0.00009	 0.01656	 0.00000	 0.00000	 0.00000		212.392662	-2546.691146
13013	 0.00002	 0.00008	 0.00001	 0.00002	 0.01618	 0.00000	 0.00000	 0.00000		212.557550	-2627.816536
14014	 0.00002	 0.00009	 0.00001	 0.00004	 0.01724	 0.00000	 0.00000	 0.00000		193.053320	-2627.294202
15015	 0.00002	 0.00004	 0.00001	 0.00017	 0.01496	 0.00000	 0.00000	 0.00000		204.221835	-2584.493322
16016	 0.00003	 0.00009	 0.00001	 0.00002	 0.01600	 0.00000	 0.00000	 0.00000		200.100788	-2617.396147
17017	 0.00003	 0.00006	 0.00002	 0.00004	 0.01564	 0.00000	 0.00000	 0.00000		203.276721	-2541.510541
18018	 0.00003	 0.00007	 0.00001	 0.00006	 0.01566	 0.00000	 0.00000	 0.00000		195.756370	-2606.336154
19019	 0.00004	 0.00016	 0.00001	 0.00003	 0.01505	 0.00000	 0.00000	 0.00000		196.966472	-2574.783985
20020	 0.00004	 0.00016	 0.00002	 0.00022	 0.01603	 0.00000	 0.00000	 0.00000		185.752361	-2565.146200
21021	 0.00003	 0.00007	 0.00001	 0.00002	 0.01623	 0.00000	 0.00000	 0.00000		194.973904	-2648.216801
22022	 0.00002	 0.00004	 0.00001	 0.00033	 0.01503	 0.00000	 0.00000	 0.00000		209.068836	-2633.164280
23023	 0.00004	 0.00014	 0.00002	 0.00012	 0.01577	 0.00000	 0.00001	 0.00000		191.465094	-2619.374698
24024	 0.00002	 0.00009	 0.00001	 0.00025	 0.01564	 0.00000	 0.00000	 0.00000		201.173011	-2599.848698
25025	 0.00002	 0.00006	 0.00001	 0.00008	 0.01615	 0.00000	 0.00000	 0.00000		204.021266	-2532.685144
26026	 0.00002	 0.00003	 0.00001	 0.00022	 0.01539	 0.00000	 0.00000	 0.00000		212.746335	-2607.207339
27027	 0.00002	 0.00005	 0.00001	 0.00006	 0.01610	 0.00000	 0.00000	 0.00000		217.252471	-2572.281719
28028	 0.00002	 0.00004	 0.00001	 0.00014	 0.01546	 0.00000	 0.00000	 0.00000		209.078011	-2654.969064
29029	 0.00001	 0.00005	 0.00001	 0.00015	 0.01677	 0.00000	 0.00000	 0.00000		206.533328	-2537.201031
30030	 0.00003	 0.00013	 0.00002	 0.00026	 0.01590	 0.00000	 0.00001	 0.00000		193.882535	-2566.920991
31031	 0.00007	 0.00017	 0.00004	 0.00012	 0.01520	 0.00001	 0.00001	 0.00000		200.052668	-2628.062676
32032	 0.00010	 0.00013	 0.00004	 0.00029	 0.01472	 0.00001	 0.00001	 0.00000		183.601541	-2706.237579
33033	 0.00004	 0.00015	 0.00002	 0.00008	 0.01653	 0.00000	 0.00001	 0.00000		201.444161	-2522.421684
34034	 0.00004	 0.00007	 0.00002	 0.00010	 0.01625	 0.00000	 0.00000	 0.00000		200.285441	-2548.236194
35035	 0.00005	 0.00008	 0.00002	 0.00007	 0.01683	 0.00000	 0.00001	 0.00000		198.625126	-2532.128607
36036	 0.00004	 0.00018	 0.00002	 0.00010	 0.01670	 0.00001	 0.00001	 0.00000		188.632761	-2598.684484
37037	 0.00005	 0.00016	 0.00003	 0.00009	 0.01712	 0.00001	 0.00001	 0.00000		188.629055	-2596.656023
38038	 0.00005	 0.00013	 0.00002	 0.00001	 0.01690	 0.00001	 0.00001	 0.00000		198.288882	-2552.784517
39039	 0.00009	 0.00016	 0.00003	 0.00003	 0.01572	 0.00001	 0.00001	 0.00000		187.187483	-2598.315493
40040	 0.00011	 0.00034	 0.00005	 0.00002	 0.01576	 0.00001	 0.00001	 0.00000		181.051868	-2582.474029
41041	 0.00010	 0.00026	 0.00004	 0.00000	 0.01337	 0.00001	 0.00001	 0.00000		199.428812	-2619.881435
42042	 0.00017	 0.00031	 0.00007	 0.00001	 0.01536	 0.00002	 0.00002	 0.00000		174.653478	-2669.348396
43043	 0.00014	 0.00038	 0.00006	 0.00004	 0.01470	 0.00002	 0.00002	 0.00000		178.698968	-2633.135654
44044	 0.00011	 0.00023	 0.00003	 0.00008	 0.01642	 0.00001	 0.00001	 0.00000		183.589410	-2594.644868
45045	 0.00017	 0.00026	 0.00006	 0.00008	 0.01728	 0.00002	 0.00002	 0.00000		184.830743	-2539.932791
46046	 0.00009	 0.00020	 0.00003	 0.00006	 0.01566	 0.00001	 0.00001	 0.00000		190.736460	-2566.451017
47047	 0.00006	 0.00013	 0.00003	 0.00010	 0.01582	 0.00001	 0.00001	 0.00000		197.874755	-2558.322896
48048	 0.00005	 0.00011	 0.00002	 0.00020	 0.01569	 0.00001	 0.00001	 0.00000		194.012779	-2597.776105
49049	 0.00003	 0.00007	 0.00001	 0.00007	 0.01589	 0.00000	 0.00000	 0.00000		206.764064	-2617.814321
50050	 0.00002	 0.00005	 0.00002	 0.00009	 0.01461	 0.00000	 0.00000	 0.00000		214.390553	-2632.752268
51051	 0.00006	 0.00013	 0.00003	 0.00015	 0.01610	 0.00001	 0.00001	 0.00000		198.749639	-2594.825597
52052	 0.00005	 0.00008	 0.00002	 0.00018	 0.01572	 0.00000	 0.00001	 0.00000		195.365159	-2570.604099
53053	 0.00005	 0.00011	 0.00002	 0.00022	 0.01703	 0.00000	 0.00001	 0.00000		190.083341	-2600.679894
54054	 0.00007	 0.00021	 0.00003	 0.00007	 0.01536	 0.00001	 0.00001	 0.00000		191.645415	-2605.518491
