Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	Data-ld-ln	Full-ld-ln
0	 0.00009	 0.00016	 0.00002	 0.00008	 0.00562	 0.00001	 0.00001	 0.00000		218.506314	-1094.545749
1001	 0.00002	 0.00017	 0.00001	 0.00032	 0.00607	 0.00000	 0.00001	 0.00000		210.614421	-1094.686216
2002	 0.00004	 0.00013	 0.00002	 0.00021	 0.00708	 0.00000	 0.00001	 0.00000		208.232047	-1080.492090
3003	 0.00006	 0.00015	 0.00001	 0.00003	 0.00578	 0.00001	 0.00001	 0.00000		212.174284	-1119.782103
4004	 0.00010	 0.00032	 0.00002	 0.00001	 0.00492	 0.00001	 0.00001	 0.00000		212.751790	-1074.883966
5005	 0.00008	 0.00019	 0.00003	 0.00046	 0.00547	 0.00001	 0.00001	 0.00000		203.106169	-1106.962225
6006	 0.00003	 0.00006	 0.00002	 0.00013	 0.00539	 0.00000	 0.00001	 0.00000		226.989509	-1047.315966
7007	 0.00003	 0.00010	 0.00002	 0.00012	 0.00629	 0.00000	 0.00001	 0.00000		230.494763	-1039.357615
8008	 0.00017	 0.00016	 0.00002	 0.00011	 0.00585	 0.00001	 0.00001	 0.00000		201.911723	-1111.265810
9009	 0.00003	 0.00013	 0.00001	 0.00010	 0.00645	 0.00000	 0.00000	 0.00000		221.873639	-1045.037435
10010	 0.00002	 0.00005	 0.00001	 0.00006	 0.00625	 0.00000	 0.00000	 0.00000		231.099358	-1081.165170
11011	 0.00001	 0.00001	 0.00001	 0.00008	 0.00671	 0.00000	 0.00000	 0.00000		247.649101	-1060.647150
12012	 0.00000	 0.00001	 0.00000	 0.00008	 0.00607	 0.00000	 0.00000	 0.00000		243.088340	-1084.457099
13013	 0.00001	 0.00003	 0.00000	 0.00012	 0.00593	 0.00000	 0.00000	 0.00000		221.321453	-1118.452765
14014	 0.00002	 0.00012	 0.00000	 0.00019	 0.00745	 0.00000	 0.00000	 0.00000		205.393210	-1089.320685
15015	 0.00003	 0.00003	 0.00000	 0.00028	 0.00622	 0.00000	 0.00000	 0.00000		218.625266	-1096.471663
16016	 0.00001	 0.00004	 0.00000	 0.00005	 0.00591	 0.00000	 0.00000	 0.00000		232.953620	-1091.194445
17017	 0.00001	 0.00006	 0.00000	 0.00007	 0.00627	 0.00000	 0.00000	 0.00000		218.097427	-1074.285852
18018	 0.00001	 0.00007	 0.00000	 0.00003	 0.00661	 0.00000	 0.00000	 0.00000		219.611181	-1092.098231
19019	 0.00001	 0.00006	 0.00000	 0.00010	 0.00642	 0.00000	 0.00000	 0.00000		232.639457	-1068.522462
20020	 0.00001	 0.00010	 0.00000	 0.00007	 0.00648	 0.00000	 0.00000	 0.00000		222.999851	-1093.314741
21021	 0.00005	 0.00010	 0.00001	 0.00010	 0.00581	 0.00000	 0.00000	 0.00000		204.362226	-1101.666489
22022	 0.00002	 0.00006	 0.00001	 0.00018	 0.00591	 0.00000	 0.00000	 0.00000		222.347654	-1124.424586
23023	 0.00004	 0.00010	 0.00002	 0.00018	 0.00581	 0.00000	 0.00000	 0.00000		214.908489	-1082.546387
24024	 0.00006	 0.00018	 0.00001	 0.00009	 0.00752	 0.00001	 0.00001	 0.00000		205.377406	-1026.511919
25025	 0.00017	 0.00022	 0.00001	 0.00010	 0.00617	 0.00001	 0.00001	 0.00000		196.326607	-1124.838123
26026	 0.00011	 0.00036	 0.00003	 0.00010	 0.00570	 0.00001	 0.00001	 0.00000		213.577482	-1078.760436
27027	 0.00008	 0.00017	 0.00001	 0.00003	 0.00526	 0.00001	 0.00001	 0.00000		224.353504	-1110.450369
28028	 0.00009	 0.00015	 0.00001	 0.00013	 0.00623	 0.00001	 0.00001	 0.00000		209.422297	-1087.363878
29029	 0.00005	 0.00012	 0.00001	 0.00005	 0.00521	 0.00000	 0.00000	 0.00000		213.720053	-1123.163143
30030	 0.00006	 0.00021	 0.00001	 0.00002	 0.00552	 0.00000	 0.00000	 0.00000		218.507405	-1081.577121
31031	 0.00005	 0.00014	 0.00001	 0.00012	 0.00652	 0.00001	 0.00001	 0.00000		211.399444	-1100.533425
32032	 0.00007	 0.00009	 0.00001	 0.00014	 0.00625	 0.00000	 0.00000	 0.00000		210.354906	-1059.758528
33033	 0.00003	 0.00006	 0.00001	 0.00004	 0.00606	 0.00000	 0.00000	 0.00000		226.170214	-1067.556859
34034	 0.00003	 0.00012	 0.00001	 0.00007	 0.00670	 0.00000	 0.00000	 0.00000		214.925028	-1070.850907
35035	 0.00006	 0.00006	 0.00002	 0.00025	 0.00624	 0.00000	 0.00001	 0.00000		215.303177	-1081.899664
36036	 0.00007	 0.00014	 0.00001	 0.00002	 0.00569	 0.00001	 0.00001	 0.00000		228.699544	-1090.881700
37037	 0.00013	 0.00024	 0.00003	 0.00002	 0.00737	 0.00001	 0.00001	 0.00000		214.283256	-1043.268733
38038	 0.00012	 0.00028	 0.00002	 0.00011	 0.00597	 0.00001	 0.00001	 0.00000		200.815683	-1100.910091
39039	 0.00012	 0.00039	 0.00003	 0.00027	 0.00538	 0.00001	 0.00001	 0.00000		202.296944	-1102.418018
40040	 0.00005	 0.00025	 0.00001	 0.00024	 0.00495	 0.00000	 0.00001	 0.00000		211.767785	-1152.508934
41041	 0.00005	 0.00010	 0.00003	 0.00037	 0.00580	 0.00000	 0.00001	 0.00000		207.806451	-1077.534312
42042	 0.00003	 0.00012	 0.00001	 0.00011	 0.00604	 0.00000	 0.00001	 0.00000		223.342575	-1074.065902
43043	 0.00010	 0.00014	 0.00002	 0.00020	 0.00632	 0.00000	 0.00001	 0.00000		205.484672	-1091.108261
44044	 0.00004	 0.00020	 0.00003	 0.00014	 0.00496	 0.00000	 0.00001	 0.00000		220.839344	-1104.287980
45045	 0.00007	 0.00015	 0.00002	 0.00013	 0.00629	 0.00001	 0.00001	 0.00000		202.736187	-1080.471437
46046	 0.00024	 0.00019	 0.00003	 0.00006	 0.00603	 0.00001	 0.00001	 0.00000		211.061012	-1086.421703
47047	 0.00011	 0.00013	 0.00002	 0.00006	 0.00576	 0.00001	 0.00001	 0.00000		209.115552	-1089.092330
48048	 0.00008	 0.00010	 0.00001	 0.00001	 0.00609	 0.00000	 0.00000	 0.00000		225.128027	-1033.117121
49049	 0.00004	 0.00018	 0.00001	 0.00011	 0.00628	 0.00000	 0.00001	 0.00000		212.294014	-1117.293000
50050	 0.00009	 0.00014	 0.00002	 0.00006	 0.00531	 0.00001	 0.00001	 0.00000		212.084097	-1112.974298
51051	 0.00010	 0.00019	 0.00002	 0.00007	 0.00617	 0.00001	 0.00001	 0.00000		212.024696	-1085.979227
52052	 0.00010	 0.00022	 0.00003	 0.00016	 0.00619	 0.00001	 0.00001	 0.00000		205.426897	-1090.444736
53053	 0.00010	 0.00026	 0.00003	 0.00012	 0.00594	 0.00001	 0.00001	 0.00000		213.650220	-1053.701907
54054	 0.00019	 0.00021	 0.00004	 0.00030	 0.00695	 0.00001	 0.00002	 0.00000		196.551378	-1077.583793
55055	 0.00003	 0.00031	 0.00001	 0.00003	 0.00630	 0.00000	 0.00000	 0.00000		243.592467	-1027.786226
56056	 0.00007	 0.00011	 0.00001	 0.00012	 0.00571	 0.00000	 0.00001	 0.00000		211.105441	-1050.326959
57057	 0.00015	 0.00020	 0.00003	 0.00013	 0.00670	 0.00001	 0.00001	 0.00000		202.688847	-1037.194370
58058	 0.00008	 0.00015	 0.00002	 0.00006	 0.00551	 0.00001	 0.00001	 0.00000		220.351391	-1117.746535
59059	 0.00005	 0.00013	 0.00002	 0.00026	 0.00538	 0.00000	 0.00001	 0.00000		211.487483	-1090.652340
60060	 0.00011	 0.00018	 0.00002	 0.00018	 0.00670	 0.00001	 0.00001	 0.00000		202.098028	-1068.395269
61061	 0.00007	 0.00022	 0.00002	 0.00011	 0.00614	 0.00001	 0.00001	 0.00000		205.049644	-1071.154474
62062	 0.00013	 0.00014	 0.00002	 0.00006	 0.00587	 0.00001	 0.00001	 0.00000		213.792408	-1040.201218
63063	 0.00011	 0.00017	 0.00003	 0.00013	 0.00768	 0.00001	 0.00001	 0.00000		206.688497	-1096.170340
64064	 0.00010	 0.00017	 0.00002	 0.00018	 0.00575	 0.00001	 0.00001	 0.00000		206.938839	-1084.440787
65065	 0.00015	 0.00014	 0.00003	 0.00023	 0.00462	 0.00001	 0.00001	 0.00000		206.514443	-1137.519966
66066	 0.00003	 0.00003	 0.00001	 0.00021	 0.00582	 0.00000	 0.00001	 0.00000		228.562854	-1072.095397
67067	 0.00006	 0.00012	 0.00001	 0.00010	 0.00630	 0.00000	 0.00001	 0.00000		212.479397	-1071.684752
68068	 0.00007	 0.00014	 0.00001	 0.00014	 0.00582	 0.00001	 0.00001	 0.00000		214.440782	-1120.303586
69069	 0.00004	 0.00006	 0.00001	 0.00007	 0.00587	 0.00000	 0.00001	 0.00000		225.849622	-1080.917187
70070	 0.00001	 0.00001	 0.00001	 0.00020	 0.00760	 0.00000	 0.00000	 0.00000		232.751104	-1035.452351
71071	 0.00002	 0.00004	 0.00001	 0.00023	 0.00591	 0.00000	 0.00000	 0.00000		231.141465	-1075.863904
72072	 0.00002	 0.00002	 0.00000	 0.00007	 0.00644	 0.00000	 0.00000	 0.00000		227.821141	-1081.183533
73073	 0.00004	 0.00007	 0.00001	 0.00008	 0.00688	 0.00000	 0.00000	 0.00000		218.377961	-1038.087334
74074	 0.00014	 0.00026	 0.00002	 0.00009	 0.00742	 0.00001	 0.00001	 0.00000		196.669978	-1072.462872
75075	 0.00005	 0.00015	 0.00001	 0.00014	 0.00661	 0.00001	 0.00001	 0.00000		206.284733	-1074.827676
76076	 0.00010	 0.00017	 0.00002	 0.00003	 0.00621	 0.00001	 0.00001	 0.00000		214.753652	-1059.435186
77077	 0.00003	 0.00015	 0.00001	 0.00011	 0.00599	 0.00000	 0.00000	 0.00000		213.383160	-1090.442984
78078	 0.00003	 0.00005	 0.00000	 0.00002	 0.00593	 0.00000	 0.00000	 0.00000		221.709947	-1080.590880
79079	 0.00004	 0.00031	 0.00001	 0.00019	 0.00714	 0.00000	 0.00000	 0.00000		201.995770	-1045.363318
80080	 0.00002	 0.00003	 0.00001	 0.00019	 0.00629	 0.00000	 0.00000	 0.00000		224.437265	-1105.936943
81081	 0.00006	 0.00026	 0.00001	 0.00010	 0.00644	 0.00001	 0.00001	 0.00000		208.419211	-1066.306232
