Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	Data-ld-ln	Full-ld-ln
0	 0.00004	 0.00005	 0.00008	 0.00019	 0.00856	 0.00000	 0.00002	 0.00000		215.975397	-1373.609507
1001	 0.00008	 0.00014	 0.00005	 0.00007	 0.00809	 0.00001	 0.00001	 0.00000		209.073233	-1382.418492
2002	 0.00002	 0.00009	 0.00002	 0.00012	 0.00968	 0.00000	 0.00001	 0.00000		208.993846	-1396.728048
3003	 0.00002	 0.00006	 0.00004	 0.00019	 0.00795	 0.00000	 0.00001	 0.00000		215.828373	-1427.566376
4004	 0.00004	 0.00007	 0.00010	 0.00027	 0.00833	 0.00000	 0.00002	 0.00000		202.136404	-1444.221331
5005	 0.00006	 0.00011	 0.00008	 0.00016	 0.00696	 0.00001	 0.00002	 0.00000		213.127584	-1426.409871
6006	 0.00007	 0.00009	 0.00007	 0.00013	 0.00907	 0.00001	 0.00002	 0.00000		216.155737	-1355.063930
7007	 0.00008	 0.00010	 0.00004	 0.00005	 0.00883	 0.00000	 0.00001	 0.00000		225.417743	-1358.398128
8008	 0.00002	 0.00011	 0.00002	 0.00005	 0.00828	 0.00000	 0.00000	 0.00000		220.633764	-1435.920744
9009	 0.00003	 0.00003	 0.00002	 0.00007	 0.00815	 0.00000	 0.00000	 0.00000		226.904420	-1375.872154
10010	 0.00008	 0.00009	 0.00004	 0.00036	 0.00887	 0.00001	 0.00001	 0.00000		194.214341	-1448.608263
11011	 0.00003	 0.00008	 0.00003	 0.00009	 0.00875	 0.00000	 0.00001	 0.00000		210.587672	-1389.622737
12012	 0.00002	 0.00004	 0.00002	 0.00017	 0.00865	 0.00000	 0.00000	 0.00000		215.609870	-1427.511972
13013	 0.00022	 0.00024	 0.00011	 0.00006	 0.00752	 0.00002	 0.00002	 0.00000		202.406672	-1422.815110
14014	 0.00007	 0.00012	 0.00006	 0.00004	 0.00930	 0.00001	 0.00001	 0.00000		216.323607	-1366.001104
15015	 0.00024	 0.00032	 0.00009	 0.00007	 0.00800	 0.00002	 0.00002	 0.00000		190.248545	-1408.254998
16016	 0.00013	 0.00017	 0.00006	 0.00015	 0.00746	 0.00001	 0.00002	 0.00000		204.815704	-1474.283555
17017	 0.00010	 0.00018	 0.00006	 0.00016	 0.00828	 0.00001	 0.00002	 0.00000		203.209381	-1395.599020
18018	 0.00009	 0.00017	 0.00006	 0.00009	 0.00769	 0.00001	 0.00001	 0.00000		215.058287	-1414.105822
19019	 0.00006	 0.00022	 0.00010	 0.00018	 0.00873	 0.00001	 0.00002	 0.00000		206.518234	-1385.880779
20020	 0.00003	 0.00009	 0.00004	 0.00004	 0.00864	 0.00000	 0.00001	 0.00000		219.013037	-1407.176296
21021	 0.00004	 0.00008	 0.00002	 0.00014	 0.00879	 0.00000	 0.00001	 0.00000		199.515712	-1469.637278
22022	 0.00002	 0.00003	 0.00006	 0.00013	 0.00794	 0.00000	 0.00001	 0.00000		220.932899	-1366.909746
23023	 0.00001	 0.00002	 0.00004	 0.00008	 0.00756	 0.00000	 0.00001	 0.00000		232.277899	-1415.498201
24024	 0.00001	 0.00003	 0.00005	 0.00023	 0.00712	 0.00000	 0.00001	 0.00000		219.882803	-1431.250122
25025	 0.00001	 0.00006	 0.00003	 0.00009	 0.00892	 0.00000	 0.00001	 0.00000		221.835064	-1361.149110
26026	 0.00003	 0.00008	 0.00002	 0.00015	 0.00814	 0.00000	 0.00001	 0.00000		214.502303	-1380.725798
27027	 0.00001	 0.00003	 0.00001	 0.00002	 0.00780	 0.00000	 0.00000	 0.00000		246.531114	-1446.607166
28028	 0.00001	 0.00005	 0.00001	 0.00004	 0.00812	 0.00000	 0.00000	 0.00000		232.593050	-1383.576189
29029	 0.00003	 0.00003	 0.00001	 0.00006	 0.00813	 0.00000	 0.00000	 0.00000		223.767927	-1440.185419
30030	 0.00006	 0.00002	 0.00001	 0.00001	 0.00915	 0.00000	 0.00000	 0.00000		233.645691	-1369.820864
31031	 0.00010	 0.00012	 0.00003	 0.00001	 0.01065	 0.00001	 0.00001	 0.00000		219.484992	-1372.766841
32032	 0.00004	 0.00007	 0.00002	 0.00001	 0.00883	 0.00000	 0.00000	 0.00000		220.587047	-1397.382603
