Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	Data-ld-ln	Full-ld-ln
0	 0.00001	 0.00002	 0.00000	 0.00001	 0.02057	 0.00000	 0.00000	 0.00000		241.996713	-3127.657068
1001	 0.00001	 0.00002	 0.00000	 0.00001	 0.01982	 0.00000	 0.00000	 0.00000		235.384752	-3253.636675
2002	 0.00001	 0.00002	 0.00000	 0.00001	 0.01992	 0.00000	 0.00000	 0.00000		237.378490	-3237.279197
3003	 0.00001	 0.00002	 0.00000	 0.00003	 0.01847	 0.00000	 0.00000	 0.00000		233.796171	-3214.147384
4004	 0.00002	 0.00003	 0.00001	 0.00012	 0.02108	 0.00000	 0.00000	 0.00000		215.381253	-3211.273367
5005	 0.00002	 0.00003	 0.00001	 0.00007	 0.02099	 0.00000	 0.00000	 0.00000		217.263511	-3172.990613
6006	 0.00004	 0.00004	 0.00001	 0.00010	 0.02023	 0.00000	 0.00001	 0.00000		212.622250	-3167.799861
7007	 0.00003	 0.00007	 0.00001	 0.00015	 0.02025	 0.00000	 0.00000	 0.00000		201.172966	-3198.059887
8008	 0.00001	 0.00002	 0.00001	 0.00005	 0.01994	 0.00000	 0.00000	 0.00000		232.014326	-3183.263245
9009	 0.00000	 0.00001	 0.00000	 0.00002	 0.01896	 0.00000	 0.00000	 0.00000		251.557875	-3183.510524
10010	 0.00001	 0.00001	 0.00000	 0.00003	 0.01746	 0.00000	 0.00000	 0.00000		233.103902	-3191.274161
11011	 0.00002	 0.00005	 0.00001	 0.00005	 0.01960	 0.00000	 0.00000	 0.00000		220.387342	-3218.130856
12012	 0.00004	 0.00004	 0.00001	 0.00002	 0.02027	 0.00000	 0.00000	 0.00000		229.667487	-3097.444811
13013	 0.00002	 0.00004	 0.00000	 0.00002	 0.01937	 0.00000	 0.00000	 0.00000		222.745165	-3259.766518
14014	 0.00004	 0.00009	 0.00001	 0.00006	 0.02194	 0.00000	 0.00000	 0.00000		203.679692	-3161.750676
15015	 0.00005	 0.00008	 0.00001	 0.00007	 0.01993	 0.00000	 0.00001	 0.00000		216.932516	-3141.403819
16016	 0.00023	 0.00022	 0.00004	 0.00020	 0.02188	 0.00002	 0.00002	 0.00000		188.841370	-3186.846671
17017	 0.00009	 0.00010	 0.00003	 0.00027	 0.02102	 0.00001	 0.00001	 0.00000		198.337635	-3161.250948
18018	 0.00015	 0.00026	 0.00006	 0.00022	 0.02171	 0.00001	 0.00002	 0.00000		192.216364	-3105.978032
19019	 0.00010	 0.00016	 0.00002	 0.00008	 0.01915	 0.00001	 0.00001	 0.00000		206.301390	-3209.520022
20020	 0.00009	 0.00012	 0.00002	 0.00008	 0.02098	 0.00001	 0.00001	 0.00000		196.937477	-3273.656412
21021	 0.00003	 0.00005	 0.00001	 0.00003	 0.02169	 0.00000	 0.00000	 0.00000		216.957173	-3230.279262
22022	 0.00005	 0.00008	 0.00001	 0.00004	 0.01997	 0.00000	 0.00000	 0.00000		213.003501	-3152.370477
23023	 0.00005	 0.00014	 0.00001	 0.00002	 0.02094	 0.00000	 0.00000	 0.00000		199.963553	-3250.161425
24024	 0.00005	 0.00010	 0.00001	 0.00001	 0.01864	 0.00000	 0.00000	 0.00000		216.720573	-3180.532256
25025	 0.00006	 0.00018	 0.00001	 0.00001	 0.02079	 0.00000	 0.00001	 0.00000		214.918608	-3089.223242
26026	 0.00009	 0.00007	 0.00001	 0.00005	 0.01861	 0.00000	 0.00001	 0.00000		207.788189	-3251.282579
27027	 0.00007	 0.00021	 0.00001	 0.00006	 0.01990	 0.00001	 0.00001	 0.00000		190.262620	-3214.562436
28028	 0.00002	 0.00003	 0.00000	 0.00001	 0.02125	 0.00000	 0.00000	 0.00000		226.338291	-3168.807971
29029	 0.00003	 0.00005	 0.00001	 0.00002	 0.01890	 0.00000	 0.00000	 0.00000		231.251504	-3193.289043
30030	 0.00009	 0.00007	 0.00002	 0.00019	 0.01959	 0.00000	 0.00001	 0.00000		202.613595	-3132.398512
31031	 0.00007	 0.00005	 0.00001	 0.00009	 0.02231	 0.00000	 0.00001	 0.00000		210.700139	-3194.537719
32032	 0.00004	 0.00011	 0.00001	 0.00007	 0.01920	 0.00000	 0.00000	 0.00000		211.578391	-3302.782640
33033	 0.00006	 0.00008	 0.00001	 0.00012	 0.02039	 0.00000	 0.00001	 0.00000		204.909816	-3135.305559
34034	 0.00002	 0.00005	 0.00001	 0.00005	 0.01965	 0.00000	 0.00000	 0.00000		226.725799	-3271.994847
35035	 0.00005	 0.00013	 0.00001	 0.00002	 0.01928	 0.00000	 0.00000	 0.00000		224.729469	-3168.502480
36036	 0.00004	 0.00007	 0.00001	 0.00008	 0.02168	 0.00000	 0.00001	 0.00000		216.174435	-3160.175902
37037	 0.00001	 0.00001	 0.00000	 0.00010	 0.02018	 0.00000	 0.00000	 0.00000		222.384639	-3291.407812
38038	 0.00001	 0.00001	 0.00001	 0.00026	 0.02302	 0.00000	 0.00000	 0.00000		217.792905	-3124.830193
39039	 0.00000	 0.00000	 0.00000	 0.00003	 0.01992	 0.00000	 0.00000	 0.00000		254.355575	-3186.086504
40040	 0.00000	 0.00001	 0.00000	 0.00003	 0.01973	 0.00000	 0.00000	 0.00000		246.858675	-3174.566937
41041	 0.00000	 0.00001	 0.00000	 0.00008	 0.02240	 0.00000	 0.00000	 0.00000		222.049840	-3221.630573
42042	 0.00001	 0.00001	 0.00000	 0.00004	 0.02247	 0.00000	 0.00000	 0.00000		241.141338	-3091.809314
43043	 0.00001	 0.00002	 0.00000	 0.00005	 0.01919	 0.00000	 0.00000	 0.00000		229.456112	-3214.997383
44044	 0.00003	 0.00005	 0.00001	 0.00008	 0.01974	 0.00000	 0.00001	 0.00000		222.363614	-3087.816516
45045	 0.00010	 0.00010	 0.00002	 0.00011	 0.01987	 0.00001	 0.00001	 0.00000		210.704049	-3144.172018
46046	 0.00014	 0.00025	 0.00004	 0.00019	 0.02137	 0.00001	 0.00002	 0.00000		196.430677	-3100.176617
47047	 0.00018	 0.00017	 0.00006	 0.00026	 0.01890	 0.00001	 0.00002	 0.00000		192.255306	-3225.944958
48048	 0.00022	 0.00018	 0.00004	 0.00031	 0.02029	 0.00001	 0.00002	 0.00000		184.763165	-3195.154445
49049	 0.00022	 0.00028	 0.00005	 0.00022	 0.02086	 0.00002	 0.00002	 0.00000		192.121486	-3202.960149
50050	 0.00019	 0.00018	 0.00006	 0.00015	 0.02201	 0.00001	 0.00002	 0.00000		199.671240	-3079.608397
51051	 0.00012	 0.00010	 0.00003	 0.00016	 0.01932	 0.00001	 0.00001	 0.00000		204.934078	-3139.648560
52052	 0.00026	 0.00017	 0.00005	 0.00011	 0.02123	 0.00001	 0.00002	 0.00000		203.342874	-3087.323932
53053	 0.00014	 0.00030	 0.00004	 0.00016	 0.02003	 0.00001	 0.00002	 0.00000		194.665764	-3192.280447
54054	 0.00018	 0.00039	 0.00003	 0.00006	 0.02018	 0.00001	 0.00001	 0.00000		189.042037	-3204.152396
55055	 0.00008	 0.00020	 0.00002	 0.00003	 0.02191	 0.00001	 0.00001	 0.00000		211.630963	-3203.487053
56056	 0.00005	 0.00010	 0.00002	 0.00010	 0.02014	 0.00000	 0.00001	 0.00000		207.728960	-3208.862120
57057	 0.00012	 0.00017	 0.00003	 0.00012	 0.01823	 0.00001	 0.00001	 0.00000		203.169140	-3235.124639
58058	 0.00010	 0.00010	 0.00003	 0.00015	 0.02118	 0.00001	 0.00001	 0.00000		203.272205	-3192.386173
59059	 0.00016	 0.00025	 0.00006	 0.00023	 0.02213	 0.00001	 0.00002	 0.00000		193.258332	-3157.187342
60060	 0.00021	 0.00029	 0.00006	 0.00017	 0.01908	 0.00002	 0.00003	 0.00000		197.894623	-3114.768645
61061	 0.00018	 0.00023	 0.00005	 0.00017	 0.02001	 0.00001	 0.00002	 0.00000		190.656179	-3169.517805
62062	 0.00014	 0.00015	 0.00003	 0.00008	 0.01855	 0.00001	 0.00001	 0.00000		212.795128	-3130.448589
63063	 0.00011	 0.00009	 0.00001	 0.00007	 0.02256	 0.00001	 0.00001	 0.00000		200.290496	-3193.810149
64064	 0.00007	 0.00010	 0.00002	 0.00006	 0.01926	 0.00000	 0.00001	 0.00000		208.100780	-3159.291024
65065	 0.00014	 0.00018	 0.00003	 0.00013	 0.02056	 0.00001	 0.00001	 0.00000		197.496082	-3166.060301
66066	 0.00022	 0.00023	 0.00004	 0.00013	 0.01886	 0.00001	 0.00002	 0.00000		200.309011	-3193.337403
67067	 0.00009	 0.00011	 0.00004	 0.00021	 0.01858	 0.00001	 0.00002	 0.00000		205.957816	-3130.744230
68068	 0.00024	 0.00021	 0.00010	 0.00078	 0.02051	 0.00002	 0.00005	 0.00000		183.268325	-3067.384072
69069	 0.00025	 0.00027	 0.00010	 0.00076	 0.02063	 0.00002	 0.00005	 0.00000		183.591510	-3153.836174
70070	 0.00042	 0.00028	 0.00012	 0.00048	 0.02040	 0.00002	 0.00005	 0.00000		186.275126	-3214.144569
71071	 0.00014	 0.00023	 0.00009	 0.00052	 0.01972	 0.00001	 0.00004	 0.00000		189.762292	-3104.181138
72072	 0.00011	 0.00010	 0.00004	 0.00032	 0.02096	 0.00001	 0.00002	 0.00000		199.663757	-3058.518271
73073	 0.00008	 0.00007	 0.00002	 0.00016	 0.01922	 0.00001	 0.00001	 0.00000		206.956421	-3140.401995
74074	 0.00007	 0.00013	 0.00003	 0.00026	 0.02118	 0.00001	 0.00001	 0.00000		198.137882	-3180.626526
75075	 0.00007	 0.00009	 0.00002	 0.00013	 0.02105	 0.00000	 0.00001	 0.00000		208.140534	-3101.133697
76076	 0.00010	 0.00012	 0.00004	 0.00017	 0.02104	 0.00001	 0.00002	 0.00000		206.068413	-3107.914412
77077	 0.00008	 0.00012	 0.00003	 0.00013	 0.01952	 0.00001	 0.00001	 0.00000		210.133020	-3097.012414
78078	 0.00016	 0.00012	 0.00003	 0.00020	 0.01828	 0.00001	 0.00002	 0.00000		201.361626	-3264.052513
79079	 0.00008	 0.00013	 0.00004	 0.00016	 0.01961	 0.00001	 0.00001	 0.00000		203.356258	-3143.568645
80080	 0.00015	 0.00025	 0.00005	 0.00034	 0.02124	 0.00001	 0.00002	 0.00000		189.740395	-3160.366265
81081	 0.00009	 0.00011	 0.00003	 0.00019	 0.01950	 0.00001	 0.00001	 0.00000		205.029437	-3159.220090
82082	 0.00007	 0.00009	 0.00002	 0.00008	 0.01953	 0.00001	 0.00001	 0.00000		208.285862	-3235.367641
83083	 0.00010	 0.00016	 0.00003	 0.00013	 0.01952	 0.00001	 0.00001	 0.00000		202.327300	-3268.742577
84084	 0.00007	 0.00009	 0.00002	 0.00006	 0.02111	 0.00001	 0.00001	 0.00000		211.566339	-3121.208798
85085	 0.00022	 0.00017	 0.00005	 0.00014	 0.01984	 0.00001	 0.00002	 0.00000		201.166330	-3154.096090
86086	 0.00013	 0.00024	 0.00003	 0.00018	 0.01959	 0.00001	 0.00002	 0.00000		198.718830	-3175.043609
87087	 0.00011	 0.00017	 0.00004	 0.00015	 0.01933	 0.00001	 0.00002	 0.00000		202.477308	-3179.962689
88088	 0.00014	 0.00015	 0.00002	 0.00007	 0.01927	 0.00001	 0.00001	 0.00000		206.131459	-3207.326345
89089	 0.00006	 0.00021	 0.00002	 0.00014	 0.01937	 0.00001	 0.00001	 0.00000		199.698271	-3163.519507
90090	 0.00007	 0.00015	 0.00002	 0.00012	 0.01994	 0.00001	 0.00001	 0.00000		203.653262	-3218.168622
91091	 0.00011	 0.00019	 0.00003	 0.00012	 0.01991	 0.00001	 0.00001	 0.00000		205.849764	-3120.344733
92092	 0.00006	 0.00009	 0.00002	 0.00016	 0.01803	 0.00000	 0.00001	 0.00000		204.257212	-3234.128719
93093	 0.00015	 0.00018	 0.00003	 0.00018	 0.02018	 0.00001	 0.00001	 0.00000		190.079054	-3210.439193
94094	 0.00009	 0.00022	 0.00003	 0.00009	 0.02060	 0.00001	 0.00001	 0.00000		197.748970	-3166.645283
95095	 0.00008	 0.00015	 0.00002	 0.00008	 0.01980	 0.00001	 0.00001	 0.00000		203.292289	-3101.844465
96096	 0.00010	 0.00008	 0.00002	 0.00008	 0.02123	 0.00000	 0.00001	 0.00000		210.041269	-3107.649554
97097	 0.00006	 0.00004	 0.00001	 0.00003	 0.02131	 0.00000	 0.00000	 0.00000		228.562209	-3048.642841
98098	 0.00007	 0.00012	 0.00002	 0.00007	 0.01990	 0.00001	 0.00001	 0.00000		210.478769	-3180.529446
99099	 0.00009	 0.00020	 0.00003	 0.00022	 0.02071	 0.00001	 0.00001	 0.00000		187.247791	-3202.877178
100100	 0.00007	 0.00016	 0.00002	 0.00005	 0.01934	 0.00001	 0.00001	 0.00000		205.959973	-3190.773932
101101	 0.00005	 0.00005	 0.00001	 0.00013	 0.02231	 0.00000	 0.00001	 0.00000		210.036846	-3110.242470
102102	 0.00003	 0.00005	 0.00002	 0.00011	 0.01944	 0.00000	 0.00001	 0.00000		219.457503	-3190.811333
103103	 0.00003	 0.00004	 0.00002	 0.00010	 0.02061	 0.00000	 0.00001	 0.00000		222.806064	-3132.178207
104104	 0.00005	 0.00007	 0.00002	 0.00020	 0.02078	 0.00000	 0.00001	 0.00000		203.550789	-3146.927928
105105	 0.00008	 0.00013	 0.00006	 0.00033	 0.01814	 0.00001	 0.00002	 0.00000		199.552179	-3197.699669
106106	 0.00006	 0.00005	 0.00005	 0.00030	 0.02113	 0.00000	 0.00002	 0.00000		207.151676	-3097.977532
107107	 0.00012	 0.00011	 0.00012	 0.00101	 0.01851	 0.00001	 0.00005	 0.00000		187.414323	-3183.395899
108108	 0.00009	 0.00010	 0.00007	 0.00062	 0.01929	 0.00000	 0.00003	 0.00000		186.234685	-3182.944409
109109	 0.00011	 0.00017	 0.00010	 0.00054	 0.02086	 0.00001	 0.00004	 0.00000		195.668584	-3083.820874
110110	 0.00005	 0.00012	 0.00005	 0.00033	 0.02032	 0.00000	 0.00002	 0.00000		203.172370	-3129.015228
