Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	Data-ld-ln	Full-ld-ln
0	 0.00000	 0.00000	 0.00000	 0.00022	 0.02158	 0.00000	 0.00000	 0.00000		231.329633	-3853.969908
1001	 0.00000	 0.00000	 0.00000	 0.00018	 0.02409	 0.00000	 0.00000	 0.00000		235.336596	-3679.021570
2002	 0.00000	 0.00000	 0.00000	 0.00016	 0.02423	 0.00000	 0.00000	 0.00000		234.039018	-3714.787184
3003	 0.00000	 0.00001	 0.00001	 0.00010	 0.02318	 0.00000	 0.00000	 0.00000		233.660759	-3687.432569
4004	 0.00001	 0.00001	 0.00001	 0.00007	 0.02353	 0.00000	 0.00000	 0.00000		239.354723	-3637.319693
5005	 0.00000	 0.00000	 0.00001	 0.00014	 0.02172	 0.00000	 0.00000	 0.00000		232.057793	-3742.451163
6006	 0.00000	 0.00000	 0.00001	 0.00028	 0.02463	 0.00000	 0.00000	 0.00000		224.040976	-3716.606997
7007	 0.00000	 0.00000	 0.00001	 0.00009	 0.02458	 0.00000	 0.00000	 0.00000		239.901395	-3654.730825
8008	 0.00000	 0.00001	 0.00001	 0.00015	 0.02577	 0.00000	 0.00000	 0.00000		224.794648	-3679.360076
9009	 0.00001	 0.00001	 0.00002	 0.00015	 0.02524	 0.00000	 0.00001	 0.00000		222.709484	-3689.376108
10010	 0.00002	 0.00003	 0.00003	 0.00028	 0.02210	 0.00000	 0.00001	 0.00000		211.355499	-3695.581765
11011	 0.00003	 0.00010	 0.00004	 0.00055	 0.02432	 0.00000	 0.00002	 0.00000		192.447391	-3716.829718
12012	 0.00005	 0.00014	 0.00006	 0.00059	 0.02468	 0.00001	 0.00002	 0.00000		191.736300	-3638.192089
13013	 0.00004	 0.00006	 0.00004	 0.00019	 0.02425	 0.00000	 0.00001	 0.00000		201.933049	-3600.752163
14014	 0.00007	 0.00009	 0.00007	 0.00027	 0.02260	 0.00000	 0.00002	 0.00000		197.831813	-3660.147759
15015	 0.00002	 0.00003	 0.00002	 0.00026	 0.02319	 0.00000	 0.00001	 0.00000		213.695953	-3733.650802
16016	 0.00001	 0.00002	 0.00001	 0.00005	 0.02449	 0.00000	 0.00000	 0.00000		232.445619	-3648.590013
17017	 0.00002	 0.00006	 0.00001	 0.00015	 0.02435	 0.00000	 0.00001	 0.00000		206.618963	-3744.061345
18018	 0.00005	 0.00008	 0.00003	 0.00014	 0.02480	 0.00000	 0.00001	 0.00000		202.823307	-3679.300922
19019	 0.00010	 0.00012	 0.00004	 0.00010	 0.02363	 0.00001	 0.00001	 0.00000		203.964629	-3617.409637
20020	 0.00006	 0.00008	 0.00003	 0.00017	 0.02551	 0.00001	 0.00001	 0.00000		200.852913	-3652.545845
21021	 0.00002	 0.00003	 0.00001	 0.00010	 0.02546	 0.00000	 0.00000	 0.00000		216.951399	-3637.684740
22022	 0.00006	 0.00005	 0.00001	 0.00005	 0.02425	 0.00000	 0.00000	 0.00000		200.228498	-3740.472247
