Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	Data-ld-ln	Full-ld-ln
0	 0.00007	 0.00009	 0.00005	 0.00020	 0.01350	 0.00001	 0.00002	 0.00000		211.332497	-2136.743598
1001	 0.00014	 0.00019	 0.00010	 0.00015	 0.01226	 0.00002	 0.00003	 0.00000		206.538312	-2184.244678
2002	 0.00007	 0.00017	 0.00004	 0.00018	 0.01273	 0.00001	 0.00001	 0.00000		197.845891	-2159.611504
3003	 0.00016	 0.00023	 0.00006	 0.00005	 0.01435	 0.00002	 0.00002	 0.00000		202.866297	-2082.683256
4004	 0.00015	 0.00024	 0.00006	 0.00005	 0.01272	 0.00002	 0.00002	 0.00000		200.197857	-2136.809041
5005	 0.00015	 0.00011	 0.00010	 0.00052	 0.01225	 0.00001	 0.00003	 0.00000		198.592361	-2163.401909
6006	 0.00004	 0.00008	 0.00003	 0.00013	 0.01236	 0.00000	 0.00001	 0.00000		210.897204	-2203.444919
7007	 0.00004	 0.00004	 0.00002	 0.00026	 0.01400	 0.00000	 0.00001	 0.00000		212.784852	-2210.899969
8008	 0.00001	 0.00006	 0.00001	 0.00008	 0.01304	 0.00000	 0.00000	 0.00000		228.099432	-2163.269996
9009	 0.00003	 0.00004	 0.00001	 0.00003	 0.01448	 0.00000	 0.00000	 0.00000		222.918684	-2160.747571
10010	 0.00002	 0.00003	 0.00001	 0.00002	 0.01342	 0.00000	 0.00000	 0.00000		239.487255	-2095.310616
11011	 0.00002	 0.00004	 0.00001	 0.00004	 0.01330	 0.00000	 0.00000	 0.00000		229.840297	-2159.036244
12012	 0.00002	 0.00003	 0.00001	 0.00009	 0.01384	 0.00000	 0.00000	 0.00000		221.839895	-2161.383064
13013	 0.00003	 0.00003	 0.00001	 0.00003	 0.01364	 0.00000	 0.00000	 0.00000		237.639245	-2074.205011
14014	 0.00002	 0.00004	 0.00001	 0.00005	 0.01309	 0.00000	 0.00000	 0.00000		210.203976	-2204.525852
15015	 0.00002	 0.00004	 0.00001	 0.00007	 0.01293	 0.00000	 0.00000	 0.00000		220.994680	-2246.269972
16016	 0.00001	 0.00001	 0.00000	 0.00001	 0.01332	 0.00000	 0.00000	 0.00000		259.580694	-2085.473121
17017	 0.00001	 0.00001	 0.00000	 0.00002	 0.01417	 0.00000	 0.00000	 0.00000		248.013776	-2150.186862
18018	 0.00001	 0.00001	 0.00000	 0.00002	 0.01223	 0.00000	 0.00000	 0.00000		250.711190	-2160.313606
19019	 0.00000	 0.00001	 0.00000	 0.00007	 0.01352	 0.00000	 0.00000	 0.00000		242.660278	-2211.109830
20020	 0.00001	 0.00001	 0.00000	 0.00002	 0.01515	 0.00000	 0.00000	 0.00000		243.556843	-2116.160454
21021	 0.00002	 0.00002	 0.00001	 0.00007	 0.01441	 0.00000	 0.00000	 0.00000		222.044335	-2164.683407
22022	 0.00002	 0.00002	 0.00001	 0.00006	 0.01418	 0.00000	 0.00000	 0.00000		227.625196	-2121.994017
23023	 0.00005	 0.00006	 0.00002	 0.00013	 0.01357	 0.00001	 0.00001	 0.00000		210.838605	-2157.436114
24024	 0.00004	 0.00008	 0.00003	 0.00012	 0.01257	 0.00000	 0.00001	 0.00000		216.145499	-2134.303249
25025	 0.00006	 0.00009	 0.00003	 0.00008	 0.01282	 0.00001	 0.00001	 0.00000		216.287769	-2162.610552
26026	 0.00004	 0.00010	 0.00002	 0.00019	 0.01522	 0.00001	 0.00001	 0.00000		207.761594	-2060.117737
27027	 0.00005	 0.00006	 0.00004	 0.00021	 0.01399	 0.00001	 0.00001	 0.00000		212.663099	-2145.940855
28028	 0.00003	 0.00004	 0.00002	 0.00006	 0.01287	 0.00000	 0.00001	 0.00000		230.007834	-2121.290319
