Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00018	 0.00058	 0.00008	 0.00017	 0.04234	 0.00001	 0.00002	 0.00000	 0.00000		187.281584	-6651.481174
1001	 0.00032	 0.00048	 0.00010	 0.00030	 0.04338	 0.00002	 0.00003	 0.00000	 0.00000		171.920529	-6663.338247
2002	 0.00020	 0.00029	 0.00006	 0.00020	 0.04385	 0.00001	 0.00002	 0.00000	 0.00000		187.752831	-6677.050688
3003	 0.00010	 0.00023	 0.00005	 0.00022	 0.04411	 0.00001	 0.00002	 0.00000	 0.00000		193.808791	-6412.115605
4004	 0.00010	 0.00019	 0.00006	 0.00020	 0.04363	 0.00001	 0.00002	 0.00000	 0.00000		190.367854	-6777.060944
5005	 0.00020	 0.00034	 0.00008	 0.00025	 0.04268	 0.00002	 0.00003	 0.00000	 0.00000		181.097983	-6687.189277
6006	 0.00022	 0.00022	 0.00005	 0.00024	 0.04100	 0.00001	 0.00002	 0.00000	 0.00000		181.029542	-6670.402231
7007	 0.00011	 0.00016	 0.00006	 0.00041	 0.04252	 0.00001	 0.00002	 0.00000	 0.00000		181.387040	-6685.389393
8008	 0.00006	 0.00017	 0.00005	 0.00022	 0.04428	 0.00000	 0.00002	 0.00000	 0.00000		190.003433	-6522.265728
9009	 0.00006	 0.00007	 0.00005	 0.00026	 0.04387	 0.00000	 0.00002	 0.00000	 0.00000		193.804343	-6492.758905
10010	 0.00009	 0.00017	 0.00005	 0.00032	 0.04282	 0.00001	 0.00002	 0.00000	 0.00000		184.551788	-6574.405466
11011	 0.00006	 0.00016	 0.00004	 0.00016	 0.04500	 0.00000	 0.00001	 0.00000	 0.00000		194.423040	-6450.275843
12012	 0.00003	 0.00005	 0.00002	 0.00008	 0.04596	 0.00000	 0.00001	 0.00000	 0.00000		213.110337	-6381.849642
13013	 0.00002	 0.00005	 0.00002	 0.00014	 0.04506	 0.00000	 0.00001	 0.00000	 0.00000		204.978714	-6577.611966
14014	 0.00003	 0.00006	 0.00002	 0.00010	 0.04465	 0.00000	 0.00001	 0.00000	 0.00000		204.222696	-6746.214971
15015	 0.00003	 0.00006	 0.00003	 0.00020	 0.04182	 0.00000	 0.00001	 0.00000	 0.00000		201.707678	-6706.147118
16016	 0.00003	 0.00004	 0.00002	 0.00010	 0.04360	 0.00000	 0.00001	 0.00000	 0.00000		208.280659	-6536.836862
17017	 0.00002	 0.00006	 0.00001	 0.00003	 0.04504	 0.00000	 0.00000	 0.00000	 0.00000		217.518555	-6417.009937
18018	 0.00002	 0.00008	 0.00001	 0.00006	 0.04276	 0.00000	 0.00000	 0.00000	 0.00000		202.096305	-6755.265385
19019	 0.00002	 0.00004	 0.00001	 0.00002	 0.04522	 0.00000	 0.00000	 0.00000	 0.00000		220.091922	-6827.816815
20020	 0.00003	 0.00007	 0.00001	 0.00001	 0.04310	 0.00000	 0.00000	 0.00000	 0.00000		225.007236	-6714.363376
21021	 0.00001	 0.00002	 0.00000	 0.00000	 0.04341	 0.00000	 0.00000	 0.00000	 0.00000		250.022618	-6520.674865
22022	 0.00001	 0.00006	 0.00000	 0.00000	 0.04458	 0.00000	 0.00000	 0.00000	 0.00000		246.191039	-6526.808191
23023	 0.00001	 0.00002	 0.00000	 0.00001	 0.04340	 0.00000	 0.00000	 0.00000	 0.00000		244.255106	-6681.055173
24024	 0.00002	 0.00005	 0.00000	 0.00001	 0.04543	 0.00000	 0.00000	 0.00000	 0.00000		241.446785	-6701.569659
25025	 0.00005	 0.00021	 0.00001	 0.00002	 0.04422	 0.00000	 0.00000	 0.00000	 0.00000		219.548326	-6655.176789
26026	 0.00005	 0.00016	 0.00001	 0.00004	 0.04401	 0.00000	 0.00001	 0.00000	 0.00000		214.380717	-6558.341893
27027	 0.00008	 0.00011	 0.00002	 0.00006	 0.04436	 0.00000	 0.00001	 0.00000	 0.00000		210.552547	-6617.548385
28028	 0.00012	 0.00030	 0.00004	 0.00022	 0.04124	 0.00001	 0.00002	 0.00000	 0.00000		187.809081	-6639.647607
29029	 0.00021	 0.00027	 0.00016	 0.00051	 0.04392	 0.00001	 0.00005	 0.00000	 0.00000		177.250604	-6621.784091
30030	 0.00009	 0.00013	 0.00012	 0.00060	 0.04490	 0.00000	 0.00004	 0.00000	 0.00000		175.632141	-6490.350066
31031	 0.00004	 0.00013	 0.00010	 0.00063	 0.04420	 0.00000	 0.00004	 0.00000	 0.00000		182.920085	-6700.419426
32032	 0.00002	 0.00010	 0.00006	 0.00042	 0.04292	 0.00000	 0.00002	 0.00000	 0.00000		188.113658	-6683.420581
33033	 0.00002	 0.00006	 0.00007	 0.00038	 0.04465	 0.00000	 0.00003	 0.00000	 0.00000		196.372594	-6654.453835
34034	 0.00004	 0.00005	 0.00007	 0.00030	 0.04332	 0.00000	 0.00002	 0.00000	 0.00000		194.974691	-6608.911362
35035	 0.00001	 0.00002	 0.00006	 0.00051	 0.04421	 0.00000	 0.00002	 0.00000	 0.00000		195.081141	-6559.505430
36036	 0.00001	 0.00004	 0.00010	 0.00067	 0.04226	 0.00000	 0.00003	 0.00000	 0.00000		183.667537	-6646.836470
37037	 0.00001	 0.00003	 0.00008	 0.00093	 0.04185	 0.00000	 0.00003	 0.00000	 0.00000		186.047196	-6734.729109
38038	 0.00002	 0.00002	 0.00010	 0.00051	 0.04378	 0.00000	 0.00004	 0.00000	 0.00000		197.034112	-6565.619378
39039	 0.00002	 0.00004	 0.00010	 0.00053	 0.04217	 0.00000	 0.00003	 0.00000	 0.00000		187.329124	-6562.086911
40040	 0.00002	 0.00009	 0.00010	 0.00034	 0.04497	 0.00000	 0.00003	 0.00000	 0.00000		196.870155	-6633.426226
41041	 0.00004	 0.00005	 0.00008	 0.00063	 0.04344	 0.00000	 0.00003	 0.00000	 0.00000		187.579994	-6590.323000
42042	 0.00003	 0.00014	 0.00005	 0.00035	 0.04617	 0.00000	 0.00002	 0.00000	 0.00000		190.202992	-6896.085971
43043	 0.00003	 0.00015	 0.00006	 0.00026	 0.04264	 0.00000	 0.00002	 0.00000	 0.00000		195.535800	-6560.455131
44044	 0.00006	 0.00015	 0.00007	 0.00039	 0.04087	 0.00000	 0.00003	 0.00000	 0.00000		187.949752	-6557.978764
45045	 0.00006	 0.00017	 0.00009	 0.00034	 0.04351	 0.00000	 0.00003	 0.00000	 0.00000		188.820495	-6609.132973
46046	 0.00002	 0.00010	 0.00005	 0.00031	 0.04278	 0.00000	 0.00002	 0.00000	 0.00000		193.649113	-6664.191280
47047	 0.00001	 0.00003	 0.00003	 0.00022	 0.04591	 0.00000	 0.00001	 0.00000	 0.00000		200.241013	-6601.655731
48048	 0.00001	 0.00009	 0.00002	 0.00017	 0.04462	 0.00000	 0.00001	 0.00000	 0.00000		199.565680	-6589.892258
49049	 0.00002	 0.00012	 0.00004	 0.00018	 0.04141	 0.00000	 0.00002	 0.00000	 0.00000		202.323833	-6636.271758
50050	 0.00003	 0.00007	 0.00008	 0.00038	 0.04437	 0.00000	 0.00003	 0.00000	 0.00000		189.848491	-6627.517559
51051	 0.00002	 0.00005	 0.00014	 0.00073	 0.04205	 0.00000	 0.00005	 0.00000	 0.00000		181.145446	-6628.621948
52052	 0.00001	 0.00004	 0.00005	 0.00031	 0.04333	 0.00000	 0.00002	 0.00000	 0.00000		202.058317	-6631.518792
53053	 0.00001	 0.00003	 0.00004	 0.00031	 0.04359	 0.00000	 0.00002	 0.00000	 0.00000		203.797298	-6658.855289
54054	 0.00001	 0.00001	 0.00005	 0.00023	 0.04436	 0.00000	 0.00002	 0.00000	 0.00000		212.422795	-6533.592086
55055	 0.00001	 0.00001	 0.00005	 0.00026	 0.04636	 0.00000	 0.00002	 0.00000	 0.00000		209.191593	-6726.051577
56056	 0.00001	 0.00001	 0.00006	 0.00033	 0.04317	 0.00000	 0.00002	 0.00000	 0.00000		205.953960	-6990.511555
57057	 0.00002	 0.00008	 0.00025	 0.00086	 0.04534	 0.00000	 0.00007	 0.00000	 0.00000		175.572799	-6517.578791
58058	 0.00004	 0.00022	 0.00049	 0.00176	 0.04241	 0.00000	 0.00015	 0.00000	 0.00000		168.403237	-6495.525711
59059	 0.00007	 0.00008	 0.00024	 0.00134	 0.04247	 0.00000	 0.00009	 0.00000	 0.00000		173.809232	-6629.303275
60060	 0.00006	 0.00017	 0.00027	 0.00089	 0.04387	 0.00000	 0.00010	 0.00000	 0.00000		181.170226	-6737.414478
61061	 0.00006	 0.00014	 0.00018	 0.00101	 0.04071	 0.00000	 0.00007	 0.00000	 0.00000		179.364462	-6668.529797
62062	 0.00007	 0.00028	 0.00025	 0.00090	 0.03999	 0.00000	 0.00008	 0.00000	 0.00000		172.495476	-6798.314010
63063	 0.00011	 0.00015	 0.00028	 0.00131	 0.04325	 0.00001	 0.00009	 0.00000	 0.00000		167.637184	-6715.915110
64064	 0.00017	 0.00029	 0.00024	 0.00095	 0.04368	 0.00001	 0.00008	 0.00000	 0.00000		168.686786	-6673.023873
65065	 0.00005	 0.00015	 0.00015	 0.00062	 0.04201	 0.00000	 0.00005	 0.00000	 0.00000		180.997242	-6607.429425
66066	 0.00005	 0.00011	 0.00026	 0.00095	 0.04695	 0.00000	 0.00007	 0.00000	 0.00000		175.126859	-6499.865586
67067	 0.00005	 0.00013	 0.00028	 0.00089	 0.04392	 0.00000	 0.00008	 0.00000	 0.00000		176.123484	-6673.978524
68068	 0.00002	 0.00005	 0.00009	 0.00049	 0.04362	 0.00000	 0.00003	 0.00000	 0.00000		191.547325	-6536.640976
69069	 0.00003	 0.00012	 0.00014	 0.00060	 0.04376	 0.00000	 0.00004	 0.00000	 0.00000		183.575493	-6609.234750
70070	 0.00003	 0.00015	 0.00012	 0.00057	 0.04323	 0.00000	 0.00004	 0.00000	 0.00000		184.378397	-6705.663577
71071	 0.00003	 0.00006	 0.00011	 0.00056	 0.04359	 0.00000	 0.00003	 0.00000	 0.00000		185.036276	-6614.171790
72072	 0.00003	 0.00009	 0.00009	 0.00047	 0.04179	 0.00000	 0.00003	 0.00000	 0.00000		190.883191	-6551.732796
73073	 0.00004	 0.00007	 0.00011	 0.00073	 0.04148	 0.00000	 0.00004	 0.00000	 0.00000		183.942877	-6765.521859
74074	 0.00003	 0.00008	 0.00010	 0.00045	 0.04150	 0.00000	 0.00003	 0.00000	 0.00000		188.391257	-6741.420293
75075	 0.00004	 0.00005	 0.00009	 0.00035	 0.04365	 0.00000	 0.00003	 0.00000	 0.00000		191.428964	-6545.521722
76076	 0.00003	 0.00009	 0.00006	 0.00028	 0.04272	 0.00000	 0.00002	 0.00000	 0.00000		191.258654	-6757.056462
77077	 0.00005	 0.00009	 0.00005	 0.00025	 0.04289	 0.00000	 0.00002	 0.00000	 0.00000		198.815142	-6669.430175
78078	 0.00002	 0.00010	 0.00003	 0.00021	 0.04334	 0.00000	 0.00001	 0.00000	 0.00000		194.752089	-6900.608488
79079	 0.00005	 0.00009	 0.00009	 0.00040	 0.04238	 0.00000	 0.00003	 0.00000	 0.00000		188.343236	-6596.969907
80080	 0.00004	 0.00011	 0.00006	 0.00036	 0.04231	 0.00000	 0.00003	 0.00000	 0.00000		194.253322	-6426.714054
81081	 0.00012	 0.00015	 0.00012	 0.00077	 0.04218	 0.00001	 0.00004	 0.00000	 0.00000		171.852112	-6781.868145
82082	 0.00004	 0.00015	 0.00008	 0.00040	 0.04056	 0.00000	 0.00003	 0.00000	 0.00000		190.776366	-6683.139115
83083	 0.00011	 0.00018	 0.00013	 0.00063	 0.04192	 0.00001	 0.00005	 0.00000	 0.00000		177.902073	-6646.998765
84084	 0.00012	 0.00016	 0.00019	 0.00090	 0.04202	 0.00001	 0.00007	 0.00000	 0.00000		179.297035	-6990.815554
85085	 0.00012	 0.00011	 0.00015	 0.00081	 0.04437	 0.00000	 0.00005	 0.00000	 0.00000		174.767279	-6469.203186
86086	 0.00007	 0.00011	 0.00008	 0.00044	 0.04330	 0.00000	 0.00003	 0.00000	 0.00000		188.602397	-6764.320210
87087	 0.00008	 0.00017	 0.00014	 0.00055	 0.04399	 0.00001	 0.00005	 0.00000	 0.00000		182.500035	-6534.170771
88088	 0.00008	 0.00009	 0.00011	 0.00087	 0.04501	 0.00000	 0.00004	 0.00000	 0.00000		178.958528	-6599.088685
89089	 0.00008	 0.00009	 0.00010	 0.00040	 0.04452	 0.00000	 0.00003	 0.00000	 0.00000		184.019519	-6682.924334
90090	 0.00008	 0.00017	 0.00012	 0.00067	 0.04420	 0.00001	 0.00004	 0.00000	 0.00000		178.215485	-6814.045036
91091	 0.00011	 0.00026	 0.00017	 0.00064	 0.04111	 0.00001	 0.00005	 0.00000	 0.00000		175.063145	-6740.223349
92092	 0.00011	 0.00024	 0.00008	 0.00033	 0.04224	 0.00001	 0.00003	 0.00000	 0.00000		185.179415	-6599.840138
93093	 0.00013	 0.00017	 0.00009	 0.00033	 0.04333	 0.00001	 0.00003	 0.00000	 0.00000		187.102579	-6709.204241
94094	 0.00011	 0.00020	 0.00007	 0.00029	 0.04461	 0.00001	 0.00002	 0.00000	 0.00000		183.738266	-6601.596542
95095	 0.00021	 0.00037	 0.00006	 0.00049	 0.04447	 0.00001	 0.00003	 0.00000	 0.00000		174.102679	-6649.704775
96096	 0.00023	 0.00053	 0.00013	 0.00083	 0.04124	 0.00001	 0.00005	 0.00000	 0.00000		167.657289	-6778.782472
97097	 0.00012	 0.00031	 0.00011	 0.00042	 0.04551	 0.00001	 0.00004	 0.00000	 0.00000		184.957277	-6497.118594
98098	 0.00015	 0.00018	 0.00011	 0.00053	 0.04465	 0.00001	 0.00004	 0.00000	 0.00000		179.362168	-6660.040652
99099	 0.00010	 0.00030	 0.00006	 0.00047	 0.04244	 0.00001	 0.00002	 0.00000	 0.00000		179.421296	-6912.371361
100100	 0.00018	 0.00029	 0.00011	 0.00039	 0.04172	 0.00001	 0.00004	 0.00000	 0.00000		184.145940	-6609.973226
101101	 0.00020	 0.00035	 0.00015	 0.00062	 0.04260	 0.00001	 0.00005	 0.00000	 0.00000		176.853418	-6923.123084
102102	 0.00017	 0.00020	 0.00017	 0.00076	 0.03977	 0.00001	 0.00006	 0.00000	 0.00000		176.731853	-6610.310273
103103	 0.00011	 0.00030	 0.00013	 0.00057	 0.04250	 0.00001	 0.00005	 0.00000	 0.00000		178.782203	-6420.210091
104104	 0.00015	 0.00023	 0.00014	 0.00060	 0.04288	 0.00001	 0.00005	 0.00000	 0.00000		180.999028	-6621.096346
105105	 0.00019	 0.00031	 0.00029	 0.00123	 0.04355	 0.00001	 0.00010	 0.00000	 0.00000		171.567451	-6507.097160
106106	 0.00010	 0.00025	 0.00018	 0.00084	 0.04073	 0.00001	 0.00006	 0.00000	 0.00000		173.545563	-6628.149865
107107	 0.00005	 0.00009	 0.00018	 0.00063	 0.04633	 0.00000	 0.00006	 0.00000	 0.00000		182.040426	-6609.465843
108108	 0.00002	 0.00005	 0.00005	 0.00036	 0.04241	 0.00000	 0.00002	 0.00000	 0.00000		196.279959	-6504.631430
109109	 0.00001	 0.00002	 0.00004	 0.00019	 0.04345	 0.00000	 0.00001	 0.00000	 0.00000		208.468251	-6610.194139
110110	 0.00006	 0.00007	 0.00007	 0.00031	 0.04355	 0.00000	 0.00002	 0.00000	 0.00000		189.339495	-6490.068403
111111	 0.00006	 0.00013	 0.00005	 0.00031	 0.04339	 0.00000	 0.00002	 0.00000	 0.00000		187.418708	-6630.087949
112112	 0.00014	 0.00017	 0.00005	 0.00028	 0.04415	 0.00001	 0.00002	 0.00000	 0.00000		183.517758	-6655.716090
113113	 0.00004	 0.00014	 0.00006	 0.00028	 0.04424	 0.00000	 0.00002	 0.00000	 0.00000		190.266763	-6483.935566
114114	 0.00003	 0.00011	 0.00006	 0.00030	 0.04127	 0.00000	 0.00002	 0.00000	 0.00000		192.724231	-6655.511380
115115	 0.00005	 0.00008	 0.00005	 0.00031	 0.04475	 0.00000	 0.00002	 0.00000	 0.00000		190.012470	-6750.580246
116116	 0.00005	 0.00012	 0.00005	 0.00027	 0.04224	 0.00000	 0.00002	 0.00000	 0.00000		193.260956	-6657.160576
117117	 0.00018	 0.00023	 0.00007	 0.00026	 0.04372	 0.00001	 0.00003	 0.00000	 0.00000		187.710822	-6549.207841
