Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00010	 0.00011	 0.00001	 0.00001	 0.02367	 0.00000	 0.00000	 0.00000	 0.00000		243.898117	-3316.252787
1001	 0.00011	 0.00025	 0.00002	 0.00001	 0.02105	 0.00001	 0.00001	 0.00000	 0.00000		226.603187	-3399.202300
2002	 0.00013	 0.00027	 0.00002	 0.00002	 0.02261	 0.00001	 0.00001	 0.00000	 0.00000		214.370274	-3326.006449
3003	 0.00011	 0.00017	 0.00003	 0.00008	 0.02150	 0.00000	 0.00001	 0.00000	 0.00000		213.848392	-3314.139893
4004	 0.00021	 0.00032	 0.00005	 0.00020	 0.02197	 0.00001	 0.00002	 0.00000	 0.00000		195.489792	-3428.932314
5005	 0.00005	 0.00011	 0.00003	 0.00014	 0.02183	 0.00000	 0.00001	 0.00000	 0.00000		210.706192	-3379.882086
6006	 0.00003	 0.00008	 0.00005	 0.00026	 0.02196	 0.00000	 0.00002	 0.00000	 0.00000		207.179932	-3376.186547
7007	 0.00004	 0.00012	 0.00014	 0.00083	 0.02012	 0.00000	 0.00006	 0.00000	 0.00000		188.778434	-3373.522405
8008	 0.00003	 0.00010	 0.00005	 0.00024	 0.02035	 0.00000	 0.00002	 0.00000	 0.00000		209.779594	-3400.769983
9009	 0.00001	 0.00003	 0.00002	 0.00014	 0.02304	 0.00000	 0.00001	 0.00000	 0.00000		219.024163	-3334.873529
10010	 0.00005	 0.00007	 0.00002	 0.00008	 0.02056	 0.00000	 0.00001	 0.00000	 0.00000		221.954809	-3514.599707
11011	 0.00008	 0.00012	 0.00003	 0.00012	 0.02053	 0.00000	 0.00001	 0.00000	 0.00000		211.231914	-3359.975140
12012	 0.00005	 0.00011	 0.00002	 0.00014	 0.02147	 0.00000	 0.00001	 0.00000	 0.00000		205.973773	-3361.874675
13013	 0.00007	 0.00006	 0.00002	 0.00009	 0.02174	 0.00000	 0.00001	 0.00000	 0.00000		217.626715	-3350.413043
14014	 0.00018	 0.00028	 0.00006	 0.00033	 0.02076	 0.00001	 0.00003	 0.00000	 0.00000		188.947580	-3384.076939
15015	 0.00008	 0.00018	 0.00003	 0.00020	 0.02146	 0.00000	 0.00001	 0.00000	 0.00000		196.611652	-3357.474522
16016	 0.00006	 0.00023	 0.00005	 0.00030	 0.02225	 0.00001	 0.00002	 0.00000	 0.00000		193.617840	-3402.788414
17017	 0.00010	 0.00015	 0.00002	 0.00010	 0.02309	 0.00000	 0.00001	 0.00000	 0.00000		203.413783	-3372.345106
18018	 0.00012	 0.00011	 0.00002	 0.00005	 0.02202	 0.00001	 0.00001	 0.00000	 0.00000		213.637027	-3293.113795
19019	 0.00004	 0.00022	 0.00001	 0.00001	 0.02139	 0.00000	 0.00000	 0.00000	 0.00000		246.296735	-3272.688924
20020	 0.00006	 0.00023	 0.00002	 0.00004	 0.02249	 0.00001	 0.00001	 0.00000	 0.00000		203.841340	-3409.834078
21021	 0.00008	 0.00016	 0.00002	 0.00004	 0.02143	 0.00000	 0.00001	 0.00000	 0.00000		220.564185	-3381.582538
22022	 0.00005	 0.00013	 0.00001	 0.00002	 0.02214	 0.00000	 0.00000	 0.00000	 0.00000		237.574683	-3293.557677
23023	 0.00006	 0.00008	 0.00001	 0.00002	 0.02208	 0.00000	 0.00000	 0.00000	 0.00000		228.031902	-3297.937872
24024	 0.00008	 0.00011	 0.00001	 0.00002	 0.02200	 0.00000	 0.00000	 0.00000	 0.00000		219.886263	-3360.955777
25025	 0.00005	 0.00008	 0.00001	 0.00002	 0.02276	 0.00000	 0.00000	 0.00000	 0.00000		223.983063	-3351.927171
26026	 0.00007	 0.00017	 0.00001	 0.00001	 0.02179	 0.00000	 0.00000	 0.00000	 0.00000		238.106538	-3372.360143
27027	 0.00005	 0.00007	 0.00000	 0.00000	 0.02415	 0.00000	 0.00000	 0.00000	 0.00000		262.855402	-3214.562458
28028	 0.00007	 0.00009	 0.00001	 0.00002	 0.02044	 0.00000	 0.00001	 0.00000	 0.00000		223.297684	-3376.017986
29029	 0.00006	 0.00013	 0.00001	 0.00003	 0.01940	 0.00000	 0.00001	 0.00000	 0.00000		215.889113	-3407.921313
30030	 0.00009	 0.00004	 0.00001	 0.00002	 0.02106	 0.00000	 0.00000	 0.00000	 0.00000		232.364125	-3398.183800
31031	 0.00002	 0.00005	 0.00001	 0.00002	 0.02352	 0.00000	 0.00000	 0.00000	 0.00000		247.795633	-3340.175289
32032	 0.00006	 0.00007	 0.00001	 0.00004	 0.02181	 0.00000	 0.00001	 0.00000	 0.00000		223.259265	-3350.028136
33033	 0.00004	 0.00005	 0.00001	 0.00004	 0.02230	 0.00000	 0.00000	 0.00000	 0.00000		228.252719	-3281.290857
34034	 0.00003	 0.00003	 0.00001	 0.00004	 0.02044	 0.00000	 0.00000	 0.00000	 0.00000		230.142763	-3473.764932
35035	 0.00002	 0.00004	 0.00002	 0.00006	 0.02238	 0.00000	 0.00001	 0.00000	 0.00000		232.648306	-3266.336197
36036	 0.00002	 0.00006	 0.00002	 0.00007	 0.02087	 0.00000	 0.00001	 0.00000	 0.00000		224.490841	-3294.535178
37037	 0.00006	 0.00005	 0.00001	 0.00005	 0.02082	 0.00000	 0.00001	 0.00000	 0.00000		221.858541	-3447.144170
38038	 0.00003	 0.00004	 0.00001	 0.00005	 0.02162	 0.00000	 0.00001	 0.00000	 0.00000		231.575109	-3393.202891
39039	 0.00005	 0.00007	 0.00002	 0.00006	 0.02365	 0.00000	 0.00001	 0.00000	 0.00000		230.512543	-3350.760406
40040	 0.00004	 0.00008	 0.00001	 0.00005	 0.02219	 0.00000	 0.00001	 0.00000	 0.00000		225.305973	-3341.108408
41041	 0.00002	 0.00002	 0.00001	 0.00005	 0.02060	 0.00000	 0.00000	 0.00000	 0.00000		235.123008	-3450.584459
42042	 0.00005	 0.00017	 0.00003	 0.00016	 0.02001	 0.00000	 0.00001	 0.00000	 0.00000		207.123509	-3394.795473
43043	 0.00008	 0.00022	 0.00011	 0.00071	 0.01948	 0.00001	 0.00005	 0.00000	 0.00000		190.276403	-3543.105738
44044	 0.00022	 0.00022	 0.00007	 0.00030	 0.02185	 0.00001	 0.00003	 0.00000	 0.00000		188.071044	-3306.724218
45045	 0.00021	 0.00027	 0.00009	 0.00034	 0.02248	 0.00001	 0.00004	 0.00000	 0.00000		191.963969	-3405.161459
46046	 0.00012	 0.00023	 0.00006	 0.00028	 0.02135	 0.00001	 0.00003	 0.00000	 0.00000		197.113453	-3327.358803
47047	 0.00006	 0.00011	 0.00004	 0.00015	 0.02203	 0.00000	 0.00002	 0.00000	 0.00000		213.335819	-3189.574888
48048	 0.00006	 0.00007	 0.00003	 0.00012	 0.02356	 0.00000	 0.00001	 0.00000	 0.00000		214.803108	-3276.777717
49049	 0.00005	 0.00011	 0.00004	 0.00018	 0.02188	 0.00000	 0.00001	 0.00000	 0.00000		204.568192	-3428.894425
50050	 0.00003	 0.00021	 0.00006	 0.00031	 0.01843	 0.00000	 0.00003	 0.00000	 0.00000		204.795835	-3332.356817
51051	 0.00018	 0.00020	 0.00014	 0.00064	 0.02113	 0.00001	 0.00005	 0.00000	 0.00000		184.526360	-3293.509590
52052	 0.00006	 0.00021	 0.00011	 0.00051	 0.02058	 0.00000	 0.00005	 0.00000	 0.00000		194.210573	-3416.646415
53053	 0.00010	 0.00015	 0.00012	 0.00067	 0.02056	 0.00000	 0.00005	 0.00000	 0.00000		187.912589	-3487.692253
54054	 0.00010	 0.00011	 0.00013	 0.00050	 0.02041	 0.00001	 0.00005	 0.00000	 0.00000		193.116455	-3344.338520
55055	 0.00005	 0.00015	 0.00007	 0.00036	 0.02396	 0.00000	 0.00003	 0.00000	 0.00000		198.937740	-3403.971209
56056	 0.00006	 0.00037	 0.00010	 0.00049	 0.02100	 0.00000	 0.00004	 0.00000	 0.00000		185.944410	-3406.134031
57057	 0.00003	 0.00010	 0.00004	 0.00021	 0.02161	 0.00000	 0.00002	 0.00000	 0.00000		210.326173	-3305.024860
58058	 0.00004	 0.00023	 0.00007	 0.00025	 0.02403	 0.00000	 0.00003	 0.00000	 0.00000		205.626417	-3199.195658
59059	 0.00002	 0.00006	 0.00004	 0.00022	 0.02153	 0.00000	 0.00001	 0.00000	 0.00000		205.625062	-3328.272614
60060	 0.00008	 0.00022	 0.00006	 0.00017	 0.01958	 0.00000	 0.00002	 0.00000	 0.00000		205.082912	-3347.313891
61061	 0.00008	 0.00015	 0.00006	 0.00031	 0.02212	 0.00001	 0.00002	 0.00000	 0.00000		199.790807	-3324.038911
62062	 0.00009	 0.00022	 0.00008	 0.00033	 0.02241	 0.00001	 0.00004	 0.00000	 0.00000		201.388741	-3370.274383
63063	 0.00010	 0.00013	 0.00009	 0.00049	 0.02222	 0.00001	 0.00004	 0.00000	 0.00000		197.465987	-3383.738026
64064	 0.00009	 0.00012	 0.00005	 0.00034	 0.02225	 0.00001	 0.00002	 0.00000	 0.00000		198.064334	-3327.068577
65065	 0.00020	 0.00024	 0.00009	 0.00042	 0.01999	 0.00001	 0.00004	 0.00000	 0.00000		191.589433	-3370.847177
66066	 0.00015	 0.00029	 0.00016	 0.00066	 0.02142	 0.00001	 0.00007	 0.00000	 0.00000		188.177414	-3254.787083
67067	 0.00016	 0.00020	 0.00020	 0.00092	 0.01956	 0.00001	 0.00009	 0.00000	 0.00000		182.233631	-3337.561282
68068	 0.00006	 0.00020	 0.00018	 0.00089	 0.02054	 0.00001	 0.00008	 0.00000	 0.00000		192.294493	-3316.016723
69069	 0.00008	 0.00015	 0.00014	 0.00055	 0.02292	 0.00000	 0.00005	 0.00000	 0.00000		186.858602	-3333.686338
70070	 0.00010	 0.00015	 0.00008	 0.00026	 0.01999	 0.00001	 0.00003	 0.00000	 0.00000		200.469048	-3558.581123
71071	 0.00015	 0.00018	 0.00007	 0.00041	 0.02084	 0.00001	 0.00003	 0.00000	 0.00000		191.862194	-3415.442425
72072	 0.00007	 0.00010	 0.00005	 0.00022	 0.02035	 0.00000	 0.00002	 0.00000	 0.00000		203.450305	-3389.614662
73073	 0.00014	 0.00024	 0.00009	 0.00039	 0.02168	 0.00001	 0.00003	 0.00000	 0.00000		185.518576	-3392.775276
74074	 0.00033	 0.00017	 0.00007	 0.00026	 0.02136	 0.00001	 0.00003	 0.00000	 0.00000		194.580802	-3338.527417
75075	 0.00016	 0.00018	 0.00008	 0.00044	 0.02121	 0.00001	 0.00004	 0.00000	 0.00000		191.880642	-3364.294474
76076	 0.00011	 0.00015	 0.00006	 0.00022	 0.02104	 0.00000	 0.00002	 0.00000	 0.00000		204.913444	-3280.593238
77077	 0.00023	 0.00032	 0.00010	 0.00027	 0.02192	 0.00001	 0.00003	 0.00000	 0.00000		192.474429	-3299.123154
78078	 0.00009	 0.00011	 0.00006	 0.00031	 0.01978	 0.00001	 0.00003	 0.00000	 0.00000		200.217538	-3383.285351
79079	 0.00010	 0.00010	 0.00003	 0.00015	 0.02146	 0.00001	 0.00002	 0.00000	 0.00000		215.366839	-3344.697332
80080	 0.00005	 0.00021	 0.00007	 0.00038	 0.02097	 0.00000	 0.00003	 0.00000	 0.00000		199.091003	-3360.008572
81081	 0.00009	 0.00007	 0.00007	 0.00034	 0.02107	 0.00000	 0.00003	 0.00000	 0.00000		198.481340	-3400.805499
82082	 0.00004	 0.00007	 0.00006	 0.00042	 0.02195	 0.00000	 0.00002	 0.00000	 0.00000		202.136557	-3307.677535
83083	 0.00003	 0.00006	 0.00005	 0.00013	 0.02227	 0.00000	 0.00001	 0.00000	 0.00000		215.740198	-3253.749788
84084	 0.00007	 0.00012	 0.00014	 0.00075	 0.02207	 0.00000	 0.00005	 0.00000	 0.00000		180.753221	-3415.277419
85085	 0.00003	 0.00014	 0.00010	 0.00055	 0.02217	 0.00000	 0.00004	 0.00000	 0.00000		189.370047	-3389.347086
86086	 0.00006	 0.00014	 0.00010	 0.00043	 0.02389	 0.00000	 0.00004	 0.00000	 0.00000		193.216569	-3314.647064
87087	 0.00014	 0.00009	 0.00015	 0.00088	 0.02127	 0.00000	 0.00007	 0.00000	 0.00000		184.119419	-3399.156846
88088	 0.00006	 0.00007	 0.00013	 0.00063	 0.02083	 0.00000	 0.00006	 0.00000	 0.00000		190.518348	-3291.680313
89089	 0.00005	 0.00005	 0.00022	 0.00095	 0.02122	 0.00000	 0.00009	 0.00000	 0.00000		186.204836	-3246.524998
90090	 0.00003	 0.00007	 0.00019	 0.00140	 0.02200	 0.00000	 0.00008	 0.00000	 0.00000		188.018472	-3426.564464
91091	 0.00003	 0.00003	 0.00012	 0.00070	 0.02111	 0.00000	 0.00005	 0.00000	 0.00000		201.144275	-3335.235256
92092	 0.00003	 0.00009	 0.00008	 0.00035	 0.02119	 0.00000	 0.00003	 0.00000	 0.00000		202.907935	-3340.637637
93093	 0.00012	 0.00011	 0.00011	 0.00059	 0.02063	 0.00001	 0.00005	 0.00000	 0.00000		193.667574	-3369.571164
94094	 0.00004	 0.00011	 0.00005	 0.00021	 0.02060	 0.00000	 0.00002	 0.00000	 0.00000		212.480752	-3304.467965
95095	 0.00009	 0.00021	 0.00010	 0.00046	 0.02206	 0.00001	 0.00004	 0.00000	 0.00000		191.362121	-3422.686753
96096	 0.00004	 0.00013	 0.00006	 0.00033	 0.02065	 0.00000	 0.00003	 0.00000	 0.00000		202.619433	-3465.601973
97097	 0.00012	 0.00013	 0.00008	 0.00026	 0.02186	 0.00001	 0.00003	 0.00000	 0.00000		202.201526	-3348.821903
98098	 0.00019	 0.00025	 0.00006	 0.00028	 0.02100	 0.00001	 0.00003	 0.00000	 0.00000		195.361544	-3302.008747
99099	 0.00014	 0.00016	 0.00006	 0.00035	 0.02005	 0.00001	 0.00002	 0.00000	 0.00000		192.291604	-3511.755595
