Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00010	 0.00015	 0.00016	 0.00027	 0.00999	 0.00001	 0.00004	 0.00000	 0.00000		206.287101	-1719.190758
1001	 0.00010	 0.00022	 0.00020	 0.00043	 0.01025	 0.00001	 0.00005	 0.00000	 0.00000		194.904025	-1801.048006
2002	 0.00014	 0.00008	 0.00009	 0.00017	 0.01250	 0.00001	 0.00003	 0.00000	 0.00000		212.629790	-1659.355665
3003	 0.00007	 0.00012	 0.00009	 0.00019	 0.01009	 0.00001	 0.00002	 0.00000	 0.00000		205.877668	-1759.232708
4004	 0.00006	 0.00007	 0.00004	 0.00012	 0.01032	 0.00001	 0.00002	 0.00000	 0.00000		223.821556	-1750.780089
5005	 0.00007	 0.00014	 0.00010	 0.00022	 0.00915	 0.00001	 0.00003	 0.00000	 0.00000		210.014571	-1740.870356
6006	 0.00005	 0.00003	 0.00005	 0.00015	 0.00935	 0.00000	 0.00001	 0.00000	 0.00000		226.083342	-1712.686289
7007	 0.00015	 0.00013	 0.00010	 0.00022	 0.00996	 0.00001	 0.00003	 0.00000	 0.00000		205.423717	-1770.150560
8008	 0.00006	 0.00006	 0.00009	 0.00020	 0.01108	 0.00001	 0.00003	 0.00000	 0.00000		221.379169	-1680.354094
9009	 0.00002	 0.00005	 0.00007	 0.00037	 0.01049	 0.00000	 0.00002	 0.00000	 0.00000		218.475185	-1695.793016
10010	 0.00002	 0.00003	 0.00010	 0.00022	 0.00957	 0.00000	 0.00003	 0.00000	 0.00000		228.739153	-1707.228483
11011	 0.00003	 0.00005	 0.00006	 0.00017	 0.00988	 0.00000	 0.00002	 0.00000	 0.00000		218.632955	-1722.430064
12012	 0.00002	 0.00003	 0.00003	 0.00020	 0.01284	 0.00000	 0.00001	 0.00000	 0.00000		215.240981	-1703.660159
13013	 0.00005	 0.00007	 0.00008	 0.00029	 0.01224	 0.00000	 0.00002	 0.00000	 0.00000		205.373727	-1675.965487
14014	 0.00004	 0.00007	 0.00008	 0.00013	 0.01045	 0.00001	 0.00002	 0.00000	 0.00000		222.885477	-1689.896915
15015	 0.00012	 0.00009	 0.00023	 0.00027	 0.01026	 0.00001	 0.00005	 0.00000	 0.00000		206.597439	-1708.443417
16016	 0.00013	 0.00012	 0.00019	 0.00039	 0.01048	 0.00001	 0.00006	 0.00000	 0.00000		203.877085	-1715.038309
17017	 0.00005	 0.00009	 0.00006	 0.00020	 0.00990	 0.00000	 0.00002	 0.00000	 0.00000		214.789569	-1781.313819
18018	 0.00005	 0.00008	 0.00004	 0.00011	 0.01045	 0.00001	 0.00001	 0.00000	 0.00000		215.710851	-1714.830639
19019	 0.00001	 0.00003	 0.00003	 0.00009	 0.01014	 0.00000	 0.00001	 0.00000	 0.00000		235.202269	-1764.101774
20020	 0.00002	 0.00016	 0.00005	 0.00010	 0.01020	 0.00000	 0.00001	 0.00000	 0.00000		228.447315	-1727.083009
21021	 0.00005	 0.00005	 0.00003	 0.00012	 0.01103	 0.00001	 0.00001	 0.00000	 0.00000		217.738674	-1672.883905
22022	 0.00004	 0.00004	 0.00002	 0.00006	 0.01139	 0.00000	 0.00001	 0.00000	 0.00000		230.384235	-1675.249156
23023	 0.00003	 0.00004	 0.00004	 0.00008	 0.01126	 0.00000	 0.00001	 0.00000	 0.00000		230.858209	-1722.778208
24024	 0.00001	 0.00003	 0.00005	 0.00027	 0.01106	 0.00000	 0.00002	 0.00000	 0.00000		228.844647	-1661.265521
25025	 0.00007	 0.00003	 0.00007	 0.00011	 0.01030	 0.00001	 0.00002	 0.00000	 0.00000		230.225783	-1684.667711
26026	 0.00009	 0.00013	 0.00018	 0.00027	 0.01006	 0.00001	 0.00004	 0.00000	 0.00000		204.618779	-1704.202068
27027	 0.00004	 0.00005	 0.00013	 0.00033	 0.01161	 0.00000	 0.00003	 0.00000	 0.00000		211.709698	-1745.553326
28028	 0.00003	 0.00003	 0.00004	 0.00011	 0.00983	 0.00000	 0.00001	 0.00000	 0.00000		234.338143	-1681.974084
29029	 0.00003	 0.00005	 0.00004	 0.00007	 0.01064	 0.00000	 0.00001	 0.00000	 0.00000		228.918372	-1695.922113
30030	 0.00012	 0.00016	 0.00007	 0.00008	 0.01033	 0.00002	 0.00002	 0.00000	 0.00000		211.687443	-1679.800579
31031	 0.00017	 0.00017	 0.00005	 0.00001	 0.01133	 0.00001	 0.00001	 0.00000	 0.00000		236.752536	-1695.761988
32032	 0.00020	 0.00038	 0.00012	 0.00013	 0.00917	 0.00003	 0.00004	 0.00000	 0.00000		199.070573	-1829.009488
33033	 0.00013	 0.00013	 0.00011	 0.00007	 0.01140	 0.00002	 0.00002	 0.00000	 0.00000		213.077590	-1692.625088
34034	 0.00021	 0.00017	 0.00011	 0.00006	 0.01107	 0.00002	 0.00003	 0.00000	 0.00000		209.213600	-1696.796350
35035	 0.00023	 0.00025	 0.00010	 0.00005	 0.01026	 0.00003	 0.00003	 0.00000	 0.00000		202.230233	-1707.555289
36036	 0.00012	 0.00012	 0.00006	 0.00004	 0.01012	 0.00001	 0.00002	 0.00000	 0.00000		225.557215	-1782.777937
37037	 0.00005	 0.00011	 0.00005	 0.00004	 0.01030	 0.00001	 0.00001	 0.00000	 0.00000		228.745407	-1726.875041
38038	 0.00003	 0.00006	 0.00003	 0.00002	 0.01127	 0.00000	 0.00001	 0.00000	 0.00000		240.678098	-1636.131999
39039	 0.00005	 0.00006	 0.00003	 0.00013	 0.01036	 0.00001	 0.00001	 0.00000	 0.00000		223.992555	-1740.790450
40040	 0.00014	 0.00021	 0.00017	 0.00014	 0.01087	 0.00002	 0.00004	 0.00000	 0.00000		209.969863	-1677.611903
41041	 0.00010	 0.00014	 0.00010	 0.00021	 0.01004	 0.00002	 0.00003	 0.00000	 0.00000		209.806366	-1722.302160
42042	 0.00007	 0.00015	 0.00011	 0.00022	 0.00886	 0.00001	 0.00003	 0.00000	 0.00000		212.874575	-1708.098022
43043	 0.00001	 0.00001	 0.00002	 0.00012	 0.00999	 0.00000	 0.00001	 0.00000	 0.00000		239.502836	-1744.810958
44044	 0.00003	 0.00005	 0.00005	 0.00011	 0.00985	 0.00000	 0.00001	 0.00000	 0.00000		230.551164	-1792.895261
45045	 0.00004	 0.00005	 0.00003	 0.00007	 0.01015	 0.00000	 0.00001	 0.00000	 0.00000		230.524438	-1665.653739
46046	 0.00009	 0.00013	 0.00005	 0.00005	 0.01090	 0.00001	 0.00001	 0.00000	 0.00000		218.123000	-1744.578162
47047	 0.00008	 0.00024	 0.00007	 0.00001	 0.01073	 0.00001	 0.00001	 0.00000	 0.00000		221.830307	-1825.511975
48048	 0.00007	 0.00010	 0.00005	 0.00007	 0.01077	 0.00001	 0.00002	 0.00000	 0.00000		226.976397	-1680.024192
49049	 0.00012	 0.00016	 0.00005	 0.00009	 0.01121	 0.00001	 0.00002	 0.00000	 0.00000		208.386083	-1753.034009
50050	 0.00004	 0.00013	 0.00003	 0.00020	 0.01222	 0.00001	 0.00001	 0.00000	 0.00000		208.079528	-1709.822195
51051	 0.00003	 0.00004	 0.00002	 0.00001	 0.01023	 0.00000	 0.00001	 0.00000	 0.00000		248.999613	-1693.512287
52052	 0.00002	 0.00003	 0.00001	 0.00003	 0.01043	 0.00000	 0.00000	 0.00000	 0.00000		233.334446	-1733.524046
53053	 0.00002	 0.00004	 0.00001	 0.00001	 0.01245	 0.00000	 0.00000	 0.00000	 0.00000		243.893047	-1732.060717
54054	 0.00003	 0.00005	 0.00001	 0.00001	 0.01072	 0.00000	 0.00000	 0.00000	 0.00000		260.690475	-1632.272603
55055	 0.00005	 0.00009	 0.00002	 0.00001	 0.01177	 0.00001	 0.00001	 0.00000	 0.00000		243.886849	-1696.745606
56056	 0.00011	 0.00041	 0.00006	 0.00006	 0.00931	 0.00001	 0.00002	 0.00000	 0.00000		214.084694	-1757.162092
57057	 0.00010	 0.00026	 0.00007	 0.00007	 0.00937	 0.00002	 0.00002	 0.00000	 0.00000		218.137851	-1761.123729
58058	 0.00020	 0.00024	 0.00008	 0.00005	 0.00965	 0.00002	 0.00002	 0.00000	 0.00000		205.603727	-1786.906792
59059	 0.00016	 0.00022	 0.00006	 0.00004	 0.00973	 0.00001	 0.00002	 0.00000	 0.00000		216.574612	-1751.861232
60060	 0.00007	 0.00006	 0.00003	 0.00002	 0.01023	 0.00001	 0.00001	 0.00000	 0.00000		239.957025	-1739.248895
61061	 0.00002	 0.00004	 0.00002	 0.00002	 0.00863	 0.00000	 0.00001	 0.00000	 0.00000		248.709591	-1696.838005
62062	 0.00009	 0.00015	 0.00008	 0.00016	 0.01132	 0.00001	 0.00003	 0.00000	 0.00000		210.737916	-1727.020728
63063	 0.00005	 0.00009	 0.00005	 0.00017	 0.01037	 0.00001	 0.00001	 0.00000	 0.00000		213.290003	-1710.231155
64064	 0.00006	 0.00007	 0.00005	 0.00005	 0.01104	 0.00001	 0.00001	 0.00000	 0.00000		229.638926	-1632.051366
65065	 0.00009	 0.00015	 0.00008	 0.00012	 0.01070	 0.00001	 0.00002	 0.00000	 0.00000		209.926843	-1728.010241
66066	 0.00010	 0.00009	 0.00007	 0.00016	 0.01134	 0.00001	 0.00002	 0.00000	 0.00000		207.413459	-1707.466000
67067	 0.00007	 0.00016	 0.00004	 0.00008	 0.01098	 0.00001	 0.00002	 0.00000	 0.00000		221.717044	-1705.965815
68068	 0.00009	 0.00012	 0.00006	 0.00009	 0.00962	 0.00001	 0.00002	 0.00000	 0.00000		216.062412	-1745.510709
69069	 0.00015	 0.00016	 0.00015	 0.00018	 0.00933	 0.00001	 0.00004	 0.00000	 0.00000		209.111818	-1697.826217
70070	 0.00006	 0.00011	 0.00030	 0.00042	 0.01097	 0.00000	 0.00007	 0.00000	 0.00000		198.452840	-1684.716337
71071	 0.00005	 0.00007	 0.00012	 0.00024	 0.01057	 0.00001	 0.00003	 0.00000	 0.00000		217.057872	-1694.398253
72072	 0.00005	 0.00005	 0.00011	 0.00017	 0.01021	 0.00001	 0.00003	 0.00000	 0.00000		220.649751	-1666.581906
73073	 0.00004	 0.00004	 0.00012	 0.00036	 0.01146	 0.00000	 0.00004	 0.00000	 0.00000		218.525511	-1733.696376
74074	 0.00001	 0.00001	 0.00005	 0.00022	 0.01014	 0.00000	 0.00001	 0.00000	 0.00000		232.429026	-1697.008511
75075	 0.00001	 0.00002	 0.00004	 0.00010	 0.01002	 0.00000	 0.00001	 0.00000	 0.00000		238.725452	-1781.929585
76076	 0.00006	 0.00005	 0.00004	 0.00007	 0.01135	 0.00000	 0.00001	 0.00000	 0.00000		227.220121	-1707.011421
