Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00004	 0.00005	 0.00001	 0.00003	 0.01408	 0.00000	 0.00001	 0.00000	 0.00000		238.599000	-2048.396100
1001	 0.00004	 0.00008	 0.00001	 0.00004	 0.01419	 0.00000	 0.00000	 0.00000	 0.00000		234.554666	-2102.285310
2002	 0.00002	 0.00005	 0.00001	 0.00007	 0.01264	 0.00000	 0.00000	 0.00000	 0.00000		226.545265	-2156.584181
3003	 0.00004	 0.00004	 0.00002	 0.00011	 0.01386	 0.00000	 0.00001	 0.00000	 0.00000		222.332261	-2137.302293
4004	 0.00011	 0.00008	 0.00005	 0.00012	 0.01440	 0.00000	 0.00002	 0.00000	 0.00000		222.483277	-2144.092564
5005	 0.00004	 0.00012	 0.00004	 0.00018	 0.01405	 0.00000	 0.00002	 0.00000	 0.00000		213.529259	-2104.026839
6006	 0.00008	 0.00014	 0.00007	 0.00031	 0.01388	 0.00000	 0.00003	 0.00000	 0.00000		205.251699	-2083.856015
7007	 0.00020	 0.00022	 0.00012	 0.00064	 0.01230	 0.00001	 0.00005	 0.00000	 0.00000		186.115745	-2269.259410
8008	 0.00011	 0.00013	 0.00003	 0.00006	 0.01311	 0.00001	 0.00001	 0.00000	 0.00000		218.925796	-2214.398607
9009	 0.00010	 0.00013	 0.00005	 0.00018	 0.01362	 0.00001	 0.00002	 0.00000	 0.00000		214.719864	-2080.433817
10010	 0.00015	 0.00017	 0.00017	 0.00053	 0.01320	 0.00001	 0.00007	 0.00000	 0.00000		197.888131	-2097.004613
11011	 0.00011	 0.00026	 0.00008	 0.00040	 0.01214	 0.00000	 0.00003	 0.00000	 0.00000		191.359196	-2185.081909
12012	 0.00005	 0.00010	 0.00002	 0.00016	 0.01435	 0.00000	 0.00001	 0.00000	 0.00000		212.263795	-2134.842612
13013	 0.00003	 0.00003	 0.00001	 0.00006	 0.01252	 0.00000	 0.00000	 0.00000	 0.00000		229.379732	-2189.688623
14014	 0.00003	 0.00004	 0.00001	 0.00005	 0.01262	 0.00000	 0.00000	 0.00000	 0.00000		232.342737	-2095.929377
15015	 0.00010	 0.00010	 0.00004	 0.00026	 0.01220	 0.00000	 0.00002	 0.00000	 0.00000		207.916384	-2118.567072
16016	 0.00016	 0.00021	 0.00006	 0.00030	 0.01277	 0.00001	 0.00003	 0.00000	 0.00000		200.075373	-2046.644838
17017	 0.00006	 0.00022	 0.00002	 0.00011	 0.01379	 0.00001	 0.00001	 0.00000	 0.00000		209.675916	-2174.760325
18018	 0.00010	 0.00013	 0.00003	 0.00008	 0.01316	 0.00001	 0.00001	 0.00000	 0.00000		217.855471	-2122.602047
19019	 0.00007	 0.00005	 0.00001	 0.00008	 0.01330	 0.00000	 0.00000	 0.00000	 0.00000		206.308561	-2232.359855
20020	 0.00006	 0.00006	 0.00001	 0.00001	 0.01386	 0.00000	 0.00000	 0.00000	 0.00000		240.390689	-2131.514398
21021	 0.00015	 0.00016	 0.00001	 0.00004	 0.01266	 0.00001	 0.00001	 0.00000	 0.00000		217.251987	-2196.914577
22022	 0.00013	 0.00025	 0.00002	 0.00004	 0.01478	 0.00001	 0.00001	 0.00000	 0.00000		217.315280	-2172.380618
23023	 0.00009	 0.00028	 0.00002	 0.00009	 0.01223	 0.00001	 0.00001	 0.00000	 0.00000		208.679288	-2186.903351
24024	 0.00008	 0.00023	 0.00001	 0.00004	 0.01429	 0.00000	 0.00001	 0.00000	 0.00000		219.856717	-2255.885994
25025	 0.00025	 0.00009	 0.00003	 0.00015	 0.01311	 0.00000	 0.00001	 0.00000	 0.00000		204.506611	-2179.134238
26026	 0.00004	 0.00003	 0.00001	 0.00012	 0.01365	 0.00000	 0.00000	 0.00000	 0.00000		211.754814	-2237.883348
27027	 0.00005	 0.00014	 0.00001	 0.00011	 0.01271	 0.00000	 0.00001	 0.00000	 0.00000		204.922872	-2184.619523
28028	 0.00007	 0.00012	 0.00001	 0.00004	 0.01353	 0.00000	 0.00001	 0.00000	 0.00000		227.843167	-2221.735473
29029	 0.00010	 0.00018	 0.00003	 0.00006	 0.01300	 0.00001	 0.00001	 0.00000	 0.00000		213.550607	-2165.768369
