Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00002	 0.00026	 0.02497	 0.03489	 0.00000	 0.00000	 0.02912	 0.00000	 0.00000		138.455007	-14541.565910
1001	 0.00003	 0.00020	 0.02441	 0.03665	 0.00000	 0.00000	 0.02936	 0.00000	 0.00000		135.677876	-14248.388291
2002	 0.00005	 0.00048	 0.02149	 0.03522	 0.00000	 0.00000	 0.02931	 0.00000	 0.00000		126.205982	-14728.643185
3003	 0.00004	 0.00032	 0.02129	 0.03455	 0.00000	 0.00000	 0.02762	 0.00000	 0.00000		132.510063	-14538.838700
4004	 0.00006	 0.00021	 0.02187	 0.03920	 0.00000	 0.00000	 0.03112	 0.00000	 0.00000		133.235375	-14220.486878
5005	 0.00004	 0.00027	 0.02159	 0.03467	 0.00000	 0.00000	 0.02710	 0.00000	 0.00000		139.283148	-14468.485828
6006	 0.00004	 0.00026	 0.02120	 0.03816	 0.00000	 0.00000	 0.02851	 0.00000	 0.00000		136.231138	-14354.899519
7007	 0.00002	 0.00033	 0.02306	 0.03522	 0.00000	 0.00000	 0.02854	 0.00000	 0.00000		138.402281	-14458.995914
8008	 0.00004	 0.00023	 0.02170	 0.03487	 0.00000	 0.00000	 0.02929	 0.00000	 0.00000		135.077449	-14513.836527
9009	 0.00002	 0.00027	 0.02342	 0.03398	 0.00000	 0.00000	 0.02996	 0.00000	 0.00000		136.574437	-14445.463352
10010	 0.00001	 0.00023	 0.02396	 0.03571	 0.00000	 0.00000	 0.02893	 0.00000	 0.00000		146.928571	-14344.000324
11011	 0.00003	 0.00018	 0.02523	 0.03395	 0.00000	 0.00000	 0.02878	 0.00000	 0.00000		140.018577	-14334.863551
12012	 0.00003	 0.00018	 0.02040	 0.03821	 0.00000	 0.00000	 0.02852	 0.00000	 0.00000		136.971573	-14307.955216
13013	 0.00002	 0.00022	 0.02333	 0.03269	 0.00000	 0.00000	 0.02986	 0.00000	 0.00000		144.587764	-14452.997740
14014	 0.00002	 0.00021	 0.01936	 0.03818	 0.00000	 0.00000	 0.03112	 0.00000	 0.00000		137.159221	-14285.911935
15015	 0.00002	 0.00021	 0.02480	 0.03367	 0.00000	 0.00000	 0.02868	 0.00000	 0.00000		141.654360	-14445.575372
16016	 0.00002	 0.00012	 0.02390	 0.03649	 0.00000	 0.00000	 0.02899	 0.00000	 0.00000		140.267871	-14216.005770
17017	 0.00002	 0.00011	 0.02231	 0.03305	 0.00000	 0.00000	 0.03048	 0.00000	 0.00000		138.120960	-14334.395046
18018	 0.00001	 0.00036	 0.02275	 0.03547	 0.00000	 0.00000	 0.02812	 0.00000	 0.00000		139.605577	-14482.547749
19019	 0.00001	 0.00022	 0.02157	 0.03473	 0.00000	 0.00000	 0.03014	 0.00000	 0.00000		141.193582	-14285.051821
20020	 0.00002	 0.00043	 0.02016	 0.03627	 0.00000	 0.00000	 0.02759	 0.00000	 0.00000		137.924142	-14311.108388
21021	 0.00005	 0.00021	 0.02223	 0.03736	 0.00000	 0.00000	 0.02918	 0.00000	 0.00000		138.191760	-14507.338034
22022	 0.00009	 0.00025	 0.02462	 0.03408	 0.00000	 0.00001	 0.02962	 0.00000	 0.00000		137.365476	-14208.629150
23023	 0.00008	 0.00029	 0.02289	 0.03320	 0.00000	 0.00001	 0.03007	 0.00000	 0.00000		137.870982	-14334.964818
