Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00010	 0.00006	 0.00001	 0.00016	 0.00527	 0.00000	 0.00001	 0.00000	 0.00000		213.835041	-919.409851
1001	 0.00013	 0.00002	 0.00001	 0.00007	 0.00616	 0.00000	 0.00001	 0.00000	 0.00000		234.404359	-895.272685
2002	 0.00004	 0.00017	 0.00002	 0.00009	 0.00496	 0.00000	 0.00001	 0.00000	 0.00000		233.826251	-877.032216
3003	 0.00006	 0.00002	 0.00001	 0.00009	 0.00588	 0.00000	 0.00000	 0.00000	 0.00000		226.422312	-910.465579
4004	 0.00004	 0.00006	 0.00002	 0.00014	 0.00469	 0.00000	 0.00002	 0.00000	 0.00000		230.269846	-900.991566
5005	 0.00013	 0.00008	 0.00002	 0.00013	 0.00534	 0.00000	 0.00001	 0.00000	 0.00000		227.225057	-915.238316
6006	 0.00003	 0.00005	 0.00003	 0.00031	 0.00495	 0.00000	 0.00002	 0.00000	 0.00000		217.615517	-912.452487
7007	 0.00011	 0.00009	 0.00004	 0.00035	 0.00566	 0.00000	 0.00002	 0.00000	 0.00000		204.951768	-871.920192
8008	 0.00008	 0.00008	 0.00002	 0.00016	 0.00501	 0.00000	 0.00001	 0.00000	 0.00000		213.165603	-922.797391
9009	 0.00004	 0.00003	 0.00002	 0.00011	 0.00502	 0.00000	 0.00001	 0.00000	 0.00000		229.644717	-900.337948
10010	 0.00006	 0.00004	 0.00001	 0.00007	 0.00559	 0.00000	 0.00001	 0.00000	 0.00000		239.442822	-866.773620
11011	 0.00011	 0.00016	 0.00002	 0.00014	 0.00590	 0.00000	 0.00001	 0.00000	 0.00000		215.380964	-861.156141
12012	 0.00009	 0.00009	 0.00001	 0.00007	 0.00449	 0.00000	 0.00001	 0.00000	 0.00000		216.897379	-935.670994
13013	 0.00018	 0.00007	 0.00001	 0.00002	 0.00523	 0.00000	 0.00000	 0.00000	 0.00000		244.197614	-927.187656
14014	 0.00006	 0.00008	 0.00001	 0.00009	 0.00598	 0.00000	 0.00000	 0.00000	 0.00000		215.155698	-895.005544
15015	 0.00004	 0.00011	 0.00001	 0.00006	 0.00522	 0.00000	 0.00001	 0.00000	 0.00000		236.737236	-940.093255
16016	 0.00030	 0.00017	 0.00004	 0.00014	 0.00535	 0.00001	 0.00001	 0.00000	 0.00000		209.617126	-901.112865
17017	 0.00037	 0.00008	 0.00005	 0.00036	 0.00468	 0.00000	 0.00002	 0.00000	 0.00000		206.923620	-922.502540
18018	 0.00004	 0.00012	 0.00003	 0.00028	 0.00430	 0.00000	 0.00001	 0.00000	 0.00000		211.987440	-947.678299
19019	 0.00002	 0.00002	 0.00002	 0.00017	 0.00561	 0.00000	 0.00001	 0.00000	 0.00000		210.959221	-925.018809
20020	 0.00010	 0.00014	 0.00002	 0.00025	 0.00448	 0.00000	 0.00001	 0.00000	 0.00000		203.532577	-927.190788
21021	 0.00010	 0.00007	 0.00003	 0.00009	 0.00533	 0.00000	 0.00001	 0.00000	 0.00000		232.533493	-897.723112
22022	 0.00018	 0.00010	 0.00001	 0.00006	 0.00551	 0.00000	 0.00001	 0.00000	 0.00000		231.901869	-904.729435
23023	 0.00002	 0.00008	 0.00001	 0.00010	 0.00480	 0.00000	 0.00000	 0.00000	 0.00000		226.221010	-902.364967
24024	 0.00006	 0.00005	 0.00002	 0.00010	 0.00624	 0.00000	 0.00001	 0.00000	 0.00000		221.654892	-890.795019
25025	 0.00014	 0.00009	 0.00004	 0.00042	 0.00485	 0.00000	 0.00002	 0.00000	 0.00000		208.557833	-921.462190
26026	 0.00023	 0.00009	 0.00004	 0.00017	 0.00591	 0.00000	 0.00002	 0.00000	 0.00000		219.705249	-908.207232
27027	 0.00018	 0.00030	 0.00003	 0.00003	 0.00504	 0.00001	 0.00001	 0.00000	 0.00000		238.941402	-878.944252
28028	 0.00017	 0.00005	 0.00002	 0.00007	 0.00560	 0.00000	 0.00001	 0.00000	 0.00000		230.090104	-909.012955
29029	 0.00006	 0.00004	 0.00009	 0.00030	 0.00542	 0.00000	 0.00004	 0.00000	 0.00000		208.433277	-938.385731
30030	 0.00010	 0.00003	 0.00004	 0.00036	 0.00486	 0.00000	 0.00002	 0.00000	 0.00000		202.861900	-934.997685
31031	 0.00005	 0.00002	 0.00009	 0.00056	 0.00471	 0.00000	 0.00005	 0.00000	 0.00000		200.580140	-937.857556
32032	 0.00010	 0.00005	 0.00006	 0.00017	 0.00447	 0.00000	 0.00003	 0.00000	 0.00000		220.858195	-903.257236
33033	 0.00003	 0.00005	 0.00009	 0.00041	 0.00476	 0.00000	 0.00004	 0.00000	 0.00000		206.950976	-934.154259
34034	 0.00003	 0.00008	 0.00012	 0.00029	 0.00548	 0.00000	 0.00005	 0.00000	 0.00000		211.802995	-883.795694
35035	 0.00003	 0.00001	 0.00016	 0.00041	 0.00433	 0.00000	 0.00008	 0.00000	 0.00000		219.025552	-935.458859
36036	 0.00008	 0.00009	 0.00017	 0.00042	 0.00486	 0.00000	 0.00007	 0.00000	 0.00000		203.215812	-874.799114
37037	 0.00001	 0.00007	 0.00005	 0.00026	 0.00548	 0.00000	 0.00002	 0.00000	 0.00000		217.681098	-872.002971
38038	 0.00001	 0.00006	 0.00002	 0.00015	 0.00522	 0.00000	 0.00001	 0.00000	 0.00000		226.998157	-915.183183
39039	 0.00009	 0.00037	 0.00004	 0.00015	 0.00541	 0.00000	 0.00002	 0.00000	 0.00000		221.735517	-888.861607
40040	 0.00015	 0.00005	 0.00009	 0.00040	 0.00516	 0.00000	 0.00004	 0.00000	 0.00000		211.498593	-873.568929
41041	 0.00002	 0.00002	 0.00004	 0.00032	 0.00466	 0.00000	 0.00002	 0.00000	 0.00000		232.926170	-922.457115
42042	 0.00004	 0.00007	 0.00004	 0.00027	 0.00582	 0.00000	 0.00002	 0.00000	 0.00000		206.401956	-884.427704
43043	 0.00013	 0.00015	 0.00002	 0.00009	 0.00523	 0.00000	 0.00001	 0.00000	 0.00000		234.404884	-913.471509
44044	 0.00010	 0.00017	 0.00002	 0.00010	 0.00573	 0.00000	 0.00001	 0.00000	 0.00000		222.538690	-900.621564
45045	 0.00014	 0.00010	 0.00004	 0.00014	 0.00478	 0.00000	 0.00002	 0.00000	 0.00000		218.894759	-907.380891
46046	 0.00011	 0.00021	 0.00003	 0.00012	 0.00633	 0.00000	 0.00001	 0.00000	 0.00000		223.407719	-865.623382
47047	 0.00017	 0.00006	 0.00003	 0.00009	 0.00522	 0.00000	 0.00001	 0.00000	 0.00000		232.010020	-922.651329
48048	 0.00004	 0.00004	 0.00004	 0.00020	 0.00477	 0.00000	 0.00002	 0.00000	 0.00000		220.736413	-952.066186
49049	 0.00007	 0.00003	 0.00005	 0.00035	 0.00445	 0.00000	 0.00002	 0.00000	 0.00000		207.989119	-926.886773
50050	 0.00007	 0.00007	 0.00001	 0.00005	 0.00535	 0.00000	 0.00001	 0.00000	 0.00000		241.551655	-872.964168
51051	 0.00003	 0.00005	 0.00003	 0.00015	 0.00486	 0.00000	 0.00001	 0.00000	 0.00000		231.239900	-898.214524
52052	 0.00007	 0.00008	 0.00002	 0.00008	 0.00509	 0.00000	 0.00001	 0.00000	 0.00000		228.427355	-929.855794
53053	 0.00004	 0.00008	 0.00004	 0.00033	 0.00448	 0.00000	 0.00002	 0.00000	 0.00000		211.295691	-928.384114
54054	 0.00017	 0.00020	 0.00005	 0.00024	 0.00518	 0.00001	 0.00003	 0.00000	 0.00000		212.463654	-896.540671
55055	 0.00011	 0.00012	 0.00001	 0.00006	 0.00559	 0.00000	 0.00001	 0.00000	 0.00000		241.995571	-847.978633
56056	 0.00002	 0.00005	 0.00003	 0.00027	 0.00636	 0.00000	 0.00001	 0.00000	 0.00000		216.518264	-910.163036
57057	 0.00006	 0.00014	 0.00003	 0.00016	 0.00548	 0.00000	 0.00001	 0.00000	 0.00000		213.646736	-865.531527
58058	 0.00011	 0.00002	 0.00005	 0.00035	 0.00554	 0.00000	 0.00002	 0.00000	 0.00000		209.837957	-887.770876
59059	 0.00002	 0.00008	 0.00001	 0.00013	 0.00598	 0.00000	 0.00001	 0.00000	 0.00000		225.108184	-902.040936
60060	 0.00003	 0.00012	 0.00002	 0.00016	 0.00580	 0.00000	 0.00001	 0.00000	 0.00000		215.979033	-907.857879
61061	 0.00003	 0.00004	 0.00001	 0.00015	 0.00460	 0.00000	 0.00000	 0.00000	 0.00000		216.797623	-956.703139
62062	 0.00006	 0.00012	 0.00001	 0.00007	 0.00498	 0.00000	 0.00000	 0.00000	 0.00000		223.512139	-939.236085
63063	 0.00014	 0.00009	 0.00003	 0.00017	 0.00506	 0.00000	 0.00002	 0.00000	 0.00000		221.884354	-912.988407
64064	 0.00022	 0.00015	 0.00003	 0.00010	 0.00499	 0.00001	 0.00001	 0.00000	 0.00000		220.508353	-933.339321
65065	 0.00003	 0.00002	 0.00001	 0.00008	 0.00484	 0.00000	 0.00000	 0.00000	 0.00000		234.769239	-926.414649
66066	 0.00001	 0.00005	 0.00000	 0.00007	 0.00505	 0.00000	 0.00000	 0.00000	 0.00000		232.507052	-909.549180
67067	 0.00008	 0.00017	 0.00001	 0.00003	 0.00599	 0.00000	 0.00000	 0.00000	 0.00000		247.267882	-887.647876
68068	 0.00002	 0.00008	 0.00001	 0.00008	 0.00571	 0.00000	 0.00000	 0.00000	 0.00000		229.027851	-917.209372
69069	 0.00006	 0.00006	 0.00001	 0.00002	 0.00469	 0.00000	 0.00000	 0.00000	 0.00000		261.263424	-895.399830
70070	 0.00005	 0.00018	 0.00003	 0.00018	 0.00444	 0.00001	 0.00001	 0.00000	 0.00000		221.604482	-933.905977
71071	 0.00004	 0.00013	 0.00003	 0.00019	 0.00450	 0.00000	 0.00001	 0.00000	 0.00000		218.523726	-916.284249
72072	 0.00010	 0.00013	 0.00002	 0.00032	 0.00614	 0.00000	 0.00001	 0.00000	 0.00000		206.519624	-876.485966
73073	 0.00013	 0.00015	 0.00009	 0.00057	 0.00477	 0.00000	 0.00005	 0.00000	 0.00000		201.753917	-910.931181
74074	 0.00002	 0.00007	 0.00004	 0.00021	 0.00564	 0.00000	 0.00002	 0.00000	 0.00000		219.557900	-903.227473
75075	 0.00009	 0.00014	 0.00004	 0.00026	 0.00603	 0.00000	 0.00002	 0.00000	 0.00000		204.863995	-873.970893
76076	 0.00007	 0.00010	 0.00006	 0.00025	 0.00579	 0.00000	 0.00003	 0.00000	 0.00000		213.413518	-890.666304
77077	 0.00007	 0.00004	 0.00007	 0.00029	 0.00527	 0.00000	 0.00003	 0.00000	 0.00000		211.368285	-926.024155
78078	 0.00002	 0.00006	 0.00009	 0.00035	 0.00479	 0.00000	 0.00003	 0.00000	 0.00000		208.293113	-916.113852
79079	 0.00009	 0.00024	 0.00005	 0.00018	 0.00629	 0.00001	 0.00002	 0.00000	 0.00000		215.317412	-897.967297
80080	 0.00003	 0.00004	 0.00002	 0.00008	 0.00583	 0.00000	 0.00001	 0.00000	 0.00000		239.913885	-889.386057
81081	 0.00008	 0.00007	 0.00002	 0.00011	 0.00500	 0.00000	 0.00001	 0.00000	 0.00000		219.303166	-911.530074
82082	 0.00002	 0.00004	 0.00004	 0.00020	 0.00593	 0.00000	 0.00002	 0.00000	 0.00000		222.137183	-929.254120
83083	 0.00014	 0.00009	 0.00002	 0.00016	 0.00466	 0.00000	 0.00001	 0.00000	 0.00000		214.526521	-928.031657
84084	 0.00013	 0.00028	 0.00003	 0.00025	 0.00510	 0.00000	 0.00002	 0.00000	 0.00000		210.580988	-923.956867
85085	 0.00010	 0.00001	 0.00003	 0.00025	 0.00493	 0.00000	 0.00002	 0.00000	 0.00000		208.941621	-896.319121
86086	 0.00015	 0.00007	 0.00003	 0.00016	 0.00545	 0.00000	 0.00001	 0.00000	 0.00000		214.431374	-879.667564
87087	 0.00006	 0.00002	 0.00002	 0.00020	 0.00465	 0.00000	 0.00001	 0.00000	 0.00000		219.853544	-974.018108
88088	 0.00016	 0.00017	 0.00003	 0.00021	 0.00477	 0.00000	 0.00001	 0.00000	 0.00000		209.366114	-948.602177
89089	 0.00005	 0.00002	 0.00002	 0.00015	 0.00574	 0.00000	 0.00001	 0.00000	 0.00000		222.114878	-887.407765
90090	 0.00017	 0.00028	 0.00002	 0.00019	 0.00498	 0.00000	 0.00001	 0.00000	 0.00000		212.132064	-932.384177
91091	 0.00005	 0.00012	 0.00002	 0.00035	 0.00565	 0.00000	 0.00001	 0.00000	 0.00000		200.478873	-915.390739
92092	 0.00021	 0.00004	 0.00002	 0.00010	 0.00615	 0.00000	 0.00001	 0.00000	 0.00000		230.566409	-900.206096
93093	 0.00006	 0.00004	 0.00001	 0.00004	 0.00484	 0.00000	 0.00000	 0.00000	 0.00000		238.458301	-910.749557
94094	 0.00010	 0.00008	 0.00001	 0.00002	 0.00610	 0.00000	 0.00000	 0.00000	 0.00000		234.565679	-947.214138
95095	 0.00005	 0.00006	 0.00000	 0.00003	 0.00502	 0.00000	 0.00000	 0.00000	 0.00000		233.725028	-904.528938
96096	 0.00010	 0.00015	 0.00001	 0.00005	 0.00513	 0.00000	 0.00000	 0.00000	 0.00000		220.452998	-889.935005
97097	 0.00011	 0.00008	 0.00002	 0.00011	 0.00500	 0.00000	 0.00001	 0.00000	 0.00000		224.358129	-926.677641
98098	 0.00006	 0.00003	 0.00003	 0.00010	 0.00484	 0.00000	 0.00001	 0.00000	 0.00000		234.379936	-911.944970
99099	 0.00012	 0.00010	 0.00002	 0.00010	 0.00537	 0.00000	 0.00001	 0.00000	 0.00000		225.313032	-909.580965
100100	 0.00009	 0.00008	 0.00001	 0.00009	 0.00464	 0.00000	 0.00001	 0.00000	 0.00000		220.712777	-931.724279
101101	 0.00002	 0.00022	 0.00001	 0.00013	 0.00471	 0.00000	 0.00001	 0.00000	 0.00000		219.924321	-949.432011
102102	 0.00011	 0.00007	 0.00002	 0.00020	 0.00460	 0.00000	 0.00001	 0.00000	 0.00000		213.369080	-923.277274
103103	 0.00005	 0.00005	 0.00003	 0.00016	 0.00475	 0.00000	 0.00001	 0.00000	 0.00000		224.562785	-948.813305
104104	 0.00006	 0.00005	 0.00001	 0.00020	 0.00518	 0.00000	 0.00001	 0.00000	 0.00000		208.187890	-914.472738
105105	 0.00002	 0.00007	 0.00001	 0.00015	 0.00571	 0.00000	 0.00000	 0.00000	 0.00000		212.621490	-910.561622
106106	 0.00003	 0.00005	 0.00000	 0.00007	 0.00573	 0.00000	 0.00000	 0.00000	 0.00000		212.078545	-926.101714
