Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00000	 0.00001	 0.00010	 0.00053	 0.05009	 0.00000	 0.00003	 0.00000	 0.00000		195.170457	-7492.967709
1001	 0.00001	 0.00002	 0.00012	 0.00045	 0.04985	 0.00000	 0.00004	 0.00000	 0.00000		197.816597	-7378.303017
2002	 0.00000	 0.00001	 0.00009	 0.00039	 0.05148	 0.00000	 0.00003	 0.00000	 0.00000		199.425457	-7682.775960
3003	 0.00000	 0.00001	 0.00007	 0.00043	 0.05256	 0.00000	 0.00002	 0.00000	 0.00000		196.703747	-7545.851913
4004	 0.00001	 0.00002	 0.00007	 0.00040	 0.05027	 0.00000	 0.00002	 0.00000	 0.00000		197.273158	-7708.036625
5005	 0.00001	 0.00003	 0.00010	 0.00051	 0.05276	 0.00000	 0.00003	 0.00000	 0.00000		190.437024	-7814.382515
6006	 0.00001	 0.00001	 0.00007	 0.00041	 0.05087	 0.00000	 0.00002	 0.00000	 0.00000		195.414019	-7645.618495
7007	 0.00001	 0.00002	 0.00007	 0.00065	 0.04618	 0.00000	 0.00002	 0.00000	 0.00000		186.345455	-8040.666144
8008	 0.00001	 0.00002	 0.00008	 0.00034	 0.05099	 0.00000	 0.00003	 0.00000	 0.00000		202.571593	-7752.788154
9009	 0.00001	 0.00002	 0.00007	 0.00047	 0.04899	 0.00000	 0.00002	 0.00000	 0.00000		192.747834	-7831.796322
10010	 0.00001	 0.00002	 0.00008	 0.00049	 0.05248	 0.00000	 0.00003	 0.00000	 0.00000		199.001380	-7731.482512
11011	 0.00001	 0.00003	 0.00007	 0.00041	 0.05130	 0.00000	 0.00002	 0.00000	 0.00000		181.565752	-7757.542851
12012	 0.00001	 0.00001	 0.00006	 0.00036	 0.04964	 0.00000	 0.00002	 0.00000	 0.00000		193.613528	-7813.294854
13013	 0.00000	 0.00001	 0.00004	 0.00015	 0.04826	 0.00000	 0.00001	 0.00000	 0.00000		215.662080	-7587.043014
14014	 0.00000	 0.00001	 0.00005	 0.00027	 0.04957	 0.00000	 0.00002	 0.00000	 0.00000		206.051404	-7836.143317
15015	 0.00000	 0.00001	 0.00003	 0.00021	 0.05089	 0.00000	 0.00001	 0.00000	 0.00000		204.438816	-7817.676170
16016	 0.00000	 0.00001	 0.00004	 0.00034	 0.04863	 0.00000	 0.00001	 0.00000	 0.00000		203.723677	-7875.488030
17017	 0.00000	 0.00001	 0.00004	 0.00035	 0.05079	 0.00000	 0.00001	 0.00000	 0.00000		205.025113	-7707.920917
18018	 0.00000	 0.00001	 0.00003	 0.00031	 0.04848	 0.00000	 0.00001	 0.00000	 0.00000		200.212621	-7908.231136
19019	 0.00000	 0.00001	 0.00003	 0.00027	 0.04946	 0.00000	 0.00001	 0.00000	 0.00000		204.423456	-8054.884161
20020	 0.00000	 0.00000	 0.00002	 0.00011	 0.05398	 0.00000	 0.00001	 0.00000	 0.00000		219.659920	-7754.522801
21021	 0.00000	 0.00000	 0.00003	 0.00016	 0.04990	 0.00000	 0.00001	 0.00000	 0.00000		215.201179	-7744.785444
22022	 0.00000	 0.00001	 0.00003	 0.00021	 0.04943	 0.00000	 0.00001	 0.00000	 0.00000		212.620348	-7732.753429
23023	 0.00000	 0.00001	 0.00003	 0.00015	 0.05250	 0.00000	 0.00001	 0.00000	 0.00000		214.609157	-7550.026811
24024	 0.00000	 0.00001	 0.00005	 0.00030	 0.05298	 0.00000	 0.00002	 0.00000	 0.00000		203.245846	-7612.316435
25025	 0.00001	 0.00002	 0.00005	 0.00024	 0.04801	 0.00000	 0.00002	 0.00000	 0.00000		209.736416	-7695.747238
26026	 0.00002	 0.00002	 0.00007	 0.00028	 0.05060	 0.00000	 0.00002	 0.00000	 0.00000		204.607713	-7594.752238
27027	 0.00001	 0.00002	 0.00008	 0.00036	 0.05254	 0.00000	 0.00002	 0.00000	 0.00000		200.733466	-7703.582941
28028	 0.00001	 0.00002	 0.00006	 0.00033	 0.05101	 0.00000	 0.00002	 0.00000	 0.00000		196.512578	-7598.742432
29029	 0.00003	 0.00006	 0.00009	 0.00057	 0.05078	 0.00000	 0.00003	 0.00000	 0.00000		186.144732	-7439.773599
30030	 0.00003	 0.00007	 0.00013	 0.00063	 0.05277	 0.00000	 0.00005	 0.00000	 0.00000		183.494682	-7393.910875
31031	 0.00003	 0.00005	 0.00013	 0.00071	 0.05010	 0.00000	 0.00004	 0.00000	 0.00000		185.990227	-7506.290029
32032	 0.00002	 0.00004	 0.00007	 0.00033	 0.05177	 0.00000	 0.00002	 0.00000	 0.00000		195.234508	-7629.851196
33033	 0.00003	 0.00004	 0.00008	 0.00039	 0.05256	 0.00000	 0.00002	 0.00000	 0.00000		191.681275	-7640.458902
34034	 0.00005	 0.00007	 0.00008	 0.00035	 0.05285	 0.00000	 0.00003	 0.00000	 0.00000		190.269447	-7438.201935
35035	 0.00003	 0.00006	 0.00004	 0.00010	 0.05184	 0.00000	 0.00001	 0.00000	 0.00000		205.879837	-7797.313707
36036	 0.00003	 0.00006	 0.00003	 0.00012	 0.05035	 0.00000	 0.00001	 0.00000	 0.00000		206.666597	-7897.051873
37037	 0.00010	 0.00015	 0.00005	 0.00014	 0.04993	 0.00001	 0.00001	 0.00000	 0.00000		193.916443	-7695.469646
38038	 0.00012	 0.00028	 0.00006	 0.00041	 0.05064	 0.00001	 0.00002	 0.00000	 0.00000		174.994551	-7868.076745
39039	 0.00014	 0.00035	 0.00009	 0.00046	 0.05121	 0.00001	 0.00003	 0.00000	 0.00000		170.572046	-7737.574496
40040	 0.00010	 0.00018	 0.00006	 0.00022	 0.05141	 0.00001	 0.00002	 0.00000	 0.00000		189.261412	-7565.667544
41041	 0.00021	 0.00033	 0.00009	 0.00035	 0.04866	 0.00001	 0.00003	 0.00000	 0.00000		180.788906	-7676.739205
42042	 0.00016	 0.00035	 0.00010	 0.00027	 0.04855	 0.00001	 0.00003	 0.00000	 0.00000		179.561609	-7881.492392
43043	 0.00013	 0.00024	 0.00010	 0.00042	 0.05065	 0.00001	 0.00003	 0.00000	 0.00000		178.774857	-7547.138322
44044	 0.00009	 0.00013	 0.00005	 0.00023	 0.05020	 0.00001	 0.00002	 0.00000	 0.00000		189.640929	-7801.430260
45045	 0.00008	 0.00014	 0.00007	 0.00023	 0.04875	 0.00001	 0.00002	 0.00000	 0.00000		187.755351	-7833.819908
46046	 0.00014	 0.00020	 0.00008	 0.00039	 0.05239	 0.00001	 0.00003	 0.00000	 0.00000		176.589053	-7800.352368
47047	 0.00020	 0.00037	 0.00013	 0.00054	 0.04888	 0.00001	 0.00005	 0.00000	 0.00000		173.310772	-8055.553443
48048	 0.00006	 0.00013	 0.00003	 0.00018	 0.04961	 0.00000	 0.00001	 0.00000	 0.00000		190.156429	-7862.091736
49049	 0.00007	 0.00013	 0.00003	 0.00008	 0.05125	 0.00000	 0.00001	 0.00000	 0.00000		205.368342	-7565.217486
50050	 0.00007	 0.00032	 0.00003	 0.00009	 0.04913	 0.00001	 0.00001	 0.00000	 0.00000		191.901941	-7795.501956
51051	 0.00013	 0.00020	 0.00003	 0.00010	 0.04869	 0.00001	 0.00001	 0.00000	 0.00000		191.366326	-7766.219636
52052	 0.00023	 0.00025	 0.00005	 0.00008	 0.04852	 0.00001	 0.00002	 0.00000	 0.00000		193.157746	-7660.964053
53053	 0.00026	 0.00029	 0.00007	 0.00016	 0.05106	 0.00002	 0.00002	 0.00000	 0.00000		181.209731	-7708.202382
54054	 0.00026	 0.00037	 0.00006	 0.00008	 0.04902	 0.00001	 0.00002	 0.00000	 0.00000		198.819294	-7785.030064
55055	 0.00019	 0.00040	 0.00006	 0.00014	 0.05331	 0.00001	 0.00002	 0.00000	 0.00000		187.598284	-7745.053708
56056	 0.00029	 0.00035	 0.00009	 0.00015	 0.05268	 0.00002	 0.00002	 0.00000	 0.00000		180.586725	-7838.206350
57057	 0.00014	 0.00025	 0.00006	 0.00011	 0.04871	 0.00001	 0.00002	 0.00000	 0.00000		188.304340	-7743.608383
58058	 0.00026	 0.00035	 0.00009	 0.00018	 0.04864	 0.00002	 0.00002	 0.00000	 0.00000		177.264983	-7728.604364
59059	 0.00031	 0.00032	 0.00009	 0.00024	 0.05105	 0.00002	 0.00003	 0.00000	 0.00000		179.345630	-7631.030119
60060	 0.00014	 0.00035	 0.00006	 0.00019	 0.05052	 0.00001	 0.00002	 0.00000	 0.00000		179.943293	-7699.367029
61061	 0.00012	 0.00023	 0.00005	 0.00009	 0.04895	 0.00001	 0.00001	 0.00000	 0.00000		198.356971	-7802.910197
62062	 0.00018	 0.00020	 0.00006	 0.00016	 0.05244	 0.00001	 0.00002	 0.00000	 0.00000		191.453169	-7625.495360
63063	 0.00017	 0.00029	 0.00008	 0.00032	 0.05043	 0.00001	 0.00002	 0.00000	 0.00000		176.505462	-7823.473292
