Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00002	 0.00002	 0.00001	 0.00007	 0.01090	 0.00000	 0.00000	 0.00000	 0.00000		236.339757	-1750.973515
1001	 0.00003	 0.00005	 0.00001	 0.00007	 0.01077	 0.00000	 0.00000	 0.00000	 0.00000		213.541107	-1811.026456
2002	 0.00002	 0.00003	 0.00001	 0.00029	 0.00994	 0.00000	 0.00000	 0.00000	 0.00000		221.100629	-1810.785960
3003	 0.00003	 0.00005	 0.00000	 0.00008	 0.01029	 0.00000	 0.00000	 0.00000	 0.00000		210.581846	-1842.405061
4004	 0.00002	 0.00006	 0.00001	 0.00011	 0.01083	 0.00000	 0.00000	 0.00000	 0.00000		223.868629	-1724.895162
5005	 0.00005	 0.00009	 0.00001	 0.00008	 0.01155	 0.00000	 0.00000	 0.00000	 0.00000		206.754832	-1828.071875
6006	 0.00009	 0.00008	 0.00001	 0.00005	 0.01166	 0.00000	 0.00001	 0.00000	 0.00000		212.549530	-1736.768664
7007	 0.00003	 0.00010	 0.00000	 0.00005	 0.00968	 0.00000	 0.00000	 0.00000	 0.00000		211.434596	-1782.005356
8008	 0.00001	 0.00001	 0.00000	 0.00010	 0.01014	 0.00000	 0.00000	 0.00000	 0.00000		235.120272	-1797.633641
9009	 0.00002	 0.00005	 0.00000	 0.00029	 0.01042	 0.00000	 0.00000	 0.00000	 0.00000		210.905470	-1823.674753
10010	 0.00005	 0.00007	 0.00001	 0.00008	 0.01021	 0.00000	 0.00000	 0.00000	 0.00000		210.843668	-1778.757566
11011	 0.00004	 0.00013	 0.00001	 0.00008	 0.01182	 0.00000	 0.00000	 0.00000	 0.00000		209.001997	-1760.734418
12012	 0.00003	 0.00005	 0.00000	 0.00003	 0.01047	 0.00000	 0.00000	 0.00000	 0.00000		222.443628	-1791.973454
13013	 0.00007	 0.00009	 0.00001	 0.00019	 0.01298	 0.00000	 0.00001	 0.00000	 0.00000		207.247793	-1685.230744
14014	 0.00009	 0.00012	 0.00001	 0.00008	 0.01152	 0.00001	 0.00001	 0.00000	 0.00000		204.688665	-1704.239938
15015	 0.00017	 0.00022	 0.00002	 0.00028	 0.01117	 0.00001	 0.00001	 0.00000	 0.00000		193.551068	-1755.433451
16016	 0.00005	 0.00002	 0.00001	 0.00025	 0.01107	 0.00000	 0.00000	 0.00000	 0.00000		217.115054	-1729.697794
17017	 0.00005	 0.00005	 0.00000	 0.00008	 0.00976	 0.00000	 0.00000	 0.00000	 0.00000		215.663233	-1853.474610
18018	 0.00005	 0.00009	 0.00001	 0.00065	 0.01066	 0.00000	 0.00001	 0.00000	 0.00000		198.720884	-1798.544493
19019	 0.00003	 0.00003	 0.00001	 0.00018	 0.01021	 0.00000	 0.00001	 0.00000	 0.00000		212.490995	-1763.190569
20020	 0.00005	 0.00003	 0.00001	 0.00021	 0.01160	 0.00000	 0.00000	 0.00000	 0.00000		215.868506	-1722.929374
