Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00001	 0.00001	 0.00001	 0.00008	 0.03007	 0.00000	 0.00000	 0.00000	 0.00000		232.618217	-4538.316903
1001	 0.00001	 0.00001	 0.00001	 0.00014	 0.03041	 0.00000	 0.00000	 0.00000	 0.00000		210.186164	-4712.286489
2002	 0.00000	 0.00000	 0.00001	 0.00008	 0.03168	 0.00000	 0.00000	 0.00000	 0.00000		234.028951	-4506.033274
3003	 0.00001	 0.00001	 0.00001	 0.00005	 0.03027	 0.00000	 0.00000	 0.00000	 0.00000		235.570307	-4683.339396
4004	 0.00001	 0.00001	 0.00001	 0.00004	 0.03056	 0.00000	 0.00000	 0.00000	 0.00000		235.245209	-4702.985328
5005	 0.00001	 0.00001	 0.00001	 0.00009	 0.03009	 0.00000	 0.00000	 0.00000	 0.00000		222.576420	-4544.279378
6006	 0.00001	 0.00003	 0.00001	 0.00021	 0.03184	 0.00000	 0.00001	 0.00000	 0.00000		212.157019	-4486.781786
7007	 0.00001	 0.00001	 0.00001	 0.00004	 0.02920	 0.00000	 0.00000	 0.00000	 0.00000		234.944565	-4501.607234
8008	 0.00004	 0.00003	 0.00001	 0.00004	 0.02936	 0.00000	 0.00000	 0.00000	 0.00000		226.873501	-4664.553268
9009	 0.00008	 0.00012	 0.00003	 0.00010	 0.03008	 0.00001	 0.00001	 0.00000	 0.00000		191.583453	-4842.076424
10010	 0.00017	 0.00013	 0.00003	 0.00017	 0.03025	 0.00001	 0.00001	 0.00000	 0.00000		193.127125	-4634.667959
11011	 0.00021	 0.00017	 0.00004	 0.00014	 0.03067	 0.00001	 0.00002	 0.00000	 0.00000		193.498511	-4578.367736
12012	 0.00028	 0.00021	 0.00006	 0.00016	 0.03056	 0.00002	 0.00002	 0.00000	 0.00000		189.258812	-4597.181422
13013	 0.00016	 0.00025	 0.00003	 0.00009	 0.03064	 0.00001	 0.00001	 0.00000	 0.00000		189.825492	-4577.649070
14014	 0.00016	 0.00021	 0.00003	 0.00004	 0.03158	 0.00001	 0.00002	 0.00000	 0.00000		211.366835	-4598.385657
15015	 0.00025	 0.00030	 0.00005	 0.00010	 0.03123	 0.00002	 0.00002	 0.00000	 0.00000		190.068933	-4518.426134
16016	 0.00010	 0.00032	 0.00004	 0.00011	 0.02910	 0.00001	 0.00001	 0.00000	 0.00000		192.785783	-4605.068986
17017	 0.00021	 0.00041	 0.00006	 0.00022	 0.03049	 0.00001	 0.00002	 0.00000	 0.00000		185.112600	-4538.721329
18018	 0.00018	 0.00040	 0.00005	 0.00020	 0.02947	 0.00001	 0.00002	 0.00000	 0.00000		184.732667	-4702.030338
19019	 0.00006	 0.00011	 0.00003	 0.00020	 0.03113	 0.00000	 0.00001	 0.00000	 0.00000		198.019697	-4481.788148
20020	 0.00003	 0.00004	 0.00002	 0.00008	 0.03130	 0.00000	 0.00001	 0.00000	 0.00000		214.807078	-4578.192905
21021	 0.00004	 0.00005	 0.00002	 0.00010	 0.03171	 0.00000	 0.00001	 0.00000	 0.00000		213.909789	-4513.242671
22022	 0.00007	 0.00013	 0.00003	 0.00013	 0.03103	 0.00000	 0.00001	 0.00000	 0.00000		202.237795	-4621.690968
23023	 0.00007	 0.00011	 0.00002	 0.00026	 0.02887	 0.00001	 0.00001	 0.00000	 0.00000		194.212458	-4620.860069
24024	 0.00010	 0.00018	 0.00004	 0.00016	 0.02773	 0.00001	 0.00001	 0.00000	 0.00000		195.448181	-4733.548907
25025	 0.00024	 0.00021	 0.00007	 0.00035	 0.02990	 0.00001	 0.00003	 0.00000	 0.00000		182.016425	-4736.278973
26026	 0.00019	 0.00017	 0.00006	 0.00019	 0.02981	 0.00001	 0.00002	 0.00000	 0.00000		201.844909	-4445.082949
27027	 0.00029	 0.00026	 0.00006	 0.00020	 0.03062	 0.00002	 0.00002	 0.00000	 0.00000		181.675754	-4668.016840
