Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00002	 0.00006	 0.00001	 0.00008	 0.01976	 0.00000	 0.00000	 0.00000	 0.00000		221.067720	-2791.794081
1001	 0.00003	 0.00006	 0.00001	 0.00013	 0.01780	 0.00000	 0.00000	 0.00000	 0.00000		213.266697	-2712.294762
2002	 0.00009	 0.00012	 0.00001	 0.00043	 0.01765	 0.00001	 0.00001	 0.00000	 0.00000		198.891526	-2757.314707
3003	 0.00003	 0.00005	 0.00001	 0.00013	 0.01900	 0.00000	 0.00001	 0.00000	 0.00000		219.068642	-2662.255317
4004	 0.00006	 0.00012	 0.00001	 0.00009	 0.01754	 0.00000	 0.00001	 0.00000	 0.00000		213.074733	-2800.971279
5005	 0.00014	 0.00017	 0.00002	 0.00020	 0.01672	 0.00001	 0.00001	 0.00000	 0.00000		192.223259	-2860.436272
6006	 0.00008	 0.00010	 0.00001	 0.00012	 0.01597	 0.00001	 0.00001	 0.00000	 0.00000		200.718309	-2876.014519
7007	 0.00006	 0.00023	 0.00001	 0.00005	 0.01775	 0.00000	 0.00000	 0.00000	 0.00000		202.090032	-2853.768429
8008	 0.00003	 0.00007	 0.00001	 0.00004	 0.01860	 0.00000	 0.00000	 0.00000	 0.00000		222.678364	-2772.953685
9009	 0.00003	 0.00005	 0.00000	 0.00010	 0.01775	 0.00000	 0.00000	 0.00000	 0.00000		216.812470	-2757.444608
10010	 0.00002	 0.00005	 0.00000	 0.00024	 0.01839	 0.00000	 0.00000	 0.00000	 0.00000		211.283613	-2812.191985
11011	 0.00003	 0.00013	 0.00001	 0.00013	 0.01742	 0.00000	 0.00000	 0.00000	 0.00000		205.654105	-2845.695455
12012	 0.00003	 0.00012	 0.00001	 0.00012	 0.01711	 0.00000	 0.00000	 0.00000	 0.00000		206.741825	-2812.570079
13013	 0.00002	 0.00005	 0.00001	 0.00012	 0.01845	 0.00000	 0.00000	 0.00000	 0.00000		213.698678	-2810.082322
14014	 0.00001	 0.00005	 0.00000	 0.00007	 0.01747	 0.00000	 0.00000	 0.00000	 0.00000		217.537764	-2845.167071
15015	 0.00001	 0.00003	 0.00000	 0.00003	 0.01942	 0.00000	 0.00000	 0.00000	 0.00000		224.813398	-2821.326258
16016	 0.00000	 0.00005	 0.00000	 0.00010	 0.01927	 0.00000	 0.00000	 0.00000	 0.00000		216.688963	-2798.804068
17017	 0.00001	 0.00004	 0.00000	 0.00003	 0.01823	 0.00000	 0.00000	 0.00000	 0.00000		229.783264	-2788.335418
18018	 0.00000	 0.00002	 0.00000	 0.00004	 0.01923	 0.00000	 0.00000	 0.00000	 0.00000		240.297668	-2837.159463
19019	 0.00000	 0.00001	 0.00000	 0.00004	 0.01666	 0.00000	 0.00000	 0.00000	 0.00000		240.866098	-2834.831709
20020	 0.00000	 0.00002	 0.00000	 0.00003	 0.01659	 0.00000	 0.00000	 0.00000	 0.00000		238.533222	-2846.113032
21021	 0.00000	 0.00001	 0.00000	 0.00023	 0.01777	 0.00000	 0.00000	 0.00000	 0.00000		224.294152	-2830.954581
22022	 0.00001	 0.00009	 0.00000	 0.00011	 0.01760	 0.00000	 0.00000	 0.00000	 0.00000		213.303345	-2808.539948
23023	 0.00001	 0.00002	 0.00000	 0.00001	 0.01683	 0.00000	 0.00000	 0.00000	 0.00000		230.085369	-2835.315615
24024	 0.00000	 0.00002	 0.00000	 0.00001	 0.01803	 0.00000	 0.00000	 0.00000	 0.00000		237.215317	-2823.439842
