Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00001	 0.00001	 0.00000	 0.00015	 0.01275	 0.00000	 0.00000	 0.00000	 0.00000		229.795538	-2247.831896
1001	 0.00001	 0.00006	 0.00000	 0.00002	 0.01336	 0.00000	 0.00000	 0.00000	 0.00000		230.912574	-2168.638932
2002	 0.00001	 0.00001	 0.00001	 0.00010	 0.01417	 0.00000	 0.00000	 0.00000	 0.00000		234.973281	-2154.177883
3003	 0.00002	 0.00003	 0.00001	 0.00009	 0.01514	 0.00000	 0.00000	 0.00000	 0.00000		217.483009	-2123.358801
4004	 0.00004	 0.00006	 0.00001	 0.00007	 0.01386	 0.00000	 0.00000	 0.00000	 0.00000		201.281490	-2221.917219
5005	 0.00003	 0.00007	 0.00001	 0.00002	 0.01361	 0.00000	 0.00000	 0.00000	 0.00000		212.093358	-2240.942785
6006	 0.00006	 0.00011	 0.00002	 0.00001	 0.01290	 0.00001	 0.00001	 0.00000	 0.00000		206.685994	-2186.552931
7007	 0.00006	 0.00014	 0.00002	 0.00012	 0.01359	 0.00001	 0.00001	 0.00000	 0.00000		199.918659	-2218.516783
8008	 0.00001	 0.00005	 0.00001	 0.00004	 0.01291	 0.00000	 0.00000	 0.00000	 0.00000		231.403807	-2218.464046
9009	 0.00003	 0.00007	 0.00002	 0.00009	 0.01395	 0.00000	 0.00001	 0.00000	 0.00000		214.969178	-2138.406141
10010	 0.00003	 0.00004	 0.00002	 0.00019	 0.01339	 0.00000	 0.00001	 0.00000	 0.00000		216.233986	-2172.224406
11011	 0.00004	 0.00008	 0.00002	 0.00010	 0.01377	 0.00000	 0.00001	 0.00000	 0.00000		206.721027	-2202.567152
12012	 0.00009	 0.00016	 0.00003	 0.00009	 0.01487	 0.00001	 0.00001	 0.00000	 0.00000		204.804203	-2173.834546
13013	 0.00010	 0.00013	 0.00004	 0.00009	 0.01303	 0.00001	 0.00001	 0.00000	 0.00000		198.995073	-2181.236832
14014	 0.00011	 0.00017	 0.00004	 0.00007	 0.01285	 0.00001	 0.00002	 0.00000	 0.00000		202.855081	-2190.683566
15015	 0.00008	 0.00009	 0.00003	 0.00001	 0.01311	 0.00001	 0.00001	 0.00000	 0.00000		236.436205	-2163.316578
16016	 0.00010	 0.00018	 0.00004	 0.00004	 0.01279	 0.00001	 0.00001	 0.00000	 0.00000		207.156572	-2163.608326
17017	 0.00008	 0.00020	 0.00004	 0.00007	 0.01302	 0.00001	 0.00001	 0.00000	 0.00000		199.503973	-2198.149719
18018	 0.00012	 0.00015	 0.00003	 0.00006	 0.01483	 0.00001	 0.00001	 0.00000	 0.00000		195.241069	-2193.717249
19019	 0.00006	 0.00007	 0.00002	 0.00012	 0.01214	 0.00000	 0.00001	 0.00000	 0.00000		202.424534	-2267.435369
20020	 0.00005	 0.00014	 0.00003	 0.00031	 0.01317	 0.00001	 0.00001	 0.00000	 0.00000		201.935241	-2188.901826
21021	 0.00002	 0.00009	 0.00001	 0.00003	 0.01374	 0.00000	 0.00000	 0.00000	 0.00000		226.982563	-2202.869275
22022	 0.00003	 0.00004	 0.00001	 0.00008	 0.01439	 0.00000	 0.00000	 0.00000	 0.00000		214.119475	-2189.106094
23023	 0.00006	 0.00007	 0.00002	 0.00008	 0.01504	 0.00000	 0.00001	 0.00000	 0.00000		205.099349	-2107.167638
24024	 0.00002	 0.00011	 0.00001	 0.00005	 0.01440	 0.00000	 0.00000	 0.00000	 0.00000		214.977474	-2144.593746
25025	 0.00002	 0.00006	 0.00001	 0.00008	 0.01284	 0.00000	 0.00000	 0.00000	 0.00000		215.186793	-2168.435781
26026	 0.00003	 0.00004	 0.00001	 0.00002	 0.01329	 0.00000	 0.00000	 0.00000	 0.00000		226.250701	-2158.514691
27027	 0.00002	 0.00002	 0.00001	 0.00004	 0.01338	 0.00000	 0.00000	 0.00000	 0.00000		231.673321	-2234.706121
28028	 0.00001	 0.00004	 0.00001	 0.00008	 0.01417	 0.00000	 0.00000	 0.00000	 0.00000		214.564465	-2184.818840
29029	 0.00002	 0.00004	 0.00002	 0.00014	 0.01403	 0.00000	 0.00001	 0.00000	 0.00000		215.224583	-2102.892194
30030	 0.00004	 0.00005	 0.00003	 0.00012	 0.01320	 0.00000	 0.00001	 0.00000	 0.00000		218.174897	-2145.963306
31031	 0.00007	 0.00007	 0.00003	 0.00039	 0.01433	 0.00001	 0.00001	 0.00000	 0.00000		202.629552	-2161.204425
32032	 0.00002	 0.00003	 0.00002	 0.00009	 0.01336	 0.00000	 0.00001	 0.00000	 0.00000		224.341472	-2172.487300
33033	 0.00003	 0.00003	 0.00002	 0.00014	 0.01248	 0.00000	 0.00001	 0.00000	 0.00000		218.359677	-2148.531482
34034	 0.00007	 0.00011	 0.00002	 0.00012	 0.01368	 0.00001	 0.00001	 0.00000	 0.00000		198.159208	-2233.533200
35035	 0.00009	 0.00006	 0.00002	 0.00003	 0.01458	 0.00000	 0.00000	 0.00000	 0.00000		201.103829	-2161.044055
36036	 0.00002	 0.00004	 0.00001	 0.00002	 0.01349	 0.00000	 0.00000	 0.00000	 0.00000		220.117412	-2180.306746
37037	 0.00005	 0.00006	 0.00001	 0.00001	 0.01348	 0.00000	 0.00000	 0.00000	 0.00000		209.413717	-2116.889882
38038	 0.00010	 0.00010	 0.00003	 0.00003	 0.01281	 0.00001	 0.00001	 0.00000	 0.00000		208.578739	-2189.847222
39039	 0.00005	 0.00007	 0.00003	 0.00007	 0.01251	 0.00000	 0.00001	 0.00000	 0.00000		213.629384	-2150.620648
40040	 0.00009	 0.00024	 0.00007	 0.00014	 0.01278	 0.00001	 0.00002	 0.00000	 0.00000		198.327711	-2167.110990
41041	 0.00008	 0.00012	 0.00003	 0.00005	 0.01340	 0.00001	 0.00001	 0.00000	 0.00000		206.883266	-2184.883241
42042	 0.00006	 0.00007	 0.00002	 0.00004	 0.01328	 0.00000	 0.00001	 0.00000	 0.00000		216.872870	-2177.168422
43043	 0.00010	 0.00009	 0.00003	 0.00011	 0.01235	 0.00001	 0.00001	 0.00000	 0.00000		199.594704	-2259.617860
44044	 0.00003	 0.00006	 0.00002	 0.00003	 0.01298	 0.00000	 0.00000	 0.00000	 0.00000		219.058469	-2215.942771
45045	 0.00009	 0.00011	 0.00003	 0.00009	 0.01332	 0.00001	 0.00001	 0.00000	 0.00000		213.502160	-2112.844265
46046	 0.00008	 0.00011	 0.00006	 0.00021	 0.01351	 0.00001	 0.00002	 0.00000	 0.00000		204.024409	-2175.721893
