Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00004	 0.00005	 0.00001	 0.00006	 0.01149	 0.00000	 0.00000	 0.00000	 0.00000		222.044976	-1739.326483
1001	 0.00003	 0.00003	 0.00001	 0.00018	 0.01113	 0.00000	 0.00000	 0.00000	 0.00000		218.695547	-1759.452708
2002	 0.00002	 0.00003	 0.00001	 0.00014	 0.01051	 0.00000	 0.00000	 0.00000	 0.00000		224.803374	-1751.785752
3003	 0.00003	 0.00004	 0.00001	 0.00017	 0.01074	 0.00000	 0.00000	 0.00000	 0.00000		222.498866	-1767.946433
4004	 0.00008	 0.00014	 0.00002	 0.00010	 0.00918	 0.00001	 0.00001	 0.00000	 0.00000		201.024508	-1833.536538
5005	 0.00010	 0.00019	 0.00003	 0.00017	 0.01240	 0.00001	 0.00001	 0.00000	 0.00000		197.571209	-1834.305726
6006	 0.00007	 0.00009	 0.00002	 0.00009	 0.00967	 0.00001	 0.00001	 0.00000	 0.00000		216.259286	-1730.817913
7007	 0.00014	 0.00021	 0.00004	 0.00015	 0.01030	 0.00002	 0.00002	 0.00000	 0.00000		200.887726	-1794.301796
8008	 0.00012	 0.00020	 0.00005	 0.00011	 0.01087	 0.00002	 0.00002	 0.00000	 0.00000		198.677940	-1741.230214
9009	 0.00014	 0.00017	 0.00005	 0.00006	 0.01120	 0.00001	 0.00002	 0.00000	 0.00000		194.334825	-1807.959584
10010	 0.00019	 0.00019	 0.00004	 0.00007	 0.01043	 0.00002	 0.00002	 0.00000	 0.00000		199.666918	-1756.332290
11011	 0.00008	 0.00008	 0.00002	 0.00007	 0.01014	 0.00001	 0.00001	 0.00000	 0.00000		217.812403	-1747.115061
12012	 0.00011	 0.00015	 0.00003	 0.00007	 0.01116	 0.00001	 0.00001	 0.00000	 0.00000		200.032678	-1704.783603
13013	 0.00011	 0.00009	 0.00003	 0.00015	 0.00957	 0.00001	 0.00001	 0.00000	 0.00000		206.934548	-1726.756708
14014	 0.00004	 0.00005	 0.00002	 0.00022	 0.01059	 0.00000	 0.00001	 0.00000	 0.00000		216.973460	-1741.695106
15015	 0.00004	 0.00004	 0.00002	 0.00042	 0.01033	 0.00000	 0.00001	 0.00000	 0.00000		219.740191	-1698.084289
16016	 0.00008	 0.00016	 0.00003	 0.00036	 0.00987	 0.00001	 0.00001	 0.00000	 0.00000		201.692274	-1708.937994
17017	 0.00006	 0.00006	 0.00003	 0.00017	 0.01122	 0.00001	 0.00001	 0.00000	 0.00000		219.948906	-1723.023623
18018	 0.00011	 0.00011	 0.00002	 0.00029	 0.01051	 0.00001	 0.00001	 0.00000	 0.00000		204.002744	-1737.669961
19019	 0.00012	 0.00008	 0.00002	 0.00019	 0.01032	 0.00001	 0.00001	 0.00000	 0.00000		202.189097	-1705.533032
20020	 0.00012	 0.00015	 0.00003	 0.00027	 0.01044	 0.00001	 0.00001	 0.00000	 0.00000		196.896514	-1771.500089
21021	 0.00003	 0.00004	 0.00001	 0.00024	 0.01062	 0.00000	 0.00001	 0.00000	 0.00000		218.816686	-1735.577825
22022	 0.00008	 0.00009	 0.00002	 0.00027	 0.01007	 0.00001	 0.00001	 0.00000	 0.00000		209.452199	-1700.765601
23023	 0.00009	 0.00007	 0.00002	 0.00002	 0.01079	 0.00001	 0.00001	 0.00000	 0.00000		204.929525	-1781.297621
24024	 0.00007	 0.00011	 0.00001	 0.00011	 0.01127	 0.00001	 0.00001	 0.00000	 0.00000		206.774738	-1769.748914
25025	 0.00008	 0.00006	 0.00002	 0.00005	 0.01022	 0.00001	 0.00001	 0.00000	 0.00000		213.952526	-1738.206472
26026	 0.00012	 0.00015	 0.00002	 0.00004	 0.01163	 0.00001	 0.00001	 0.00000	 0.00000		200.243654	-1741.364258
