Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
14014	 0.00002	 0.00003	 0.00002	 0.00006	 0.02124	 0.00000	 0.00000	 0.00000	 0.00000		225.921718	-3612.923747
15015	 0.00001	 0.00002	 0.00001	 0.00002	 0.02312	 0.00000	 0.00000	 0.00000	 0.00000		231.607286	-3471.553124
16016	 0.00003	 0.00005	 0.00001	 0.00004	 0.02352	 0.00000	 0.00000	 0.00000	 0.00000		214.751405	-3620.339043
17017	 0.00002	 0.00002	 0.00001	 0.00002	 0.02365	 0.00000	 0.00000	 0.00000	 0.00000		240.448614	-3536.827688
18018	 0.00002	 0.00004	 0.00001	 0.00002	 0.02289	 0.00000	 0.00000	 0.00000	 0.00000		232.625675	-3551.216311
19019	 0.00008	 0.00013	 0.00007	 0.00011	 0.02287	 0.00001	 0.00001	 0.00000	 0.00000		197.925660	-3534.980465
20020	 0.00008	 0.00014	 0.00007	 0.00020	 0.02218	 0.00001	 0.00002	 0.00000	 0.00000		199.657543	-3540.963618
21021	 0.00011	 0.00014	 0.00014	 0.00028	 0.02189	 0.00001	 0.00003	 0.00000	 0.00000		192.307103	-3494.153369
22022	 0.00029	 0.00024	 0.00016	 0.00026	 0.02294	 0.00003	 0.00005	 0.00000	 0.00000		190.755690	-3522.394121
23023	 0.00011	 0.00012	 0.00011	 0.00022	 0.02225	 0.00001	 0.00003	 0.00000	 0.00000		197.796742	-3548.003557
24024	 0.00005	 0.00013	 0.00016	 0.00055	 0.02003	 0.00000	 0.00004	 0.00000	 0.00000		186.713454	-3661.634734
25025	 0.00003	 0.00003	 0.00011	 0.00034	 0.02043	 0.00000	 0.00003	 0.00000	 0.00000		205.292378	-3471.608537
26026	 0.00003	 0.00004	 0.00011	 0.00056	 0.02194	 0.00000	 0.00003	 0.00000	 0.00000		200.764940	-3614.566997
27027	 0.00004	 0.00005	 0.00011	 0.00047	 0.02247	 0.00000	 0.00003	 0.00000	 0.00000		193.143855	-3658.223598
28028	 0.00018	 0.00017	 0.00024	 0.00080	 0.02218	 0.00001	 0.00006	 0.00000	 0.00000		179.440671	-3536.984486
29029	 0.00011	 0.00021	 0.00019	 0.00052	 0.02298	 0.00001	 0.00006	 0.00000	 0.00000		189.066014	-3567.045502
30030	 0.00015	 0.00013	 0.00023	 0.00045	 0.02332	 0.00001	 0.00006	 0.00000	 0.00000		189.046998	-3475.084204
31031	 0.00013	 0.00017	 0.00024	 0.00077	 0.02369	 0.00001	 0.00007	 0.00000	 0.00000		181.800003	-3488.610138
32032	 0.00013	 0.00010	 0.00015	 0.00059	 0.02339	 0.00001	 0.00004	 0.00000	 0.00000		186.941836	-3601.402569
33033	 0.00008	 0.00011	 0.00011	 0.00024	 0.02055	 0.00000	 0.00003	 0.00000	 0.00000		197.324152	-3608.817386
34034	 0.00008	 0.00021	 0.00010	 0.00027	 0.02433	 0.00001	 0.00003	 0.00000	 0.00000		194.953667	-3474.183014
35035	 0.00002	 0.00002	 0.00005	 0.00023	 0.02408	 0.00000	 0.00001	 0.00000	 0.00000		206.090451	-3575.799918
36036	 0.00001	 0.00003	 0.00005	 0.00022	 0.02483	 0.00000	 0.00001	 0.00000	 0.00000		216.498658	-3517.462425
37037	 0.00003	 0.00004	 0.00007	 0.00037	 0.02360	 0.00000	 0.00002	 0.00000	 0.00000		200.304496	-3591.621662
38038	 0.00002	 0.00002	 0.00005	 0.00018	 0.02228	 0.00000	 0.00002	 0.00000	 0.00000		219.661511	-3592.040660
39039	 0.00004	 0.00005	 0.00007	 0.00026	 0.02142	 0.00000	 0.00002	 0.00000	 0.00000		209.072682	-3521.822757
40040	 0.00005	 0.00004	 0.00009	 0.00022	 0.02385	 0.00000	 0.00002	 0.00000	 0.00000		206.882427	-3525.995063
41041	 0.00004	 0.00005	 0.00008	 0.00022	 0.02203	 0.00000	 0.00002	 0.00000	 0.00000		208.343857	-3567.687974
42042	 0.00009	 0.00011	 0.00011	 0.00042	 0.02214	 0.00001	 0.00003	 0.00000	 0.00000		191.122567	-3556.471162
43043	 0.00004	 0.00005	 0.00005	 0.00018	 0.02460	 0.00000	 0.00002	 0.00000	 0.00000		211.156886	-3547.560021
44044	 0.00005	 0.00004	 0.00011	 0.00039	 0.02189	 0.00000	 0.00003	 0.00000	 0.00000		202.177176	-3610.940349
45045	 0.00012	 0.00008	 0.00019	 0.00052	 0.02179	 0.00001	 0.00005	 0.00000	 0.00000		190.732148	-3555.798605
46046	 0.00003	 0.00014	 0.00009	 0.00025	 0.02306	 0.00000	 0.00002	 0.00000	 0.00000		200.016584	-3625.492651
47047	 0.00013	 0.00013	 0.00009	 0.00030	 0.02344	 0.00001	 0.00003	 0.00000	 0.00000		193.549600	-3491.345308
48048	 0.00005	 0.00003	 0.00008	 0.00018	 0.02170	 0.00000	 0.00002	 0.00000	 0.00000		210.544516	-3573.417907
49049	 0.00003	 0.00004	 0.00007	 0.00023	 0.02274	 0.00000	 0.00002	 0.00000	 0.00000		206.323763	-3542.362896
50050	 0.00003	 0.00002	 0.00005	 0.00014	 0.02401	 0.00000	 0.00001	 0.00000	 0.00000		214.627079	-3578.701211
51051	 0.00006	 0.00004	 0.00010	 0.00018	 0.02156	 0.00000	 0.00002	 0.00000	 0.00000		212.158686	-3537.504266
52052	 0.00006	 0.00009	 0.00006	 0.00011	 0.02158	 0.00001	 0.00001	 0.00000	 0.00000		211.892524	-3507.692003
53053	 0.00004	 0.00010	 0.00006	 0.00011	 0.02261	 0.00001	 0.00001	 0.00000	 0.00000		212.145255	-3587.856319
54054	 0.00005	 0.00007	 0.00007	 0.00034	 0.02211	 0.00001	 0.00002	 0.00000	 0.00000		199.937260	-3584.307997
55055	 0.00015	 0.00027	 0.00012	 0.00023	 0.02212	 0.00002	 0.00003	 0.00000	 0.00000		187.831339	-3601.359938
56056	 0.00010	 0.00010	 0.00008	 0.00018	 0.02306	 0.00001	 0.00002	 0.00000	 0.00000		201.332146	-3561.762000
57057	 0.00011	 0.00009	 0.00014	 0.00044	 0.02207	 0.00001	 0.00004	 0.00000	 0.00000		193.859676	-3476.626045
58058	 0.00014	 0.00016	 0.00021	 0.00036	 0.02409	 0.00001	 0.00006	 0.00000	 0.00000		194.056620	-3462.955180
59059	 0.00003	 0.00004	 0.00010	 0.00035	 0.02349	 0.00000	 0.00003	 0.00000	 0.00000		207.206785	-3477.668697
60060	 0.00006	 0.00007	 0.00011	 0.00039	 0.02190	 0.00001	 0.00003	 0.00000	 0.00000		199.523136	-3555.042399
61061	 0.00003	 0.00004	 0.00007	 0.00018	 0.02278	 0.00000	 0.00002	 0.00000	 0.00000		212.302657	-3581.892890
62062	 0.00002	 0.00003	 0.00003	 0.00008	 0.02409	 0.00000	 0.00001	 0.00000	 0.00000		230.825968	-3416.793585
63063	 0.00002	 0.00003	 0.00003	 0.00006	 0.02368	 0.00000	 0.00001	 0.00000	 0.00000		226.048068	-3484.897311
64064	 0.00006	 0.00008	 0.00003	 0.00011	 0.02390	 0.00001	 0.00001	 0.00000	 0.00000		211.630879	-3498.181534
65065	 0.00004	 0.00006	 0.00003	 0.00011	 0.02404	 0.00000	 0.00001	 0.00000	 0.00000		213.994269	-3427.194242
66066	 0.00006	 0.00007	 0.00003	 0.00006	 0.02357	 0.00001	 0.00001	 0.00000	 0.00000		216.232700	-3543.862953
67067	 0.00006	 0.00008	 0.00008	 0.00028	 0.02235	 0.00001	 0.00003	 0.00000	 0.00000		203.049604	-3561.226057
68068	 0.00014	 0.00011	 0.00006	 0.00008	 0.02232	 0.00001	 0.00002	 0.00000	 0.00000		209.357773	-3554.360233
69069	 0.00007	 0.00007	 0.00006	 0.00016	 0.02245	 0.00001	 0.00002	 0.00000	 0.00000		209.850156	-3529.275962
70070	 0.00013	 0.00013	 0.00012	 0.00054	 0.02310	 0.00001	 0.00004	 0.00000	 0.00000		187.878000	-3513.934246
71071	 0.00023	 0.00021	 0.00013	 0.00031	 0.02319	 0.00002	 0.00004	 0.00000	 0.00000		190.172200	-3477.427414
72072	 0.00019	 0.00023	 0.00011	 0.00024	 0.02131	 0.00002	 0.00003	 0.00000	 0.00000		189.683931	-3639.131327
73073	 0.00020	 0.00017	 0.00010	 0.00014	 0.02267	 0.00002	 0.00003	 0.00000	 0.00000		195.458812	-3520.445461
74074	 0.00024	 0.00027	 0.00011	 0.00030	 0.02139	 0.00002	 0.00004	 0.00000	 0.00000		190.876985	-3540.888616
75075	 0.00012	 0.00012	 0.00008	 0.00016	 0.02333	 0.00001	 0.00003	 0.00000	 0.00000		207.316206	-3391.860717
76076	 0.00008	 0.00007	 0.00016	 0.00045	 0.02241	 0.00001	 0.00005	 0.00000	 0.00000		197.967520	-3541.703386
77077	 0.00002	 0.00003	 0.00004	 0.00013	 0.02355	 0.00000	 0.00001	 0.00000	 0.00000		222.173026	-3482.550000
78078	 0.00003	 0.00005	 0.00003	 0.00012	 0.02158	 0.00000	 0.00001	 0.00000	 0.00000		214.531539	-3593.307705
79079	 0.00009	 0.00006	 0.00007	 0.00016	 0.02351	 0.00001	 0.00002	 0.00000	 0.00000		206.810609	-3432.374203
80080	 0.00007	 0.00007	 0.00003	 0.00012	 0.02257	 0.00001	 0.00001	 0.00000	 0.00000		212.325552	-3592.543662
81081	 0.00004	 0.00003	 0.00003	 0.00010	 0.02428	 0.00000	 0.00001	 0.00000	 0.00000		210.874850	-3499.574982
82082	 0.00003	 0.00005	 0.00004	 0.00017	 0.02489	 0.00000	 0.00001	 0.00000	 0.00000		208.278458	-3611.148229
83083	 0.00005	 0.00008	 0.00008	 0.00013	 0.02266	 0.00000	 0.00002	 0.00000	 0.00000		214.057035	-3512.706720
84084	 0.00014	 0.00014	 0.00011	 0.00020	 0.02326	 0.00001	 0.00003	 0.00000	 0.00000		195.853035	-3535.935246
85085	 0.00008	 0.00018	 0.00007	 0.00019	 0.02371	 0.00001	 0.00002	 0.00000	 0.00000		202.180899	-3428.969479
86086	 0.00018	 0.00015	 0.00007	 0.00008	 0.02047	 0.00001	 0.00002	 0.00000	 0.00000		201.881450	-3609.887533
87087	 0.00035	 0.00045	 0.00017	 0.00022	 0.02186	 0.00004	 0.00005	 0.00000	 0.00000		180.967467	-3600.743722
88088	 0.00012	 0.00014	 0.00006	 0.00014	 0.02230	 0.00001	 0.00002	 0.00000	 0.00000		206.262775	-3544.387725
89089	 0.00030	 0.00020	 0.00017	 0.00037	 0.02150	 0.00002	 0.00005	 0.00000	 0.00000		186.127878	-3611.529506
90090	 0.00024	 0.00023	 0.00021	 0.00043	 0.02188	 0.00002	 0.00006	 0.00000	 0.00000		186.408501	-3510.571629
91091	 0.00016	 0.00018	 0.00020	 0.00036	 0.02231	 0.00001	 0.00005	 0.00000	 0.00000		193.684118	-3493.623271
92092	 0.00024	 0.00023	 0.00008	 0.00011	 0.02310	 0.00002	 0.00002	 0.00000	 0.00000		195.575320	-3582.888958
93093	 0.00022	 0.00033	 0.00009	 0.00013	 0.02229	 0.00002	 0.00002	 0.00000	 0.00000		191.107301	-3599.398983
94094	 0.00035	 0.00043	 0.00016	 0.00020	 0.02076	 0.00003	 0.00004	 0.00000	 0.00000		187.054522	-3637.440089
95095	 0.00062	 0.00058	 0.00028	 0.00054	 0.02200	 0.00005	 0.00008	 0.00000	 0.00000		170.701037	-3685.901790
96096	 0.00028	 0.00028	 0.00013	 0.00033	 0.02366	 0.00002	 0.00004	 0.00000	 0.00000		187.241450	-3523.838716
97097	 0.00011	 0.00011	 0.00004	 0.00011	 0.02405	 0.00001	 0.00001	 0.00000	 0.00000		200.278899	-3571.590378
98098	 0.00009	 0.00012	 0.00006	 0.00015	 0.02386	 0.00001	 0.00002	 0.00000	 0.00000		202.050762	-3463.909390
99099	 0.00055	 0.00042	 0.00018	 0.00014	 0.02108	 0.00003	 0.00005	 0.00000	 0.00000		187.807113	-3585.886979
100100	 0.00031	 0.00028	 0.00011	 0.00012	 0.02206	 0.00002	 0.00003	 0.00000	 0.00000		194.259776	-3442.679463
101101	 0.00016	 0.00021	 0.00007	 0.00008	 0.02316	 0.00001	 0.00002	 0.00000	 0.00000		193.987917	-3579.391521
102102	 0.00007	 0.00011	 0.00005	 0.00004	 0.02314	 0.00001	 0.00001	 0.00000	 0.00000		217.611307	-3541.331060
103103	 0.00017	 0.00012	 0.00004	 0.00007	 0.02259	 0.00001	 0.00001	 0.00000	 0.00000		207.744688	-3586.927874
104104	 0.00025	 0.00029	 0.00008	 0.00006	 0.02300	 0.00002	 0.00002	 0.00000	 0.00000		193.114388	-3569.673203
105105	 0.00019	 0.00016	 0.00009	 0.00006	 0.02169	 0.00002	 0.00002	 0.00000	 0.00000		198.167469	-3535.502530
106106	 0.00022	 0.00020	 0.00007	 0.00006	 0.02150	 0.00002	 0.00002	 0.00000	 0.00000		203.347829	-3491.610432
107107	 0.00015	 0.00014	 0.00010	 0.00024	 0.02318	 0.00001	 0.00003	 0.00000	 0.00000		199.138310	-3473.437172
108108	 0.00021	 0.00032	 0.00016	 0.00042	 0.02080	 0.00002	 0.00005	 0.00000	 0.00000		184.830227	-3580.874815
109109	 0.00030	 0.00027	 0.00015	 0.00026	 0.02076	 0.00002	 0.00004	 0.00000	 0.00000		190.530321	-3583.895781
110110	 0.00015	 0.00011	 0.00011	 0.00021	 0.02347	 0.00001	 0.00002	 0.00000	 0.00000		196.609609	-3555.023516
111111	 0.00022	 0.00019	 0.00006	 0.00013	 0.02155	 0.00001	 0.00002	 0.00000	 0.00000		202.650450	-3481.824450
112112	 0.00031	 0.00026	 0.00015	 0.00023	 0.02195	 0.00002	 0.00004	 0.00000	 0.00000		194.715382	-3556.712630
113113	 0.00030	 0.00041	 0.00024	 0.00054	 0.02238	 0.00002	 0.00007	 0.00000	 0.00000		181.087431	-3510.268086
114114	 0.00009	 0.00009	 0.00014	 0.00046	 0.02086	 0.00001	 0.00004	 0.00000	 0.00000		195.467059	-3572.939962
115115	 0.00011	 0.00012	 0.00012	 0.00023	 0.02359	 0.00001	 0.00003	 0.00000	 0.00000		195.567590	-3538.383578
116116	 0.00013	 0.00019	 0.00006	 0.00015	 0.02239	 0.00001	 0.00002	 0.00000	 0.00000		199.273460	-3543.213316
117117	 0.00008	 0.00015	 0.00005	 0.00007	 0.02446	 0.00001	 0.00001	 0.00000	 0.00000		206.984806	-3484.324192
118118	 0.00008	 0.00013	 0.00004	 0.00007	 0.02442	 0.00001	 0.00001	 0.00000	 0.00000		207.458694	-3476.801834
119119	 0.00007	 0.00012	 0.00005	 0.00009	 0.02568	 0.00001	 0.00001	 0.00000	 0.00000		208.407347	-3547.710828
120120	 0.00007	 0.00005	 0.00008	 0.00019	 0.02353	 0.00000	 0.00002	 0.00000	 0.00000		204.022577	-3607.705737
121121	 0.00011	 0.00016	 0.00014	 0.00032	 0.02235	 0.00001	 0.00003	 0.00000	 0.00000		189.489530	-3495.290849
122122	 0.00011	 0.00016	 0.00010	 0.00026	 0.02251	 0.00001	 0.00003	 0.00000	 0.00000		202.310069	-3555.458072
123123	 0.00014	 0.00013	 0.00011	 0.00020	 0.02357	 0.00001	 0.00003	 0.00000	 0.00000		199.550392	-3407.783601
124124	 0.00005	 0.00009	 0.00010	 0.00034	 0.02234	 0.00000	 0.00003	 0.00000	 0.00000		198.238172	-3606.113969
125125	 0.00007	 0.00006	 0.00012	 0.00049	 0.02160	 0.00001	 0.00004	 0.00000	 0.00000		201.997107	-3568.092257
126126	 0.00007	 0.00008	 0.00007	 0.00027	 0.02246	 0.00001	 0.00002	 0.00000	 0.00000		201.878042	-3568.497895
127127	 0.00010	 0.00012	 0.00007	 0.00020	 0.02081	 0.00001	 0.00002	 0.00000	 0.00000		202.252752	-3634.970014
128128	 0.00009	 0.00011	 0.00011	 0.00030	 0.02273	 0.00001	 0.00003	 0.00000	 0.00000		196.019428	-3464.007364
129129	 0.00014	 0.00015	 0.00026	 0.00050	 0.02474	 0.00001	 0.00006	 0.00000	 0.00000		186.824294	-3424.828254
130130	 0.00008	 0.00013	 0.00012	 0.00037	 0.02166	 0.00001	 0.00003	 0.00000	 0.00000		196.136219	-3586.308607
131131	 0.00016	 0.00014	 0.00028	 0.00070	 0.02236	 0.00001	 0.00007	 0.00000	 0.00000		184.480198	-3501.173605
132132	 0.00010	 0.00013	 0.00011	 0.00049	 0.02227	 0.00001	 0.00003	 0.00000	 0.00000		191.790775	-3591.412077
133133	 0.00015	 0.00009	 0.00009	 0.00016	 0.02405	 0.00001	 0.00003	 0.00000	 0.00000		208.208821	-3476.493505
134134	 0.00011	 0.00022	 0.00009	 0.00020	 0.02245	 0.00001	 0.00003	 0.00000	 0.00000		197.234545	-3629.456377
135135	 0.00004	 0.00004	 0.00007	 0.00017	 0.02211	 0.00000	 0.00002	 0.00000	 0.00000		214.337724	-3406.435381
136136	 0.00004	 0.00004	 0.00009	 0.00026	 0.02152	 0.00000	 0.00002	 0.00000	 0.00000		207.910294	-3635.451108
137137	 0.00005	 0.00007	 0.00006	 0.00024	 0.02383	 0.00000	 0.00002	 0.00000	 0.00000		201.049542	-3566.560943
138138	 0.00009	 0.00006	 0.00005	 0.00011	 0.02249	 0.00001	 0.00002	 0.00000	 0.00000		212.392759	-3461.871932
139139	 0.00009	 0.00022	 0.00007	 0.00015	 0.02125	 0.00001	 0.00002	 0.00000	 0.00000		200.924921	-3544.592762
140140	 0.00020	 0.00027	 0.00011	 0.00021	 0.02367	 0.00002	 0.00003	 0.00000	 0.00000		185.032488	-3564.570254
141141	 0.00015	 0.00022	 0.00010	 0.00035	 0.02353	 0.00002	 0.00003	 0.00000	 0.00000		184.979940	-3694.618222
142142	 0.00032	 0.00038	 0.00015	 0.00031	 0.02227	 0.00002	 0.00004	 0.00000	 0.00000		183.762751	-3616.732990
143143	 0.00044	 0.00034	 0.00019	 0.00025	 0.02307	 0.00004	 0.00006	 0.00000	 0.00000		183.133535	-3461.397707
144144	 0.00016	 0.00015	 0.00008	 0.00010	 0.02151	 0.00001	 0.00002	 0.00000	 0.00000		203.089691	-3463.345736
145145	 0.00012	 0.00017	 0.00006	 0.00005	 0.02349	 0.00001	 0.00002	 0.00000	 0.00000		208.320722	-3468.144961
146146	 0.00008	 0.00012	 0.00004	 0.00004	 0.02242	 0.00001	 0.00001	 0.00000	 0.00000		210.503553	-3570.517155
147147	 0.00018	 0.00025	 0.00007	 0.00017	 0.02237	 0.00001	 0.00002	 0.00000	 0.00000		189.551474	-3599.844215
148148	 0.00006	 0.00011	 0.00003	 0.00005	 0.02200	 0.00000	 0.00001	 0.00000	 0.00000		215.095385	-3558.455773
149149	 0.00005	 0.00003	 0.00003	 0.00008	 0.02192	 0.00000	 0.00001	 0.00000	 0.00000		216.338476	-3503.234643
150150	 0.00006	 0.00010	 0.00006	 0.00010	 0.02347	 0.00001	 0.00002	 0.00000	 0.00000		214.280815	-3490.264907
151151	 0.00006	 0.00008	 0.00005	 0.00016	 0.02417	 0.00001	 0.00001	 0.00000	 0.00000		203.418445	-3476.174840
152152	 0.00009	 0.00011	 0.00010	 0.00026	 0.02271	 0.00001	 0.00003	 0.00000	 0.00000		197.941719	-3620.155057
153153	 0.00007	 0.00006	 0.00008	 0.00025	 0.02512	 0.00001	 0.00002	 0.00000	 0.00000		198.770205	-3499.882153
154154	 0.00006	 0.00009	 0.00007	 0.00024	 0.02184	 0.00001	 0.00002	 0.00000	 0.00000		197.748587	-3585.674864
155155	 0.00003	 0.00003	 0.00005	 0.00014	 0.02222	 0.00000	 0.00001	 0.00000	 0.00000		213.679008	-3636.352165
156156	 0.00002	 0.00002	 0.00003	 0.00012	 0.02327	 0.00000	 0.00001	 0.00000	 0.00000		218.047340	-3674.415008
157157	 0.00001	 0.00001	 0.00002	 0.00008	 0.02243	 0.00000	 0.00001	 0.00000	 0.00000		239.649918	-3464.455417
158158	 0.00001	 0.00001	 0.00002	 0.00009	 0.02351	 0.00000	 0.00001	 0.00000	 0.00000		227.410670	-3511.313957
159159	 0.00001	 0.00001	 0.00002	 0.00007	 0.02256	 0.00000	 0.00001	 0.00000	 0.00000		235.821378	-3465.352554
160160	 0.00001	 0.00001	 0.00003	 0.00011	 0.02548	 0.00000	 0.00001	 0.00000	 0.00000		225.804419	-3416.215258
161161	 0.00001	 0.00000	 0.00001	 0.00005	 0.02394	 0.00000	 0.00000	 0.00000	 0.00000		242.772100	-3462.498733
162162	 0.00001	 0.00001	 0.00005	 0.00017	 0.02320	 0.00000	 0.00001	 0.00000	 0.00000		222.978295	-3498.276558
163163	 0.00002	 0.00002	 0.00004	 0.00009	 0.02295	 0.00000	 0.00001	 0.00000	 0.00000		226.292559	-3451.336396
164164	 0.00001	 0.00002	 0.00003	 0.00011	 0.02285	 0.00000	 0.00001	 0.00000	 0.00000		223.898611	-3567.691623
165165	 0.00001	 0.00001	 0.00004	 0.00011	 0.02278	 0.00000	 0.00001	 0.00000	 0.00000		230.022703	-3431.484582
166166	 0.00000	 0.00000	 0.00003	 0.00011	 0.02239	 0.00000	 0.00001	 0.00000	 0.00000		239.438131	-3656.171504
167167	 0.00000	 0.00001	 0.00004	 0.00023	 0.02333	 0.00000	 0.00001	 0.00000	 0.00000		220.127845	-3544.787725
168168	 0.00001	 0.00001	 0.00005	 0.00021	 0.02167	 0.00000	 0.00001	 0.00000	 0.00000		221.269355	-3524.074822
169169	 0.00001	 0.00001	 0.00004	 0.00014	 0.02477	 0.00000	 0.00001	 0.00000	 0.00000		230.148350	-3463.637375
170170	 0.00002	 0.00002	 0.00008	 0.00039	 0.02236	 0.00000	 0.00003	 0.00000	 0.00000		212.799733	-3512.994968
171171	 0.00001	 0.00001	 0.00004	 0.00032	 0.02230	 0.00000	 0.00001	 0.00000	 0.00000		217.861219	-3663.069921
172172	 0.00001	 0.00001	 0.00003	 0.00013	 0.02196	 0.00000	 0.00001	 0.00000	 0.00000		223.205783	-3504.005659
173173	 0.00001	 0.00001	 0.00004	 0.00009	 0.02480	 0.00000	 0.00001	 0.00000	 0.00000		234.259394	-3416.578483
174174	 0.00000	 0.00001	 0.00003	 0.00006	 0.02370	 0.00000	 0.00001	 0.00000	 0.00000		232.326571	-3521.782129
175175	 0.00000	 0.00001	 0.00001	 0.00005	 0.02283	 0.00000	 0.00000	 0.00000	 0.00000		242.648887	-3508.435548
176176	 0.00000	 0.00000	 0.00001	 0.00004	 0.02292	 0.00000	 0.00000	 0.00000	 0.00000		250.779137	-3455.934551
177177	 0.00001	 0.00001	 0.00002	 0.00008	 0.02380	 0.00000	 0.00001	 0.00000	 0.00000		236.310351	-3510.274957
178178	 0.00000	 0.00000	 0.00002	 0.00008	 0.02237	 0.00000	 0.00000	 0.00000	 0.00000		243.748881	-3683.625439
179179	 0.00000	 0.00000	 0.00001	 0.00004	 0.02274	 0.00000	 0.00000	 0.00000	 0.00000		248.759228	-3597.758213
180180	 0.00000	 0.00000	 0.00001	 0.00002	 0.02354	 0.00000	 0.00000	 0.00000	 0.00000		259.747214	-3585.799466
181181	 0.00000	 0.00000	 0.00001	 0.00004	 0.02331	 0.00000	 0.00000	 0.00000	 0.00000		254.881720	-3608.582536
182182	 0.00000	 0.00000	 0.00001	 0.00006	 0.02257	 0.00000	 0.00000	 0.00000	 0.00000		240.396226	-3590.210571
183183	 0.00001	 0.00001	 0.00002	 0.00010	 0.02387	 0.00000	 0.00001	 0.00000	 0.00000		220.112804	-3523.195775
184184	 0.00000	 0.00000	 0.00001	 0.00008	 0.02193	 0.00000	 0.00000	 0.00000	 0.00000		244.189620	-3540.753180
185185	 0.00000	 0.00000	 0.00000	 0.00002	 0.02380	 0.00000	 0.00000	 0.00000	 0.00000		260.573465	-3554.822048
186186	 0.00000	 0.00000	 0.00000	 0.00003	 0.02435	 0.00000	 0.00000	 0.00000	 0.00000		242.637034	-3445.901445
187187	 0.00000	 0.00000	 0.00000	 0.00002	 0.02359	 0.00000	 0.00000	 0.00000	 0.00000		263.043388	-3537.384937
188188	 0.00000	 0.00000	 0.00000	 0.00002	 0.02327	 0.00000	 0.00000	 0.00000	 0.00000		270.971966	-3577.316243
189189	 0.00000	 0.00001	 0.00001	 0.00001	 0.02248	 0.00000	 0.00000	 0.00000	 0.00000		260.029674	-3531.113214
190190	 0.00000	 0.00000	 0.00001	 0.00005	 0.02359	 0.00000	 0.00000	 0.00000	 0.00000		251.990935	-3556.755350
191191	 0.00000	 0.00000	 0.00001	 0.00003	 0.02324	 0.00000	 0.00000	 0.00000	 0.00000		248.163965	-3467.041313
192192	 0.00000	 0.00000	 0.00000	 0.00002	 0.02293	 0.00000	 0.00000	 0.00000	 0.00000		267.238217	-3631.933556
193193	 0.00000	 0.00000	 0.00000	 0.00001	 0.02350	 0.00000	 0.00000	 0.00000	 0.00000		263.538385	-3475.316410
194194	 0.00000	 0.00000	 0.00000	 0.00002	 0.02407	 0.00000	 0.00000	 0.00000	 0.00000		259.718554	-3502.652648
195195	 0.00001	 0.00001	 0.00001	 0.00003	 0.02206	 0.00000	 0.00000	 0.00000	 0.00000		246.001138	-3574.384616
196196	 0.00000	 0.00001	 0.00001	 0.00004	 0.02183	 0.00000	 0.00000	 0.00000	 0.00000		242.738227	-3689.815692
197197	 0.00001	 0.00002	 0.00001	 0.00007	 0.02526	 0.00000	 0.00000	 0.00000	 0.00000		225.362450	-3542.867485
198198	 0.00001	 0.00001	 0.00002	 0.00004	 0.02145	 0.00000	 0.00000	 0.00000	 0.00000		245.117004	-3504.520166
199199	 0.00001	 0.00002	 0.00002	 0.00004	 0.02495	 0.00000	 0.00000	 0.00000	 0.00000		232.230821	-3487.196418
