Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00007	 0.00005	 0.00002	 0.00007	 0.00687	 0.00001	 0.00001	 0.00000	 0.00000		229.483950	-1049.163724
1001	 0.00007	 0.00004	 0.00001	 0.00008	 0.00550	 0.00000	 0.00001	 0.00000	 0.00000		226.890462	-1071.403022
2002	 0.00002	 0.00002	 0.00001	 0.00005	 0.00591	 0.00000	 0.00000	 0.00000	 0.00000		245.147335	-1088.874762
3003	 0.00003	 0.00002	 0.00001	 0.00012	 0.00570	 0.00000	 0.00000	 0.00000	 0.00000		235.895387	-1091.707029
4004	 0.00008	 0.00007	 0.00003	 0.00017	 0.00559	 0.00001	 0.00001	 0.00000	 0.00000		215.778316	-1115.417812
5005	 0.00013	 0.00008	 0.00002	 0.00020	 0.00629	 0.00001	 0.00001	 0.00000	 0.00000		209.748466	-1101.729157
6006	 0.00007	 0.00006	 0.00001	 0.00008	 0.00556	 0.00001	 0.00001	 0.00000	 0.00000		230.669407	-1104.539249
7007	 0.00006	 0.00003	 0.00001	 0.00005	 0.00653	 0.00000	 0.00000	 0.00000	 0.00000		235.251354	-1062.196049
8008	 0.00011	 0.00013	 0.00004	 0.00041	 0.00607	 0.00001	 0.00002	 0.00000	 0.00000		206.717865	-1105.921709
9009	 0.00005	 0.00007	 0.00001	 0.00011	 0.00665	 0.00000	 0.00001	 0.00000	 0.00000		217.770695	-1103.513505
10010	 0.00004	 0.00005	 0.00001	 0.00005	 0.00650	 0.00000	 0.00000	 0.00000	 0.00000		226.154832	-1074.639250
11011	 0.00008	 0.00009	 0.00002	 0.00009	 0.00694	 0.00001	 0.00001	 0.00000	 0.00000		217.874912	-1022.760322
12012	 0.00022	 0.00037	 0.00006	 0.00009	 0.00587	 0.00003	 0.00003	 0.00000	 0.00000		196.794847	-1075.643499
13013	 0.00014	 0.00012	 0.00003	 0.00015	 0.00725	 0.00001	 0.00001	 0.00000	 0.00000		204.633715	-1046.787465
14014	 0.00007	 0.00008	 0.00001	 0.00010	 0.00649	 0.00001	 0.00001	 0.00000	 0.00000		215.708819	-1102.872021
15015	 0.00015	 0.00032	 0.00004	 0.00008	 0.00720	 0.00002	 0.00002	 0.00000	 0.00000		202.987432	-1067.403223
16016	 0.00031	 0.00027	 0.00006	 0.00011	 0.00614	 0.00003	 0.00003	 0.00000	 0.00000		192.801085	-1097.139052
