Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00011	 0.00017	 0.00007	 0.00012	 0.00818	 0.00001	 0.00001	 0.00000	 0.00000		203.070363	-1391.650309
1001	 0.00003	 0.00004	 0.00005	 0.00011	 0.00935	 0.00000	 0.00001	 0.00000	 0.00000		213.911362	-1358.260403
2002	 0.00006	 0.00008	 0.00003	 0.00019	 0.00888	 0.00000	 0.00001	 0.00000	 0.00000		200.164384	-1423.034872
3003	 0.00004	 0.00009	 0.00007	 0.00011	 0.00815	 0.00000	 0.00001	 0.00000	 0.00000		205.230705	-1399.458545
4004	 0.00010	 0.00023	 0.00006	 0.00007	 0.00867	 0.00001	 0.00001	 0.00000	 0.00000		205.246229	-1442.661090
5005	 0.00010	 0.00013	 0.00006	 0.00003	 0.00833	 0.00001	 0.00001	 0.00000	 0.00000		217.258058	-1371.237269
6006	 0.00006	 0.00005	 0.00004	 0.00007	 0.00786	 0.00000	 0.00001	 0.00000	 0.00000		219.702785	-1501.325068
7007	 0.00018	 0.00015	 0.00008	 0.00006	 0.00791	 0.00001	 0.00001	 0.00000	 0.00000		202.360918	-1419.188807
8008	 0.00009	 0.00008	 0.00009	 0.00019	 0.00787	 0.00000	 0.00001	 0.00000	 0.00000		196.245773	-1420.678539
9009	 0.00002	 0.00002	 0.00002	 0.00004	 0.00901	 0.00000	 0.00000	 0.00000	 0.00000		221.256539	-1388.331370
10010	 0.00014	 0.00013	 0.00004	 0.00005	 0.00824	 0.00001	 0.00001	 0.00000	 0.00000		208.198542	-1439.169848
11011	 0.00008	 0.00013	 0.00009	 0.00013	 0.00893	 0.00000	 0.00001	 0.00000	 0.00000		202.203020	-1433.467759
12012	 0.00008	 0.00009	 0.00008	 0.00009	 0.00786	 0.00001	 0.00001	 0.00000	 0.00000		209.753717	-1406.863413
13013	 0.00006	 0.00011	 0.00003	 0.00010	 0.00923	 0.00000	 0.00001	 0.00000	 0.00000		202.293121	-1428.786755
14014	 0.00012	 0.00006	 0.00005	 0.00004	 0.00885	 0.00000	 0.00001	 0.00000	 0.00000		219.651947	-1463.538562
15015	 0.00012	 0.00012	 0.00003	 0.00003	 0.00896	 0.00000	 0.00001	 0.00000	 0.00000		216.207116	-1448.567772
16016	 0.00006	 0.00011	 0.00002	 0.00008	 0.00723	 0.00000	 0.00001	 0.00000	 0.00000		204.098979	-1481.495049
17017	 0.00007	 0.00014	 0.00005	 0.00009	 0.00796	 0.00001	 0.00001	 0.00000	 0.00000		205.916940	-1395.940435
18018	 0.00007	 0.00013	 0.00015	 0.00015	 0.00878	 0.00001	 0.00002	 0.00000	 0.00000		203.447647	-1397.196893
19019	 0.00010	 0.00023	 0.00016	 0.00027	 0.00828	 0.00001	 0.00003	 0.00000	 0.00000		195.333600	-1453.698656
20020	 0.00015	 0.00023	 0.00010	 0.00018	 0.00831	 0.00001	 0.00002	 0.00000	 0.00000		196.272625	-1434.692996
21021	 0.00006	 0.00004	 0.00003	 0.00004	 0.00866	 0.00000	 0.00001	 0.00000	 0.00000		221.680260	-1415.218401
