Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00002	 0.00002	 0.00001	 0.00001	 0.02456	 0.00000	 0.00000	 0.00000	 0.00000		218.397954	-3828.283582
1001	 0.00002	 0.00002	 0.00001	 0.00001	 0.02282	 0.00000	 0.00000	 0.00000	 0.00000		246.489151	-3682.280543
2002	 0.00003	 0.00001	 0.00001	 0.00002	 0.02441	 0.00000	 0.00000	 0.00000	 0.00000		227.169954	-3575.983417
3003	 0.00004	 0.00008	 0.00003	 0.00002	 0.02491	 0.00001	 0.00001	 0.00000	 0.00000		206.407894	-3689.391381
4004	 0.00005	 0.00007	 0.00003	 0.00001	 0.02197	 0.00001	 0.00001	 0.00000	 0.00000		216.838776	-3680.098535
5005	 0.00004	 0.00008	 0.00003	 0.00005	 0.02339	 0.00000	 0.00001	 0.00000	 0.00000		206.783120	-3770.170313
6006	 0.00004	 0.00007	 0.00003	 0.00003	 0.02224	 0.00001	 0.00001	 0.00000	 0.00000		213.122013	-3749.755624
7007	 0.00016	 0.00020	 0.00013	 0.00007	 0.02389	 0.00002	 0.00002	 0.00000	 0.00000		186.094021	-3666.094834
8008	 0.00030	 0.00034	 0.00019	 0.00009	 0.02237	 0.00003	 0.00003	 0.00000	 0.00000		182.893905	-3787.874572
9009	 0.00018	 0.00024	 0.00018	 0.00024	 0.02286	 0.00002	 0.00003	 0.00000	 0.00000		185.931886	-3644.015143
10010	 0.00016	 0.00020	 0.00017	 0.00035	 0.02352	 0.00002	 0.00004	 0.00000	 0.00000		183.375967	-3726.868548
11011	 0.00015	 0.00026	 0.00015	 0.00030	 0.02212	 0.00002	 0.00004	 0.00000	 0.00000		186.259628	-3700.011666
12012	 0.00022	 0.00024	 0.00017	 0.00026	 0.02313	 0.00002	 0.00004	 0.00000	 0.00000		189.626617	-3809.746436
13013	 0.00008	 0.00010	 0.00008	 0.00013	 0.02331	 0.00001	 0.00002	 0.00000	 0.00000		199.855946	-3679.356949
14014	 0.00007	 0.00007	 0.00006	 0.00010	 0.02410	 0.00001	 0.00001	 0.00000	 0.00000		205.942181	-3594.059703
15015	 0.00004	 0.00004	 0.00003	 0.00011	 0.02518	 0.00000	 0.00001	 0.00000	 0.00000		215.634737	-3473.358449
16016	 0.00002	 0.00003	 0.00003	 0.00022	 0.02354	 0.00000	 0.00001	 0.00000	 0.00000		215.584434	-3668.638026
17017	 0.00005	 0.00006	 0.00009	 0.00017	 0.02277	 0.00000	 0.00002	 0.00000	 0.00000		202.860867	-3733.287242
18018	 0.00011	 0.00015	 0.00014	 0.00031	 0.02286	 0.00001	 0.00003	 0.00000	 0.00000		186.574803	-3715.498012
19019	 0.00010	 0.00013	 0.00013	 0.00032	 0.02327	 0.00001	 0.00002	 0.00000	 0.00000		188.307066	-3713.858182
20020	 0.00019	 0.00021	 0.00030	 0.00060	 0.02407	 0.00002	 0.00005	 0.00000	 0.00000		176.611193	-3694.080347
21021	 0.00006	 0.00017	 0.00014	 0.00034	 0.02366	 0.00001	 0.00003	 0.00000	 0.00000		190.788111	-3684.507981
22022	 0.00003	 0.00004	 0.00005	 0.00013	 0.02113	 0.00000	 0.00001	 0.00000	 0.00000		207.914235	-3749.734059
23023	 0.00004	 0.00009	 0.00007	 0.00014	 0.02399	 0.00000	 0.00001	 0.00000	 0.00000		199.325207	-3654.897226
24024	 0.00005	 0.00006	 0.00011	 0.00019	 0.02266	 0.00000	 0.00002	 0.00000	 0.00000		194.517569	-3801.009839
25025	 0.00008	 0.00008	 0.00012	 0.00030	 0.02353	 0.00001	 0.00002	 0.00000	 0.00000		188.294511	-3790.345716
26026	 0.00005	 0.00005	 0.00007	 0.00027	 0.02422	 0.00001	 0.00001	 0.00000	 0.00000		196.267414	-3752.945029
27027	 0.00023	 0.00039	 0.00019	 0.00026	 0.02123	 0.00003	 0.00004	 0.00000	 0.00000		179.729091	-3766.821660
28028	 0.00009	 0.00018	 0.00009	 0.00011	 0.02307	 0.00001	 0.00002	 0.00000	 0.00000		188.697888	-3731.476407
29029	 0.00010	 0.00012	 0.00007	 0.00012	 0.02311	 0.00001	 0.00002	 0.00000	 0.00000		198.320798	-3636.123131
30030	 0.00016	 0.00017	 0.00008	 0.00005	 0.02510	 0.00001	 0.00002	 0.00000	 0.00000		195.871776	-3701.009189
31031	 0.00011	 0.00020	 0.00007	 0.00010	 0.02298	 0.00001	 0.00002	 0.00000	 0.00000		191.362632	-3757.009560
32032	 0.00013	 0.00021	 0.00013	 0.00016	 0.02233	 0.00002	 0.00002	 0.00000	 0.00000		181.357570	-3672.335473
33033	 0.00014	 0.00017	 0.00010	 0.00015	 0.02246	 0.00002	 0.00003	 0.00000	 0.00000		197.473481	-3589.066681
34034	 0.00014	 0.00021	 0.00007	 0.00009	 0.02247	 0.00001	 0.00002	 0.00000	 0.00000		195.407004	-3735.850782
35035	 0.00013	 0.00018	 0.00010	 0.00013	 0.02153	 0.00001	 0.00002	 0.00000	 0.00000		191.667886	-3777.677053
36036	 0.00009	 0.00015	 0.00008	 0.00016	 0.02503	 0.00001	 0.00002	 0.00000	 0.00000		189.145374	-3783.239423
37037	 0.00009	 0.00010	 0.00011	 0.00019	 0.02201	 0.00001	 0.00002	 0.00000	 0.00000		195.340565	-3771.757413
38038	 0.00009	 0.00017	 0.00008	 0.00015	 0.02593	 0.00001	 0.00002	 0.00000	 0.00000		190.487110	-3708.357117
39039	 0.00014	 0.00015	 0.00010	 0.00008	 0.02301	 0.00001	 0.00002	 0.00000	 0.00000		201.450036	-3683.874158
