Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00009	 0.00005	 0.00001	 0.00017	 0.00528	 0.00001	 0.00001	 0.00000	 0.00000		220.809427	-906.148788
1001	 0.00005	 0.00004	 0.00001	 0.00008	 0.00607	 0.00000	 0.00000	 0.00000	 0.00000		229.904433	-866.490543
2002	 0.00005	 0.00003	 0.00003	 0.00017	 0.00583	 0.00000	 0.00001	 0.00000	 0.00000		220.784162	-887.200736
3003	 0.00002	 0.00002	 0.00001	 0.00021	 0.00491	 0.00000	 0.00000	 0.00000	 0.00000		233.497330	-921.122200
4004	 0.00009	 0.00006	 0.00002	 0.00026	 0.00483	 0.00001	 0.00001	 0.00000	 0.00000		215.794580	-925.986093
5005	 0.00003	 0.00000	 0.00001	 0.00008	 0.00531	 0.00000	 0.00000	 0.00000	 0.00000		256.312917	-916.847298
6006	 0.00005	 0.00002	 0.00001	 0.00005	 0.00595	 0.00000	 0.00000	 0.00000	 0.00000		244.351961	-865.739899
7007	 0.00006	 0.00007	 0.00001	 0.00003	 0.00480	 0.00000	 0.00000	 0.00000	 0.00000		220.790307	-957.773581
8008	 0.00005	 0.00005	 0.00001	 0.00003	 0.00554	 0.00000	 0.00000	 0.00000	 0.00000		233.178415	-909.487664
9009	 0.00013	 0.00003	 0.00001	 0.00004	 0.00621	 0.00001	 0.00001	 0.00000	 0.00000		230.972451	-921.497508
10010	 0.00011	 0.00005	 0.00002	 0.00007	 0.00477	 0.00001	 0.00001	 0.00000	 0.00000		236.477371	-928.902214
11011	 0.00014	 0.00011	 0.00004	 0.00006	 0.00544	 0.00001	 0.00001	 0.00000	 0.00000		220.538154	-893.527423
12012	 0.00005	 0.00017	 0.00001	 0.00031	 0.00560	 0.00001	 0.00001	 0.00000	 0.00000		215.103645	-928.110585
13013	 0.00013	 0.00005	 0.00002	 0.00026	 0.00579	 0.00001	 0.00001	 0.00000	 0.00000		217.328124	-875.964878
14014	 0.00011	 0.00005	 0.00001	 0.00002	 0.00589	 0.00001	 0.00001	 0.00000	 0.00000		221.937241	-888.670069
15015	 0.00007	 0.00009	 0.00002	 0.00013	 0.00565	 0.00001	 0.00001	 0.00000	 0.00000		222.685269	-923.877468
16016	 0.00009	 0.00005	 0.00002	 0.00016	 0.00505	 0.00001	 0.00001	 0.00000	 0.00000		222.774603	-894.698233
17017	 0.00006	 0.00004	 0.00001	 0.00012	 0.00522	 0.00001	 0.00001	 0.00000	 0.00000		223.532488	-897.110899
18018	 0.00017	 0.00011	 0.00003	 0.00006	 0.00499	 0.00001	 0.00001	 0.00000	 0.00000		214.382446	-924.861113
19019	 0.00014	 0.00005	 0.00001	 0.00001	 0.00513	 0.00000	 0.00000	 0.00000	 0.00000		226.211622	-890.739753
20020	 0.00011	 0.00007	 0.00002	 0.00005	 0.00553	 0.00001	 0.00001	 0.00000	 0.00000		210.557519	-929.491149
21021	 0.00007	 0.00004	 0.00001	 0.00011	 0.00490	 0.00000	 0.00000	 0.00000	 0.00000		222.697278	-920.294411
22022	 0.00014	 0.00006	 0.00004	 0.00024	 0.00455	 0.00001	 0.00002	 0.00000	 0.00000		222.447771	-886.488062
23023	 0.00011	 0.00005	 0.00002	 0.00014	 0.00403	 0.00001	 0.00001	 0.00000	 0.00000		226.151133	-938.381588
24024	 0.00013	 0.00005	 0.00002	 0.00042	 0.00409	 0.00000	 0.00001	 0.00000	 0.00000		211.889405	-937.901630
25025	 0.00008	 0.00002	 0.00001	 0.00012	 0.00451	 0.00000	 0.00001	 0.00000	 0.00000		237.806540	-920.587604
26026	 0.00023	 0.00011	 0.00005	 0.00019	 0.00550	 0.00001	 0.00002	 0.00000	 0.00000		213.717061	-891.324178
27027	 0.00006	 0.00003	 0.00001	 0.00012	 0.00606	 0.00000	 0.00001	 0.00000	 0.00000		226.382551	-877.541314
28028	 0.00006	 0.00001	 0.00001	 0.00012	 0.00557	 0.00000	 0.00000	 0.00000	 0.00000		235.399508	-917.717799
29029	 0.00013	 0.00016	 0.00003	 0.00018	 0.00589	 0.00001	 0.00001	 0.00000	 0.00000		209.816774	-902.681956
30030	 0.00015	 0.00003	 0.00002	 0.00012	 0.00378	 0.00000	 0.00001	 0.00000	 0.00000		229.147241	-959.795658
31031	 0.00002	 0.00004	 0.00001	 0.00007	 0.00450	 0.00000	 0.00000	 0.00000	 0.00000		235.595339	-936.281125
32032	 0.00003	 0.00003	 0.00000	 0.00007	 0.00526	 0.00000	 0.00000	 0.00000	 0.00000		226.515513	-923.012735
33033	 0.00005	 0.00003	 0.00001	 0.00015	 0.00501	 0.00000	 0.00000	 0.00000	 0.00000		223.491424	-935.686634
34034	 0.00003	 0.00003	 0.00000	 0.00008	 0.00563	 0.00000	 0.00000	 0.00000	 0.00000		234.613725	-886.744257
35035	 0.00008	 0.00004	 0.00001	 0.00006	 0.00620	 0.00000	 0.00000	 0.00000	 0.00000		221.715283	-881.732510
36036	 0.00005	 0.00003	 0.00001	 0.00008	 0.00543	 0.00000	 0.00000	 0.00000	 0.00000		228.518158	-884.274244
37037	 0.00012	 0.00008	 0.00002	 0.00022	 0.00582	 0.00001	 0.00001	 0.00000	 0.00000		213.015254	-921.124594
38038	 0.00027	 0.00004	 0.00001	 0.00001	 0.00430	 0.00000	 0.00000	 0.00000	 0.00000		243.816819	-923.094331
39039	 0.00011	 0.00004	 0.00001	 0.00004	 0.00531	 0.00000	 0.00001	 0.00000	 0.00000		239.645480	-892.224783
40040	 0.00008	 0.00004	 0.00000	 0.00003	 0.00576	 0.00000	 0.00000	 0.00000	 0.00000		215.347431	-931.992320
41041	 0.00014	 0.00005	 0.00001	 0.00006	 0.00481	 0.00001	 0.00001	 0.00000	 0.00000		219.983361	-947.294680
42042	 0.00009	 0.00008	 0.00002	 0.00010	 0.00422	 0.00001	 0.00001	 0.00000	 0.00000		216.013973	-969.132789
43043	 0.00020	 0.00009	 0.00003	 0.00012	 0.00475	 0.00001	 0.00001	 0.00000	 0.00000		221.440848	-958.790874
44044	 0.00022	 0.00006	 0.00002	 0.00004	 0.00570	 0.00001	 0.00001	 0.00000	 0.00000		225.341398	-920.443400
45045	 0.00030	 0.00019	 0.00004	 0.00012	 0.00420	 0.00002	 0.00002	 0.00000	 0.00000		211.279127	-918.076108
46046	 0.00025	 0.00013	 0.00002	 0.00004	 0.00561	 0.00001	 0.00001	 0.00000	 0.00000		210.833318	-899.071931
47047	 0.00029	 0.00036	 0.00004	 0.00006	 0.00440	 0.00002	 0.00002	 0.00000	 0.00000		198.000083	-984.129543
48048	 0.00012	 0.00008	 0.00002	 0.00003	 0.00519	 0.00001	 0.00001	 0.00000	 0.00000		221.611432	-922.148075
49049	 0.00014	 0.00011	 0.00003	 0.00008	 0.00470	 0.00001	 0.00001	 0.00000	 0.00000		210.876924	-930.505325
50050	 0.00019	 0.00016	 0.00003	 0.00006	 0.00553	 0.00001	 0.00001	 0.00000	 0.00000		212.033783	-899.669643
