Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00006	 0.00023	 0.00003	 0.00006	 0.01144	 0.00001	 0.00001	 0.00000	 0.00000		202.500282	-1919.429769
1001	 0.00011	 0.00030	 0.00005	 0.00009	 0.01138	 0.00001	 0.00001	 0.00000	 0.00000		197.875237	-2011.009096
2002	 0.00006	 0.00006	 0.00003	 0.00013	 0.01321	 0.00000	 0.00001	 0.00000	 0.00000		207.957048	-2040.307505
3003	 0.00006	 0.00010	 0.00004	 0.00041	 0.01187	 0.00001	 0.00001	 0.00000	 0.00000		201.862052	-1978.239290
4004	 0.00003	 0.00004	 0.00003	 0.00067	 0.01214	 0.00000	 0.00001	 0.00000	 0.00000		191.893175	-2000.783803
5005	 0.00003	 0.00031	 0.00007	 0.00061	 0.01145	 0.00000	 0.00002	 0.00000	 0.00000		186.469947	-1912.905280
6006	 0.00024	 0.00044	 0.00009	 0.00045	 0.01233	 0.00002	 0.00003	 0.00000	 0.00000		177.177130	-2009.391287
7007	 0.00004	 0.00004	 0.00002	 0.00006	 0.01202	 0.00000	 0.00001	 0.00000	 0.00000		224.163978	-1923.732549
8008	 0.00003	 0.00009	 0.00004	 0.00024	 0.01051	 0.00000	 0.00001	 0.00000	 0.00000		209.231316	-2014.642674
9009	 0.00007	 0.00024	 0.00007	 0.00038	 0.01187	 0.00001	 0.00002	 0.00000	 0.00000		196.348807	-1917.559209
10010	 0.00009	 0.00028	 0.00005	 0.00015	 0.01133	 0.00001	 0.00002	 0.00000	 0.00000		204.054300	-1987.434775
11011	 0.00007	 0.00012	 0.00008	 0.00054	 0.01210	 0.00001	 0.00002	 0.00000	 0.00000		192.423700	-1959.579216
12012	 0.00007	 0.00011	 0.00004	 0.00029	 0.01224	 0.00001	 0.00001	 0.00000	 0.00000		199.300027	-1933.987394
13013	 0.00003	 0.00005	 0.00002	 0.00019	 0.01113	 0.00000	 0.00001	 0.00000	 0.00000		211.538185	-2007.471456
14014	 0.00014	 0.00027	 0.00007	 0.00029	 0.01249	 0.00001	 0.00002	 0.00000	 0.00000		194.052857	-1923.626654
15015	 0.00008	 0.00009	 0.00003	 0.00019	 0.01083	 0.00001	 0.00001	 0.00000	 0.00000		203.681440	-1997.780745
16016	 0.00007	 0.00023	 0.00003	 0.00012	 0.01265	 0.00000	 0.00001	 0.00000	 0.00000		202.148367	-1966.508494
17017	 0.00005	 0.00015	 0.00004	 0.00022	 0.01192	 0.00000	 0.00001	 0.00000	 0.00000		200.227361	-1947.753098
18018	 0.00001	 0.00010	 0.00005	 0.00057	 0.01253	 0.00000	 0.00002	 0.00000	 0.00000		204.999641	-2012.170087
19019	 0.00001	 0.00006	 0.00006	 0.00018	 0.01096	 0.00000	 0.00001	 0.00000	 0.00000		212.289192	-1987.564337
20020	 0.00002	 0.00004	 0.00007	 0.00040	 0.01185	 0.00000	 0.00002	 0.00000	 0.00000		199.486969	-1943.398919
21021	 0.00003	 0.00009	 0.00014	 0.00039	 0.01095	 0.00000	 0.00002	 0.00000	 0.00000		192.705760	-1979.674108
22022	 0.00003	 0.00007	 0.00007	 0.00057	 0.01122	 0.00000	 0.00002	 0.00000	 0.00000		196.900019	-1956.173083
23023	 0.00002	 0.00003	 0.00001	 0.00012	 0.01270	 0.00000	 0.00000	 0.00000	 0.00000		214.379353	-1997.294483
24024	 0.00001	 0.00014	 0.00001	 0.00005	 0.01141	 0.00000	 0.00000	 0.00000	 0.00000		226.830190	-1922.598410
25025	 0.00002	 0.00004	 0.00002	 0.00009	 0.01119	 0.00000	 0.00000	 0.00000	 0.00000		220.060936	-1969.911396
26026	 0.00002	 0.00004	 0.00001	 0.00005	 0.01078	 0.00000	 0.00000	 0.00000	 0.00000		218.402607	-2059.950929
27027	 0.00005	 0.00009	 0.00003	 0.00032	 0.01213	 0.00000	 0.00001	 0.00000	 0.00000		198.962977	-2005.637812
28028	 0.00012	 0.00041	 0.00008	 0.00035	 0.01195	 0.00001	 0.00003	 0.00000	 0.00000		194.121196	-1900.631101
29029	 0.00007	 0.00007	 0.00005	 0.00018	 0.01225	 0.00000	 0.00002	 0.00000	 0.00000		210.635479	-1929.460560
