Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00006	 0.00012	 0.00004	 0.00054	 0.01751	 0.00001	 0.00001	 0.00000	 0.00000		195.301446	-2821.671999
1001	 0.00002	 0.00006	 0.00003	 0.00015	 0.01768	 0.00000	 0.00001	 0.00000	 0.00000		212.816584	-2808.840610
2002	 0.00012	 0.00013	 0.00007	 0.00029	 0.01957	 0.00001	 0.00002	 0.00000	 0.00000		192.826715	-2755.420131
3003	 0.00011	 0.00015	 0.00005	 0.00034	 0.01815	 0.00001	 0.00002	 0.00000	 0.00000		192.781520	-2853.070940
4004	 0.00011	 0.00013	 0.00004	 0.00007	 0.01702	 0.00001	 0.00001	 0.00000	 0.00000		198.739924	-2786.285992
5005	 0.00008	 0.00017	 0.00003	 0.00006	 0.01712	 0.00001	 0.00001	 0.00000	 0.00000		199.660416	-2815.768109
6006	 0.00006	 0.00016	 0.00003	 0.00007	 0.01648	 0.00001	 0.00001	 0.00000	 0.00000		200.716154	-2824.614324
7007	 0.00003	 0.00007	 0.00002	 0.00005	 0.01754	 0.00000	 0.00000	 0.00000	 0.00000		212.289146	-2787.359115
8008	 0.00005	 0.00009	 0.00001	 0.00015	 0.01785	 0.00000	 0.00001	 0.00000	 0.00000		197.550672	-2916.547194
9009	 0.00002	 0.00004	 0.00001	 0.00013	 0.01860	 0.00000	 0.00000	 0.00000	 0.00000		206.178949	-2775.604207
10010	 0.00002	 0.00012	 0.00000	 0.00006	 0.01742	 0.00000	 0.00000	 0.00000	 0.00000		202.741816	-2841.078722
11011	 0.00002	 0.00005	 0.00001	 0.00018	 0.01593	 0.00000	 0.00000	 0.00000	 0.00000		208.810391	-2789.308482
12012	 0.00001	 0.00009	 0.00001	 0.00005	 0.01629	 0.00000	 0.00000	 0.00000	 0.00000		214.177819	-2868.179743
13013	 0.00001	 0.00003	 0.00001	 0.00005	 0.01614	 0.00000	 0.00000	 0.00000	 0.00000		221.320808	-2825.991395
14014	 0.00001	 0.00002	 0.00001	 0.00006	 0.01860	 0.00000	 0.00000	 0.00000	 0.00000		222.941555	-2796.501716
15015	 0.00002	 0.00004	 0.00001	 0.00004	 0.01839	 0.00000	 0.00000	 0.00000	 0.00000		208.396350	-2778.791651
16016	 0.00002	 0.00005	 0.00000	 0.00005	 0.01759	 0.00000	 0.00000	 0.00000	 0.00000		210.563445	-2864.321926
17017	 0.00001	 0.00002	 0.00000	 0.00007	 0.01745	 0.00000	 0.00000	 0.00000	 0.00000		219.244602	-2815.602153
18018	 0.00003	 0.00003	 0.00001	 0.00014	 0.01936	 0.00000	 0.00000	 0.00000	 0.00000		202.464032	-2854.873390
19019	 0.00002	 0.00011	 0.00001	 0.00019	 0.01754	 0.00000	 0.00000	 0.00000	 0.00000		200.151445	-2822.997635
20020	 0.00002	 0.00010	 0.00001	 0.00015	 0.01678	 0.00000	 0.00000	 0.00000	 0.00000		198.270983	-2877.019396
21021	 0.00002	 0.00005	 0.00001	 0.00012	 0.01823	 0.00000	 0.00000	 0.00000	 0.00000		211.355681	-2797.849890
