Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_ATL->AM	m_AM->ATL	Data-ld-ln	Full-ld-ln
15015	 0.00001	 0.00001	 0.00000	 0.00017	 0.01850	 0.00000	 0.00000	 0.00000	 0.00000		234.894183	-2860.503381
16016	 0.00000	 0.00001	 0.00000	 0.00004	 0.01799	 0.00000	 0.00000	 0.00000	 0.00000		252.596512	-2913.253679
17017	 0.00000	 0.00000	 0.00000	 0.00004	 0.02110	 0.00000	 0.00000	 0.00000	 0.00000		265.911308	-2759.397230
18018	 0.00000	 0.00001	 0.00000	 0.00001	 0.01975	 0.00000	 0.00000	 0.00000	 0.00000		251.277899	-2865.573163
19019	 0.00001	 0.00001	 0.00000	 0.00008	 0.01764	 0.00000	 0.00000	 0.00000	 0.00000		248.929563	-2883.426933
20020	 0.00001	 0.00002	 0.00000	 0.00007	 0.01793	 0.00000	 0.00000	 0.00000	 0.00000		232.859712	-2847.808053
21021	 0.00002	 0.00004	 0.00001	 0.00003	 0.01897	 0.00000	 0.00000	 0.00000	 0.00000		220.819973	-2936.965867
22022	 0.00001	 0.00003	 0.00000	 0.00001	 0.01875	 0.00000	 0.00000	 0.00000	 0.00000		238.438352	-2853.438661
23023	 0.00001	 0.00002	 0.00000	 0.00012	 0.01871	 0.00000	 0.00000	 0.00000	 0.00000		231.331562	-2815.638451
24024	 0.00002	 0.00004	 0.00001	 0.00013	 0.02018	 0.00000	 0.00000	 0.00000	 0.00000		220.622306	-2840.440491
25025	 0.00003	 0.00004	 0.00001	 0.00015	 0.01729	 0.00000	 0.00000	 0.00000	 0.00000		222.783560	-2874.731477
26026	 0.00003	 0.00003	 0.00001	 0.00007	 0.01860	 0.00000	 0.00000	 0.00000	 0.00000		221.360152	-2817.591768
27027	 0.00004	 0.00008	 0.00001	 0.00005	 0.01862	 0.00000	 0.00000	 0.00000	 0.00000		210.633376	-2850.513363
28028	 0.00004	 0.00008	 0.00001	 0.00023	 0.01829	 0.00000	 0.00000	 0.00000	 0.00000		206.754677	-2778.651836
29029	 0.00008	 0.00010	 0.00002	 0.00024	 0.01828	 0.00001	 0.00001	 0.00000	 0.00000		198.046163	-2819.502947
30030	 0.00003	 0.00004	 0.00001	 0.00010	 0.01853	 0.00000	 0.00000	 0.00000	 0.00000		213.076133	-2887.277650
31031	 0.00003	 0.00005	 0.00001	 0.00014	 0.01688	 0.00000	 0.00000	 0.00000	 0.00000		214.953531	-2907.530086
32032	 0.00004	 0.00009	 0.00001	 0.00017	 0.01683	 0.00000	 0.00000	 0.00000	 0.00000		206.595396	-2867.080773
33033	 0.00003	 0.00006	 0.00001	 0.00006	 0.01695	 0.00000	 0.00000	 0.00000	 0.00000		211.930918	-2875.597718
34034	 0.00002	 0.00002	 0.00001	 0.00002	 0.01813	 0.00000	 0.00000	 0.00000	 0.00000		236.250608	-2789.059937
35035	 0.00002	 0.00002	 0.00000	 0.00005	 0.01941	 0.00000	 0.00000	 0.00000	 0.00000		223.496038	-2898.454445
36036	 0.00002	 0.00006	 0.00001	 0.00008	 0.01752	 0.00000	 0.00000	 0.00000	 0.00000		211.059526	-2796.694448
37037	 0.00003	 0.00004	 0.00001	 0.00003	 0.01854	 0.00000	 0.00000	 0.00000	 0.00000		213.862006	-2869.701259
38038	 0.00003	 0.00006	 0.00001	 0.00004	 0.01807	 0.00000	 0.00000	 0.00000	 0.00000		214.576049	-2842.147418
39039	 0.00003	 0.00006	 0.00001	 0.00008	 0.01916	 0.00000	 0.00000	 0.00000	 0.00000		213.580852	-2772.001608
40040	 0.00001	 0.00002	 0.00000	 0.00028	 0.01723	 0.00000	 0.00000	 0.00000	 0.00000		231.462885	-2848.034614
41041	 0.00000	 0.00001	 0.00000	 0.00009	 0.01658	 0.00000	 0.00000	 0.00000	 0.00000		243.765560	-2902.659997
42042	 0.00001	 0.00002	 0.00000	 0.00008	 0.02001	 0.00000	 0.00000	 0.00000	 0.00000		230.537718	-2811.269920
43043	 0.00001	 0.00002	 0.00000	 0.00006	 0.01696	 0.00000	 0.00000	 0.00000	 0.00000		220.912671	-2859.146663
44044	 0.00001	 0.00001	 0.00000	 0.00023	 0.01897	 0.00000	 0.00000	 0.00000	 0.00000		235.874455	-2835.243235
45045	 0.00001	 0.00001	 0.00000	 0.00003	 0.01684	 0.00000	 0.00000	 0.00000	 0.00000		237.715473	-2848.275773
46046	 0.00002	 0.00004	 0.00001	 0.00014	 0.01745	 0.00000	 0.00000	 0.00000	 0.00000		224.684586	-2806.965097
47047	 0.00003	 0.00004	 0.00001	 0.00018	 0.01903	 0.00000	 0.00000	 0.00000	 0.00000		215.141837	-2828.908980
48048	 0.00009	 0.00014	 0.00004	 0.00020	 0.01841	 0.00001	 0.00001	 0.00000	 0.00000		201.104626	-2809.997958
49049	 0.00013	 0.00027	 0.00005	 0.00020	 0.01784	 0.00002	 0.00002	 0.00000	 0.00000		191.800423	-2829.221406
50050	 0.00008	 0.00011	 0.00002	 0.00007	 0.01889	 0.00001	 0.00001	 0.00000	 0.00000		204.485482	-2853.019983
51051	 0.00008	 0.00017	 0.00002	 0.00011	 0.01695	 0.00001	 0.00001	 0.00000	 0.00000		195.933153	-2869.853591
52052	 0.00004	 0.00005	 0.00001	 0.00024	 0.01852	 0.00000	 0.00000	 0.00000	 0.00000		213.550459	-2900.968051
53053	 0.00004	 0.00007	 0.00001	 0.00016	 0.01754	 0.00000	 0.00001	 0.00000	 0.00000		210.814207	-2928.197834
54054	 0.00006	 0.00009	 0.00002	 0.00016	 0.01796	 0.00001	 0.00001	 0.00000	 0.00000		205.617220	-2830.417316
55055	 0.00005	 0.00008	 0.00001	 0.00002	 0.01669	 0.00001	 0.00001	 0.00000	 0.00000		219.123319	-2789.427131
56056	 0.00007	 0.00032	 0.00002	 0.00017	 0.01911	 0.00001	 0.00001	 0.00000	 0.00000		195.960465	-2853.793791
57057	 0.00004	 0.00006	 0.00001	 0.00010	 0.01611	 0.00001	 0.00001	 0.00000	 0.00000		215.357599	-2928.693094
58058	 0.00005	 0.00011	 0.00002	 0.00010	 0.01872	 0.00001	 0.00001	 0.00000	 0.00000		206.815393	-2852.294862
59059	 0.00007	 0.00015	 0.00002	 0.00003	 0.01891	 0.00001	 0.00001	 0.00000	 0.00000		206.268870	-2822.680363
60060	 0.00006	 0.00008	 0.00001	 0.00014	 0.01731	 0.00001	 0.00001	 0.00000	 0.00000		204.093982	-2919.242955
61061	 0.00004	 0.00009	 0.00001	 0.00010	 0.01832	 0.00000	 0.00001	 0.00000	 0.00000		206.896478	-2864.334901
62062	 0.00007	 0.00020	 0.00002	 0.00011	 0.01886	 0.00001	 0.00001	 0.00000	 0.00000		194.041890	-2905.949406
63063	 0.00007	 0.00010	 0.00001	 0.00010	 0.01802	 0.00001	 0.00001	 0.00000	 0.00000		201.447287	-2890.688174
64064	 0.00008	 0.00015	 0.00003	 0.00010	 0.01615	 0.00001	 0.00001	 0.00000	 0.00000		203.723221	-2820.313623
65065	 0.00012	 0.00020	 0.00003	 0.00012	 0.01795	 0.00001	 0.00001	 0.00000	 0.00000		194.081312	-2820.702499
66066	 0.00010	 0.00010	 0.00003	 0.00027	 0.01762	 0.00001	 0.00001	 0.00000	 0.00000		204.299075	-2856.037726
67067	 0.00010	 0.00016	 0.00003	 0.00009	 0.01824	 0.00001	 0.00001	 0.00000	 0.00000		197.882419	-2846.509136
68068	 0.00008	 0.00011	 0.00003	 0.00008	 0.01791	 0.00001	 0.00001	 0.00000	 0.00000		206.066367	-2825.030490
69069	 0.00006	 0.00012	 0.00002	 0.00012	 0.01984	 0.00001	 0.00001	 0.00000	 0.00000		200.684037	-2873.975687
70070	 0.00007	 0.00013	 0.00002	 0.00008	 0.01856	 0.00001	 0.00001	 0.00000	 0.00000		205.694687	-2843.086943
71071	 0.00012	 0.00018	 0.00003	 0.00008	 0.01808	 0.00001	 0.00001	 0.00000	 0.00000		194.440465	-2882.939676
72072	 0.00018	 0.00026	 0.00004	 0.00008	 0.01784	 0.00002	 0.00002	 0.00000	 0.00000		189.197583	-2902.549357
73073	 0.00008	 0.00008	 0.00002	 0.00002	 0.01838	 0.00001	 0.00001	 0.00000	 0.00000		206.636151	-2869.116818
74074	 0.00010	 0.00015	 0.00003	 0.00002	 0.02023	 0.00001	 0.00001	 0.00000	 0.00000		202.057061	-2828.908082
75075	 0.00016	 0.00021	 0.00005	 0.00006	 0.01871	 0.00002	 0.00002	 0.00000	 0.00000		191.214759	-2782.598942
76076	 0.00014	 0.00017	 0.00003	 0.00002	 0.01702	 0.00002	 0.00002	 0.00000	 0.00000		195.473862	-2866.417540
77077	 0.00011	 0.00020	 0.00003	 0.00005	 0.01868	 0.00001	 0.00001	 0.00000	 0.00000		193.054838	-2776.793570
78078	 0.00012	 0.00017	 0.00003	 0.00016	 0.01781	 0.00001	 0.00001	 0.00000	 0.00000		196.179035	-2872.606470
79079	 0.00012	 0.00024	 0.00004	 0.00029	 0.01741	 0.00002	 0.00002	 0.00000	 0.00000		190.018023	-2900.810862
80080	 0.00020	 0.00027	 0.00006	 0.00009	 0.01923	 0.00002	 0.00002	 0.00000	 0.00000		190.310029	-2817.102229
81081	 0.00028	 0.00038	 0.00008	 0.00009	 0.01710	 0.00003	 0.00003	 0.00000	 0.00000		183.404810	-2870.122378
82082	 0.00013	 0.00018	 0.00004	 0.00036	 0.01815	 0.00002	 0.00002	 0.00000	 0.00000		192.927490	-2802.250681
83083	 0.00014	 0.00016	 0.00004	 0.00005	 0.01770	 0.00002	 0.00002	 0.00000	 0.00000		195.254858	-2811.831770
84084	 0.00012	 0.00018	 0.00004	 0.00008	 0.01706	 0.00002	 0.00002	 0.00000	 0.00000		197.564463	-2786.391744
85085	 0.00011	 0.00019	 0.00004	 0.00007	 0.01860	 0.00002	 0.00002	 0.00000	 0.00000		204.493655	-2854.839662
86086	 0.00010	 0.00023	 0.00003	 0.00010	 0.01913	 0.00001	 0.00002	 0.00000	 0.00000		195.142196	-2795.709668
87087	 0.00009	 0.00014	 0.00003	 0.00011	 0.01914	 0.00001	 0.00001	 0.00000	 0.00000		196.871790	-2862.710391
88088	 0.00010	 0.00013	 0.00002	 0.00003	 0.01810	 0.00001	 0.00001	 0.00000	 0.00000		202.841092	-2865.113097
89089	 0.00020	 0.00028	 0.00006	 0.00035	 0.01758	 0.00002	 0.00003	 0.00000	 0.00000		187.232262	-2796.466296
90090	 0.00016	 0.00024	 0.00005	 0.00019	 0.01861	 0.00002	 0.00002	 0.00000	 0.00000		189.712930	-2868.780390
91091	 0.00006	 0.00017	 0.00002	 0.00014	 0.01900	 0.00001	 0.00001	 0.00000	 0.00000		197.746721	-2835.791454
92092	 0.00009	 0.00017	 0.00003	 0.00002	 0.01839	 0.00001	 0.00001	 0.00000	 0.00000		201.199863	-2853.191395
93093	 0.00009	 0.00028	 0.00003	 0.00001	 0.02029	 0.00001	 0.00001	 0.00000	 0.00000		199.998644	-2826.454130
94094	 0.00013	 0.00022	 0.00003	 0.00009	 0.01907	 0.00002	 0.00002	 0.00000	 0.00000		191.813009	-2842.531576
95095	 0.00010	 0.00032	 0.00003	 0.00009	 0.01751	 0.00002	 0.00002	 0.00000	 0.00000		192.111230	-2869.406620
96096	 0.00008	 0.00015	 0.00003	 0.00008	 0.01792	 0.00001	 0.00001	 0.00000	 0.00000		198.784065	-2826.597648
97097	 0.00009	 0.00022	 0.00003	 0.00004	 0.01961	 0.00001	 0.00001	 0.00000	 0.00000		197.181471	-2771.737406
98098	 0.00015	 0.00026	 0.00004	 0.00007	 0.01754	 0.00002	 0.00002	 0.00000	 0.00000		196.177735	-2846.138215
99099	 0.00016	 0.00019	 0.00004	 0.00022	 0.01725	 0.00002	 0.00002	 0.00000	 0.00000		193.053528	-2856.005980
100100	 0.00009	 0.00013	 0.00003	 0.00020	 0.01735	 0.00001	 0.00001	 0.00000	 0.00000		202.161406	-2844.760024
101101	 0.00012	 0.00021	 0.00004	 0.00018	 0.01659	 0.00002	 0.00002	 0.00000	 0.00000		196.662351	-2853.722274
102102	 0.00011	 0.00016	 0.00003	 0.00022	 0.01801	 0.00001	 0.00001	 0.00000	 0.00000		197.593789	-2866.958137
103103	 0.00016	 0.00024	 0.00005	 0.00019	 0.01767	 0.00002	 0.00002	 0.00000	 0.00000		195.567531	-2841.285870
104104	 0.00017	 0.00035	 0.00005	 0.00022	 0.01633	 0.00002	 0.00002	 0.00000	 0.00000		188.360379	-2867.211068
105105	 0.00009	 0.00014	 0.00003	 0.00009	 0.01629	 0.00001	 0.00001	 0.00000	 0.00000		205.504600	-2850.217859
106106	 0.00006	 0.00010	 0.00002	 0.00020	 0.01807	 0.00001	 0.00001	 0.00000	 0.00000		203.005830	-2939.585928
107107	 0.00010	 0.00015	 0.00003	 0.00011	 0.01982	 0.00001	 0.00001	 0.00000	 0.00000		200.102264	-2875.656361
108108	 0.00013	 0.00017	 0.00004	 0.00017	 0.01848	 0.00002	 0.00002	 0.00000	 0.00000		199.032501	-2764.529467
109109	 0.00011	 0.00014	 0.00003	 0.00008	 0.01828	 0.00001	 0.00001	 0.00000	 0.00000		199.882964	-2852.516116
110110	 0.00018	 0.00028	 0.00006	 0.00033	 0.01794	 0.00002	 0.00002	 0.00000	 0.00000		188.746533	-2882.161448
111111	 0.00017	 0.00019	 0.00005	 0.00019	 0.01656	 0.00002	 0.00002	 0.00000	 0.00000		193.647322	-2850.548145
112112	 0.00019	 0.00043	 0.00006	 0.00025	 0.01793	 0.00002	 0.00002	 0.00000	 0.00000		181.519329	-2945.309978
113113	 0.00017	 0.00025	 0.00006	 0.00022	 0.01653	 0.00002	 0.00002	 0.00000	 0.00000		191.190102	-2844.192136
114114	 0.00012	 0.00017	 0.00004	 0.00030	 0.01964	 0.00001	 0.00002	 0.00000	 0.00000		195.604764	-2847.728650
115115	 0.00009	 0.00018	 0.00003	 0.00019	 0.01822	 0.00001	 0.00001	 0.00000	 0.00000		196.028135	-2854.112136
116116	 0.00009	 0.00011	 0.00003	 0.00018	 0.02075	 0.00001	 0.00001	 0.00000	 0.00000		202.163094	-2790.921620
117117	 0.00020	 0.00036	 0.00005	 0.00038	 0.01830	 0.00002	 0.00002	 0.00000	 0.00000		182.431796	-2844.221455
118118	 0.00008	 0.00011	 0.00003	 0.00015	 0.01742	 0.00001	 0.00001	 0.00000	 0.00000		205.354872	-2794.256709
119119	 0.00012	 0.00021	 0.00004	 0.00013	 0.01868	 0.00001	 0.00002	 0.00000	 0.00000		198.470789	-2834.872517
120120	 0.00012	 0.00020	 0.00003	 0.00017	 0.01656	 0.00001	 0.00002	 0.00000	 0.00000		197.052853	-2870.838027
121121	 0.00009	 0.00012	 0.00003	 0.00007	 0.01802	 0.00001	 0.00001	 0.00000	 0.00000		204.189680	-2793.881563
122122	 0.00006	 0.00010	 0.00002	 0.00014	 0.01696	 0.00001	 0.00001	 0.00000	 0.00000		208.588197	-2855.396143
123123	 0.00009	 0.00011	 0.00002	 0.00027	 0.01819	 0.00001	 0.00001	 0.00000	 0.00000		196.873355	-2814.670222
124124	 0.00014	 0.00018	 0.00004	 0.00007	 0.01763	 0.00001	 0.00001	 0.00000	 0.00000		194.294374	-2824.281381
125125	 0.00006	 0.00008	 0.00002	 0.00013	 0.01622	 0.00001	 0.00001	 0.00000	 0.00000		205.120192	-2905.734304
126126	 0.00005	 0.00008	 0.00002	 0.00007	 0.01747	 0.00001	 0.00001	 0.00000	 0.00000		211.096056	-2847.776482
127127	 0.00006	 0.00009	 0.00002	 0.00008	 0.01715	 0.00001	 0.00001	 0.00000	 0.00000		208.613452	-2782.563223
128128	 0.00015	 0.00026	 0.00004	 0.00012	 0.01773	 0.00002	 0.00002	 0.00000	 0.00000		191.670175	-2850.304729
129129	 0.00012	 0.00022	 0.00005	 0.00016	 0.01738	 0.00002	 0.00002	 0.00000	 0.00000		195.012295	-2869.796570
130130	 0.00009	 0.00011	 0.00002	 0.00017	 0.01686	 0.00001	 0.00001	 0.00000	 0.00000		199.225667	-2834.546792
131131	 0.00008	 0.00012	 0.00003	 0.00012	 0.01744	 0.00001	 0.00001	 0.00000	 0.00000		202.629545	-2858.482332
132132	 0.00010	 0.00016	 0.00003	 0.00007	 0.01775	 0.00001	 0.00001	 0.00000	 0.00000		201.868964	-2836.802183
133133	 0.00018	 0.00018	 0.00005	 0.00005	 0.01925	 0.00002	 0.00002	 0.00000	 0.00000		193.171131	-2765.100805
134134	 0.00007	 0.00009	 0.00002	 0.00013	 0.01644	 0.00001	 0.00001	 0.00000	 0.00000		206.512808	-2931.619857
135135	 0.00010	 0.00027	 0.00003	 0.00010	 0.01774	 0.00001	 0.00002	 0.00000	 0.00000		195.216760	-2799.578073
136136	 0.00014	 0.00018	 0.00004	 0.00014	 0.01781	 0.00001	 0.00002	 0.00000	 0.00000		192.349336	-2868.978748
137137	 0.00011	 0.00023	 0.00003	 0.00010	 0.01945	 0.00001	 0.00001	 0.00000	 0.00000		187.891960	-2913.865261
138138	 0.00006	 0.00009	 0.00002	 0.00003	 0.01920	 0.00001	 0.00001	 0.00000	 0.00000		208.022497	-2837.034296
139139	 0.00007	 0.00008	 0.00002	 0.00008	 0.01838	 0.00001	 0.00001	 0.00000	 0.00000		203.670843	-2861.047279
140140	 0.00006	 0.00011	 0.00001	 0.00005	 0.01826	 0.00001	 0.00001	 0.00000	 0.00000		204.195395	-2852.617053
141141	 0.00014	 0.00032	 0.00004	 0.00010	 0.01806	 0.00002	 0.00002	 0.00000	 0.00000		188.050739	-2868.955804
142142	 0.00012	 0.00025	 0.00005	 0.00015	 0.01691	 0.00002	 0.00002	 0.00000	 0.00000		195.530924	-2861.185877
143143	 0.00021	 0.00031	 0.00005	 0.00006	 0.01815	 0.00003	 0.00003	 0.00000	 0.00000		186.302694	-2864.306471
144144	 0.00017	 0.00024	 0.00006	 0.00016	 0.01890	 0.00002	 0.00002	 0.00000	 0.00000		190.823027	-2862.849108
145145	 0.00015	 0.00017	 0.00003	 0.00008	 0.01646	 0.00001	 0.00001	 0.00000	 0.00000		192.954230	-2962.119972
146146	 0.00015	 0.00016	 0.00005	 0.00003	 0.01857	 0.00002	 0.00002	 0.00000	 0.00000		196.833386	-2822.145611
147147	 0.00006	 0.00021	 0.00001	 0.00005	 0.01846	 0.00001	 0.00001	 0.00000	 0.00000		189.914496	-2933.527196
148148	 0.00006	 0.00008	 0.00002	 0.00011	 0.01612	 0.00001	 0.00001	 0.00000	 0.00000		208.007881	-2900.544461
149149	 0.00005	 0.00006	 0.00001	 0.00003	 0.01962	 0.00000	 0.00000	 0.00000	 0.00000		211.701012	-2865.527304
150150	 0.00002	 0.00004	 0.00001	 0.00003	 0.01852	 0.00000	 0.00000	 0.00000	 0.00000		213.290922	-2891.040151
151151	 0.00001	 0.00002	 0.00000	 0.00000	 0.01789	 0.00000	 0.00000	 0.00000	 0.00000		241.159688	-2878.603588
152152	 0.00001	 0.00001	 0.00000	 0.00001	 0.01799	 0.00000	 0.00000	 0.00000	 0.00000		245.653586	-2837.454924
153153	 0.00000	 0.00001	 0.00000	 0.00006	 0.01879	 0.00000	 0.00000	 0.00000	 0.00000		234.564379	-2839.853763
154154	 0.00000	 0.00001	 0.00000	 0.00000	 0.01723	 0.00000	 0.00000	 0.00000	 0.00000		254.324996	-2850.363546
155155	 0.00001	 0.00001	 0.00000	 0.00020	 0.01755	 0.00000	 0.00000	 0.00000	 0.00000		236.589120	-2896.340568
156156	 0.00001	 0.00001	 0.00000	 0.00004	 0.01729	 0.00000	 0.00000	 0.00000	 0.00000		246.271790	-2858.535324
157157	 0.00001	 0.00002	 0.00000	 0.00006	 0.01890	 0.00000	 0.00000	 0.00000	 0.00000		234.794579	-2809.854489
158158	 0.00001	 0.00002	 0.00000	 0.00011	 0.01779	 0.00000	 0.00000	 0.00000	 0.00000		229.274708	-2802.715631
159159	 0.00003	 0.00003	 0.00001	 0.00005	 0.01893	 0.00000	 0.00000	 0.00000	 0.00000		220.354405	-2809.620440
160160	 0.00003	 0.00004	 0.00001	 0.00004	 0.01900	 0.00000	 0.00000	 0.00000	 0.00000		215.922223	-2853.332307
161161	 0.00003	 0.00005	 0.00001	 0.00014	 0.01883	 0.00000	 0.00000	 0.00000	 0.00000		213.396047	-2818.494655
162162	 0.00005	 0.00007	 0.00002	 0.00024	 0.01699	 0.00001	 0.00001	 0.00000	 0.00000		209.953303	-2802.484742
163163	 0.00008	 0.00015	 0.00004	 0.00015	 0.01903	 0.00001	 0.00001	 0.00000	 0.00000		202.226483	-2819.969206
164164	 0.00015	 0.00019	 0.00004	 0.00018	 0.01806	 0.00001	 0.00002	 0.00000	 0.00000		195.589475	-2796.218032
165165	 0.00016	 0.00021	 0.00004	 0.00009	 0.01828	 0.00002	 0.00002	 0.00000	 0.00000		192.996836	-2837.654840
166166	 0.00017	 0.00025	 0.00006	 0.00018	 0.01780	 0.00002	 0.00002	 0.00000	 0.00000		191.910123	-2799.151131
167167	 0.00013	 0.00021	 0.00005	 0.00025	 0.01771	 0.00002	 0.00002	 0.00000	 0.00000		193.850246	-2847.415976
168168	 0.00015	 0.00018	 0.00004	 0.00013	 0.01834	 0.00002	 0.00002	 0.00000	 0.00000		197.689510	-2819.515280
169169	 0.00017	 0.00022	 0.00005	 0.00014	 0.01817	 0.00002	 0.00002	 0.00000	 0.00000		188.949797	-2823.382348
170170	 0.00005	 0.00010	 0.00002	 0.00016	 0.01724	 0.00001	 0.00001	 0.00000	 0.00000		207.121495	-2913.087238
171171	 0.00003	 0.00004	 0.00001	 0.00006	 0.01718	 0.00000	 0.00000	 0.00000	 0.00000		217.871190	-2854.961651
172172	 0.00004	 0.00009	 0.00001	 0.00011	 0.01899	 0.00001	 0.00001	 0.00000	 0.00000		203.532773	-2869.003060
173173	 0.00006	 0.00017	 0.00002	 0.00007	 0.01863	 0.00001	 0.00001	 0.00000	 0.00000		198.814805	-2867.537491
174174	 0.00002	 0.00004	 0.00001	 0.00013	 0.01806	 0.00000	 0.00000	 0.00000	 0.00000		219.795836	-2820.606166
175175	 0.00002	 0.00003	 0.00001	 0.00034	 0.01809	 0.00000	 0.00000	 0.00000	 0.00000		222.951621	-2909.592477
176176	 0.00002	 0.00003	 0.00001	 0.00006	 0.01832	 0.00000	 0.00000	 0.00000	 0.00000		226.030486	-2797.628076
177177	 0.00003	 0.00005	 0.00001	 0.00002	 0.01874	 0.00000	 0.00000	 0.00000	 0.00000		217.431518	-2795.712216
178178	 0.00003	 0.00004	 0.00001	 0.00004	 0.01854	 0.00000	 0.00000	 0.00000	 0.00000		214.186686	-2828.148008
179179	 0.00004	 0.00007	 0.00001	 0.00003	 0.01841	 0.00000	 0.00000	 0.00000	 0.00000		208.047219	-2877.354410
180180	 0.00002	 0.00004	 0.00001	 0.00010	 0.01813	 0.00000	 0.00000	 0.00000	 0.00000		213.501294	-2858.614494
181181	 0.00003	 0.00005	 0.00001	 0.00012	 0.01833	 0.00000	 0.00000	 0.00000	 0.00000		212.326133	-2905.226080
182182	 0.00002	 0.00003	 0.00001	 0.00003	 0.02024	 0.00000	 0.00000	 0.00000	 0.00000		229.459862	-2812.493519
183183	 0.00002	 0.00003	 0.00001	 0.00007	 0.01786	 0.00000	 0.00000	 0.00000	 0.00000		212.784907	-2822.457658
184184	 0.00003	 0.00004	 0.00001	 0.00007	 0.01842	 0.00000	 0.00000	 0.00000	 0.00000		220.183264	-2857.975757
185185	 0.00002	 0.00003	 0.00001	 0.00009	 0.01893	 0.00000	 0.00000	 0.00000	 0.00000		220.698128	-2879.490319
186186	 0.00002	 0.00006	 0.00001	 0.00003	 0.01856	 0.00000	 0.00000	 0.00000	 0.00000		212.425518	-2912.874427
187187	 0.00001	 0.00002	 0.00000	 0.00006	 0.01789	 0.00000	 0.00000	 0.00000	 0.00000		229.043977	-2873.176527
188188	 0.00001	 0.00002	 0.00000	 0.00011	 0.01921	 0.00000	 0.00000	 0.00000	 0.00000		231.688471	-2778.403235
189189	 0.00002	 0.00003	 0.00000	 0.00007	 0.01768	 0.00000	 0.00000	 0.00000	 0.00000		212.897745	-2872.570918
190190	 0.00001	 0.00002	 0.00000	 0.00005	 0.01912	 0.00000	 0.00000	 0.00000	 0.00000		235.658311	-2876.246129
191191	 0.00001	 0.00002	 0.00000	 0.00025	 0.01768	 0.00000	 0.00000	 0.00000	 0.00000		228.759721	-2910.729543
192192	 0.00002	 0.00003	 0.00001	 0.00014	 0.01818	 0.00000	 0.00000	 0.00000	 0.00000		227.146640	-2810.663426
193193	 0.00001	 0.00002	 0.00000	 0.00009	 0.01818	 0.00000	 0.00000	 0.00000	 0.00000		232.999771	-2885.276681
194194	 0.00001	 0.00002	 0.00000	 0.00010	 0.01838	 0.00000	 0.00000	 0.00000	 0.00000		230.134020	-2834.649216
195195	 0.00001	 0.00003	 0.00000	 0.00015	 0.01844	 0.00000	 0.00000	 0.00000	 0.00000		225.887089	-2913.894122
196196	 0.00001	 0.00003	 0.00000	 0.00002	 0.01770	 0.00000	 0.00000	 0.00000	 0.00000		224.608783	-2873.288608
197197	 0.00002	 0.00005	 0.00001	 0.00003	 0.01851	 0.00000	 0.00000	 0.00000	 0.00000		215.099257	-2873.922262
198198	 0.00001	 0.00002	 0.00000	 0.00008	 0.01769	 0.00000	 0.00000	 0.00000	 0.00000		222.397991	-2956.916147
199199	 0.00001	 0.00002	 0.00000	 0.00017	 0.01746	 0.00000	 0.00000	 0.00000	 0.00000		227.536030	-2812.419941
