Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00009	 0.00005	 0.00001	 0.00008	 0.00438	 0.00000	 0.00001	 0.00000		232.157638	-957.249348
1001	 0.00007	 0.00004	 0.00001	 0.00005	 0.00536	 0.00000	 0.00001	 0.00000		240.658284	-910.908081
2002	 0.00015	 0.00006	 0.00002	 0.00028	 0.00553	 0.00001	 0.00001	 0.00000		214.467839	-913.263903
3003	 0.00004	 0.00004	 0.00001	 0.00011	 0.00504	 0.00000	 0.00001	 0.00000		228.614043	-934.406625
4004	 0.00004	 0.00004	 0.00001	 0.00005	 0.00447	 0.00000	 0.00001	 0.00000		240.702470	-918.639904
5005	 0.00013	 0.00008	 0.00002	 0.00016	 0.00461	 0.00001	 0.00001	 0.00000		214.044661	-925.768415
6006	 0.00011	 0.00004	 0.00002	 0.00019	 0.00484	 0.00001	 0.00001	 0.00000		223.952103	-930.685840
7007	 0.00007	 0.00002	 0.00001	 0.00010	 0.00513	 0.00000	 0.00001	 0.00000		236.257818	-920.385245
8008	 0.00006	 0.00003	 0.00002	 0.00041	 0.00569	 0.00000	 0.00001	 0.00000		226.921387	-884.993601
9009	 0.00014	 0.00007	 0.00003	 0.00016	 0.00564	 0.00001	 0.00001	 0.00000		217.731731	-861.810672
10010	 0.00006	 0.00002	 0.00001	 0.00003	 0.00544	 0.00000	 0.00000	 0.00000		248.967976	-903.685252
11011	 0.00021	 0.00003	 0.00001	 0.00017	 0.00589	 0.00000	 0.00001	 0.00000		217.717672	-927.299253
12012	 0.00014	 0.00007	 0.00002	 0.00021	 0.00559	 0.00001	 0.00001	 0.00000		214.681942	-893.609229
13013	 0.00007	 0.00002	 0.00001	 0.00012	 0.00531	 0.00000	 0.00001	 0.00000		233.730802	-894.374111
14014	 0.00012	 0.00003	 0.00002	 0.00015	 0.00447	 0.00000	 0.00001	 0.00000		228.223911	-944.671868
15015	 0.00018	 0.00005	 0.00002	 0.00033	 0.00526	 0.00001	 0.00001	 0.00000		220.102819	-904.759702
16016	 0.00003	 0.00002	 0.00000	 0.00004	 0.00470	 0.00000	 0.00000	 0.00000		244.239539	-967.438141
17017	 0.00010	 0.00008	 0.00001	 0.00005	 0.00563	 0.00000	 0.00000	 0.00000		211.809877	-914.817753
18018	 0.00006	 0.00006	 0.00001	 0.00003	 0.00576	 0.00000	 0.00001	 0.00000		225.477101	-958.567398
19019	 0.00021	 0.00009	 0.00002	 0.00012	 0.00563	 0.00001	 0.00001	 0.00000		216.305802	-893.215880
20020	 0.00013	 0.00023	 0.00003	 0.00006	 0.00486	 0.00001	 0.00002	 0.00000		215.623807	-907.877665
21021	 0.00013	 0.00011	 0.00002	 0.00006	 0.00541	 0.00001	 0.00001	 0.00000		205.987731	-930.652057
22022	 0.00013	 0.00011	 0.00002	 0.00020	 0.00550	 0.00001	 0.00001	 0.00000		211.954502	-906.146404
23023	 0.00012	 0.00005	 0.00002	 0.00023	 0.00539	 0.00001	 0.00001	 0.00000		216.446255	-890.410686
24024	 0.00010	 0.00005	 0.00002	 0.00017	 0.00515	 0.00001	 0.00001	 0.00000		216.736363	-907.715445
25025	 0.00003	 0.00002	 0.00001	 0.00017	 0.00552	 0.00000	 0.00001	 0.00000		237.212389	-868.921339
26026	 0.00005	 0.00004	 0.00001	 0.00008	 0.00541	 0.00000	 0.00000	 0.00000		222.176817	-917.023792
27027	 0.00003	 0.00003	 0.00001	 0.00019	 0.00492	 0.00000	 0.00000	 0.00000		228.213458	-903.069247
28028	 0.00028	 0.00012	 0.00004	 0.00010	 0.00554	 0.00001	 0.00002	 0.00000		213.363839	-917.608831
29029	 0.00007	 0.00003	 0.00001	 0.00014	 0.00509	 0.00000	 0.00001	 0.00000		234.242016	-881.535407
30030	 0.00014	 0.00016	 0.00003	 0.00002	 0.00433	 0.00001	 0.00001	 0.00000		222.790457	-900.112110
31031	 0.00014	 0.00009	 0.00003	 0.00011	 0.00447	 0.00001	 0.00002	 0.00000		222.211668	-897.445105
32032	 0.00020	 0.00013	 0.00003	 0.00011	 0.00558	 0.00001	 0.00001	 0.00000		211.976164	-917.108281
33033	 0.00013	 0.00006	 0.00005	 0.00029	 0.00544	 0.00001	 0.00002	 0.00000		219.386237	-901.719068
34034	 0.00027	 0.00010	 0.00004	 0.00008	 0.00452	 0.00001	 0.00002	 0.00000		217.062291	-910.644926
35035	 0.00027	 0.00014	 0.00003	 0.00015	 0.00573	 0.00002	 0.00002	 0.00000		201.319052	-971.867873
36036	 0.00007	 0.00003	 0.00001	 0.00010	 0.00564	 0.00000	 0.00001	 0.00000		232.986451	-883.594356
37037	 0.00005	 0.00006	 0.00002	 0.00008	 0.00490	 0.00001	 0.00001	 0.00000		232.329049	-929.577360
38038	 0.00019	 0.00004	 0.00002	 0.00008	 0.00546	 0.00001	 0.00001	 0.00000		221.326754	-888.332292
39039	 0.00038	 0.00011	 0.00005	 0.00008	 0.00411	 0.00002	 0.00002	 0.00000		219.715942	-942.976702
40040	 0.00015	 0.00011	 0.00002	 0.00031	 0.00670	 0.00001	 0.00001	 0.00000		206.635872	-905.469893
41041	 0.00006	 0.00005	 0.00001	 0.00003	 0.00517	 0.00000	 0.00000	 0.00000		223.110301	-930.012468
42042	 0.00010	 0.00006	 0.00001	 0.00010	 0.00537	 0.00000	 0.00001	 0.00000		221.520721	-919.314559
43043	 0.00004	 0.00004	 0.00001	 0.00017	 0.00573	 0.00000	 0.00001	 0.00000		229.596933	-914.209361
44044	 0.00005	 0.00007	 0.00001	 0.00017	 0.00538	 0.00000	 0.00001	 0.00000		220.921917	-919.754574
45045	 0.00003	 0.00006	 0.00001	 0.00027	 0.00589	 0.00000	 0.00001	 0.00000		217.945063	-934.589658
46046	 0.00012	 0.00003	 0.00001	 0.00004	 0.00476	 0.00000	 0.00000	 0.00000		233.379813	-894.254037
47047	 0.00021	 0.00015	 0.00004	 0.00025	 0.00549	 0.00001	 0.00002	 0.00000		203.622622	-910.721371
48048	 0.00015	 0.00008	 0.00003	 0.00002	 0.00512	 0.00001	 0.00001	 0.00000		218.257282	-925.515056
49049	 0.00024	 0.00010	 0.00003	 0.00013	 0.00395	 0.00001	 0.00001	 0.00000		208.818894	-958.220069
50050	 0.00009	 0.00005	 0.00001	 0.00002	 0.00506	 0.00000	 0.00000	 0.00000		232.593934	-901.421592
51051	 0.00005	 0.00018	 0.00001	 0.00007	 0.00533	 0.00000	 0.00000	 0.00000		210.180986	-936.095272
52052	 0.00010	 0.00006	 0.00001	 0.00007	 0.00480	 0.00001	 0.00001	 0.00000		222.669370	-899.482612
53053	 0.00019	 0.00004	 0.00001	 0.00006	 0.00496	 0.00000	 0.00001	 0.00000		224.650719	-918.229271
54054	 0.00004	 0.00004	 0.00001	 0.00004	 0.00410	 0.00000	 0.00000	 0.00000		240.575703	-927.089887
55055	 0.00018	 0.00009	 0.00002	 0.00004	 0.00402	 0.00001	 0.00001	 0.00000		216.310766	-929.576587
56056	 0.00003	 0.00001	 0.00000	 0.00006	 0.00524	 0.00000	 0.00000	 0.00000		249.459543	-866.631118
57057	 0.00002	 0.00000	 0.00001	 0.00017	 0.00565	 0.00000	 0.00001	 0.00000		240.458121	-911.725455
58058	 0.00003	 0.00000	 0.00000	 0.00010	 0.00513	 0.00000	 0.00000	 0.00000		252.905752	-951.606968
59059	 0.00000	 0.00000	 0.00001	 0.00017	 0.00601	 0.00000	 0.00001	 0.00000		256.122822	-917.921448
60060	 0.00002	 0.00001	 0.00001	 0.00019	 0.00473	 0.00000	 0.00001	 0.00000		232.004174	-914.965853
61061	 0.00013	 0.00001	 0.00002	 0.00018	 0.00511	 0.00000	 0.00001	 0.00000		222.851570	-937.049057
62062	 0.00005	 0.00002	 0.00003	 0.00016	 0.00635	 0.00000	 0.00001	 0.00000		224.089895	-866.082534
63063	 0.00001	 0.00000	 0.00001	 0.00011	 0.00521	 0.00000	 0.00001	 0.00000		252.525792	-871.748790
64064	 0.00006	 0.00000	 0.00003	 0.00025	 0.00473	 0.00000	 0.00002	 0.00000		233.994266	-940.300273
65065	 0.00009	 0.00005	 0.00005	 0.00031	 0.00429	 0.00000	 0.00002	 0.00000		219.967342	-921.109524
66066	 0.00007	 0.00002	 0.00005	 0.00059	 0.00429	 0.00000	 0.00002	 0.00000		226.976646	-895.633463
67067	 0.00014	 0.00003	 0.00003	 0.00037	 0.00606	 0.00000	 0.00002	 0.00000		217.054235	-906.582655
68068	 0.00003	 0.00002	 0.00002	 0.00039	 0.00500	 0.00000	 0.00001	 0.00000		224.448148	-910.845017
69069	 0.00004	 0.00001	 0.00002	 0.00033	 0.00564	 0.00000	 0.00001	 0.00000		223.037242	-914.677391
70070	 0.00006	 0.00005	 0.00003	 0.00025	 0.00484	 0.00001	 0.00001	 0.00000		224.433274	-889.335752
71071	 0.00003	 0.00002	 0.00001	 0.00027	 0.00479	 0.00000	 0.00001	 0.00000		229.159341	-932.490173
72072	 0.00015	 0.00007	 0.00004	 0.00016	 0.00531	 0.00001	 0.00002	 0.00000		218.598781	-915.271648
73073	 0.00007	 0.00004	 0.00002	 0.00019	 0.00541	 0.00000	 0.00001	 0.00000		226.200406	-930.630540
74074	 0.00013	 0.00013	 0.00002	 0.00026	 0.00463	 0.00001	 0.00001	 0.00000		207.299856	-911.501579
75075	 0.00029	 0.00012	 0.00004	 0.00027	 0.00466	 0.00001	 0.00001	 0.00000		202.193045	-946.436427
76076	 0.00018	 0.00012	 0.00004	 0.00012	 0.00484	 0.00001	 0.00002	 0.00000		213.654887	-873.728124
77077	 0.00012	 0.00007	 0.00002	 0.00004	 0.00542	 0.00001	 0.00001	 0.00000		228.875321	-878.855000
78078	 0.00012	 0.00007	 0.00002	 0.00009	 0.00432	 0.00001	 0.00001	 0.00000		221.466697	-949.479351
79079	 0.00020	 0.00011	 0.00003	 0.00016	 0.00558	 0.00001	 0.00001	 0.00000		208.995295	-908.552140
80080	 0.00030	 0.00014	 0.00005	 0.00023	 0.00506	 0.00002	 0.00002	 0.00000		206.918575	-948.768147
81081	 0.00016	 0.00007	 0.00005	 0.00016	 0.00521	 0.00001	 0.00002	 0.00000		224.018776	-896.502213
82082	 0.00012	 0.00008	 0.00003	 0.00017	 0.00466	 0.00001	 0.00001	 0.00000		218.822903	-934.136318
83083	 0.00012	 0.00003	 0.00003	 0.00015	 0.00495	 0.00000	 0.00001	 0.00000		228.665455	-910.054930
84084	 0.00010	 0.00003	 0.00002	 0.00021	 0.00471	 0.00001	 0.00001	 0.00000		231.646169	-890.891728
85085	 0.00004	 0.00004	 0.00004	 0.00019	 0.00559	 0.00000	 0.00002	 0.00000		235.240601	-916.803653
86086	 0.00002	 0.00002	 0.00002	 0.00021	 0.00505	 0.00000	 0.00001	 0.00000		233.083237	-906.570988
87087	 0.00009	 0.00005	 0.00003	 0.00020	 0.00538	 0.00001	 0.00002	 0.00000		227.762358	-882.113121
88088	 0.00025	 0.00009	 0.00003	 0.00015	 0.00531	 0.00001	 0.00001	 0.00000		214.833044	-881.181209
89089	 0.00025	 0.00008	 0.00003	 0.00021	 0.00535	 0.00001	 0.00001	 0.00000		209.454643	-885.234741
90090	 0.00024	 0.00017	 0.00003	 0.00005	 0.00459	 0.00002	 0.00002	 0.00000		209.106709	-960.572091
91091	 0.00022	 0.00005	 0.00001	 0.00001	 0.00544	 0.00001	 0.00001	 0.00000		231.514347	-911.414706
92092	 0.00012	 0.00003	 0.00000	 0.00000	 0.00527	 0.00000	 0.00000	 0.00000		232.747779	-909.189844
93093	 0.00012	 0.00005	 0.00001	 0.00006	 0.00513	 0.00001	 0.00001	 0.00000		226.881046	-904.618631
94094	 0.00018	 0.00002	 0.00001	 0.00004	 0.00439	 0.00000	 0.00000	 0.00000		237.098910	-934.974156
95095	 0.00009	 0.00003	 0.00004	 0.00026	 0.00523	 0.00000	 0.00002	 0.00000		223.266102	-896.579018
96096	 0.00008	 0.00002	 0.00002	 0.00016	 0.00574	 0.00000	 0.00001	 0.00000		233.387296	-906.309322
97097	 0.00015	 0.00005	 0.00003	 0.00018	 0.00546	 0.00001	 0.00002	 0.00000		224.734442	-876.361292
