Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00001	 0.00001	 0.00000	 0.00015	 0.01713	 0.00000	 0.00000	 0.00000		223.099022	-2877.700778
1001	 0.00001	 0.00002	 0.00000	 0.00004	 0.01743	 0.00000	 0.00000	 0.00000		223.309918	-2793.541167
2002	 0.00001	 0.00002	 0.00000	 0.00004	 0.01607	 0.00000	 0.00000	 0.00000		230.464988	-2940.160062
3003	 0.00000	 0.00002	 0.00000	 0.00004	 0.01658	 0.00000	 0.00000	 0.00000		229.090627	-2834.507332
4004	 0.00000	 0.00001	 0.00000	 0.00008	 0.01858	 0.00000	 0.00000	 0.00000		234.651704	-2818.399922
5005	 0.00000	 0.00000	 0.00000	 0.00005	 0.01812	 0.00000	 0.00000	 0.00000		253.026990	-2815.609923
6006	 0.00000	 0.00000	 0.00000	 0.00011	 0.01841	 0.00000	 0.00000	 0.00000		231.008616	-2781.099867
7007	 0.00001	 0.00002	 0.00000	 0.00005	 0.01759	 0.00000	 0.00000	 0.00000		228.393691	-2697.502472
8008	 0.00001	 0.00001	 0.00000	 0.00008	 0.01796	 0.00000	 0.00000	 0.00000		227.712295	-2770.736686
9009	 0.00000	 0.00002	 0.00000	 0.00002	 0.02104	 0.00000	 0.00000	 0.00000		231.237587	-2843.273354
10010	 0.00001	 0.00002	 0.00000	 0.00007	 0.01780	 0.00000	 0.00000	 0.00000		224.783276	-2841.528917
11011	 0.00000	 0.00001	 0.00000	 0.00001	 0.01784	 0.00000	 0.00000	 0.00000		242.092252	-2786.886214
12012	 0.00000	 0.00001	 0.00000	 0.00007	 0.01939	 0.00000	 0.00000	 0.00000		227.749482	-2914.200045
13013	 0.00001	 0.00001	 0.00000	 0.00001	 0.01871	 0.00000	 0.00000	 0.00000		237.896154	-2722.039446
14014	 0.00001	 0.00002	 0.00000	 0.00004	 0.01947	 0.00000	 0.00000	 0.00000		222.573251	-2818.776011
15015	 0.00001	 0.00001	 0.00000	 0.00020	 0.01824	 0.00000	 0.00000	 0.00000		227.751737	-2760.430615
16016	 0.00001	 0.00001	 0.00000	 0.00008	 0.01792	 0.00000	 0.00000	 0.00000		227.808519	-2845.295655
17017	 0.00001	 0.00002	 0.00000	 0.00005	 0.01969	 0.00000	 0.00000	 0.00000		225.588844	-2769.994468
18018	 0.00001	 0.00001	 0.00000	 0.00005	 0.01733	 0.00000	 0.00000	 0.00000		225.878024	-2848.570381
19019	 0.00000	 0.00001	 0.00000	 0.00003	 0.01906	 0.00000	 0.00000	 0.00000		232.675027	-2754.414346
20020	 0.00000	 0.00002	 0.00000	 0.00001	 0.01871	 0.00000	 0.00000	 0.00000		237.257732	-2831.236259
21021	 0.00001	 0.00005	 0.00000	 0.00005	 0.01959	 0.00000	 0.00000	 0.00000		221.743505	-2813.907659
22022	 0.00001	 0.00002	 0.00000	 0.00005	 0.01759	 0.00000	 0.00000	 0.00000		228.997965	-2820.165006
23023	 0.00002	 0.00002	 0.00000	 0.00006	 0.01828	 0.00000	 0.00000	 0.00000		223.328685	-2803.435113
24024	 0.00004	 0.00012	 0.00001	 0.00018	 0.01718	 0.00000	 0.00000	 0.00000		202.061196	-2864.711921
25025	 0.00011	 0.00018	 0.00002	 0.00027	 0.01670	 0.00001	 0.00001	 0.00000		196.717810	-2845.805983
26026	 0.00004	 0.00004	 0.00001	 0.00012	 0.01727	 0.00000	 0.00000	 0.00000		210.059746	-2806.305022
27027	 0.00002	 0.00004	 0.00001	 0.00028	 0.01761	 0.00000	 0.00000	 0.00000		209.927760	-2811.275332
28028	 0.00004	 0.00006	 0.00001	 0.00010	 0.01589	 0.00000	 0.00001	 0.00000		213.969169	-2831.775507
29029	 0.00007	 0.00008	 0.00001	 0.00023	 0.01822	 0.00000	 0.00001	 0.00000		198.069101	-2840.228121
30030	 0.00010	 0.00013	 0.00002	 0.00010	 0.01719	 0.00001	 0.00001	 0.00000		202.935414	-2790.571910
31031	 0.00017	 0.00017	 0.00002	 0.00012	 0.01737	 0.00001	 0.00001	 0.00000		193.842731	-2800.033078
32032	 0.00008	 0.00013	 0.00001	 0.00010	 0.01929	 0.00001	 0.00001	 0.00000		195.197388	-2766.527269
33033	 0.00007	 0.00027	 0.00001	 0.00009	 0.01881	 0.00001	 0.00001	 0.00000		189.662937	-2848.683591
34034	 0.00007	 0.00017	 0.00001	 0.00015	 0.01647	 0.00000	 0.00001	 0.00000		195.640241	-2838.652735
35035	 0.00007	 0.00010	 0.00001	 0.00006	 0.01709	 0.00001	 0.00001	 0.00000		212.515961	-2764.377124
36036	 0.00008	 0.00020	 0.00001	 0.00006	 0.01882	 0.00001	 0.00001	 0.00000		193.742220	-2853.724460
37037	 0.00011	 0.00014	 0.00002	 0.00011	 0.01791	 0.00001	 0.00001	 0.00000		189.579536	-2781.219276
38038	 0.00006	 0.00021	 0.00001	 0.00007	 0.01806	 0.00001	 0.00001	 0.00000		195.146975	-2838.706371
39039	 0.00003	 0.00004	 0.00000	 0.00012	 0.01756	 0.00000	 0.00000	 0.00000		205.096676	-2870.793799
40040	 0.00002	 0.00006	 0.00001	 0.00029	 0.01743	 0.00000	 0.00000	 0.00000		207.854550	-2819.779915
41041	 0.00002	 0.00004	 0.00000	 0.00011	 0.01942	 0.00000	 0.00000	 0.00000		210.197980	-2780.916358
42042	 0.00003	 0.00003	 0.00000	 0.00004	 0.01901	 0.00000	 0.00000	 0.00000		217.461063	-2698.981678
43043	 0.00003	 0.00005	 0.00001	 0.00021	 0.01763	 0.00000	 0.00000	 0.00000		210.151178	-2823.788122
44044	 0.00004	 0.00016	 0.00001	 0.00008	 0.01884	 0.00000	 0.00000	 0.00000		195.961463	-2863.690580
45045	 0.00002	 0.00005	 0.00000	 0.00009	 0.01766	 0.00000	 0.00000	 0.00000		218.142955	-2814.589802
46046	 0.00003	 0.00004	 0.00000	 0.00007	 0.01826	 0.00000	 0.00000	 0.00000		210.148820	-2864.827892
47047	 0.00001	 0.00005	 0.00000	 0.00008	 0.01845	 0.00000	 0.00000	 0.00000		208.529536	-2758.152758
48048	 0.00001	 0.00001	 0.00000	 0.00017	 0.01785	 0.00000	 0.00000	 0.00000		222.090914	-2810.096579
49049	 0.00001	 0.00002	 0.00000	 0.00007	 0.01752	 0.00000	 0.00000	 0.00000		222.047784	-2856.611780
50050	 0.00001	 0.00001	 0.00000	 0.00001	 0.01614	 0.00000	 0.00000	 0.00000		234.467706	-2872.737696
51051	 0.00002	 0.00003	 0.00000	 0.00004	 0.01659	 0.00000	 0.00000	 0.00000		212.582349	-2836.726943
52052	 0.00003	 0.00006	 0.00001	 0.00011	 0.01565	 0.00000	 0.00000	 0.00000		205.133815	-2828.312851
53053	 0.00002	 0.00003	 0.00000	 0.00003	 0.01711	 0.00000	 0.00000	 0.00000		222.419671	-2862.218050
54054	 0.00001	 0.00002	 0.00000	 0.00005	 0.01800	 0.00000	 0.00000	 0.00000		228.509907	-2809.569587
55055	 0.00002	 0.00004	 0.00000	 0.00011	 0.01646	 0.00000	 0.00000	 0.00000		217.551359	-2850.053609
56056	 0.00002	 0.00003	 0.00001	 0.00010	 0.01774	 0.00000	 0.00000	 0.00000		217.164905	-2809.816851
57057	 0.00005	 0.00008	 0.00001	 0.00013	 0.01795	 0.00000	 0.00000	 0.00000		201.609763	-2896.337169
58058	 0.00001	 0.00002	 0.00000	 0.00003	 0.01671	 0.00000	 0.00000	 0.00000		230.509950	-2858.970000
59059	 0.00002	 0.00009	 0.00001	 0.00008	 0.01764	 0.00000	 0.00000	 0.00000		211.096073	-2832.557079
60060	 0.00002	 0.00010	 0.00001	 0.00008	 0.01753	 0.00000	 0.00000	 0.00000		220.455085	-2853.752803
