Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00000	 0.00002	 0.00000	 0.00002	 0.00914	 0.00000	 0.00000	 0.00000		238.912492	-1426.822496
1001	 0.00001	 0.00001	 0.00001	 0.00003	 0.00755	 0.00000	 0.00000	 0.00000		234.582965	-1445.311187
2002	 0.00001	 0.00004	 0.00002	 0.00004	 0.00942	 0.00000	 0.00000	 0.00000		233.946749	-1446.619315
3003	 0.00007	 0.00012	 0.00006	 0.00023	 0.00694	 0.00000	 0.00001	 0.00000		200.716851	-1457.478123
4004	 0.00010	 0.00015	 0.00004	 0.00007	 0.00932	 0.00001	 0.00001	 0.00000		202.297022	-1410.720025
5005	 0.00006	 0.00007	 0.00003	 0.00006	 0.00769	 0.00000	 0.00001	 0.00000		209.929844	-1455.352943
6006	 0.00005	 0.00009	 0.00004	 0.00011	 0.00780	 0.00000	 0.00001	 0.00000		203.005299	-1466.487301
7007	 0.00003	 0.00008	 0.00004	 0.00007	 0.00839	 0.00000	 0.00001	 0.00000		218.977930	-1418.306888
8008	 0.00007	 0.00009	 0.00003	 0.00004	 0.00811	 0.00000	 0.00001	 0.00000		212.977839	-1474.144262
9009	 0.00001	 0.00002	 0.00002	 0.00003	 0.00833	 0.00000	 0.00000	 0.00000		229.099978	-1438.944704
10010	 0.00007	 0.00004	 0.00003	 0.00008	 0.00890	 0.00000	 0.00001	 0.00000		217.729409	-1392.091154
11011	 0.00001	 0.00006	 0.00002	 0.00008	 0.00936	 0.00000	 0.00000	 0.00000		214.881363	-1427.266866
12012	 0.00012	 0.00016	 0.00006	 0.00017	 0.00841	 0.00001	 0.00002	 0.00000		196.138556	-1401.170325
13013	 0.00009	 0.00014	 0.00006	 0.00003	 0.00792	 0.00001	 0.00001	 0.00000		217.266218	-1432.367755
14014	 0.00007	 0.00007	 0.00003	 0.00002	 0.00823	 0.00000	 0.00001	 0.00000		224.901463	-1431.933851
15015	 0.00007	 0.00004	 0.00003	 0.00003	 0.00779	 0.00001	 0.00001	 0.00000		216.918227	-1425.704208
16016	 0.00006	 0.00009	 0.00005	 0.00010	 0.00731	 0.00001	 0.00001	 0.00000		211.181335	-1450.405599
17017	 0.00014	 0.00017	 0.00013	 0.00021	 0.00779	 0.00001	 0.00003	 0.00000		200.810649	-1438.356153
18018	 0.00009	 0.00008	 0.00010	 0.00020	 0.00945	 0.00000	 0.00002	 0.00000		201.597675	-1466.997988
19019	 0.00013	 0.00011	 0.00009	 0.00013	 0.00860	 0.00001	 0.00002	 0.00000		205.881724	-1378.312805
20020	 0.00011	 0.00018	 0.00016	 0.00023	 0.00858	 0.00001	 0.00003	 0.00000		193.068101	-1451.423445
21021	 0.00008	 0.00007	 0.00006	 0.00010	 0.00776	 0.00000	 0.00001	 0.00000		216.790641	-1438.112484
22022	 0.00015	 0.00012	 0.00008	 0.00015	 0.00802	 0.00001	 0.00002	 0.00000		203.760847	-1397.545689
23023	 0.00007	 0.00020	 0.00009	 0.00015	 0.00825	 0.00001	 0.00002	 0.00000		204.737424	-1419.032580
24024	 0.00005	 0.00004	 0.00006	 0.00010	 0.00863	 0.00000	 0.00001	 0.00000		217.087307	-1397.517026
25025	 0.00010	 0.00006	 0.00010	 0.00023	 0.00740	 0.00000	 0.00002	 0.00000		203.726475	-1433.964304
26026	 0.00010	 0.00004	 0.00015	 0.00030	 0.00855	 0.00000	 0.00003	 0.00000		198.552454	-1384.150314
27027	 0.00004	 0.00006	 0.00017	 0.00037	 0.00840	 0.00000	 0.00003	 0.00000		193.472338	-1414.555898
28028	 0.00001	 0.00006	 0.00005	 0.00014	 0.00781	 0.00000	 0.00001	 0.00000		214.340255	-1413.630457
29029	 0.00004	 0.00006	 0.00005	 0.00011	 0.00887	 0.00000	 0.00001	 0.00000		213.498567	-1407.502133
30030	 0.00006	 0.00006	 0.00003	 0.00008	 0.00847	 0.00000	 0.00001	 0.00000		205.892854	-1433.209445
31031	 0.00003	 0.00002	 0.00004	 0.00008	 0.00824	 0.00000	 0.00001	 0.00000		225.972112	-1398.284303
32032	 0.00002	 0.00004	 0.00005	 0.00017	 0.00794	 0.00000	 0.00001	 0.00000		210.805521	-1430.891730
33033	 0.00006	 0.00001	 0.00011	 0.00024	 0.00761	 0.00000	 0.00002	 0.00000		210.973382	-1433.661008
34034	 0.00001	 0.00001	 0.00003	 0.00007	 0.00859	 0.00000	 0.00001	 0.00000		226.596662	-1375.837117
35035	 0.00003	 0.00001	 0.00002	 0.00006	 0.00940	 0.00000	 0.00001	 0.00000		235.651343	-1351.887899
36036	 0.00004	 0.00010	 0.00006	 0.00017	 0.00806	 0.00000	 0.00001	 0.00000		202.650292	-1440.668155
37037	 0.00004	 0.00003	 0.00004	 0.00014	 0.00862	 0.00000	 0.00001	 0.00000		212.655495	-1396.731860
38038	 0.00004	 0.00011	 0.00006	 0.00016	 0.00827	 0.00000	 0.00001	 0.00000		208.313574	-1409.721062
39039	 0.00009	 0.00006	 0.00009	 0.00019	 0.00802	 0.00000	 0.00002	 0.00000		201.133083	-1445.695909
40040	 0.00010	 0.00009	 0.00012	 0.00021	 0.00881	 0.00000	 0.00002	 0.00000		200.603325	-1431.767439
41041	 0.00017	 0.00011	 0.00008	 0.00004	 0.00752	 0.00001	 0.00001	 0.00000		215.547108	-1460.805391
42042	 0.00010	 0.00005	 0.00004	 0.00004	 0.00819	 0.00000	 0.00001	 0.00000		231.536390	-1400.237488
43043	 0.00006	 0.00007	 0.00003	 0.00008	 0.00851	 0.00000	 0.00001	 0.00000		217.801071	-1389.258614
44044	 0.00007	 0.00015	 0.00005	 0.00013	 0.00916	 0.00001	 0.00001	 0.00000		199.809823	-1445.889656
45045	 0.00002	 0.00003	 0.00003	 0.00007	 0.00895	 0.00000	 0.00001	 0.00000		220.291818	-1385.545168
46046	 0.00012	 0.00008	 0.00008	 0.00010	 0.00904	 0.00001	 0.00001	 0.00000		206.236694	-1422.751482
47047	 0.00018	 0.00014	 0.00011	 0.00015	 0.00864	 0.00001	 0.00002	 0.00000		200.340913	-1378.410127
48048	 0.00011	 0.00014	 0.00011	 0.00015	 0.00795	 0.00001	 0.00002	 0.00000		202.324645	-1440.978835
49049	 0.00008	 0.00006	 0.00007	 0.00012	 0.00877	 0.00000	 0.00001	 0.00000		210.489763	-1367.180801
50050	 0.00005	 0.00004	 0.00003	 0.00005	 0.00779	 0.00000	 0.00001	 0.00000		224.391197	-1430.246730
51051	 0.00003	 0.00005	 0.00001	 0.00004	 0.00928	 0.00000	 0.00000	 0.00000		215.462624	-1442.843055
52052	 0.00020	 0.00013	 0.00008	 0.00008	 0.00899	 0.00001	 0.00002	 0.00000		205.910220	-1390.061756
53053	 0.00018	 0.00019	 0.00009	 0.00009	 0.00921	 0.00001	 0.00002	 0.00000		195.934459	-1423.349100
54054	 0.00007	 0.00010	 0.00010	 0.00019	 0.00776	 0.00001	 0.00002	 0.00000		205.053565	-1484.060508
55055	 0.00002	 0.00003	 0.00006	 0.00011	 0.00798	 0.00000	 0.00001	 0.00000		215.585749	-1422.007661
56056	 0.00007	 0.00009	 0.00003	 0.00018	 0.00892	 0.00000	 0.00001	 0.00000		195.633013	-1450.966278
57057	 0.00010	 0.00011	 0.00005	 0.00003	 0.00769	 0.00001	 0.00001	 0.00000		213.331035	-1459.736811
58058	 0.00015	 0.00011	 0.00005	 0.00011	 0.00830	 0.00001	 0.00001	 0.00000		200.035910	-1402.722628
59059	 0.00011	 0.00015	 0.00008	 0.00004	 0.00766	 0.00001	 0.00001	 0.00000		189.895435	-1487.282075
60060	 0.00016	 0.00014	 0.00007	 0.00015	 0.00702	 0.00001	 0.00002	 0.00000		199.760025	-1410.716434
61061	 0.00019	 0.00011	 0.00011	 0.00020	 0.00920	 0.00001	 0.00003	 0.00000		202.907511	-1408.696520
62062	 0.00007	 0.00012	 0.00011	 0.00019	 0.00893	 0.00001	 0.00002	 0.00000		204.975353	-1374.992833
63063	 0.00007	 0.00012	 0.00014	 0.00035	 0.00784	 0.00001	 0.00003	 0.00000		201.384165	-1415.450780
64064	 0.00003	 0.00007	 0.00014	 0.00025	 0.00843	 0.00000	 0.00002	 0.00000		201.259420	-1430.397279
65065	 0.00010	 0.00005	 0.00005	 0.00004	 0.00844	 0.00000	 0.00001	 0.00000		226.416330	-1408.362984
66066	 0.00005	 0.00003	 0.00006	 0.00008	 0.00855	 0.00000	 0.00001	 0.00000		218.564643	-1405.883194
67067	 0.00011	 0.00011	 0.00009	 0.00012	 0.00780	 0.00001	 0.00002	 0.00000		210.049375	-1443.355665
68068	 0.00013	 0.00010	 0.00018	 0.00043	 0.00845	 0.00001	 0.00004	 0.00000		195.597361	-1403.488223
69069	 0.00006	 0.00007	 0.00009	 0.00020	 0.00833	 0.00000	 0.00002	 0.00000		206.446488	-1430.095157
70070	 0.00003	 0.00004	 0.00006	 0.00020	 0.00855	 0.00000	 0.00001	 0.00000		209.174780	-1414.465364
71071	 0.00006	 0.00011	 0.00017	 0.00029	 0.00875	 0.00000	 0.00002	 0.00000		192.602458	-1381.962476
72072	 0.00010	 0.00007	 0.00009	 0.00015	 0.00931	 0.00001	 0.00002	 0.00000		203.046875	-1388.348506
73073	 0.00014	 0.00010	 0.00012	 0.00014	 0.00908	 0.00001	 0.00002	 0.00000		199.012380	-1414.079829
74074	 0.00012	 0.00010	 0.00020	 0.00027	 0.00880	 0.00001	 0.00003	 0.00000		190.593781	-1423.754867
75075	 0.00004	 0.00002	 0.00005	 0.00015	 0.00853	 0.00000	 0.00001	 0.00000		223.543465	-1399.711981
76076	 0.00001	 0.00002	 0.00002	 0.00005	 0.00759	 0.00000	 0.00000	 0.00000		233.680144	-1402.647792
77077	 0.00002	 0.00006	 0.00005	 0.00010	 0.00859	 0.00000	 0.00001	 0.00000		221.660830	-1420.722101
78078	 0.00016	 0.00012	 0.00006	 0.00006	 0.00885	 0.00001	 0.00001	 0.00000		207.332149	-1384.629478
79079	 0.00005	 0.00015	 0.00008	 0.00009	 0.00873	 0.00000	 0.00001	 0.00000		211.619061	-1414.923745
80080	 0.00004	 0.00005	 0.00003	 0.00010	 0.00903	 0.00000	 0.00001	 0.00000		217.586119	-1354.721527
81081	 0.00005	 0.00003	 0.00002	 0.00006	 0.00762	 0.00000	 0.00001	 0.00000		228.110945	-1379.929958
