Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00001	 0.00002	 0.00002	 0.00026	 0.04276	 0.00000	 0.00001	 0.00000		199.590691	-6779.437524
1001	 0.00000	 0.00001	 0.00001	 0.00012	 0.04032	 0.00000	 0.00000	 0.00000		216.911648	-6883.857472
2002	 0.00001	 0.00001	 0.00002	 0.00018	 0.04526	 0.00000	 0.00001	 0.00000		207.400494	-6629.707126
3003	 0.00000	 0.00001	 0.00001	 0.00020	 0.04412	 0.00000	 0.00000	 0.00000		219.764067	-6725.924512
4004	 0.00000	 0.00000	 0.00001	 0.00015	 0.04378	 0.00000	 0.00000	 0.00000		222.663056	-6907.645712
5005	 0.00000	 0.00000	 0.00002	 0.00020	 0.04558	 0.00000	 0.00000	 0.00000		224.573306	-6576.869387
6006	 0.00000	 0.00000	 0.00001	 0.00015	 0.04390	 0.00000	 0.00000	 0.00000		224.212512	-6541.707420
7007	 0.00000	 0.00000	 0.00000	 0.00011	 0.04293	 0.00000	 0.00000	 0.00000		237.498802	-6752.639037
8008	 0.00000	 0.00000	 0.00001	 0.00014	 0.04162	 0.00000	 0.00000	 0.00000		239.124410	-6785.169844
9009	 0.00000	 0.00000	 0.00000	 0.00004	 0.04441	 0.00000	 0.00000	 0.00000		245.425828	-6638.940610
10010	 0.00000	 0.00000	 0.00000	 0.00005	 0.04330	 0.00000	 0.00000	 0.00000		243.836094	-6762.584291
11011	 0.00000	 0.00000	 0.00000	 0.00005	 0.04273	 0.00000	 0.00000	 0.00000		241.247325	-6597.083328
12012	 0.00000	 0.00000	 0.00001	 0.00008	 0.04321	 0.00000	 0.00000	 0.00000		230.385759	-6616.675711
13013	 0.00000	 0.00000	 0.00001	 0.00010	 0.04348	 0.00000	 0.00000	 0.00000		224.904087	-6674.021372
14014	 0.00000	 0.00000	 0.00001	 0.00010	 0.04243	 0.00000	 0.00000	 0.00000		225.261061	-6696.595692
15015	 0.00000	 0.00000	 0.00001	 0.00017	 0.04381	 0.00000	 0.00000	 0.00000		225.781355	-6651.131449
16016	 0.00000	 0.00000	 0.00000	 0.00008	 0.04422	 0.00000	 0.00000	 0.00000		232.893400	-6807.301516
17017	 0.00000	 0.00000	 0.00001	 0.00004	 0.04305	 0.00000	 0.00000	 0.00000		249.141977	-6748.430677
18018	 0.00000	 0.00000	 0.00000	 0.00003	 0.04124	 0.00000	 0.00000	 0.00000		258.141648	-6525.840217
19019	 0.00000	 0.00000	 0.00000	 0.00003	 0.04285	 0.00000	 0.00000	 0.00000		245.573887	-6576.392956
20020	 0.00000	 0.00000	 0.00001	 0.00012	 0.04357	 0.00000	 0.00000	 0.00000		221.285321	-6660.193221
21021	 0.00000	 0.00001	 0.00001	 0.00010	 0.04274	 0.00000	 0.00000	 0.00000		225.905452	-6755.513321
