Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00010	 0.00006	 0.00002	 0.00012	 0.00995	 0.00001	 0.00001	 0.00000		211.713659	-1775.531548
1001	 0.00021	 0.00022	 0.00005	 0.00007	 0.01078	 0.00002	 0.00002	 0.00000		200.864897	-1766.409019
2002	 0.00009	 0.00016	 0.00003	 0.00013	 0.00993	 0.00001	 0.00001	 0.00000		205.799387	-1756.007105
3003	 0.00010	 0.00019	 0.00002	 0.00006	 0.01104	 0.00001	 0.00001	 0.00000		199.824829	-1698.329345
4004	 0.00005	 0.00016	 0.00002	 0.00019	 0.01055	 0.00001	 0.00001	 0.00000		209.389579	-1746.186540
5005	 0.00018	 0.00014	 0.00003	 0.00012	 0.01040	 0.00002	 0.00002	 0.00000		205.392978	-1721.200760
6006	 0.00011	 0.00011	 0.00002	 0.00008	 0.01182	 0.00001	 0.00001	 0.00000		206.010754	-1723.041716
7007	 0.00030	 0.00017	 0.00005	 0.00006	 0.01084	 0.00002	 0.00002	 0.00000		194.026307	-1767.373035
8008	 0.00018	 0.00017	 0.00004	 0.00020	 0.00982	 0.00001	 0.00002	 0.00000		195.506660	-1716.086873
9009	 0.00005	 0.00005	 0.00001	 0.00009	 0.00983	 0.00000	 0.00000	 0.00000		212.935585	-1764.023595
10010	 0.00002	 0.00002	 0.00001	 0.00008	 0.01033	 0.00000	 0.00000	 0.00000		230.958116	-1748.057177
11011	 0.00002	 0.00003	 0.00001	 0.00007	 0.01016	 0.00000	 0.00000	 0.00000		228.318390	-1714.658319
12012	 0.00010	 0.00009	 0.00002	 0.00002	 0.01127	 0.00001	 0.00001	 0.00000		201.379255	-1734.945729
13013	 0.00007	 0.00005	 0.00001	 0.00002	 0.00988	 0.00001	 0.00001	 0.00000		216.407205	-1760.362173
14014	 0.00005	 0.00004	 0.00001	 0.00015	 0.00957	 0.00000	 0.00000	 0.00000		218.714476	-1754.546781
15015	 0.00011	 0.00015	 0.00002	 0.00009	 0.01078	 0.00001	 0.00001	 0.00000		199.307296	-1767.561884
16016	 0.00005	 0.00010	 0.00002	 0.00006	 0.00990	 0.00001	 0.00001	 0.00000		211.805032	-1749.499605
17017	 0.00013	 0.00018	 0.00004	 0.00015	 0.01063	 0.00002	 0.00002	 0.00000		199.246116	-1791.518229
18018	 0.00008	 0.00010	 0.00001	 0.00005	 0.01021	 0.00001	 0.00001	 0.00000		207.452993	-1734.303697
19019	 0.00010	 0.00011	 0.00002	 0.00004	 0.01077	 0.00001	 0.00001	 0.00000		208.901198	-1714.096157
20020	 0.00005	 0.00013	 0.00002	 0.00060	 0.01023	 0.00001	 0.00001	 0.00000		200.660390	-1795.781909
21021	 0.00004	 0.00002	 0.00000	 0.00006	 0.01062	 0.00000	 0.00000	 0.00000		222.223572	-1779.292401
22022	 0.00003	 0.00003	 0.00001	 0.00009	 0.01018	 0.00000	 0.00000	 0.00000		224.288369	-1776.279190
23023	 0.00002	 0.00004	 0.00000	 0.00007	 0.01139	 0.00000	 0.00000	 0.00000		226.849932	-1744.063855
24024	 0.00002	 0.00002	 0.00000	 0.00008	 0.01079	 0.00000	 0.00000	 0.00000		227.370281	-1758.223715
25025	 0.00001	 0.00002	 0.00000	 0.00003	 0.00976	 0.00000	 0.00000	 0.00000		230.736491	-1816.532347
26026	 0.00004	 0.00003	 0.00001	 0.00011	 0.01077	 0.00000	 0.00000	 0.00000		222.960282	-1763.816242
27027	 0.00007	 0.00006	 0.00001	 0.00031	 0.01065	 0.00001	 0.00001	 0.00000		216.381769	-1692.704464
28028	 0.00005	 0.00005	 0.00001	 0.00011	 0.01109	 0.00000	 0.00001	 0.00000		219.894479	-1772.618095
29029	 0.00009	 0.00005	 0.00002	 0.00030	 0.01146	 0.00001	 0.00001	 0.00000		210.222477	-1696.901643
30030	 0.00013	 0.00015	 0.00002	 0.00015	 0.01019	 0.00001	 0.00001	 0.00000		202.121766	-1736.008232
31031	 0.00007	 0.00006	 0.00001	 0.00031	 0.01039	 0.00001	 0.00001	 0.00000		213.283786	-1687.388686
32032	 0.00004	 0.00007	 0.00001	 0.00017	 0.01129	 0.00000	 0.00001	 0.00000		208.550744	-1741.870416
33033	 0.00004	 0.00008	 0.00001	 0.00015	 0.01080	 0.00000	 0.00000	 0.00000		211.485961	-1743.750627
34034	 0.00005	 0.00008	 0.00001	 0.00012	 0.01090	 0.00000	 0.00001	 0.00000		211.785175	-1763.503622
35035	 0.00007	 0.00011	 0.00002	 0.00005	 0.00992	 0.00001	 0.00001	 0.00000		214.029097	-1744.357432
36036	 0.00013	 0.00016	 0.00003	 0.00018	 0.01081	 0.00001	 0.00001	 0.00000		194.865904	-1856.855701
37037	 0.00011	 0.00014	 0.00002	 0.00017	 0.01129	 0.00001	 0.00001	 0.00000		199.319532	-1741.117193
38038	 0.00009	 0.00012	 0.00002	 0.00006	 0.01037	 0.00001	 0.00001	 0.00000		204.571481	-1749.169287
39039	 0.00008	 0.00010	 0.00002	 0.00019	 0.00933	 0.00001	 0.00001	 0.00000		205.968647	-1788.806130
40040	 0.00010	 0.00011	 0.00003	 0.00018	 0.01083	 0.00001	 0.00001	 0.00000		205.467874	-1738.539640
41041	 0.00012	 0.00011	 0.00003	 0.00009	 0.01141	 0.00001	 0.00001	 0.00000		203.793402	-1721.357041
42042	 0.00007	 0.00014	 0.00002	 0.00001	 0.00998	 0.00001	 0.00001	 0.00000		210.762841	-1742.518295
43043	 0.00007	 0.00014	 0.00002	 0.00008	 0.00998	 0.00001	 0.00001	 0.00000		200.252532	-1822.911548
44044	 0.00013	 0.00012	 0.00003	 0.00018	 0.01090	 0.00001	 0.00001	 0.00000		204.295560	-1831.906966
45045	 0.00017	 0.00016	 0.00003	 0.00016	 0.01124	 0.00001	 0.00002	 0.00000		197.260224	-1712.893622
46046	 0.00006	 0.00010	 0.00003	 0.00026	 0.01006	 0.00001	 0.00001	 0.00000		212.519794	-1765.122664
47047	 0.00011	 0.00010	 0.00003	 0.00035	 0.01075	 0.00001	 0.00001	 0.00000		196.984467	-1720.987693
48048	 0.00014	 0.00018	 0.00003	 0.00017	 0.01023	 0.00001	 0.00001	 0.00000		198.767046	-1762.289915
49049	 0.00009	 0.00008	 0.00002	 0.00001	 0.01058	 0.00001	 0.00001	 0.00000		200.737296	-1760.517867
50050	 0.00010	 0.00013	 0.00002	 0.00029	 0.01250	 0.00001	 0.00001	 0.00000		192.262643	-1741.414607
51051	 0.00012	 0.00004	 0.00002	 0.00007	 0.01112	 0.00001	 0.00001	 0.00000		211.513117	-1713.663344
52052	 0.00011	 0.00005	 0.00001	 0.00010	 0.01064	 0.00001	 0.00001	 0.00000		215.745869	-1712.257964
53053	 0.00004	 0.00007	 0.00001	 0.00025	 0.01060	 0.00000	 0.00000	 0.00000		214.509566	-1723.137416
54054	 0.00004	 0.00005	 0.00001	 0.00006	 0.01123	 0.00000	 0.00000	 0.00000		215.015394	-1764.381383
55055	 0.00007	 0.00009	 0.00002	 0.00015	 0.00903	 0.00001	 0.00001	 0.00000		205.813280	-1790.212189
56056	 0.00010	 0.00011	 0.00003	 0.00005	 0.01051	 0.00001	 0.00001	 0.00000		203.601524	-1778.058450
57057	 0.00003	 0.00005	 0.00001	 0.00019	 0.00980	 0.00000	 0.00000	 0.00000		220.254730	-1750.884061
58058	 0.00002	 0.00001	 0.00001	 0.00010	 0.01267	 0.00000	 0.00000	 0.00000		235.938948	-1681.192859
59059	 0.00001	 0.00001	 0.00001	 0.00013	 0.01032	 0.00000	 0.00000	 0.00000		242.020041	-1718.122581
60060	 0.00001	 0.00001	 0.00000	 0.00010	 0.00999	 0.00000	 0.00000	 0.00000		250.325914	-1745.908579
61061	 0.00001	 0.00001	 0.00000	 0.00029	 0.01180	 0.00000	 0.00000	 0.00000		247.850724	-1680.323215
62062	 0.00001	 0.00001	 0.00000	 0.00022	 0.00933	 0.00000	 0.00000	 0.00000		231.341473	-1770.542629
63063	 0.00001	 0.00001	 0.00000	 0.00012	 0.01010	 0.00000	 0.00000	 0.00000		249.302643	-1821.619503
64064	 0.00002	 0.00003	 0.00001	 0.00010	 0.01060	 0.00000	 0.00000	 0.00000		224.744076	-1782.051948
65065	 0.00002	 0.00002	 0.00001	 0.00012	 0.01088	 0.00000	 0.00000	 0.00000		238.854003	-1727.644661
66066	 0.00007	 0.00005	 0.00001	 0.00006	 0.01018	 0.00001	 0.00001	 0.00000		212.207504	-1713.136296
67067	 0.00005	 0.00005	 0.00001	 0.00025	 0.01036	 0.00001	 0.00001	 0.00000		217.000142	-1739.768465
68068	 0.00001	 0.00002	 0.00000	 0.00013	 0.00933	 0.00000	 0.00000	 0.00000		237.315985	-1817.949135
69069	 0.00002	 0.00002	 0.00000	 0.00003	 0.01172	 0.00000	 0.00000	 0.00000		233.310673	-1751.099632
70070	 0.00006	 0.00008	 0.00001	 0.00011	 0.01151	 0.00001	 0.00001	 0.00000		211.408224	-1747.189942
71071	 0.00009	 0.00012	 0.00003	 0.00010	 0.01051	 0.00001	 0.00001	 0.00000		206.882335	-1748.835296
72072	 0.00008	 0.00008	 0.00003	 0.00009	 0.01072	 0.00001	 0.00001	 0.00000		213.395270	-1730.572840
73073	 0.00009	 0.00014	 0.00002	 0.00012	 0.01019	 0.00001	 0.00001	 0.00000		203.430355	-1774.379231
74074	 0.00007	 0.00007	 0.00002	 0.00008	 0.01018	 0.00001	 0.00001	 0.00000		214.841531	-1809.524079
75075	 0.00016	 0.00019	 0.00003	 0.00035	 0.00971	 0.00001	 0.00001	 0.00000		195.829903	-1845.461502
76076	 0.00009	 0.00008	 0.00002	 0.00006	 0.00981	 0.00001	 0.00001	 0.00000		206.804012	-1733.434252
77077	 0.00016	 0.00013	 0.00003	 0.00008	 0.01052	 0.00001	 0.00001	 0.00000		204.879927	-1737.557771
78078	 0.00016	 0.00017	 0.00003	 0.00010	 0.01033	 0.00001	 0.00001	 0.00000		205.707382	-1712.825481
79079	 0.00018	 0.00014	 0.00005	 0.00019	 0.01108	 0.00002	 0.00002	 0.00000		200.080649	-1739.079884
80080	 0.00018	 0.00019	 0.00004	 0.00006	 0.01410	 0.00002	 0.00002	 0.00000		195.199582	-1673.524545
81081	 0.00010	 0.00012	 0.00002	 0.00017	 0.01219	 0.00001	 0.00001	 0.00000		204.326704	-1726.822479
82082	 0.00027	 0.00017	 0.00005	 0.00006	 0.01147	 0.00002	 0.00002	 0.00000		193.574819	-1747.320015
