Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00007	 0.00011	 0.00003	 0.00006	 0.01431	 0.00001	 0.00002	 0.00000		236.256733	-2329.603446
1001	 0.00003	 0.00003	 0.00007	 0.00009	 0.01379	 0.00000	 0.00002	 0.00000		238.186942	-2349.245684
2002	 0.00005	 0.00004	 0.00012	 0.00031	 0.01458	 0.00001	 0.00004	 0.00000		225.245697	-2369.021011
3003	 0.00006	 0.00007	 0.00011	 0.00018	 0.01460	 0.00001	 0.00003	 0.00000		219.435391	-2289.069682
4004	 0.00005	 0.00006	 0.00008	 0.00027	 0.01540	 0.00001	 0.00003	 0.00000		214.427980	-2298.741187
5005	 0.00006	 0.00004	 0.00003	 0.00003	 0.01531	 0.00000	 0.00001	 0.00000		248.288977	-2313.480541
6006	 0.00008	 0.00012	 0.00004	 0.00004	 0.01502	 0.00001	 0.00001	 0.00000		236.466364	-2278.557672
7007	 0.00031	 0.00041	 0.00023	 0.00022	 0.01456	 0.00003	 0.00009	 0.00000		204.361809	-2222.527242
8008	 0.00055	 0.00038	 0.00018	 0.00021	 0.01478	 0.00003	 0.00008	 0.00000		204.403913	-2327.238883
9009	 0.00021	 0.00033	 0.00022	 0.00024	 0.01286	 0.00001	 0.00007	 0.00000		204.154157	-2305.524426
10010	 0.00008	 0.00006	 0.00025	 0.00036	 0.01513	 0.00000	 0.00009	 0.00000		206.571633	-2239.104257
11011	 0.00003	 0.00004	 0.00008	 0.00025	 0.01552	 0.00000	 0.00003	 0.00000		219.950062	-2294.165423
12012	 0.00005	 0.00010	 0.00009	 0.00010	 0.01470	 0.00000	 0.00003	 0.00000		227.000157	-2188.221316
13013	 0.00021	 0.00033	 0.00061	 0.00089	 0.01286	 0.00003	 0.00022	 0.00000		186.583057	-2341.165291
14014	 0.00019	 0.00019	 0.00016	 0.00055	 0.01422	 0.00002	 0.00007	 0.00000		200.101682	-2258.195283
15015	 0.00017	 0.00037	 0.00013	 0.00013	 0.01438	 0.00002	 0.00004	 0.00000		206.567943	-2376.996600
16016	 0.00016	 0.00018	 0.00008	 0.00007	 0.01386	 0.00002	 0.00003	 0.00000		217.835291	-2265.908934
17017	 0.00021	 0.00014	 0.00011	 0.00021	 0.01366	 0.00001	 0.00004	 0.00000		207.027298	-2367.453646
18018	 0.00044	 0.00055	 0.00022	 0.00017	 0.01583	 0.00003	 0.00007	 0.00000		203.211401	-2140.839398
19019	 0.00024	 0.00024	 0.00020	 0.00027	 0.01439	 0.00004	 0.00008	 0.00000		203.407025	-2307.263776
20020	 0.00018	 0.00014	 0.00011	 0.00005	 0.01446	 0.00002	 0.00003	 0.00000		216.442001	-2401.376142
21021	 0.00016	 0.00021	 0.00013	 0.00017	 0.01496	 0.00003	 0.00004	 0.00000		204.516369	-2285.622928
22022	 0.00028	 0.00023	 0.00016	 0.00016	 0.01594	 0.00003	 0.00006	 0.00000		205.212393	-2266.545183
23023	 0.00069	 0.00051	 0.00040	 0.00034	 0.01269	 0.00012	 0.00016	 0.00000		187.861748	-2390.193539
24024	 0.00028	 0.00044	 0.00016	 0.00009	 0.01376	 0.00003	 0.00005	 0.00000		207.421925	-2194.762859
25025	 0.00020	 0.00022	 0.00012	 0.00016	 0.01479	 0.00002	 0.00004	 0.00000		212.278828	-2267.455790
26026	 0.00035	 0.00025	 0.00017	 0.00032	 0.01353	 0.00002	 0.00007	 0.00000		199.112928	-2250.480007
27027	 0.00018	 0.00017	 0.00011	 0.00008	 0.01472	 0.00002	 0.00005	 0.00000		225.278034	-2168.059636
28028	 0.00029	 0.00024	 0.00017	 0.00016	 0.01408	 0.00003	 0.00005	 0.00000		206.794435	-2352.608808
29029	 0.00005	 0.00004	 0.00005	 0.00004	 0.01489	 0.00001	 0.00001	 0.00000		231.852653	-2184.068661
30030	 0.00012	 0.00019	 0.00007	 0.00002	 0.01518	 0.00002	 0.00002	 0.00000		226.055869	-2278.424563
31031	 0.00009	 0.00016	 0.00006	 0.00005	 0.01374	 0.00001	 0.00002	 0.00000		229.637707	-2256.099231
32032	 0.00018	 0.00025	 0.00020	 0.00025	 0.01301	 0.00003	 0.00006	 0.00000		199.079296	-2466.455387
33033	 0.00009	 0.00008	 0.00004	 0.00007	 0.01451	 0.00001	 0.00002	 0.00000		231.490470	-2280.557497
34034	 0.00019	 0.00014	 0.00009	 0.00031	 0.01609	 0.00002	 0.00004	 0.00000		200.801313	-2420.083284
35035	 0.00041	 0.00082	 0.00017	 0.00013	 0.01356	 0.00003	 0.00005	 0.00000		204.322202	-2382.587260
36036	 0.00010	 0.00035	 0.00011	 0.00018	 0.01336	 0.00001	 0.00004	 0.00000		210.927600	-2323.893912
37037	 0.00024	 0.00017	 0.00014	 0.00015	 0.01386	 0.00002	 0.00004	 0.00000		205.871091	-2297.098693
38038	 0.00015	 0.00021	 0.00014	 0.00012	 0.01545	 0.00002	 0.00004	 0.00000		210.654793	-2330.866402
39039	 0.00003	 0.00014	 0.00013	 0.00014	 0.01678	 0.00000	 0.00004	 0.00000		225.254387	-2160.280047
