Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00002	 0.00004	 0.00001	 0.00000	 0.03019	 0.00000	 0.00000	 0.00000		222.872739	-4755.075565
1001	 0.00002	 0.00005	 0.00001	 0.00001	 0.02896	 0.00000	 0.00000	 0.00000		200.283537	-4754.893660
2002	 0.00002	 0.00003	 0.00000	 0.00003	 0.03164	 0.00000	 0.00000	 0.00000		192.304332	-4661.454432
3003	 0.00001	 0.00001	 0.00000	 0.00011	 0.02941	 0.00000	 0.00000	 0.00000		207.970820	-4607.662052
4004	 0.00001	 0.00001	 0.00000	 0.00021	 0.03135	 0.00000	 0.00000	 0.00000		220.782813	-4611.018305
5005	 0.00001	 0.00002	 0.00000	 0.00009	 0.03043	 0.00000	 0.00000	 0.00000		214.680938	-4805.228736
6006	 0.00002	 0.00003	 0.00001	 0.00004	 0.03091	 0.00000	 0.00000	 0.00000		216.207064	-4642.111479
7007	 0.00002	 0.00003	 0.00001	 0.00004	 0.03130	 0.00000	 0.00000	 0.00000		214.070128	-4646.667558
8008	 0.00001	 0.00002	 0.00001	 0.00004	 0.03129	 0.00000	 0.00000	 0.00000		207.441809	-4715.073234
9009	 0.00004	 0.00005	 0.00001	 0.00006	 0.03089	 0.00000	 0.00000	 0.00000		196.797487	-4757.973062
10010	 0.00003	 0.00009	 0.00001	 0.00016	 0.03041	 0.00000	 0.00000	 0.00000		189.989976	-4747.629074
11011	 0.00007	 0.00008	 0.00001	 0.00016	 0.03044	 0.00000	 0.00000	 0.00000		181.670555	-4586.250293
12012	 0.00003	 0.00004	 0.00001	 0.00013	 0.03135	 0.00000	 0.00000	 0.00000		195.195143	-4690.394915
13013	 0.00001	 0.00003	 0.00000	 0.00009	 0.02979	 0.00000	 0.00000	 0.00000		212.621839	-4713.766246
14014	 0.00002	 0.00003	 0.00000	 0.00003	 0.03021	 0.00000	 0.00000	 0.00000		207.628552	-4787.618405
15015	 0.00003	 0.00005	 0.00001	 0.00008	 0.03025	 0.00000	 0.00000	 0.00000		192.192804	-4551.208177
16016	 0.00003	 0.00007	 0.00001	 0.00004	 0.02998	 0.00000	 0.00000	 0.00000		195.369468	-4747.547558
17017	 0.00002	 0.00006	 0.00001	 0.00004	 0.03169	 0.00000	 0.00000	 0.00000		202.261543	-4770.041718
18018	 0.00001	 0.00002	 0.00000	 0.00003	 0.03191	 0.00000	 0.00000	 0.00000		208.546146	-4689.332368
19019	 0.00001	 0.00001	 0.00001	 0.00016	 0.03054	 0.00000	 0.00000	 0.00000		211.166919	-4555.029666
20020	 0.00000	 0.00001	 0.00000	 0.00003	 0.02853	 0.00000	 0.00000	 0.00000		225.735053	-4881.536687
21021	 0.00001	 0.00002	 0.00001	 0.00008	 0.03201	 0.00000	 0.00000	 0.00000		219.733157	-4771.972630
22022	 0.00001	 0.00002	 0.00001	 0.00009	 0.03133	 0.00000	 0.00000	 0.00000		211.230160	-4716.463337
23023	 0.00002	 0.00007	 0.00001	 0.00007	 0.02796	 0.00000	 0.00000	 0.00000		203.237208	-4778.491697
24024	 0.00004	 0.00006	 0.00001	 0.00015	 0.02993	 0.00000	 0.00000	 0.00000		196.398492	-4646.344627
25025	 0.00005	 0.00009	 0.00002	 0.00025	 0.03197	 0.00000	 0.00001	 0.00000		185.785188	-4694.121601
26026	 0.00004	 0.00008	 0.00001	 0.00006	 0.03024	 0.00000	 0.00000	 0.00000		191.476536	-4736.983851
27027	 0.00006	 0.00007	 0.00002	 0.00006	 0.02960	 0.00000	 0.00000	 0.00000		188.087920	-4799.506245
28028	 0.00002	 0.00005	 0.00001	 0.00008	 0.02932	 0.00000	 0.00000	 0.00000		205.588949	-4726.318031
29029	 0.00003	 0.00003	 0.00001	 0.00008	 0.02888	 0.00000	 0.00000	 0.00000		207.702540	-4718.529082
30030	 0.00002	 0.00003	 0.00001	 0.00011	 0.03045	 0.00000	 0.00000	 0.00000		211.005729	-4604.570010
31031	 0.00002	 0.00002	 0.00001	 0.00009	 0.03164	 0.00000	 0.00000	 0.00000		206.937670	-4747.716644
32032	 0.00006	 0.00012	 0.00002	 0.00004	 0.03128	 0.00001	 0.00001	 0.00000		200.550978	-4798.140185
33033	 0.00004	 0.00007	 0.00002	 0.00033	 0.02837	 0.00000	 0.00000	 0.00000		186.205612	-4708.433470
34034	 0.00003	 0.00005	 0.00001	 0.00007	 0.03550	 0.00000	 0.00000	 0.00000		207.461807	-4555.280365
35035	 0.00003	 0.00005	 0.00001	 0.00016	 0.03043	 0.00000	 0.00000	 0.00000		201.986067	-4688.937819
36036	 0.00003	 0.00005	 0.00001	 0.00008	 0.02912	 0.00000	 0.00000	 0.00000		205.488097	-4639.872647
37037	 0.00007	 0.00007	 0.00002	 0.00017	 0.02943	 0.00000	 0.00000	 0.00000		182.933240	-4736.637787
38038	 0.00004	 0.00005	 0.00002	 0.00015	 0.03051	 0.00000	 0.00001	 0.00000		197.943476	-4680.029691
39039	 0.00007	 0.00008	 0.00003	 0.00018	 0.02916	 0.00000	 0.00001	 0.00000		188.186890	-4652.263660
40040	 0.00014	 0.00012	 0.00004	 0.00011	 0.03100	 0.00001	 0.00001	 0.00000		189.216960	-4695.543988
41041	 0.00009	 0.00012	 0.00004	 0.00020	 0.02961	 0.00001	 0.00001	 0.00000		187.696951	-4572.015982
42042	 0.00004	 0.00005	 0.00002	 0.00013	 0.03130	 0.00000	 0.00001	 0.00000		200.769351	-4500.181850
43043	 0.00002	 0.00005	 0.00002	 0.00011	 0.03095	 0.00000	 0.00000	 0.00000		202.116517	-4763.046240
44044	 0.00001	 0.00003	 0.00001	 0.00008	 0.03060	 0.00000	 0.00000	 0.00000		205.605696	-4641.983970
45045	 0.00002	 0.00002	 0.00001	 0.00020	 0.03086	 0.00000	 0.00000	 0.00000		198.791756	-4686.935644
46046	 0.00004	 0.00011	 0.00001	 0.00018	 0.03126	 0.00000	 0.00000	 0.00000		186.626749	-4825.544953
47047	 0.00002	 0.00003	 0.00001	 0.00004	 0.03232	 0.00000	 0.00000	 0.00000		198.480109	-4676.383347
48048	 0.00002	 0.00003	 0.00000	 0.00003	 0.02961	 0.00000	 0.00000	 0.00000		201.444451	-4796.498923
49049	 0.00002	 0.00004	 0.00001	 0.00004	 0.02998	 0.00000	 0.00000	 0.00000		195.646787	-4717.671157
50050	 0.00002	 0.00002	 0.00000	 0.00002	 0.03005	 0.00000	 0.00000	 0.00000		208.829667	-4710.169032
51051	 0.00001	 0.00002	 0.00000	 0.00002	 0.03091	 0.00000	 0.00000	 0.00000		211.858405	-4842.543066
