Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_AM->ATL	Data-ld-ln	Full-ld-ln
46046	 0.00024	 0.00029	 0.00833	 0.01167	 0.00000	 0.00001	 0.00978	 0.00000		153.968431	-4962.338688
47047	 0.00019	 0.00025	 0.00852	 0.01033	 0.00000	 0.00001	 0.00956	 0.00000		156.575535	-4962.966241
48048	 0.00011	 0.00018	 0.00889	 0.01270	 0.00000	 0.00001	 0.00978	 0.00000		160.822155	-5006.281977
49049	 0.00009	 0.00031	 0.00872	 0.01116	 0.00000	 0.00001	 0.00909	 0.00000		159.223206	-4960.065233
50050	 0.00011	 0.00008	 0.00775	 0.01198	 0.00000	 0.00001	 0.00996	 0.00000		163.998713	-4998.434637
51051	 0.00008	 0.00025	 0.00769	 0.01103	 0.00000	 0.00001	 0.00924	 0.00000		156.800980	-4993.405748
52052	 0.00011	 0.00007	 0.00690	 0.01171	 0.00000	 0.00000	 0.00945	 0.00000		166.977984	-5048.937977
53053	 0.00004	 0.00005	 0.00739	 0.01136	 0.00000	 0.00000	 0.00894	 0.00000		172.397221	-4991.515956
54054	 0.00003	 0.00004	 0.00791	 0.01087	 0.00000	 0.00000	 0.00936	 0.00000		173.508719	-4968.606676
55055	 0.00011	 0.00007	 0.00793	 0.01182	 0.00000	 0.00001	 0.01002	 0.00000		167.076455	-4897.754585
56056	 0.00011	 0.00013	 0.00815	 0.01177	 0.00000	 0.00001	 0.01012	 0.00000		165.545155	-4884.702096
57057	 0.00005	 0.00015	 0.00754	 0.00990	 0.00000	 0.00000	 0.00902	 0.00000		170.168117	-4956.619887
58058	 0.00004	 0.00012	 0.00967	 0.01046	 0.00000	 0.00000	 0.00868	 0.00000		172.197692	-4972.431925
59059	 0.00011	 0.00013	 0.00786	 0.01133	 0.00000	 0.00001	 0.00953	 0.00000		161.559956	-5021.695736
60060	 0.00009	 0.00011	 0.00865	 0.01050	 0.00000	 0.00001	 0.01111	 0.00000		168.137408	-4906.786252
61061	 0.00016	 0.00024	 0.00909	 0.01034	 0.00000	 0.00001	 0.01009	 0.00000		163.245343	-5017.168275
62062	 0.00013	 0.00023	 0.00957	 0.01205	 0.00000	 0.00001	 0.01072	 0.00000		165.521895	-4937.558778
63063	 0.00026	 0.00039	 0.00821	 0.01151	 0.00000	 0.00001	 0.00981	 0.00000		158.635781	-4951.576306
64064	 0.00015	 0.00037	 0.00836	 0.01235	 0.00000	 0.00001	 0.00997	 0.00000		157.954688	-4986.156513
65065	 0.00022	 0.00030	 0.00942	 0.01113	 0.00000	 0.00001	 0.01031	 0.00000		160.290418	-4913.479174
66066	 0.00022	 0.00022	 0.00846	 0.01214	 0.00000	 0.00001	 0.00943	 0.00000		160.661398	-4893.978693
67067	 0.00011	 0.00026	 0.00740	 0.01213	 0.00000	 0.00001	 0.00982	 0.00000		159.867452	-4991.955547
68068	 0.00009	 0.00004	 0.00936	 0.01139	 0.00000	 0.00000	 0.00940	 0.00000		166.141003	-4997.771634
69069	 0.00005	 0.00006	 0.00733	 0.01201	 0.00000	 0.00000	 0.00892	 0.00000		166.636819	-4942.420874
70070	 0.00002	 0.00003	 0.00892	 0.01058	 0.00000	 0.00000	 0.00836	 0.00000		172.188850	-5021.930594
71071	 0.00002	 0.00005	 0.00950	 0.01132	 0.00000	 0.00000	 0.01050	 0.00000		161.493273	-4941.123816
72072	 0.00002	 0.00005	 0.00820	 0.01026	 0.00000	 0.00000	 0.00974	 0.00000		171.735769	-5056.968522
73073	 0.00001	 0.00005	 0.00792	 0.01090	 0.00000	 0.00000	 0.00990	 0.00000		171.842830	-5018.940238
74074	 0.00004	 0.00004	 0.00802	 0.01260	 0.00000	 0.00000	 0.01018	 0.00000		168.443076	-4944.350847
75075	 0.00004	 0.00006	 0.00887	 0.01126	 0.00000	 0.00000	 0.01125	 0.00000		162.902501	-4910.358418
76076	 0.00004	 0.00004	 0.00877	 0.01166	 0.00000	 0.00000	 0.01026	 0.00000		159.376866	-4940.595160
77077	 0.00004	 0.00006	 0.00912	 0.01104	 0.00000	 0.00000	 0.00874	 0.00000		161.978220	-5067.009934
78078	 0.00003	 0.00004	 0.00826	 0.01203	 0.00000	 0.00000	 0.00950	 0.00000		168.221911	-4948.951808
79079	 0.00006	 0.00010	 0.00877	 0.01205	 0.00000	 0.00000	 0.00844	 0.00000		171.087497	-4992.457359
80080	 0.00009	 0.00011	 0.00879	 0.01202	 0.00000	 0.00000	 0.00912	 0.00000		161.931105	-4965.600584
81081	 0.00014	 0.00007	 0.00909	 0.01133	 0.00000	 0.00001	 0.00889	 0.00000		174.370282	-4955.763260
82082	 0.00034	 0.00028	 0.00860	 0.01078	 0.00000	 0.00001	 0.01066	 0.00000		157.120158	-4952.734557
83083	 0.00012	 0.00018	 0.00703	 0.01068	 0.00000	 0.00001	 0.01040	 0.00000		162.834979	-4975.187831
84084	 0.00007	 0.00006	 0.00865	 0.01194	 0.00000	 0.00000	 0.00973	 0.00000		171.270774	-4957.846190
85085	 0.00009	 0.00015	 0.00940	 0.01035	 0.00000	 0.00000	 0.01026	 0.00000		162.318964	-4929.329988
86086	 0.00011	 0.00017	 0.00940	 0.01050	 0.00000	 0.00001	 0.00955	 0.00000		164.753700	-5051.229034
87087	 0.00011	 0.00029	 0.00703	 0.01077	 0.00000	 0.00001	 0.00912	 0.00000		166.904347	-5154.057253
88088	 0.00009	 0.00023	 0.00664	 0.01265	 0.00000	 0.00001	 0.00893	 0.00000		173.316078	-4991.651717
89089	 0.00013	 0.00020	 0.00804	 0.00972	 0.00000	 0.00001	 0.00978	 0.00000		165.351322	-5016.124241
90090	 0.00007	 0.00009	 0.00809	 0.01176	 0.00000	 0.00000	 0.00933	 0.00000		173.953679	-5038.677016
91091	 0.00006	 0.00007	 0.00843	 0.01008	 0.00000	 0.00000	 0.00918	 0.00000		174.607857	-4953.839725
92092	 0.00014	 0.00019	 0.00777	 0.01259	 0.00000	 0.00001	 0.00908	 0.00000		166.877644	-5025.700893
93093	 0.00018	 0.00013	 0.00795	 0.01136	 0.00000	 0.00001	 0.00825	 0.00000		168.439595	-5054.471417
94094	 0.00012	 0.00026	 0.00872	 0.01052	 0.00000	 0.00001	 0.01036	 0.00000		163.831920	-4853.814584
95095	 0.00009	 0.00013	 0.00823	 0.01100	 0.00000	 0.00000	 0.01025	 0.00000		165.214348	-4949.509259
96096	 0.00017	 0.00010	 0.00992	 0.01070	 0.00000	 0.00001	 0.01040	 0.00000		165.794852	-4970.945187
97097	 0.00009	 0.00013	 0.00765	 0.01088	 0.00000	 0.00000	 0.00991	 0.00000		164.252521	-5075.804679
98098	 0.00013	 0.00027	 0.00812	 0.01123	 0.00000	 0.00001	 0.00950	 0.00000		161.698535	-4958.936705
99099	 0.00035	 0.00049	 0.00823	 0.01061	 0.00000	 0.00002	 0.01031	 0.00000		150.997016	-4979.797493
100100	 0.00035	 0.00030	 0.00773	 0.01216	 0.00000	 0.00002	 0.00963	 0.00000		157.476521	-4945.218911
101101	 0.00019	 0.00037	 0.00748	 0.01108	 0.00000	 0.00001	 0.00896	 0.00000		160.994922	-5029.362048
102102	 0.00024	 0.00029	 0.00848	 0.01047	 0.00000	 0.00001	 0.01015	 0.00000		155.660354	-4991.902513
103103	 0.00005	 0.00025	 0.00842	 0.01185	 0.00000	 0.00000	 0.00939	 0.00000		160.477999	-4899.938764
104104	 0.00005	 0.00004	 0.00813	 0.01058	 0.00000	 0.00000	 0.01014	 0.00000		160.963478	-4895.809868
105105	 0.00005	 0.00010	 0.00720	 0.01120	 0.00000	 0.00000	 0.01009	 0.00000		166.691272	-4989.990861
106106	 0.00005	 0.00002	 0.00954	 0.01015	 0.00000	 0.00000	 0.00954	 0.00000		169.151595	-5019.581101
107107	 0.00005	 0.00007	 0.00737	 0.01200	 0.00000	 0.00000	 0.01037	 0.00000		167.276293	-4993.179439
108108	 0.00009	 0.00023	 0.00782	 0.01156	 0.00000	 0.00001	 0.00903	 0.00000		162.746064	-5035.820314
109109	 0.00006	 0.00026	 0.00877	 0.01131	 0.00000	 0.00000	 0.01025	 0.00000		165.575017	-4927.018709
110110	 0.00013	 0.00021	 0.01070	 0.01130	 0.00000	 0.00001	 0.01004	 0.00000		164.782868	-4913.286624
111111	 0.00022	 0.00008	 0.00860	 0.01008	 0.00000	 0.00001	 0.00945	 0.00000		171.021158	-4959.464044
112112	 0.00013	 0.00025	 0.00689	 0.01151	 0.00000	 0.00001	 0.00998	 0.00000		158.751623	-4984.644373
113113	 0.00018	 0.00017	 0.00707	 0.01073	 0.00000	 0.00001	 0.00942	 0.00000		163.212596	-5014.217342
114114	 0.00011	 0.00004	 0.00854	 0.01164	 0.00000	 0.00000	 0.01048	 0.00000		172.159787	-4892.175424
115115	 0.00006	 0.00005	 0.00727	 0.01099	 0.00000	 0.00000	 0.00963	 0.00000		176.573266	-4883.975872
116116	 0.00002	 0.00003	 0.00829	 0.01040	 0.00000	 0.00000	 0.01108	 0.00000		176.849942	-4938.949623
117117	 0.00002	 0.00003	 0.00887	 0.01141	 0.00000	 0.00000	 0.01001	 0.00000		176.745066	-4926.106758
118118	 0.00002	 0.00007	 0.00919	 0.01082	 0.00000	 0.00000	 0.00904	 0.00000		170.320334	-5069.031760
119119	 0.00006	 0.00011	 0.00880	 0.01013	 0.00000	 0.00000	 0.00837	 0.00000		168.220288	-5027.041766
120120	 0.00014	 0.00021	 0.00852	 0.01229	 0.00000	 0.00001	 0.01104	 0.00000		159.847751	-4871.725514
121121	 0.00007	 0.00012	 0.00933	 0.01230	 0.00000	 0.00000	 0.00992	 0.00000		162.578064	-4871.777681
122122	 0.00007	 0.00012	 0.00756	 0.01085	 0.00000	 0.00000	 0.01193	 0.00000		161.652350	-4949.858266
123123	 0.00006	 0.00013	 0.00865	 0.01314	 0.00000	 0.00000	 0.00955	 0.00000		167.637559	-4928.727678
124124	 0.00013	 0.00013	 0.00914	 0.01109	 0.00000	 0.00001	 0.01002	 0.00000		170.500190	-4908.066485
125125	 0.00016	 0.00011	 0.00872	 0.01088	 0.00000	 0.00001	 0.00984	 0.00000		160.038478	-4977.297236
126126	 0.00030	 0.00019	 0.00771	 0.01153	 0.00000	 0.00001	 0.01049	 0.00000		159.588123	-4975.866098
127127	 0.00027	 0.00021	 0.00806	 0.01029	 0.00000	 0.00002	 0.01032	 0.00000		166.409616	-4964.397658
128128	 0.00022	 0.00023	 0.00793	 0.01109	 0.00000	 0.00001	 0.00978	 0.00000		163.091376	-4975.518863
129129	 0.00017	 0.00015	 0.00865	 0.01171	 0.00000	 0.00001	 0.00967	 0.00000		169.476927	-4961.593932
130130	 0.00013	 0.00015	 0.00799	 0.01064	 0.00000	 0.00001	 0.00847	 0.00000		168.639959	-5021.950551
131131	 0.00008	 0.00010	 0.00737	 0.01098	 0.00000	 0.00000	 0.00996	 0.00000		163.316555	-4995.794511
132132	 0.00008	 0.00015	 0.00748	 0.01203	 0.00000	 0.00001	 0.01092	 0.00000		163.131796	-4986.902845
133133	 0.00004	 0.00009	 0.00801	 0.01140	 0.00000	 0.00000	 0.00902	 0.00000		172.723538	-4938.163798
134134	 0.00003	 0.00009	 0.00856	 0.01117	 0.00000	 0.00000	 0.00964	 0.00000		164.584816	-5048.369886
135135	 0.00007	 0.00010	 0.00766	 0.01103	 0.00000	 0.00000	 0.00953	 0.00000		162.518884	-5067.728723
136136	 0.00013	 0.00020	 0.00928	 0.01199	 0.00000	 0.00001	 0.00893	 0.00000		159.637847	-4908.513178
137137	 0.00017	 0.00032	 0.00784	 0.01077	 0.00000	 0.00001	 0.01044	 0.00000		157.163479	-4912.436609
138138	 0.00020	 0.00041	 0.00867	 0.01062	 0.00000	 0.00001	 0.00923	 0.00000		159.762751	-4966.879745
139139	 0.00016	 0.00014	 0.00723	 0.01151	 0.00000	 0.00001	 0.00941	 0.00000		163.822471	-4959.088641
140140	 0.00049	 0.00024	 0.00822	 0.01077	 0.00000	 0.00001	 0.00879	 0.00000		155.938696	-5072.073167
141141	 0.00014	 0.00022	 0.00767	 0.01029	 0.00000	 0.00001	 0.01037	 0.00000		167.741017	-5003.528735
142142	 0.00013	 0.00030	 0.00891	 0.01044	 0.00000	 0.00001	 0.01006	 0.00000		157.519468	-4881.975630
143143	 0.00011	 0.00008	 0.00923	 0.01188	 0.00000	 0.00001	 0.00973	 0.00000		171.008191	-4922.614390
144144	 0.00007	 0.00008	 0.00791	 0.01141	 0.00000	 0.00000	 0.00870	 0.00000		171.956093	-5028.759200
145145	 0.00012	 0.00010	 0.00785	 0.01100	 0.00000	 0.00001	 0.00942	 0.00000		164.717891	-4964.417323
146146	 0.00012	 0.00011	 0.00845	 0.01144	 0.00000	 0.00000	 0.00995	 0.00000		160.983878	-5015.055444
147147	 0.00002	 0.00007	 0.00805	 0.01152	 0.00000	 0.00000	 0.01045	 0.00000		171.307595	-4965.863357
148148	 0.00002	 0.00006	 0.00701	 0.01076	 0.00000	 0.00000	 0.01068	 0.00000		171.312445	-4928.894913
149149	 0.00003	 0.00001	 0.00889	 0.01109	 0.00000	 0.00000	 0.00892	 0.00000		170.179928	-5007.657612
150150	 0.00001	 0.00001	 0.00811	 0.01185	 0.00000	 0.00000	 0.00899	 0.00000		183.695667	-5010.938986
151151	 0.00001	 0.00005	 0.00942	 0.01010	 0.00000	 0.00000	 0.00995	 0.00000		178.007943	-4970.286925
152152	 0.00004	 0.00004	 0.00776	 0.01057	 0.00000	 0.00000	 0.01015	 0.00000		170.177530	-5000.895133
153153	 0.00002	 0.00006	 0.00890	 0.01106	 0.00000	 0.00000	 0.00974	 0.00000		178.244978	-4971.789986
154154	 0.00005	 0.00005	 0.00845	 0.01242	 0.00000	 0.00000	 0.00959	 0.00000		171.484222	-4979.043419
155155	 0.00008	 0.00004	 0.00816	 0.01238	 0.00000	 0.00000	 0.01002	 0.00000		179.328637	-4947.708965
156156	 0.00005	 0.00012	 0.00793	 0.01155	 0.00000	 0.00000	 0.00897	 0.00000		162.794126	-5138.785154
157157	 0.00002	 0.00006	 0.00861	 0.01213	 0.00000	 0.00000	 0.00994	 0.00000		171.302581	-5052.846129
158158	 0.00004	 0.00012	 0.00864	 0.01156	 0.00000	 0.00000	 0.00996	 0.00000		165.819467	-4916.603151
159159	 0.00005	 0.00006	 0.00768	 0.01104	 0.00000	 0.00000	 0.00996	 0.00000		170.474309	-5044.736255
160160	 0.00004	 0.00004	 0.00841	 0.01088	 0.00000	 0.00000	 0.01025	 0.00000		184.528570	-4899.558396
161161	 0.00010	 0.00011	 0.00944	 0.01055	 0.00000	 0.00001	 0.00975	 0.00000		172.963319	-4924.512371
162162	 0.00008	 0.00008	 0.00885	 0.01180	 0.00000	 0.00000	 0.00976	 0.00000		173.140423	-4960.125915
163163	 0.00004	 0.00019	 0.00789	 0.01123	 0.00000	 0.00000	 0.00883	 0.00000		172.994781	-4989.409156
164164	 0.00015	 0.00016	 0.00859	 0.01137	 0.00000	 0.00001	 0.00897	 0.00000		167.566222	-4968.389815
165165	 0.00018	 0.00011	 0.00690	 0.01133	 0.00000	 0.00001	 0.00995	 0.00000		165.413520	-5004.661289
166166	 0.00008	 0.00009	 0.00843	 0.01231	 0.00000	 0.00000	 0.00972	 0.00000		170.056128	-4944.613954
167167	 0.00021	 0.00017	 0.00778	 0.01161	 0.00000	 0.00001	 0.00970	 0.00000		160.793481	-4919.244812
168168	 0.00018	 0.00034	 0.00797	 0.01082	 0.00000	 0.00001	 0.00912	 0.00000		162.928292	-4988.302515
169169	 0.00008	 0.00012	 0.00682	 0.01186	 0.00000	 0.00000	 0.01027	 0.00000		161.735904	-5023.266542
170170	 0.00011	 0.00007	 0.00783	 0.01159	 0.00000	 0.00001	 0.00996	 0.00000		174.348580	-4912.772657
171171	 0.00006	 0.00008	 0.00769	 0.01186	 0.00000	 0.00000	 0.00957	 0.00000		168.775102	-4935.818824
172172	 0.00005	 0.00004	 0.00879	 0.01116	 0.00000	 0.00000	 0.00855	 0.00000		173.592686	-5032.651894
173173	 0.00006	 0.00005	 0.00700	 0.01132	 0.00000	 0.00000	 0.00937	 0.00000		172.164441	-4988.372497
174174	 0.00007	 0.00011	 0.00898	 0.01164	 0.00000	 0.00000	 0.00972	 0.00000		167.924174	-4967.984625
175175	 0.00006	 0.00006	 0.00657	 0.01201	 0.00000	 0.00000	 0.00846	 0.00000		172.118118	-4995.354757
176176	 0.00008	 0.00006	 0.00871	 0.01083	 0.00000	 0.00000	 0.00834	 0.00000		174.718631	-5020.773407
177177	 0.00006	 0.00010	 0.00820	 0.01113	 0.00000	 0.00000	 0.00873	 0.00000		168.458632	-5039.356141
178178	 0.00010	 0.00022	 0.00795	 0.01204	 0.00000	 0.00001	 0.01022	 0.00000		158.846024	-4919.486425
179179	 0.00015	 0.00010	 0.00880	 0.01315	 0.00000	 0.00001	 0.01016	 0.00000		163.021714	-4927.890655
180180	 0.00006	 0.00011	 0.00779	 0.01174	 0.00000	 0.00000	 0.00904	 0.00000		159.690297	-5057.009662
181181	 0.00006	 0.00012	 0.00704	 0.01134	 0.00000	 0.00000	 0.00853	 0.00000		171.804641	-5173.184851
182182	 0.00009	 0.00012	 0.00848	 0.01169	 0.00000	 0.00001	 0.00891	 0.00000		169.052228	-4950.729482
183183	 0.00011	 0.00011	 0.00819	 0.01052	 0.00000	 0.00001	 0.00987	 0.00000		166.561652	-4942.269064
184184	 0.00013	 0.00016	 0.00753	 0.01254	 0.00000	 0.00001	 0.01033	 0.00000		166.669314	-4891.538477
185185	 0.00022	 0.00022	 0.00770	 0.01050	 0.00000	 0.00001	 0.00908	 0.00000		165.234716	-4914.737233
186186	 0.00012	 0.00017	 0.00937	 0.01073	 0.00000	 0.00001	 0.00998	 0.00000		163.136647	-4931.278589
187187	 0.00011	 0.00008	 0.00769	 0.01101	 0.00000	 0.00000	 0.00964	 0.00000		169.397255	-4949.948763
188188	 0.00004	 0.00009	 0.00968	 0.01092	 0.00000	 0.00000	 0.00827	 0.00000		171.777132	-4992.146521
189189	 0.00010	 0.00007	 0.00746	 0.01140	 0.00000	 0.00000	 0.00869	 0.00000		176.463650	-4981.052126
190190	 0.00020	 0.00021	 0.00826	 0.01098	 0.00000	 0.00001	 0.00912	 0.00000		170.963204	-5068.059322
191191	 0.00017	 0.00023	 0.00951	 0.01036	 0.00000	 0.00001	 0.00915	 0.00000		162.260603	-4958.659556
192192	 0.00014	 0.00018	 0.00775	 0.01274	 0.00000	 0.00001	 0.00961	 0.00000		165.047119	-5002.546268
193193	 0.00005	 0.00010	 0.00691	 0.01344	 0.00000	 0.00000	 0.00977	 0.00000		167.129499	-4935.150393
194194	 0.00002	 0.00004	 0.00776	 0.01219	 0.00000	 0.00000	 0.00949	 0.00000		173.109779	-5033.550550
195195	 0.00006	 0.00003	 0.00921	 0.01057	 0.00000	 0.00000	 0.00999	 0.00000		170.875520	-4957.044818
196196	 0.00008	 0.00005	 0.00778	 0.01018	 0.00000	 0.00000	 0.00957	 0.00000		167.497968	-4993.631020
197197	 0.00018	 0.00017	 0.00828	 0.01073	 0.00000	 0.00001	 0.00928	 0.00000		165.852758	-5020.577818
198198	 0.00010	 0.00012	 0.00740	 0.01067	 0.00000	 0.00000	 0.00995	 0.00000		164.522851	-5021.826146
199199	 0.00006	 0.00009	 0.00770	 0.01112	 0.00000	 0.00000	 0.01055	 0.00000		167.370816	-4994.571434
200200	 0.00006	 0.00004	 0.00817	 0.01070	 0.00000	 0.00000	 0.00942	 0.00000		174.537321	-5008.662993
201201	 0.00006	 0.00005	 0.00890	 0.01149	 0.00000	 0.00000	 0.00895	 0.00000		166.458833	-4956.602924
202202	 0.00010	 0.00014	 0.00757	 0.01149	 0.00000	 0.00000	 0.01049	 0.00000		154.140094	-4994.531577
203203	 0.00014	 0.00023	 0.00774	 0.01024	 0.00000	 0.00001	 0.00876	 0.00000		162.616202	-5029.010849
204204	 0.00010	 0.00010	 0.00833	 0.01070	 0.00000	 0.00001	 0.00968	 0.00000		164.437905	-5008.203130
205205	 0.00026	 0.00013	 0.00817	 0.01047	 0.00000	 0.00001	 0.01020	 0.00000		153.904767	-4988.218198
206206	 0.00013	 0.00011	 0.00846	 0.01026	 0.00000	 0.00001	 0.00924	 0.00000		166.084811	-4947.584563
207207	 0.00003	 0.00006	 0.00762	 0.01070	 0.00000	 0.00000	 0.00977	 0.00000		163.761369	-5020.501036
208208	 0.00004	 0.00006	 0.00782	 0.01158	 0.00000	 0.00000	 0.01007	 0.00000		174.551364	-4987.088649
209209	 0.00010	 0.00011	 0.00825	 0.01156	 0.00000	 0.00000	 0.00933	 0.00000		164.342155	-5063.932857
210210	 0.00029	 0.00020	 0.00729	 0.01018	 0.00000	 0.00001	 0.00834	 0.00000		159.863426	-5067.806907
211211	 0.00017	 0.00023	 0.00832	 0.00988	 0.00000	 0.00001	 0.00825	 0.00000		164.876487	-5076.710338
212212	 0.00007	 0.00005	 0.00674	 0.01069	 0.00000	 0.00000	 0.00918	 0.00000		173.174936	-4981.107772
213213	 0.00023	 0.00021	 0.00780	 0.01222	 0.00000	 0.00001	 0.00942	 0.00000		160.709255	-4997.761237
214214	 0.00052	 0.00025	 0.00952	 0.01080	 0.00000	 0.00002	 0.00888	 0.00000		163.228329	-5003.513285
215215	 0.00010	 0.00011	 0.00706	 0.01011	 0.00000	 0.00000	 0.00954	 0.00000		164.135719	-5011.558580
216216	 0.00007	 0.00009	 0.00750	 0.01173	 0.00000	 0.00001	 0.00901	 0.00000		175.309007	-4961.946760
217217	 0.00013	 0.00027	 0.00813	 0.01071	 0.00000	 0.00001	 0.00982	 0.00000		164.113047	-4969.956877
218218	 0.00012	 0.00010	 0.00801	 0.01122	 0.00000	 0.00000	 0.00993	 0.00000		160.032306	-5002.949160
