Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_AM->ATL	Data-ld-ln	Full-ld-ln
146146	 0.00000	 0.00001	 0.00005	 0.00026	 0.01154	 0.00000	 0.00001	 0.00000		226.869959	-1938.320995
147147	 0.00000	 0.00001	 0.00006	 0.00053	 0.01112	 0.00000	 0.00002	 0.00000		221.237628	-1966.956456
148148	 0.00000	 0.00001	 0.00003	 0.00022	 0.01189	 0.00000	 0.00001	 0.00000		211.277048	-1961.582801
149149	 0.00000	 0.00001	 0.00002	 0.00017	 0.01242	 0.00000	 0.00000	 0.00000		216.010039	-2046.453136
150150	 0.00000	 0.00001	 0.00001	 0.00005	 0.01093	 0.00000	 0.00000	 0.00000		245.795920	-1933.761432
151151	 0.00000	 0.00000	 0.00001	 0.00006	 0.01237	 0.00000	 0.00000	 0.00000		240.101148	-1974.646140
152152	 0.00000	 0.00000	 0.00000	 0.00003	 0.01141	 0.00000	 0.00000	 0.00000		256.651415	-1956.844487
153153	 0.00000	 0.00000	 0.00000	 0.00031	 0.01075	 0.00000	 0.00000	 0.00000		239.307323	-1983.509690
154154	 0.00000	 0.00000	 0.00000	 0.00020	 0.01114	 0.00000	 0.00000	 0.00000		244.703074	-1966.908453
155155	 0.00001	 0.00001	 0.00001	 0.00008	 0.01173	 0.00000	 0.00000	 0.00000		233.331916	-1965.989326
156156	 0.00000	 0.00001	 0.00001	 0.00022	 0.01237	 0.00000	 0.00000	 0.00000		222.378505	-1999.461585
157157	 0.00001	 0.00002	 0.00002	 0.00026	 0.01213	 0.00000	 0.00000	 0.00000		223.259639	-1908.589301
158158	 0.00001	 0.00001	 0.00001	 0.00010	 0.01158	 0.00000	 0.00000	 0.00000		227.816782	-1953.369460
159159	 0.00002	 0.00006	 0.00002	 0.00009	 0.01159	 0.00000	 0.00001	 0.00000		214.812119	-2000.651878
160160	 0.00001	 0.00006	 0.00002	 0.00017	 0.01250	 0.00000	 0.00001	 0.00000		211.931524	-1967.894631
161161	 0.00006	 0.00006	 0.00003	 0.00014	 0.01220	 0.00000	 0.00001	 0.00000		214.652393	-1886.673998
162162	 0.00012	 0.00039	 0.00010	 0.00023	 0.01261	 0.00001	 0.00003	 0.00000		196.342615	-1999.202312
163163	 0.00008	 0.00018	 0.00003	 0.00013	 0.01231	 0.00001	 0.00001	 0.00000		200.798107	-1922.167362
164164	 0.00004	 0.00013	 0.00002	 0.00017	 0.01055	 0.00000	 0.00001	 0.00000		202.673311	-2003.688380
165165	 0.00001	 0.00007	 0.00001	 0.00004	 0.01203	 0.00000	 0.00000	 0.00000		229.094266	-2016.334060
166166	 0.00000	 0.00001	 0.00000	 0.00000	 0.01174	 0.00000	 0.00000	 0.00000		257.077610	-1977.744042
167167	 0.00002	 0.00013	 0.00001	 0.00007	 0.01263	 0.00000	 0.00000	 0.00000		206.923247	-1922.763131
168168	 0.00001	 0.00002	 0.00000	 0.00013	 0.01345	 0.00000	 0.00000	 0.00000		222.888611	-1893.908944
169169	 0.00001	 0.00001	 0.00001	 0.00007	 0.01320	 0.00000	 0.00000	 0.00000		223.945565	-1998.209188
170170	 0.00003	 0.00003	 0.00001	 0.00006	 0.01249	 0.00000	 0.00000	 0.00000		222.278062	-2024.627255
171171	 0.00009	 0.00011	 0.00002	 0.00009	 0.01091	 0.00000	 0.00001	 0.00000		198.039223	-2023.435853
172172	 0.00004	 0.00008	 0.00003	 0.00007	 0.01177	 0.00000	 0.00001	 0.00000		215.945900	-2038.387589
173173	 0.00010	 0.00018	 0.00003	 0.00017	 0.01084	 0.00001	 0.00001	 0.00000		193.135842	-1949.539077
174174	 0.00005	 0.00007	 0.00001	 0.00005	 0.01154	 0.00000	 0.00001	 0.00000		217.671439	-1949.505909
175175	 0.00002	 0.00003	 0.00001	 0.00003	 0.01204	 0.00000	 0.00000	 0.00000		221.257675	-2006.032362
176176	 0.00002	 0.00006	 0.00001	 0.00007	 0.01248	 0.00000	 0.00000	 0.00000		210.789059	-2025.112607
177177	 0.00005	 0.00018	 0.00002	 0.00010	 0.01276	 0.00000	 0.00001	 0.00000		200.126966	-1984.359421
178178	 0.00006	 0.00011	 0.00002	 0.00006	 0.01206	 0.00000	 0.00001	 0.00000		212.541141	-1894.281689
179179	 0.00008	 0.00009	 0.00002	 0.00005	 0.01126	 0.00001	 0.00001	 0.00000		208.296641	-1980.087323
180180	 0.00009	 0.00013	 0.00002	 0.00034	 0.01165	 0.00001	 0.00001	 0.00000		195.491208	-1962.979106
181181	 0.00005	 0.00007	 0.00002	 0.00008	 0.01250	 0.00000	 0.00000	 0.00000		204.589804	-1936.365440
182182	 0.00008	 0.00019	 0.00002	 0.00004	 0.01109	 0.00001	 0.00001	 0.00000		191.556668	-2014.058365
183183	 0.00006	 0.00010	 0.00003	 0.00013	 0.01203	 0.00001	 0.00001	 0.00000		195.475917	-1952.057698
184184	 0.00003	 0.00005	 0.00003	 0.00009	 0.01222	 0.00000	 0.00001	 0.00000		213.270978	-1958.334317
185185	 0.00002	 0.00004	 0.00001	 0.00001	 0.01338	 0.00000	 0.00000	 0.00000		221.957223	-1995.005716
186186	 0.00005	 0.00018	 0.00003	 0.00007	 0.01362	 0.00000	 0.00001	 0.00000		200.624612	-1976.013305
187187	 0.00001	 0.00008	 0.00001	 0.00006	 0.01277	 0.00000	 0.00000	 0.00000		206.012182	-1982.963807
188188	 0.00006	 0.00007	 0.00002	 0.00006	 0.01134	 0.00000	 0.00001	 0.00000		211.804593	-1981.572833
189189	 0.00005	 0.00013	 0.00002	 0.00002	 0.01115	 0.00001	 0.00001	 0.00000		211.863476	-1976.887424
190190	 0.00009	 0.00014	 0.00002	 0.00018	 0.01180	 0.00001	 0.00001	 0.00000		191.650144	-1951.325029
191191	 0.00003	 0.00012	 0.00002	 0.00004	 0.01225	 0.00000	 0.00000	 0.00000		209.432621	-2019.665589
192192	 0.00000	 0.00002	 0.00000	 0.00001	 0.01126	 0.00000	 0.00000	 0.00000		254.283708	-1950.474284
193193	 0.00000	 0.00002	 0.00000	 0.00004	 0.01242	 0.00000	 0.00000	 0.00000		227.376149	-1958.705614
194194	 0.00000	 0.00002	 0.00000	 0.00006	 0.01225	 0.00000	 0.00000	 0.00000		227.347964	-2024.104521
195195	 0.00001	 0.00010	 0.00000	 0.00002	 0.01179	 0.00000	 0.00000	 0.00000		208.515204	-1994.752992
196196	 0.00002	 0.00004	 0.00001	 0.00004	 0.01227	 0.00000	 0.00000	 0.00000		202.713134	-1969.421113
197197	 0.00001	 0.00002	 0.00000	 0.00001	 0.01225	 0.00000	 0.00000	 0.00000		244.665025	-1932.968204
198198	 0.00001	 0.00002	 0.00001	 0.00008	 0.01287	 0.00000	 0.00000	 0.00000		224.840909	-1927.148513
199199	 0.00001	 0.00002	 0.00001	 0.00022	 0.01233	 0.00000	 0.00000	 0.00000		217.205035	-1905.391609
200200	 0.00001	 0.00002	 0.00001	 0.00028	 0.01249	 0.00000	 0.00000	 0.00000		211.182465	-2026.198600
201201	 0.00001	 0.00002	 0.00000	 0.00004	 0.01108	 0.00000	 0.00000	 0.00000		228.769599	-1972.963685
202202	 0.00000	 0.00001	 0.00000	 0.00007	 0.01288	 0.00000	 0.00000	 0.00000		231.823672	-1940.523692
203203	 0.00000	 0.00003	 0.00000	 0.00006	 0.01169	 0.00000	 0.00000	 0.00000		229.461931	-2011.526306
204204	 0.00002	 0.00003	 0.00002	 0.00009	 0.01285	 0.00000	 0.00000	 0.00000		217.911221	-1922.720151
205205	 0.00001	 0.00003	 0.00004	 0.00025	 0.01134	 0.00000	 0.00001	 0.00000		207.612822	-2017.748798
206206	 0.00001	 0.00002	 0.00002	 0.00010	 0.01097	 0.00000	 0.00001	 0.00000		230.341410	-1975.623518
207207	 0.00005	 0.00007	 0.00003	 0.00006	 0.01239	 0.00000	 0.00001	 0.00000		217.234962	-1929.388386
208208	 0.00004	 0.00006	 0.00002	 0.00018	 0.01229	 0.00000	 0.00001	 0.00000		201.478238	-1966.891915
209209	 0.00004	 0.00008	 0.00003	 0.00008	 0.01239	 0.00000	 0.00001	 0.00000		213.076976	-1918.797581
210210	 0.00004	 0.00006	 0.00005	 0.00033	 0.01070	 0.00000	 0.00001	 0.00000		206.828755	-1954.197535
211211	 0.00006	 0.00006	 0.00008	 0.00029	 0.01152	 0.00000	 0.00002	 0.00000		205.744844	-1987.099355
212212	 0.00008	 0.00008	 0.00002	 0.00015	 0.01222	 0.00000	 0.00001	 0.00000		197.872718	-1995.219323
213213	 0.00009	 0.00012	 0.00003	 0.00013	 0.01306	 0.00001	 0.00001	 0.00000		198.699228	-2004.176922
214214	 0.00005	 0.00010	 0.00002	 0.00024	 0.01231	 0.00000	 0.00001	 0.00000		196.457639	-1972.625545
215215	 0.00004	 0.00017	 0.00002	 0.00009	 0.01223	 0.00000	 0.00001	 0.00000		202.857644	-1990.160758
216216	 0.00009	 0.00016	 0.00004	 0.00009	 0.01246	 0.00001	 0.00001	 0.00000		201.508330	-1951.762856
217217	 0.00006	 0.00017	 0.00002	 0.00031	 0.01377	 0.00001	 0.00001	 0.00000		188.090153	-1948.502789
218218	 0.00006	 0.00005	 0.00002	 0.00007	 0.01135	 0.00000	 0.00000	 0.00000		213.262952	-1918.779998
