0.0114699	-2445424.12	0,4.31894e-05,0.000104644,0.000192087,0.00031651,0.000493553,0.000745466,0.00110391,0.00161395,0.00233968,0.00337232,0.00484167,0.00693241,0.00990732,0.0141403,0.0201635,0.0287338,0.0409286,0.0582805,0.0829706,0.118102,0.168091,0.23922,0.340429,0.484441,inf	28.0966,28.0966,21.6622,20.5481,19.9588,19.7984,19.9293,20.1826,20.4582,20.7134,20.9334,21.1159,21.2636,21.3819,21.4762,21.5516,21.6117,21.6584,21.6922,21.714,21.7276,21.7373,21.7453,21.7532,21.7532
0.0114523	-2444288.83	0,4.31894e-05,0.000104644,0.000192087,0.00031651,0.000493553,0.000745466,0.00110391,0.00161395,0.00233968,0.00337232,0.00484167,0.00693241,0.00990732,0.0141403,0.0201635,0.0287338,0.0409286,0.0582805,0.0829706,0.118102,0.168091,0.23922,0.340429,0.484441,inf	34.0297,34.0297,22.1446,20.0647,18.8135,18.3697,18.5028,18.899,19.3659,19.8151,20.2119,20.5463,20.8203,21.0415,21.2191,21.3618,21.4761,21.5653,21.63,21.6719,21.698,21.7166,21.7322,21.7477,21.7477
0.0114361	-2443367.04	0,4.31894e-05,0.000104644,0.000192087,0.00031651,0.000493553,0.000745466,0.00110391,0.00161395,0.00233968,0.00337232,0.00484167,0.00693241,0.00990732,0.0141403,0.0201635,0.0287338,0.0409286,0.0582805,0.0829706,0.118102,0.168091,0.23922,0.340429,0.484441,inf	39.4417,39.4417,23.0889,20.1258,18.1512,17.3429,17.3924,17.8542,18.4497,19.0451,19.5831,20.0436,20.425,20.7352,20.986,21.1886,21.3517,21.4795,21.5726,21.633,21.6707,21.6976,21.7202,21.743,21.743
0.0114213	-2442612.55	0,4.31894e-05,0.000104644,0.000192087,0.00031651,0.000493553,0.000745466,0.00110391,0.00161395,0.00233968,0.00337232,0.00484167,0.00693241,0.00990732,0.0141403,0.0201635,0.0287338,0.0409286,0.0582805,0.0829706,0.118102,0.168091,0.23922,0.340429,0.484441,inf	44.166,44.166,24.3773,20.5906,17.8356,16.6058,16.5143,16.9875,17.6662,18.3724,19.0252,19.5922,20.0668,20.4558,20.7721,21.0289,21.2365,21.3999,21.5191,21.5967,21.6451,21.6798,21.7091,21.7389,21.7389
0.0114074	-2441985.17	0,4.31894e-05,0.000104644,0.000192087,0.00031651,0.000493553,0.000745466,0.00110391,0.00161395,0.00233968,0.00337232,0.00484167,0.00693241,0.00990732,0.0141403,0.0201635,0.0287338,0.0409286,0.0582805,0.0829706,0.118102,0.168091,0.23922,0.340429,0.484441,inf	48.135,48.135,25.9496,21.3901,17.7922,16.0935,15.8193,16.2646,16.992,17.7811,18.5272,19.1848,19.7407,20.1997,20.5749,20.8811,21.1295,21.3256,21.4691,21.5626,21.6211,21.663,21.6986,21.7353,21.7353
0.0113945	-2441459.10	0,4.31894e-05,0.000104644,0.000192087,0.00031651,0.000493553,0.000745466,0.00110391,0.00161395,0.00233968,0.00337232,0.00484167,0.00693241,0.00990732,0.0141403,0.0201635,0.0287338,0.0409286,0.0582805,0.0829706,0.118102,0.168091,0.23922,0.340429,0.484441,inf	51.3136,51.3136,27.755,22.4789,17.9709,15.7598,15.2714,15.6591,16.4087,17.2585,18.0804,18.8152,19.4425,19.964,20.3926,20.7437,21.0297,21.256,21.4222,21.5305,21.5983,21.6471,21.6889,21.7322,21.7322
0.0113825	-2441014.97	0,4.31894e-05,0.000104644,0.000192087,0.00031651,0.000493553,0.000745466,0.00110391,0.00161395,0.00233968,0.00337232,0.00484167,0.00693241,0.00990732,0.0141403,0.0201635,0.0287338,0.0409286,0.0582805,0.0829706,0.118102,0.168091,0.23922,0.340429,0.484441,inf	53.699,53.699,29.7486,23.8264,18.3369,15.5712,14.8431,15.1507,15.9017,16.7945,17.6778,18.4787,19.1687,19.7463,20.2233,20.6156,20.9363,21.1908,21.378,21.5003,21.5768,21.6321,21.6796,21.7296,21.7296
0.0113711	-2440637.86	0,4.31894e-05,0.000104644,0.000192087,0.00031651,0.000493553,0.000745466,0.00110391,0.00161395,0.00233968,0.00337232,0.00484167,0.00693241,0.00990732,0.0141403,0.0201635,0.0287338,0.0409286,0.0582805,0.0829706,0.118102,0.168091,0.23922,0.340429,0.484441,inf	55.3195,55.3195,31.884,25.4094,18.865,15.5027,14.5134,14.7232,15.4594,16.3807,17.3135,18.1709,18.9165,19.5445,20.0656,20.4959,20.8487,21.1294,21.3364,21.4716,21.5564,21.6178,21.6709,21.7273,21.7273
0.0113603	-2440316.04	0,4.31894e-05,0.000104644,0.000192087,0.00031651,0.000493553,0.000745466,0.00110391,0.00161395,0.00233968,0.00337232,0.00484167,0.00693241,0.00990732,0.0141403,0.0201635,0.0287338,0.0409286,0.0582805,0.0829706,0.118102,0.168091,0.23922,0.340429,0.484441,inf	56.2317,56.2317,34.1162,27.2104,19.5381,15.5363,14.2668,14.3649,15.0733,16.0113,16.9836,17.8894,18.6842,19.3578,19.902,20.3828,20.7661,21.0715,21.297,21.4444,21.5369,21.6041,21.6627,21.7253,21.7253
0.0113503	-2440036.91	0,4.31894e-05,0.000104644,0.000192087,0.00031651,0.000493553,0.000745466,0.00110391,0.00161395,0.00233968,0.00337232,0.00484167,0.00693241,0.00990732,0.0141403,0.0201635,0.0287338,0.0409286,0.0582805,0.0829706,0.118102,0.168091,0.23922,0.340429,0.484441,inf	56.5035,56.5035,36.3927,29.21,20.3409,15.6563,14.089,14.064,14.7338,15.6788,16.6822,17.6295,18.468,19.1829,19.7643,20.2774,20.6884,21.0168,21.2596,21.4186,21.5184,21.5911,21.6548,21.7236,21.7236
0.0113407	-2439799.81	0,4.31894e-05,0.000104644,0.000192087,0.00031651,0.000493553,0.000745466,0.00110391,0.00161395,0.00233968,0.00337232,0.00484167,0.00693241,0.00990732,0.0141403,0.0201635,0.0287338,0.0409286,0.0582805,0.0829706,0.118102,0.168091,0.23922,0.340429,0.484441,inf	56.217,56.217,38.6592,31.3874,21.2612,15.8509,13.9698,13.8122,14.4351,15.3792,16.4064,17.3894,18.2669,19.0193,19.635,20.1781,20.6151,20.965,21.2242,21.394,21.5007,21.5786,21.6474,21.7223,21.7223
0.0113317	-2439595.14	0,4.31894e-05,0.000104644,0.000192087,0.00031651,0.000493553,0.000745466,0.00110391,0.00161395,0.00233968,0.00337232,0.00484167,0.00693241,0.00990732,0.0141403,0.0201635,0.0287338,0.0409286,0.0582805,0.0829706,0.118102,0.168091,0.23922,0.340429,0.484441,inf	55.4697,55.4697,40.8629,33.723,22.2888,16.1108,13.9009,13.6027,14.1717,15.1083,16.1534,17.167,18.0792,18.8659,19.5133,20.0843,20.5456,20.9158,21.1905,21.3705,21.4837,21.5667,21.6403,21.7211,21.7211
0.0113231	-2439417.83	0,4.31894e-05,0.000104644,0.000192087,0.00031651,0.000493553,0.000745466,0.00110391,0.00161395,0.00233968,0.00337232,0.00484167,0.00693241,0.00990732,0.0141403,0.0201635,0.0287338,0.0409286,0.0582805,0.0829706,0.118102,0.168091,0.23922,0.340429,0.484441,inf	54.3557,54.3557,42.9522,36.194,23.4156,16.4286,13.8754,13.4298,13.9393,14.8627,15.9207,16.9603,17.9037,18.7217,19.3984,19.9955,20.4797,20.869,21.1583,21.3481,21.4674,21.5552,21.6336,21.7203,21.7203
