0.00788282	-1754074.45	0,2.98601e-05,7.23481e-05,0.000132804,0.000218828,0.00034123,0.000515397,0.000763219,0.00111584,0.0016176,0.00233154,0.00334741,0.0047929,0.00684968,0.00977628,0.0139405,0.0198659,0.028297,0.0402937,0.0573638,0.0816529,0.116214,0.165391,0.235365,0.33493,inf	1390.99,1390.99,266.575,102.233,51.6952,35.3414,29.8343,28.1005,27.7826,28.0079,28.4242,28.8825,29.3211,29.7176,30.0677,30.3742,30.6414,30.8704,31.0552,31.1892,31.2795,31.3423,31.3871,31.4182,31.4182
0.00782899	-1736454.00	0,2.98601e-05,7.23481e-05,0.000132804,0.000218828,0.00034123,0.000515397,0.000763219,0.00111584,0.0016176,0.00233154,0.00334741,0.0047929,0.00684968,0.00977628,0.0139405,0.0198659,0.028297,0.0402937,0.0573638,0.0816529,0.116214,0.165391,0.235365,0.33493,inf	3164.48,3164.48,434.042,134.227,56.3564,33.7879,26.5624,24.4121,24.1957,24.7487,25.5771,26.4593,27.2985,28.0583,28.7314,29.3232,29.8417,30.2886,30.6519,30.9163,31.0941,31.2176,31.3055,31.3663,31.3663
0.00777911	-1729610.35	0,2.98601e-05,7.23481e-05,0.000132804,0.000218828,0.00034123,0.000515397,0.000763219,0.00111584,0.0016176,0.00233154,0.00334741,0.0047929,0.00684968,0.00977628,0.0139405,0.0198659,0.028297,0.0402937,0.0573638,0.0816529,0.116214,0.165391,0.235365,0.33493,inf	4054.82,4054.82,526.839,150.37,57.0667,31.4065,23.4576,21.1895,21.106,21.9236,23.0789,24.3054,25.4789,26.5493,27.5041,28.3489,29.0938,29.7406,30.2705,30.658,30.9187,31.0997,31.2287,31.3179,31.3179
0.00773309	-1725034.18	0,2.98601e-05,7.23481e-05,0.000132804,0.000218828,0.00034123,0.000515397,0.000763219,0.00111584,0.0016176,0.00233154,0.00334741,0.0047929,0.00684968,0.00977628,0.0139405,0.0198659,0.028297,0.0402937,0.0573638,0.0816529,0.116214,0.165391,0.235365,0.33493,inf	4382.96,4382.96,592.554,163.871,57.7421,29.4992,20.9738,18.5898,18.5685,19.5533,20.9391,22.4264,23.8667,25.1944,26.3894,27.4548,28.4007,29.2283,29.9122,30.4153,30.754,30.9891,31.1569,31.2738,31.2738
0.00769067	-1721456.85	0,2.98601e-05,7.23481e-05,0.000132804,0.000218828,0.00034123,0.000515397,0.000763219,0.00111584,0.0016176,0.00233154,0.00334741,0.0047929,0.00684968,0.00977628,0.0139405,0.0198659,0.028297,0.0402937,0.0573638,0.0816529,0.116214,0.165391,0.235365,0.33493,inf	4494.94,4494.94,656.953,179.896,59.49,28.2779,19.0886,16.5341,16.5039,17.5743,19.1111,20.7894,22.4389,23.9779,25.3768,26.6339,27.7582,28.7496,29.5757,30.1871,30.5992,30.8854,31.09,31.2329,31.2329
0.00765142	-1718342.37	0,2.98601e-05,7.23481e-05,0.000132804,0.000218828,0.00034123,0.000515397,0.000763219,0.00111584,0.0016176,0.00233154,0.00334741,0.0047929,0.00684968,0.00977628,0.0139405,0.0198659,0.028297,0.0402937,0.0573638,0.0816529,0.116214,0.165391,0.235365,0.33493,inf	4520.25,4520.25,727.814,199.99,62.4917,27.6645,17.6789,14.9042,14.8149,15.9124,17.5406,19.3554,21.1679,22.8806,24.453,25.8775,27.1607,28.3008,29.2587,29.972,30.4535,30.788,31.0274,31.1954,31.1954
0.0076149	-1715624.94	0,2.98601e-05,7.23481e-05,0.000132804,0.000218828,0.00034123,0.000515397,0.000763219,0.00111584,0.0016176,0.00233154,0.00334741,0.0047929,0.00684968,0.00977628,0.0139405,0.0198659,0.028297,0.0402937,0.0573638,0.0816529,0.116214,0.165391,0.235365,0.33493,inf	4498.92,4498.92,806.002,224.554,66.7177,27.5481,16.6318,13.6002,13.42,14.505,16.1811,18.0909,20.0297,21.8853,23.6061,25.1775,26.6029,27.8786,28.959,29.7686,30.3158,30.696,30.9687,31.1608,31.1608
0.00758075	-1713224.58	0,2.98601e-05,7.23481e-05,0.000132804,0.000218828,0.00034123,0.000515397,0.000763219,0.00111584,0.0016176,0.00233154,0.00334741,0.0047929,0.00684968,0.00977628,0.0139405,0.0198659,0.028297,0.0402937,0.0573638,0.0816529,0.116214,0.165391,0.235365,0.33493,inf	4445.48,4445.48,889.901,253.613,72.107,27.8378,15.8618,12.5469,12.2567,13.3029,14.9956,16.9685,19.0044,20.9778,22.826,24.5269,26.0803,27.4802,28.6748,29.5754,30.1852,30.609,30.9134,31.1288,31.1288
0.00754866	-1711085.18	0,2.98601e-05,7.23481e-05,0.000132804,0.000218828,0.00034123,0.000515397,0.000763219,0.00111584,0.0016176,0.00233154,0.00334741,0.0047929,0.00684968,0.00977628,0.0139405,0.0198659,0.028297,0.0402937,0.0573638,0.0816529,0.116214,0.165391,0.235365,0.33493,inf	4367.94,4367.94,976.848,286.991,78.6045,28.4658,15.3061,11.6885,11.2775,12.268,13.9547,15.9662,18.0758,20.1464,22.1043,23.9201,25.5891,27.103,28.4045,29.3916,30.0609,30.5264,30.8613,31.0992,31.0992
0.00751838	-1709165.00	0,2.98601e-05,7.23481e-05,0.000132804,0.000218828,0.00034123,0.000515397,0.000763219,0.00111584,0.0016176,0.00233154,0.00334741,0.0047929,0.00684968,0.00977628,0.0139405,0.0198659,0.028297,0.0402937,0.0573638,0.0816529,0.116214,0.165391,0.235365,0.33493,inf	4272.78,4272.78,1063.71,324.35,86.1606,29.3827,14.9194,10.9837,10.4465,11.3706,13.0352,15.0664,17.2309,19.3814,21.4343,23.3522,25.1259,26.745,28.1467,29.2162,29.9425,30.4478,30.8119,31.0717,31.0717
0.00748972	-1707431.97	0,2.98601e-05,7.23481e-05,0.000132804,0.000218828,0.00034123,0.000515397,0.000763219,0.00111584,0.0016176,0.00233154,0.00334741,0.0047929,0.00684968,0.00977628,0.0139405,0.0198659,0.028297,0.0402937,0.0573638,0.0816529,0.116214,0.165391,0.235365,0.33493,inf	4165.99,4165.99,1147.26,365.204,94.729,30.5537,14.6687,10.4018,9.73614,10.5875,12.2185,14.2547,16.4588,18.6749,20.81,22.819,24.6881,26.4044,27.9004,29.0483,29.8293,30.3728,30.7651,31.0463,31.0463
0.00746249	-1705860.83	0,2.98601e-05,7.23481e-05,0.000132804,0.000218828,0.00034123,0.000515397,0.000763219,0.00111584,0.0016176,0.00233154,0.00334741,0.0047929,0.00684968,0.00977628,0.0139405,0.0198659,0.028297,0.0402937,0.0573638,0.0816529,0.116214,0.165391,0.235365,0.33493,inf	4053.01,4053.01,1224.52,408.94,104.267,31.954,14.53,9.91947,9.12494,9.9003,11.4895,13.5195,15.7506,18.0201,20.2265,22.3172,24.2733,26.0797,27.6645,28.8875,29.7209,30.3012,30.7206,31.0226,31.0226
