0.0103188	-2267950.39	0,3.88571e-05,9.4147e-05,0.000172819,0.000284761,0.000444044,0.000670688,0.00099318,0.00145205,0.00210499,0.00303405,0.004356,0.00623702,0.00891352,0.0127219,0.0181409,0.0258515,0.036823,0.0524344,0.0746478,0.106255,0.15123,0.215224,0.306281,0.435847,inf	47.6524,47.6524,37.8149,30.1362,25.9679,24.0519,23.2956,23.0857,23.1177,23.2441,23.3959,23.5433,23.6747,23.7871,23.8813,23.959,24.0226,24.0735,24.1115,24.1369,24.1529,24.1633,24.1702,24.1737,24.1737
0.0103022	-2266541.28	0,3.88571e-05,9.4147e-05,0.000172819,0.000284761,0.000444044,0.000670688,0.00099318,0.00145205,0.00210499,0.00303405,0.004356,0.00623702,0.00891352,0.0127219,0.0181409,0.0258515,0.036823,0.0524344,0.0746478,0.106255,0.15123,0.215224,0.306281,0.435847,inf	69.5004,69.5004,51.3737,35.6168,27.5832,23.9919,22.5624,22.1446,22.1831,22.4061,22.6838,22.958,23.2053,23.4187,23.5984,23.7475,23.87,23.9682,24.0419,24.0913,24.1223,24.1426,24.1559,24.1627,24.1627
0.0102867	-2265516.88	0,3.88571e-05,9.4147e-05,0.000172819,0.000284761,0.000444044,0.000670688,0.00099318,0.00145205,0.00210499,0.00303405,0.004356,0.00623702,0.00891352,0.0127219,0.0181409,0.0258515,0.036823,0.0524344,0.0746478,0.106255,0.15123,0.215224,0.306281,0.435847,inf	85.9121,85.9121,64.4898,40.8795,29.1804,24.0442,21.9851,21.3538,21.3749,21.6677,22.0474,22.4291,22.7772,23.08,23.3366,23.5507,23.7274,23.8697,23.9768,24.0488,24.094,24.1235,24.1429,24.1527,24.1527
0.0102723	-2264744.30	0,3.88571e-05,9.4147e-05,0.000172819,0.000284761,0.000444044,0.000670688,0.00099318,0.00145205,0.00210499,0.00303405,0.004356,0.00623702,0.00891352,0.0127219,0.0181409,0.0258515,0.036823,0.0524344,0.0746478,0.106255,0.15123,0.215224,0.306281,0.435847,inf	96.0709,96.0709,77.0375,46.0645,30.8149,24.1989,21.5316,20.6802,20.6651,21.0067,21.47,21.9442,22.3817,22.7652,23.0921,23.3662,23.5933,23.7768,23.9154,24.0087,24.0674,24.1056,24.1306,24.1433,24.1433
0.0102587	-2264138.97	0,3.88571e-05,9.4147e-05,0.000172819,0.000284761,0.000444044,0.000670688,0.00099318,0.00145205,0.00210499,0.00303405,0.004356,0.00623702,0.00891352,0.0127219,0.0181409,0.0258515,0.036823,0.0524344,0.0746478,0.106255,0.15123,0.215224,0.306281,0.435847,inf	100.79,100.79,89.0577,51.3,32.5396,24.4598,21.1892,20.1089,20.0411,20.4139,20.9449,21.4988,22.0154,22.4719,22.8633,23.1929,23.467,23.6891,23.8573,23.9709,24.0423,24.0888,24.1192,24.1345,24.1345
0.0102459	-2263651.07	0,3.88571e-05,9.4147e-05,0.000172819,0.000284761,0.000444044,0.000670688,0.00099318,0.00145205,0.00210499,0.00303405,0.004356,0.00623702,0.00891352,0.0127219,0.0181409,0.0258515,0.036823,0.0524344,0.0746478,0.106255,0.15123,0.215224,0.306281,0.435847,inf	101.309,101.309,100.573,56.66,34.383,24.8248,20.9453,19.6264,19.492,19.8809,20.466,21.0884,21.6755,22.1981,22.6486,23.0297,23.3477,23.6062,23.8025,23.9352,24.0186,24.073,24.1084,24.1263,24.1263
0.0102338	-2263249.17	0,3.88571e-05,9.4147e-05,0.000172819,0.000284761,0.000444044,0.000670688,0.00099318,0.00145205,0.00210499,0.00303405,0.004356,0.00623702,0.00891352,0.0127219,0.0181409,0.0258515,0.036823,0.0524344,0.0746478,0.106255,0.15123,0.215224,0.306281,0.435847,inf	98.8075,98.8075,111.549,62.1762,36.3582,25.2884,20.788,19.2208,19.0079,19.4004,20.0281,20.7094,21.3591,21.9419,22.4469,22.8758,23.2348,23.5276,23.7504,23.9013,23.9962,24.058,24.0983,24.1186,24.1186
0.0102224	-2262912.66	0,3.88571e-05,9.4147e-05,0.000172819,0.000284761,0.000444044,0.000670688,0.00099318,0.00145205,0.00210499,0.00303405,0.004356,0.00623702,0.00891352,0.0127219,0.0181409,0.0258515,0.036823,0.0524344,0.0746478,0.106255,0.15123,0.215224,0.306281,0.435847,inf	94.2746,94.2746,121.901,67.8471,38.468,25.8435,20.7066,18.8819,18.5806,18.9661,19.6266,20.3582,21.0638,21.7014,22.2568,22.7302,23.1279,23.453,23.701,23.8692,23.975,24.0439,24.0888,24.1114,24.1114
0.0102115	-2262627.40	0,3.88571e-05,9.4147e-05,0.000172819,0.000284761,0.000444044,0.000670688,0.00099318,0.00145205,0.00210499,0.00303405,0.004356,0.00623702,0.00891352,0.0127219,0.0181409,0.0258515,0.036823,0.0524344,0.0746478,0.106255,0.15123,0.215224,0.306281,0.435847,inf	88.487,88.487,131.517,73.6504,40.7093,26.4833,20.6919,18.6009,18.2027,18.5724,19.2572,20.0321,20.7876,21.4753,22.0773,22.5924,23.0264,23.3821,23.654,23.8387,23.9549,24.0305,24.0798,24.1046,24.1046
0.0102012	-2262383.28	0,3.88571e-05,9.4147e-05,0.000172819,0.000284761,0.000444044,0.000670688,0.00099318,0.00145205,0.00210499,0.00303405,0.004356,0.00623702,0.00891352,0.0127219,0.0181409,0.0258515,0.036823,0.0524344,0.0746478,0.106255,0.15123,0.215224,0.306281,0.435847,inf	82.037,82.037,140.275,79.5488,43.0765,27.2012,20.7358,18.3703,17.868,18.2145,18.9166,19.7283,20.5286,21.2621,21.9074,22.4616,22.9297,23.3145,23.6093,23.8097,23.9357,24.0178,24.0713,24.0983,24.0983
0.0101913	-2262172.80	0,3.88571e-05,9.4147e-05,0.000172819,0.000284761,0.000444044,0.000670688,0.00099318,0.00145205,0.00210499,0.00303405,0.004356,0.00623702,0.00891352,0.0127219,0.0181409,0.0258515,0.036823,0.0524344,0.0746478,0.106255,0.15123,0.215224,0.306281,0.435847,inf	75.3602,75.3602,148.06,85.4974,45.5615,27.9912,20.8318,18.1837,17.5715,17.8885,18.6017,19.4447,20.2851,21.0607,21.7463,22.3372,22.8377,23.25,23.5665,23.782,23.9175,24.0058,24.0633,24.0923,24.0923
0.0101819	-2261990.22	0,3.88571e-05,9.4147e-05,0.000172819,0.000284761,0.000444044,0.000670688,0.00099318,0.00145205,0.00210499,0.00303405,0.004356,0.00623702,0.00891352,0.0127219,0.0181409,0.0258515,0.036823,0.0524344,0.0746478,0.106255,0.15123,0.215224,0.306281,0.435847,inf	68.7735,68.7735,154.785,91.4482,48.1555,28.8483,20.9741,18.0359,17.3086,17.5907,18.3097,19.1792,20.0557,20.87,21.5933,22.2186,22.7498,23.1883,23.5257,23.7556,23.9002,23.9944,24.0557,24.0866,24.0866
0.0101729	-2261830.98	0,3.88571e-05,9.4147e-05,0.000172819,0.000284761,0.000444044,0.000670688,0.00099318,0.00145205,0.00210499,0.00303405,0.004356,0.00623702,0.00891352,0.0127219,0.0181409,0.0258515,0.036823,0.0524344,0.0746478,0.106255,0.15123,0.215224,0.306281,0.435847,inf	62.4934,62.4934,160.396,97.3537,50.8516,29.7685,21.1582,17.9225,17.0755,17.3183,18.0385,18.9303,19.8391,20.6892,21.4477,22.1056,22.6658,23.1293,23.4866,23.7304,23.8837,23.9835,24.0486,24.0813,24.0813
0.0101643	-2261691.32	0,3.88571e-05,9.4147e-05,0.000172819,0.000284761,0.000444044,0.000670688,0.00099318,0.00145205,0.00210499,0.00303405,0.004356,0.00623702,0.00891352,0.0127219,0.0181409,0.0258515,0.036823,0.0524344,0.0746478,0.106255,0.15123,0.215224,0.306281,0.435847,inf	56.6529,56.6529,164.865,103.167,53.6404,30.7477,21.3803,17.8398,16.869,17.0686,17.7859,18.6963,19.6342,20.5174,21.3088,21.9975,22.5853,23.0728,23.4492,23.7062,23.8679,23.9731,24.0418,24.0763,24.0763
0.010156	-2261568.27	0,3.88571e-05,9.4147e-05,0.000172819,0.000284761,0.000444044,0.000670688,0.00099318,0.00145205,0.00210499,0.00303405,0.004356,0.00623702,0.00891352,0.0127219,0.0181409,0.0258515,0.036823,0.0524344,0.0746478,0.106255,0.15123,0.215224,0.306281,0.435847,inf	51.3287,51.3287,168.202,108.848,56.514,31.7834,21.6373,17.7844,16.6863,16.8393,17.5504,18.476,19.4401,20.3539,21.1763,21.8941,22.5082,23.0185,23.4132,23.683,23.8527,23.9633,24.0353,24.0715,24.0715
0.0101481	-2261459.27	0,3.88571e-05,9.4147e-05,0.000172819,0.000284761,0.000444044,0.000670688,0.00099318,0.00145205,0.00210499,0.00303405,0.004356,0.00623702,0.00891352,0.0127219,0.0181409,0.0258515,0.036823,0.0524344,0.0746478,0.106255,0.15123,0.215224,0.306281,0.435847,inf	46.5515,46.5515,170.445,114.358,59.4661,32.8734,21.9264,17.7537,16.525,16.6284,17.3303,18.2683,19.2559,20.198,21.0495,21.795,22.4342,22.9664,23.3787,23.6609,23.8383,23.9538,24.0292,24.0671,24.0671
0.0101404	-2261362.19	0,3.88571e-05,9.4147e-05,0.000172819,0.000284761,0.000444044,0.000670688,0.00099318,0.00145205,0.00210499,0.00303405,0.004356,0.00623702,0.00891352,0.0127219,0.0181409,0.0258515,0.036823,0.0524344,0.0746478,0.106255,0.15123,0.215224,0.306281,0.435847,inf	42.3177,42.3177,171.653,119.664,62.4883,34.0154,22.2454,17.7454,16.383,16.4344,17.1242,18.072,19.0808,20.0492,20.9282,21.6999,22.3631,22.9163,23.3456,23.6395,23.8244,23.9448,24.0233,24.0628,24.0628
0.0101331	-2261275.31	0,3.88571e-05,9.4147e-05,0.000172819,0.000284761,0.000444044,0.000670688,0.00099318,0.00145205,0.00210499,0.00303405,0.004356,0.00623702,0.00891352,0.0127219,0.0181409,0.0258515,0.036823,0.0524344,0.0746478,0.106255,0.15123,0.215224,0.306281,0.435847,inf	38.6112,38.6112,171.905,124.738,65.5737,35.2076,22.5923,17.7576,16.2586,16.2556,16.9311,17.8862,18.9141,19.907,20.8119,21.6086,22.2947,22.868,23.3137,23.6191,23.8112,23.9362,24.0178,24.0588,24.0588
0.010126	-2261197.04	0,3.88571e-05,9.4147e-05,0.000172819,0.000284761,0.000444044,0.000670688,0.00099318,0.00145205,0.00210499,0.00303405,0.004356,0.00623702,0.00891352,0.0127219,0.0181409,0.0258515,0.036823,0.0524344,0.0746478,0.106255,0.15123,0.215224,0.306281,0.435847,inf	35.3928,35.3928,171.287,129.557,68.7147,36.4483,22.9655,17.7884,16.15,16.0906,16.7498,17.7102,18.7552,19.7709,20.7003,21.5207,22.2288,22.8216,23.2829,23.5994,23.7984,23.928,24.0125,24.0551,24.0551
0.0101191	-2261126.21	0,3.88571e-05,9.4147e-05,0.000172819,0.000284761,0.000444044,0.000670688,0.00099318,0.00145205,0.00210499,0.00303405,0.004356,0.00623702,0.00891352,0.0127219,0.0181409,0.0258515,0.036823,0.0524344,0.0746478,0.106255,0.15123,0.215224,0.306281,0.435847,inf	32.6186,32.6186,169.893,134.098,71.9034,37.7356,23.3637,17.8363,16.056,15.9385,16.5794,17.5431,18.6035,19.6404,20.593,21.4362,22.1653,22.7767,23.2533,23.5804,23.7862,23.9201,24.0075,24.0515,24.0515
0.0101125	-2261061.78	0,3.88571e-05,9.4147e-05,0.000172819,0.000284761,0.000444044,0.000670688,0.00099318,0.00145205,0.00210499,0.00303405,0.004356,0.00623702,0.00891352,0.0127219,0.0181409,0.0258515,0.036823,0.0524344,0.0746478,0.106255,0.15123,0.215224,0.306281,0.435847,inf	30.2448,30.2448,167.821,138.346,75.1326,39.068,23.7853,17.8999,15.9751,15.7979,16.4189,17.3844,18.4585,19.5153,20.4898,21.3547,22.1041,22.7334,23.2247,23.5622,23.7744,23.9126,24.0027,24.0481,24.0481
0.0101061	-2261002.87	0,3.88571e-05,9.4147e-05,0.000172819,0.000284761,0.000444044,0.000670688,0.00099318,0.00145205,0.00210499,0.00303405,0.004356,0.00623702,0.00891352,0.0127219,0.0181409,0.0258515,0.036823,0.0524344,0.0746478,0.106255,0.15123,0.215224,0.306281,0.435847,inf	28.2299,28.2299,165.165,142.288,78.3941,40.4441,24.2291,17.9781,15.9064,15.668,16.2677,17.2333,18.3197,19.395,20.3904,21.2761,22.0449,22.6916,23.1971,23.5446,23.7631,23.9053,23.9982,24.045,24.045
0.0100999	-2260948.70	0,3.88571e-05,9.4147e-05,0.000172819,0.000284761,0.000444044,0.000670688,0.00099318,0.00145205,0.00210499,0.00303405,0.004356,0.00623702,0.00891352,0.0127219,0.0181409,0.0258515,0.036823,0.0524344,0.0746478,0.106255,0.15123,0.215224,0.306281,0.435847,inf	26.5319,26.5319,162.019,145.912,81.6795,41.862,24.6941,18.0696,15.8486,15.5478,16.125,17.0894,18.1868,19.2794,20.2946,21.2002,21.9877,22.6512,23.1704,23.5276,23.7522,23.8984,23.9938,24.042,24.042
0.010094	-2260898.66	0,3.88571e-05,9.4147e-05,0.000172819,0.000284761,0.000444044,0.000670688,0.00099318,0.00145205,0.00210499,0.00303405,0.004356,0.00623702,0.00891352,0.0127219,0.0181409,0.0258515,0.036823,0.0524344,0.0746478,0.106255,0.15123,0.215224,0.306281,0.435847,inf	25.1114,25.1114,158.466,149.212,84.9806,43.3197,25.1792,18.1735,15.8011,15.4368,15.9902,16.9522,18.0593,19.1682,20.2022,21.1269,21.9324,22.612,23.1446,23.5112,23.7417,23.8918,23.9897,24.0391,24.0391
0.0100882	-2260852.25	0,3.88571e-05,9.4147e-05,0.000172819,0.000284761,0.000444044,0.000670688,0.00099318,0.00145205,0.00210499,0.00303405,0.004356,0.00623702,0.00891352,0.0127219,0.0181409,0.0258515,0.036823,0.0524344,0.0746478,0.106255,0.15123,0.215224,0.306281,0.435847,inf	23.936,23.936,154.586,152.183,88.2888,44.8153,25.6835,18.2889,15.7629,15.334,15.8626,16.8211,17.9368,19.0609,20.113,21.0559,21.8788,22.5742,23.1197,23.4954,23.7316,23.8854,23.9858,24.0365,24.0365
