Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00004	 0.00005	 0.00002	 0.00016	 0.02229	 0.00000	 0.00000	 0.00000		201.257816	-3883.341123
1001	 0.00003	 0.00004	 0.00003	 0.00014	 0.02353	 0.00000	 0.00001	 0.00000		212.053766	-3752.344839
2002	 0.00003	 0.00006	 0.00004	 0.00030	 0.02383	 0.00000	 0.00002	 0.00000		202.973951	-3769.645079
3003	 0.00003	 0.00007	 0.00002	 0.00034	 0.02373	 0.00000	 0.00001	 0.00000		199.382686	-3702.631765
4004	 0.00003	 0.00004	 0.00001	 0.00010	 0.02587	 0.00000	 0.00000	 0.00000		205.344270	-3665.620325
5005	 0.00001	 0.00002	 0.00000	 0.00015	 0.02212	 0.00000	 0.00000	 0.00000		210.157696	-3777.720795
6006	 0.00001	 0.00002	 0.00001	 0.00008	 0.02591	 0.00000	 0.00000	 0.00000		215.202593	-3634.965813
7007	 0.00001	 0.00001	 0.00000	 0.00007	 0.02360	 0.00000	 0.00000	 0.00000		225.910129	-3761.932775
8008	 0.00000	 0.00000	 0.00000	 0.00002	 0.02446	 0.00000	 0.00000	 0.00000		246.017384	-3738.692889
9009	 0.00000	 0.00001	 0.00000	 0.00002	 0.02371	 0.00000	 0.00000	 0.00000		236.720906	-3728.546523
10010	 0.00000	 0.00000	 0.00000	 0.00005	 0.02251	 0.00000	 0.00000	 0.00000		245.186112	-3702.556287
11011	 0.00000	 0.00000	 0.00000	 0.00004	 0.02493	 0.00000	 0.00000	 0.00000		236.443532	-3804.367745
12012	 0.00000	 0.00001	 0.00000	 0.00004	 0.02215	 0.00000	 0.00000	 0.00000		233.613542	-3708.583044
13013	 0.00000	 0.00001	 0.00000	 0.00010	 0.02336	 0.00000	 0.00000	 0.00000		226.753127	-3730.268884
14014	 0.00000	 0.00001	 0.00000	 0.00020	 0.02444	 0.00000	 0.00000	 0.00000		226.782443	-3812.401874
15015	 0.00000	 0.00001	 0.00000	 0.00006	 0.02401	 0.00000	 0.00000	 0.00000		220.232100	-3721.361999
16016	 0.00000	 0.00000	 0.00000	 0.00001	 0.02223	 0.00000	 0.00000	 0.00000		241.025995	-3784.724162
17017	 0.00000	 0.00000	 0.00000	 0.00002	 0.02308	 0.00000	 0.00000	 0.00000		246.794481	-3710.149610
18018	 0.00000	 0.00001	 0.00000	 0.00006	 0.02241	 0.00000	 0.00000	 0.00000		232.460940	-3852.886275
19019	 0.00000	 0.00001	 0.00000	 0.00003	 0.02414	 0.00000	 0.00000	 0.00000		234.767019	-3822.084308
20020	 0.00000	 0.00001	 0.00000	 0.00000	 0.02278	 0.00000	 0.00000	 0.00000		259.423627	-3741.853642
21021	 0.00000	 0.00000	 0.00000	 0.00001	 0.02606	 0.00000	 0.00000	 0.00000		256.384201	-3553.359938
22022	 0.00000	 0.00000	 0.00000	 0.00000	 0.02286	 0.00000	 0.00000	 0.00000		261.883556	-3709.594989
23023	 0.00000	 0.00000	 0.00000	 0.00000	 0.02367	 0.00000	 0.00000	 0.00000		279.691558	-3698.701398
24024	 0.00000	 0.00000	 0.00000	 0.00011	 0.02219	 0.00000	 0.00000	 0.00000		241.228747	-3798.970179
25025	 0.00000	 0.00000	 0.00000	 0.00010	 0.02355	 0.00000	 0.00000	 0.00000		238.263692	-3701.118197
26026	 0.00000	 0.00000	 0.00000	 0.00018	 0.02257	 0.00000	 0.00000	 0.00000		256.151130	-3769.764593
27027	 0.00000	 0.00000	 0.00000	 0.00008	 0.02504	 0.00000	 0.00000	 0.00000		248.376385	-3642.418844
28028	 0.00000	 0.00000	 0.00000	 0.00003	 0.02604	 0.00000	 0.00000	 0.00000		249.912399	-3690.951306
29029	 0.00000	 0.00000	 0.00000	 0.00002	 0.02304	 0.00000	 0.00000	 0.00000		251.379034	-3807.582184
