Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00000	 0.00004	 0.00001	 0.00026	 0.01761	 0.00000	 0.00000	 0.00000		201.612989	-2857.075197
1001	 0.00001	 0.00002	 0.00001	 0.00008	 0.01772	 0.00000	 0.00000	 0.00000		210.651128	-2861.175548
2002	 0.00002	 0.00006	 0.00001	 0.00006	 0.01681	 0.00000	 0.00000	 0.00000		197.007387	-2898.060344
3003	 0.00003	 0.00006	 0.00002	 0.00007	 0.01733	 0.00000	 0.00000	 0.00000		206.866094	-2826.356944
4004	 0.00010	 0.00021	 0.00007	 0.00014	 0.01975	 0.00001	 0.00001	 0.00000		180.017031	-2765.682562
5005	 0.00007	 0.00019	 0.00003	 0.00008	 0.01728	 0.00001	 0.00001	 0.00000		187.401884	-2872.612060
6006	 0.00009	 0.00016	 0.00004	 0.00015	 0.01736	 0.00001	 0.00001	 0.00000		188.658123	-2747.674706
7007	 0.00006	 0.00014	 0.00005	 0.00015	 0.01773	 0.00001	 0.00001	 0.00000		194.931128	-2787.595219
8008	 0.00002	 0.00008	 0.00005	 0.00029	 0.01580	 0.00000	 0.00001	 0.00000		191.553787	-2832.275028
9009	 0.00003	 0.00007	 0.00004	 0.00018	 0.01866	 0.00000	 0.00001	 0.00000		202.212120	-2675.776700
10010	 0.00005	 0.00014	 0.00004	 0.00021	 0.01523	 0.00000	 0.00001	 0.00000		191.284902	-2821.684584
11011	 0.00002	 0.00009	 0.00002	 0.00005	 0.01701	 0.00000	 0.00000	 0.00000		210.067945	-2762.436734
12012	 0.00008	 0.00015	 0.00003	 0.00019	 0.01919	 0.00001	 0.00001	 0.00000		186.896783	-2789.058698
13013	 0.00006	 0.00014	 0.00003	 0.00006	 0.01771	 0.00001	 0.00001	 0.00000		194.151207	-2795.335447
14014	 0.00007	 0.00015	 0.00003	 0.00006	 0.01719	 0.00001	 0.00001	 0.00000		188.316275	-2850.987300
15015	 0.00006	 0.00027	 0.00004	 0.00006	 0.01707	 0.00001	 0.00001	 0.00000		183.469198	-2840.067845
16016	 0.00008	 0.00042	 0.00003	 0.00002	 0.01839	 0.00001	 0.00001	 0.00000		177.215683	-2850.498871
17017	 0.00004	 0.00019	 0.00001	 0.00001	 0.01622	 0.00000	 0.00000	 0.00000		191.475987	-2808.106672
18018	 0.00004	 0.00011	 0.00002	 0.00006	 0.02012	 0.00000	 0.00000	 0.00000		189.372760	-2770.098297
19019	 0.00002	 0.00007	 0.00001	 0.00001	 0.01838	 0.00000	 0.00000	 0.00000		202.949926	-2838.121397
20020	 0.00001	 0.00012	 0.00000	 0.00005	 0.01748	 0.00000	 0.00000	 0.00000		198.816633	-2847.011683
21021	 0.00001	 0.00004	 0.00000	 0.00011	 0.01761	 0.00000	 0.00000	 0.00000		192.414301	-2863.170628
22022	 0.00001	 0.00002	 0.00000	 0.00015	 0.01822	 0.00000	 0.00000	 0.00000		211.604302	-2797.985899
23023	 0.00001	 0.00006	 0.00000	 0.00012	 0.01688	 0.00000	 0.00000	 0.00000		200.748547	-2689.872681
24024	 0.00001	 0.00004	 0.00000	 0.00004	 0.01778	 0.00000	 0.00000	 0.00000		206.637775	-2864.351392
25025	 0.00001	 0.00013	 0.00000	 0.00001	 0.01857	 0.00000	 0.00000	 0.00000		202.418977	-2854.788386
26026	 0.00001	 0.00006	 0.00000	 0.00003	 0.01804	 0.00000	 0.00000	 0.00000		196.877183	-2899.548221
27027	 0.00001	 0.00003	 0.00000	 0.00015	 0.01625	 0.00000	 0.00000	 0.00000		201.741657	-2849.462470
28028	 0.00000	 0.00003	 0.00000	 0.00004	 0.01712	 0.00000	 0.00000	 0.00000		207.179854	-2847.448907
29029	 0.00000	 0.00003	 0.00000	 0.00003	 0.01680	 0.00000	 0.00000	 0.00000		210.465961	-2881.191346
30030	 0.00000	 0.00003	 0.00000	 0.00006	 0.01702	 0.00000	 0.00000	 0.00000		212.179598	-2770.807355
31031	 0.00000	 0.00001	 0.00000	 0.00001	 0.01855	 0.00000	 0.00000	 0.00000		222.385451	-2809.369601
32032	 0.00000	 0.00001	 0.00000	 0.00002	 0.01913	 0.00000	 0.00000	 0.00000		220.243726	-2861.557813
33033	 0.00001	 0.00002	 0.00000	 0.00002	 0.01673	 0.00000	 0.00000	 0.00000		216.993133	-2857.248092
34034	 0.00000	 0.00003	 0.00000	 0.00004	 0.01821	 0.00000	 0.00000	 0.00000		207.353897	-2829.039428
35035	 0.00001	 0.00002	 0.00000	 0.00010	 0.01595	 0.00000	 0.00000	 0.00000		214.387151	-2784.747109
36036	 0.00001	 0.00002	 0.00000	 0.00004	 0.01690	 0.00000	 0.00000	 0.00000		212.720967	-2868.548243
37037	 0.00001	 0.00003	 0.00000	 0.00010	 0.01806	 0.00000	 0.00000	 0.00000		213.521963	-2882.299876
38038	 0.00000	 0.00001	 0.00000	 0.00028	 0.01590	 0.00000	 0.00000	 0.00000		230.080466	-2852.401480
39039	 0.00001	 0.00004	 0.00001	 0.00002	 0.01917	 0.00000	 0.00000	 0.00000		204.651512	-2814.007628
40040	 0.00002	 0.00005	 0.00001	 0.00000	 0.01913	 0.00000	 0.00000	 0.00000		217.047021	-2775.902113
41041	 0.00002	 0.00006	 0.00001	 0.00002	 0.01794	 0.00000	 0.00000	 0.00000		207.799054	-2786.370471
42042	 0.00003	 0.00003	 0.00001	 0.00001	 0.01626	 0.00000	 0.00000	 0.00000		220.685975	-2801.363234
43043	 0.00003	 0.00012	 0.00001	 0.00001	 0.01724	 0.00000	 0.00000	 0.00000		216.865603	-2780.774059
44044	 0.00003	 0.00006	 0.00001	 0.00003	 0.01734	 0.00000	 0.00000	 0.00000		206.089348	-2872.602971
45045	 0.00001	 0.00003	 0.00001	 0.00033	 0.01829	 0.00000	 0.00000	 0.00000		202.534414	-2772.793174
46046	 0.00006	 0.00010	 0.00003	 0.00007	 0.01658	 0.00001	 0.00001	 0.00000		190.349112	-2837.397709
47047	 0.00013	 0.00039	 0.00006	 0.00004	 0.01753	 0.00001	 0.00001	 0.00000		187.212676	-2869.495439
48048	 0.00005	 0.00010	 0.00003	 0.00005	 0.01566	 0.00000	 0.00001	 0.00000		194.980114	-2863.752071
49049	 0.00007	 0.00016	 0.00004	 0.00015	 0.01884	 0.00001	 0.00001	 0.00000		189.623517	-2737.745150
50050	 0.00005	 0.00011	 0.00003	 0.00012	 0.01637	 0.00000	 0.00001	 0.00000		195.497102	-2844.255695
51051	 0.00006	 0.00011	 0.00004	 0.00018	 0.01829	 0.00001	 0.00001	 0.00000		194.358653	-2744.926467
52052	 0.00008	 0.00021	 0.00006	 0.00030	 0.01696	 0.00001	 0.00001	 0.00000		182.654439	-2815.950287
53053	 0.00012	 0.00026	 0.00005	 0.00008	 0.01704	 0.00001	 0.00001	 0.00000		190.168907	-2729.786276
54054	 0.00003	 0.00016	 0.00003	 0.00018	 0.01600	 0.00000	 0.00001	 0.00000		194.646832	-2868.190012
55055	 0.00003	 0.00010	 0.00003	 0.00014	 0.01675	 0.00000	 0.00001	 0.00000		199.228078	-2787.061795
56056	 0.00003	 0.00011	 0.00003	 0.00012	 0.01785	 0.00000	 0.00001	 0.00000		201.515395	-2785.312973
57057	 0.00009	 0.00023	 0.00005	 0.00011	 0.01651	 0.00001	 0.00001	 0.00000		187.804226	-2785.784227
58058	 0.00009	 0.00024	 0.00005	 0.00013	 0.01687	 0.00001	 0.00001	 0.00000		179.988232	-2861.296014
59059	 0.00010	 0.00022	 0.00007	 0.00006	 0.01812	 0.00001	 0.00001	 0.00000		197.156950	-2737.716776
60060	 0.00012	 0.00031	 0.00008	 0.00014	 0.01787	 0.00001	 0.00002	 0.00000		179.410833	-2781.039306
61061	 0.00016	 0.00040	 0.00008	 0.00008	 0.01764	 0.00002	 0.00002	 0.00000		180.471406	-2835.235613
62062	 0.00012	 0.00028	 0.00009	 0.00018	 0.01734	 0.00001	 0.00002	 0.00000		184.165894	-2838.863000
63063	 0.00005	 0.00012	 0.00003	 0.00011	 0.01767	 0.00001	 0.00001	 0.00000		200.136011	-2782.135522
64064	 0.00010	 0.00011	 0.00004	 0.00012	 0.01612	 0.00001	 0.00001	 0.00000		198.424099	-2803.734139
65065	 0.00032	 0.00067	 0.00015	 0.00033	 0.01755	 0.00003	 0.00003	 0.00000		167.404136	-2806.498971
66066	 0.00025	 0.00045	 0.00014	 0.00008	 0.01734	 0.00003	 0.00003	 0.00000		186.069081	-2758.213056
67067	 0.00020	 0.00036	 0.00009	 0.00009	 0.01866	 0.00002	 0.00002	 0.00000		184.947855	-2773.744854
68068	 0.00014	 0.00030	 0.00008	 0.00022	 0.01616	 0.00001	 0.00002	 0.00000		183.109893	-2822.171971
69069	 0.00009	 0.00028	 0.00007	 0.00045	 0.01518	 0.00001	 0.00001	 0.00000		177.227449	-2924.237032
70070	 0.00017	 0.00038	 0.00012	 0.00009	 0.01678	 0.00002	 0.00002	 0.00000		177.567995	-2822.607087
71071	 0.00015	 0.00030	 0.00007	 0.00004	 0.01667	 0.00001	 0.00002	 0.00000		185.757739	-2840.267022
72072	 0.00008	 0.00026	 0.00004	 0.00005	 0.01627	 0.00001	 0.00001	 0.00000		187.611073	-2748.129465
73073	 0.00010	 0.00024	 0.00007	 0.00020	 0.01670	 0.00001	 0.00001	 0.00000		184.743401	-2850.237836
74074	 0.00006	 0.00028	 0.00006	 0.00022	 0.01734	 0.00001	 0.00001	 0.00000		186.576652	-2762.454976
75075	 0.00006	 0.00021	 0.00004	 0.00007	 0.01760	 0.00001	 0.00001	 0.00000		195.122301	-2742.772314
76076	 0.00002	 0.00006	 0.00003	 0.00013	 0.01845	 0.00000	 0.00001	 0.00000		202.285248	-2703.370480
77077	 0.00001	 0.00006	 0.00002	 0.00004	 0.01692	 0.00000	 0.00000	 0.00000		219.880155	-2762.425469
78078	 0.00003	 0.00005	 0.00004	 0.00029	 0.01827	 0.00000	 0.00001	 0.00000		194.976156	-2812.736545
79079	 0.00003	 0.00024	 0.00004	 0.00013	 0.01662	 0.00000	 0.00001	 0.00000		208.563469	-2783.566847
80080	 0.00002	 0.00004	 0.00004	 0.00023	 0.01747	 0.00000	 0.00001	 0.00000		198.099412	-2780.832327
81081	 0.00001	 0.00002	 0.00001	 0.00005	 0.01536	 0.00000	 0.00000	 0.00000		219.225407	-2856.156618
82082	 0.00001	 0.00011	 0.00003	 0.00043	 0.01683	 0.00000	 0.00001	 0.00000		190.885239	-2846.511711
83083	 0.00001	 0.00005	 0.00001	 0.00006	 0.01802	 0.00000	 0.00000	 0.00000		214.211474	-2759.691980
84084	 0.00001	 0.00003	 0.00001	 0.00010	 0.01766	 0.00000	 0.00000	 0.00000		210.808074	-2848.921879
85085	 0.00001	 0.00004	 0.00002	 0.00022	 0.01654	 0.00000	 0.00000	 0.00000		209.491348	-2898.394902
86086	 0.00000	 0.00005	 0.00002	 0.00012	 0.01564	 0.00000	 0.00000	 0.00000		204.322835	-2914.743984
87087	 0.00002	 0.00008	 0.00003	 0.00044	 0.01807	 0.00000	 0.00001	 0.00000		192.043683	-2860.185556
88088	 0.00002	 0.00005	 0.00004	 0.00024	 0.01730	 0.00000	 0.00001	 0.00000		198.442202	-2878.747011
89089	 0.00002	 0.00003	 0.00003	 0.00009	 0.01795	 0.00000	 0.00001	 0.00000		212.747132	-2719.892859
90090	 0.00004	 0.00012	 0.00002	 0.00016	 0.01868	 0.00000	 0.00001	 0.00000		198.113670	-2767.877972
91091	 0.00002	 0.00009	 0.00002	 0.00031	 0.01791	 0.00000	 0.00000	 0.00000		184.458550	-2962.482807
92092	 0.00001	 0.00003	 0.00002	 0.00020	 0.01699	 0.00000	 0.00000	 0.00000		212.676543	-2735.827891
93093	 0.00002	 0.00004	 0.00001	 0.00004	 0.01687	 0.00000	 0.00000	 0.00000		217.519152	-2896.278412
94094	 0.00003	 0.00024	 0.00002	 0.00010	 0.01775	 0.00000	 0.00000	 0.00000		188.374765	-2813.895455
95095	 0.00005	 0.00025	 0.00004	 0.00009	 0.01748	 0.00000	 0.00001	 0.00000		194.260371	-2876.480060
96096	 0.00004	 0.00022	 0.00003	 0.00009	 0.01869	 0.00000	 0.00001	 0.00000		187.856223	-2773.414201
97097	 0.00003	 0.00010	 0.00001	 0.00005	 0.01976	 0.00000	 0.00000	 0.00000		193.230772	-2847.471932
98098	 0.00002	 0.00006	 0.00001	 0.00008	 0.01579	 0.00000	 0.00000	 0.00000		199.505781	-2883.583054
99099	 0.00003	 0.00009	 0.00001	 0.00011	 0.01754	 0.00000	 0.00000	 0.00000		194.524535	-2793.625064
100100	 0.00004	 0.00009	 0.00002	 0.00020	 0.01804	 0.00000	 0.00000	 0.00000		188.863071	-2808.772687
101101	 0.00004	 0.00013	 0.00002	 0.00006	 0.01774	 0.00000	 0.00000	 0.00000		188.743779	-2855.549908
102102	 0.00009	 0.00027	 0.00004	 0.00008	 0.01688	 0.00001	 0.00001	 0.00000		189.827734	-2824.500931
103103	 0.00003	 0.00020	 0.00003	 0.00022	 0.01685	 0.00000	 0.00001	 0.00000		183.038730	-2864.671978
104104	 0.00002	 0.00010	 0.00003	 0.00019	 0.01701	 0.00000	 0.00001	 0.00000		194.309872	-2762.020538
105105	 0.00006	 0.00013	 0.00006	 0.00026	 0.01704	 0.00001	 0.00001	 0.00000		191.627050	-2779.913454
106106	 0.00004	 0.00008	 0.00006	 0.00026	 0.01773	 0.00000	 0.00001	 0.00000		189.598498	-2792.744247
107107	 0.00002	 0.00004	 0.00003	 0.00019	 0.01825	 0.00000	 0.00001	 0.00000		205.969616	-2800.612381
108108	 0.00002	 0.00007	 0.00003	 0.00020	 0.01852	 0.00000	 0.00001	 0.00000		206.409768	-2736.817174
109109	 0.00002	 0.00010	 0.00005	 0.00033	 0.01875	 0.00000	 0.00001	 0.00000		193.987767	-2801.631864
110110	 0.00002	 0.00007	 0.00002	 0.00022	 0.01829	 0.00000	 0.00001	 0.00000		196.094604	-2815.403811
111111	 0.00004	 0.00009	 0.00006	 0.00033	 0.01730	 0.00000	 0.00001	 0.00000		186.598433	-2833.606062
112112	 0.00009	 0.00010	 0.00005	 0.00024	 0.01898	 0.00001	 0.00001	 0.00000		188.459085	-2704.912798
113113	 0.00004	 0.00012	 0.00008	 0.00028	 0.01686	 0.00000	 0.00001	 0.00000		188.872099	-2865.866022
114114	 0.00009	 0.00025	 0.00007	 0.00023	 0.01851	 0.00001	 0.00002	 0.00000		184.176735	-2760.815544
115115	 0.00006	 0.00025	 0.00006	 0.00016	 0.01845	 0.00001	 0.00001	 0.00000		189.212132	-2796.493470
116116	 0.00003	 0.00011	 0.00003	 0.00019	 0.01703	 0.00000	 0.00001	 0.00000		193.639113	-2836.956457
117117	 0.00005	 0.00017	 0.00002	 0.00013	 0.01612	 0.00001	 0.00001	 0.00000		187.745151	-2859.358005
118118	 0.00008	 0.00019	 0.00003	 0.00013	 0.01753	 0.00001	 0.00001	 0.00000		186.525977	-2821.539497
119119	 0.00002	 0.00007	 0.00002	 0.00009	 0.01664	 0.00000	 0.00000	 0.00000		197.774988	-2882.112285
120120	 0.00005	 0.00014	 0.00002	 0.00008	 0.01807	 0.00000	 0.00001	 0.00000		191.888044	-2814.357886
121121	 0.00004	 0.00013	 0.00002	 0.00006	 0.01730	 0.00000	 0.00000	 0.00000		196.879755	-2807.088884
122122	 0.00001	 0.00003	 0.00001	 0.00005	 0.01653	 0.00000	 0.00000	 0.00000		214.367016	-2902.641454
123123	 0.00001	 0.00007	 0.00001	 0.00005	 0.01665	 0.00000	 0.00000	 0.00000		201.156229	-2841.856915
124124	 0.00001	 0.00003	 0.00001	 0.00011	 0.01608	 0.00000	 0.00000	 0.00000		201.668151	-2852.487993
125125	 0.00002	 0.00007	 0.00001	 0.00008	 0.01685	 0.00000	 0.00000	 0.00000		207.764559	-2807.607858
126126	 0.00003	 0.00005	 0.00002	 0.00007	 0.01862	 0.00000	 0.00000	 0.00000		207.318912	-2791.022048
127127	 0.00001	 0.00003	 0.00001	 0.00008	 0.01749	 0.00000	 0.00000	 0.00000		204.861821	-2764.789219
128128	 0.00002	 0.00003	 0.00001	 0.00018	 0.01670	 0.00000	 0.00000	 0.00000		206.200128	-2845.233052
129129	 0.00002	 0.00010	 0.00003	 0.00011	 0.01810	 0.00000	 0.00001	 0.00000		201.368402	-2822.609611
130130	 0.00007	 0.00013	 0.00006	 0.00037	 0.01668	 0.00001	 0.00001	 0.00000		183.650240	-2835.705388
131131	 0.00015	 0.00027	 0.00008	 0.00015	 0.01586	 0.00001	 0.00001	 0.00000		180.257665	-2937.359463
132132	 0.00022	 0.00020	 0.00007	 0.00019	 0.01716	 0.00002	 0.00002	 0.00000		177.767035	-2842.045638
133133	 0.00006	 0.00040	 0.00004	 0.00032	 0.01738	 0.00001	 0.00001	 0.00000		182.177723	-2843.903091
134134	 0.00004	 0.00015	 0.00003	 0.00018	 0.01728	 0.00000	 0.00001	 0.00000		183.429583	-2801.862363
135135	 0.00005	 0.00011	 0.00002	 0.00021	 0.01677	 0.00000	 0.00001	 0.00000		188.772320	-2877.441147
136136	 0.00005	 0.00028	 0.00002	 0.00006	 0.01793	 0.00000	 0.00000	 0.00000		176.646831	-2805.512209
137137	 0.00008	 0.00012	 0.00004	 0.00007	 0.01811	 0.00001	 0.00001	 0.00000		181.734731	-2805.521450
138138	 0.00002	 0.00006	 0.00001	 0.00005	 0.01857	 0.00000	 0.00000	 0.00000		196.961879	-2759.728667
139139	 0.00001	 0.00003	 0.00001	 0.00012	 0.01817	 0.00000	 0.00000	 0.00000		206.089979	-2732.830833
140140	 0.00001	 0.00006	 0.00001	 0.00012	 0.01751	 0.00000	 0.00000	 0.00000		204.795143	-2810.915479
141141	 0.00002	 0.00011	 0.00001	 0.00004	 0.01706	 0.00000	 0.00000	 0.00000		194.395605	-2842.553548
142142	 0.00005	 0.00010	 0.00002	 0.00009	 0.01760	 0.00000	 0.00001	 0.00000		193.487440	-2837.044272
143143	 0.00002	 0.00003	 0.00002	 0.00019	 0.01700	 0.00000	 0.00000	 0.00000		202.434029	-2821.668617
144144	 0.00001	 0.00002	 0.00001	 0.00006	 0.01878	 0.00000	 0.00000	 0.00000		215.315082	-2780.720575
145145	 0.00000	 0.00005	 0.00000	 0.00001	 0.01772	 0.00000	 0.00000	 0.00000		235.754433	-2831.961517
