Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_AM->ATL	Data-ld-ln	Full-ld-ln
43043	 0.00001	 0.00004	 0.00004	 0.00014	 0.00978	 0.00000	 0.00001	 0.00000		221.469608	-1782.680405
44044	 0.00005	 0.00004	 0.00005	 0.00014	 0.01146	 0.00000	 0.00001	 0.00000		209.131222	-1816.157146
45045	 0.00003	 0.00009	 0.00002	 0.00003	 0.01035	 0.00000	 0.00000	 0.00000		222.729879	-1735.513940
46046	 0.00003	 0.00010	 0.00003	 0.00001	 0.01122	 0.00000	 0.00001	 0.00000		237.110841	-1671.500503
47047	 0.00012	 0.00030	 0.00005	 0.00003	 0.01061	 0.00001	 0.00001	 0.00000		209.194380	-1759.026538
48048	 0.00003	 0.00008	 0.00002	 0.00001	 0.01037	 0.00000	 0.00000	 0.00000		236.946839	-1762.217954
49049	 0.00002	 0.00016	 0.00001	 0.00001	 0.01182	 0.00000	 0.00000	 0.00000		231.693575	-1766.983839
50050	 0.00004	 0.00012	 0.00004	 0.00001	 0.01011	 0.00001	 0.00001	 0.00000		236.927326	-1786.618947
51051	 0.00006	 0.00006	 0.00002	 0.00001	 0.01012	 0.00000	 0.00000	 0.00000		229.898600	-1769.106704
52052	 0.00008	 0.00013	 0.00003	 0.00001	 0.01052	 0.00001	 0.00001	 0.00000		216.353887	-1791.002009
53053	 0.00014	 0.00015	 0.00005	 0.00005	 0.01038	 0.00001	 0.00001	 0.00000		207.531659	-1770.043371
54054	 0.00017	 0.00035	 0.00009	 0.00004	 0.01035	 0.00001	 0.00001	 0.00000		211.310630	-1819.279193
55055	 0.00002	 0.00007	 0.00005	 0.00013	 0.01049	 0.00000	 0.00001	 0.00000		213.966141	-1708.934029
56056	 0.00004	 0.00005	 0.00011	 0.00023	 0.01024	 0.00000	 0.00002	 0.00000		209.880301	-1703.554132
57057	 0.00005	 0.00022	 0.00034	 0.00035	 0.01077	 0.00000	 0.00005	 0.00000		193.912788	-1721.227488
58058	 0.00006	 0.00008	 0.00016	 0.00039	 0.00928	 0.00000	 0.00004	 0.00000		203.675286	-1847.546037
59059	 0.00009	 0.00007	 0.00024	 0.00054	 0.00932	 0.00000	 0.00005	 0.00000		192.382967	-1826.380604
60060	 0.00010	 0.00010	 0.00012	 0.00017	 0.00980	 0.00001	 0.00002	 0.00000		204.436489	-1768.967572
61061	 0.00003	 0.00012	 0.00004	 0.00006	 0.00977	 0.00000	 0.00001	 0.00000		223.898625	-1792.483293
62062	 0.00005	 0.00004	 0.00007	 0.00017	 0.00991	 0.00000	 0.00001	 0.00000		210.560373	-1791.778308
63063	 0.00009	 0.00008	 0.00013	 0.00030	 0.01100	 0.00001	 0.00003	 0.00000		198.545327	-1744.410381
64064	 0.00003	 0.00007	 0.00003	 0.00005	 0.01067	 0.00000	 0.00001	 0.00000		230.037133	-1708.877343
65065	 0.00025	 0.00026	 0.00008	 0.00010	 0.00968	 0.00002	 0.00002	 0.00000		196.943332	-1765.181010
66066	 0.00006	 0.00008	 0.00007	 0.00008	 0.00942	 0.00000	 0.00001	 0.00000		215.141605	-1737.080480
67067	 0.00010	 0.00022	 0.00009	 0.00013	 0.01117	 0.00001	 0.00002	 0.00000		204.910830	-1687.895708
68068	 0.00012	 0.00021	 0.00009	 0.00003	 0.01214	 0.00001	 0.00001	 0.00000		200.271100	-1758.839744
69069	 0.00011	 0.00020	 0.00008	 0.00008	 0.00970	 0.00001	 0.00001	 0.00000		208.704951	-1728.803152
70070	 0.00011	 0.00012	 0.00005	 0.00006	 0.01004	 0.00001	 0.00001	 0.00000		220.072858	-1744.848421
71071	 0.00008	 0.00011	 0.00007	 0.00007	 0.01046	 0.00001	 0.00001	 0.00000		211.026920	-1770.865809
72072	 0.00029	 0.00027	 0.00013	 0.00014	 0.01021	 0.00002	 0.00003	 0.00000		195.911608	-1814.670958
73073	 0.00012	 0.00018	 0.00009	 0.00012	 0.01066	 0.00001	 0.00002	 0.00000		207.299244	-1697.605403
74074	 0.00013	 0.00013	 0.00007	 0.00007	 0.00895	 0.00001	 0.00001	 0.00000		217.156772	-1751.345376
75075	 0.00014	 0.00020	 0.00008	 0.00010	 0.01194	 0.00001	 0.00001	 0.00000		202.606271	-1706.540754
76076	 0.00006	 0.00005	 0.00009	 0.00024	 0.01112	 0.00000	 0.00002	 0.00000		205.498548	-1709.705039
77077	 0.00002	 0.00014	 0.00006	 0.00012	 0.01002	 0.00000	 0.00001	 0.00000		221.891350	-1723.793317
78078	 0.00018	 0.00021	 0.00018	 0.00024	 0.01120	 0.00001	 0.00004	 0.00000		199.153767	-1739.724848
79079	 0.00003	 0.00007	 0.00017	 0.00036	 0.01137	 0.00000	 0.00004	 0.00000		204.382595	-1741.962170
80080	 0.00004	 0.00008	 0.00007	 0.00013	 0.01023	 0.00000	 0.00002	 0.00000		214.855243	-1761.966400
81081	 0.00011	 0.00024	 0.00019	 0.00023	 0.01124	 0.00001	 0.00003	 0.00000		195.371937	-1779.716470
82082	 0.00007	 0.00025	 0.00014	 0.00010	 0.01050	 0.00001	 0.00002	 0.00000		209.996178	-1756.630875
83083	 0.00008	 0.00013	 0.00011	 0.00029	 0.01031	 0.00001	 0.00002	 0.00000		196.103870	-1780.496902
84084	 0.00014	 0.00010	 0.00008	 0.00009	 0.01068	 0.00001	 0.00002	 0.00000		216.250477	-1732.797938
85085	 0.00021	 0.00023	 0.00021	 0.00030	 0.00974	 0.00001	 0.00004	 0.00000		192.094679	-1764.350713
86086	 0.00005	 0.00004	 0.00007	 0.00024	 0.01069	 0.00000	 0.00002	 0.00000		211.525903	-1708.291101
87087	 0.00005	 0.00006	 0.00017	 0.00034	 0.01027	 0.00000	 0.00003	 0.00000		199.192489	-1744.122714
88088	 0.00011	 0.00015	 0.00014	 0.00035	 0.01040	 0.00001	 0.00003	 0.00000		193.899642	-1764.613495
89089	 0.00020	 0.00024	 0.00013	 0.00010	 0.01122	 0.00001	 0.00003	 0.00000		203.716828	-1747.227550
90090	 0.00024	 0.00029	 0.00014	 0.00016	 0.01081	 0.00002	 0.00003	 0.00000		197.653229	-1702.708951
91091	 0.00009	 0.00011	 0.00005	 0.00004	 0.01046	 0.00000	 0.00001	 0.00000		223.610302	-1789.463177
92092	 0.00003	 0.00007	 0.00006	 0.00009	 0.01080	 0.00000	 0.00001	 0.00000		223.153802	-1691.552926
93093	 0.00004	 0.00005	 0.00006	 0.00015	 0.01133	 0.00000	 0.00001	 0.00000		213.606127	-1759.260223
94094	 0.00003	 0.00005	 0.00011	 0.00030	 0.01152	 0.00000	 0.00003	 0.00000		206.962314	-1749.171241
95095	 0.00010	 0.00018	 0.00027	 0.00049	 0.00968	 0.00001	 0.00006	 0.00000		192.383058	-1814.959492
96096	 0.00011	 0.00016	 0.00012	 0.00019	 0.01010	 0.00001	 0.00002	 0.00000		199.056966	-1741.504004
97097	 0.00013	 0.00023	 0.00011	 0.00009	 0.00961	 0.00001	 0.00002	 0.00000		202.237261	-1729.229862
98098	 0.00006	 0.00009	 0.00005	 0.00013	 0.01094	 0.00000	 0.00001	 0.00000		207.967878	-1757.612067
99099	 0.00009	 0.00013	 0.00011	 0.00005	 0.01038	 0.00001	 0.00002	 0.00000		211.420102	-1747.850378
100100	 0.00012	 0.00041	 0.00006	 0.00008	 0.01040	 0.00001	 0.00002	 0.00000		205.231031	-1721.494174
101101	 0.00012	 0.00028	 0.00006	 0.00003	 0.00985	 0.00001	 0.00001	 0.00000		215.212222	-1737.844534
102102	 0.00006	 0.00008	 0.00007	 0.00010	 0.01085	 0.00001	 0.00001	 0.00000		212.608583	-1791.688344
103103	 0.00004	 0.00013	 0.00010	 0.00018	 0.01044	 0.00000	 0.00002	 0.00000		209.263115	-1749.755269
104104	 0.00006	 0.00009	 0.00013	 0.00020	 0.01047	 0.00001	 0.00002	 0.00000		204.026627	-1803.704288
105105	 0.00007	 0.00016	 0.00017	 0.00023	 0.01164	 0.00001	 0.00003	 0.00000		199.624266	-1709.789044
106106	 0.00006	 0.00016	 0.00004	 0.00004	 0.01056	 0.00000	 0.00001	 0.00000		214.207924	-1787.600893
107107	 0.00013	 0.00010	 0.00006	 0.00005	 0.01144	 0.00001	 0.00001	 0.00000		211.948416	-1734.529775
108108	 0.00001	 0.00009	 0.00002	 0.00003	 0.01048	 0.00000	 0.00000	 0.00000		231.317566	-1795.385770
109109	 0.00001	 0.00002	 0.00001	 0.00002	 0.01039	 0.00000	 0.00000	 0.00000		246.793195	-1715.611597
110110	 0.00005	 0.00015	 0.00011	 0.00015	 0.01039	 0.00001	 0.00002	 0.00000		208.072546	-1796.740411
111111	 0.00007	 0.00013	 0.00022	 0.00037	 0.01051	 0.00001	 0.00005	 0.00000		200.012894	-1753.086048
112112	 0.00004	 0.00015	 0.00009	 0.00031	 0.00887	 0.00000	 0.00002	 0.00000		195.848661	-1821.941694
113113	 0.00003	 0.00005	 0.00017	 0.00033	 0.01052	 0.00000	 0.00003	 0.00000		205.368018	-1706.617588
114114	 0.00013	 0.00025	 0.00031	 0.00033	 0.00979	 0.00001	 0.00005	 0.00000		191.983316	-1749.537172
115115	 0.00011	 0.00009	 0.00011	 0.00017	 0.00931	 0.00001	 0.00002	 0.00000		206.450590	-1816.586733
116116	 0.00014	 0.00027	 0.00014	 0.00025	 0.01157	 0.00001	 0.00003	 0.00000		189.503433	-1727.892846
117117	 0.00006	 0.00004	 0.00009	 0.00009	 0.01011	 0.00000	 0.00002	 0.00000		222.712691	-1774.804686
118118	 0.00023	 0.00026	 0.00031	 0.00027	 0.01087	 0.00001	 0.00006	 0.00000		194.150876	-1776.417785
119119	 0.00006	 0.00010	 0.00020	 0.00038	 0.00980	 0.00001	 0.00005	 0.00000		204.308268	-1770.695332
120120	 0.00004	 0.00006	 0.00014	 0.00024	 0.00981	 0.00000	 0.00003	 0.00000		211.163625	-1760.653651
121121	 0.00004	 0.00014	 0.00007	 0.00019	 0.01063	 0.00001	 0.00002	 0.00000		205.647523	-1776.801312
122122	 0.00002	 0.00004	 0.00009	 0.00031	 0.01032	 0.00000	 0.00003	 0.00000		218.606622	-1799.434860
123123	 0.00001	 0.00001	 0.00007	 0.00019	 0.01023	 0.00000	 0.00002	 0.00000		230.570570	-1716.885452
124124	 0.00001	 0.00003	 0.00007	 0.00022	 0.01135	 0.00000	 0.00002	 0.00000		220.268770	-1755.947310
125125	 0.00001	 0.00004	 0.00011	 0.00033	 0.01071	 0.00000	 0.00002	 0.00000		204.614594	-1729.144115
126126	 0.00005	 0.00008	 0.00007	 0.00016	 0.01106	 0.00000	 0.00001	 0.00000		203.556792	-1756.472615
127127	 0.00003	 0.00006	 0.00006	 0.00012	 0.00998	 0.00000	 0.00001	 0.00000		217.520934	-1797.438413
128128	 0.00003	 0.00003	 0.00005	 0.00013	 0.01135	 0.00000	 0.00001	 0.00000		214.148745	-1763.749530
129129	 0.00005	 0.00006	 0.00012	 0.00030	 0.00992	 0.00000	 0.00003	 0.00000		206.745348	-1743.357053
130130	 0.00001	 0.00004	 0.00012	 0.00025	 0.01037	 0.00000	 0.00003	 0.00000		217.815604	-1751.736212
131131	 0.00002	 0.00003	 0.00018	 0.00033	 0.01055	 0.00000	 0.00003	 0.00000		202.665846	-1829.310713
132132	 0.00003	 0.00010	 0.00028	 0.00047	 0.00994	 0.00000	 0.00006	 0.00000		202.737944	-1708.399491
133133	 0.00003	 0.00015	 0.00025	 0.00043	 0.00974	 0.00000	 0.00005	 0.00000		197.988002	-1751.774476
134134	 0.00006	 0.00010	 0.00016	 0.00018	 0.01038	 0.00001	 0.00003	 0.00000		206.247375	-1668.963835
135135	 0.00002	 0.00003	 0.00006	 0.00014	 0.01056	 0.00000	 0.00001	 0.00000		221.835864	-1773.897536
136136	 0.00006	 0.00010	 0.00014	 0.00030	 0.01064	 0.00001	 0.00003	 0.00000		203.747896	-1731.335292
137137	 0.00004	 0.00011	 0.00012	 0.00019	 0.01026	 0.00000	 0.00002	 0.00000		206.822614	-1768.347254
138138	 0.00003	 0.00005	 0.00002	 0.00006	 0.01087	 0.00000	 0.00001	 0.00000		232.311071	-1758.039416
139139	 0.00003	 0.00004	 0.00004	 0.00007	 0.01155	 0.00000	 0.00001	 0.00000		224.514248	-1657.065159
140140	 0.00004	 0.00010	 0.00011	 0.00042	 0.01140	 0.00000	 0.00003	 0.00000		196.132931	-1758.472483
141141	 0.00005	 0.00019	 0.00016	 0.00025	 0.01130	 0.00000	 0.00003	 0.00000		200.097252	-1704.406113
142142	 0.00021	 0.00038	 0.00009	 0.00016	 0.01028	 0.00002	 0.00003	 0.00000		198.209956	-1711.191448
143143	 0.00017	 0.00026	 0.00007	 0.00005	 0.01069	 0.00001	 0.00002	 0.00000		195.757039	-1787.122713
144144	 0.00007	 0.00007	 0.00007	 0.00003	 0.00996	 0.00001	 0.00001	 0.00000		216.969089	-1781.808691
145145	 0.00023	 0.00036	 0.00015	 0.00011	 0.01136	 0.00002	 0.00003	 0.00000		201.013521	-1752.881077
146146	 0.00011	 0.00014	 0.00017	 0.00022	 0.01015	 0.00001	 0.00003	 0.00000		200.430734	-1688.996425
147147	 0.00003	 0.00007	 0.00011	 0.00027	 0.01065	 0.00000	 0.00002	 0.00000		203.167326	-1718.376754
148148	 0.00007	 0.00015	 0.00010	 0.00011	 0.01078	 0.00001	 0.00002	 0.00000		208.043772	-1707.207189
149149	 0.00006	 0.00014	 0.00006	 0.00013	 0.00940	 0.00000	 0.00001	 0.00000		205.112639	-1755.445517
150150	 0.00004	 0.00009	 0.00007	 0.00013	 0.01149	 0.00000	 0.00001	 0.00000		209.593741	-1834.941149
151151	 0.00002	 0.00003	 0.00005	 0.00019	 0.01142	 0.00000	 0.00001	 0.00000		215.814273	-1670.138740
152152	 0.00004	 0.00018	 0.00015	 0.00025	 0.01127	 0.00000	 0.00003	 0.00000		204.554794	-1704.934081
153153	 0.00004	 0.00012	 0.00016	 0.00029	 0.01049	 0.00001	 0.00003	 0.00000		203.451987	-1768.759261
154154	 0.00004	 0.00008	 0.00011	 0.00040	 0.01075	 0.00000	 0.00003	 0.00000		198.339979	-1767.464589
155155	 0.00003	 0.00009	 0.00016	 0.00023	 0.01067	 0.00000	 0.00003	 0.00000		210.498659	-1723.290138
156156	 0.00001	 0.00003	 0.00004	 0.00012	 0.01099	 0.00000	 0.00001	 0.00000		224.465354	-1712.780333
157157	 0.00001	 0.00004	 0.00002	 0.00005	 0.00975	 0.00000	 0.00000	 0.00000		226.461074	-1715.527150
158158	 0.00001	 0.00002	 0.00003	 0.00010	 0.01219	 0.00000	 0.00001	 0.00000		221.755842	-1706.998393
159159	 0.00016	 0.00013	 0.00008	 0.00010	 0.00961	 0.00001	 0.00002	 0.00000		206.552188	-1746.059981
160160	 0.00020	 0.00027	 0.00019	 0.00017	 0.00924	 0.00001	 0.00003	 0.00000		195.197273	-1799.689737
161161	 0.00007	 0.00018	 0.00010	 0.00012	 0.00976	 0.00001	 0.00002	 0.00000		209.156249	-1765.165730
162162	 0.00007	 0.00011	 0.00005	 0.00007	 0.00954	 0.00001	 0.00001	 0.00000		210.165467	-1757.172700
163163	 0.00008	 0.00009	 0.00009	 0.00012	 0.01022	 0.00000	 0.00002	 0.00000		208.177528	-1689.512049
164164	 0.00003	 0.00020	 0.00005	 0.00007	 0.01034	 0.00000	 0.00001	 0.00000		218.911494	-1721.795663
165165	 0.00005	 0.00022	 0.00005	 0.00007	 0.01042	 0.00000	 0.00001	 0.00000		212.344560	-1812.368708
166166	 0.00006	 0.00011	 0.00008	 0.00014	 0.01021	 0.00001	 0.00001	 0.00000		201.943740	-1788.276128
167167	 0.00004	 0.00005	 0.00005	 0.00012	 0.01039	 0.00000	 0.00001	 0.00000		217.226316	-1728.864068
168168	 0.00008	 0.00029	 0.00009	 0.00010	 0.01204	 0.00001	 0.00002	 0.00000		214.649146	-1701.575746
169169	 0.00024	 0.00029	 0.00022	 0.00035	 0.00996	 0.00001	 0.00004	 0.00000		187.143202	-1815.693583
170170	 0.00003	 0.00004	 0.00003	 0.00005	 0.01051	 0.00000	 0.00001	 0.00000		223.472497	-1751.683702
171171	 0.00005	 0.00006	 0.00004	 0.00006	 0.01062	 0.00000	 0.00001	 0.00000		221.901327	-1685.888914
172172	 0.00002	 0.00005	 0.00002	 0.00001	 0.00986	 0.00000	 0.00000	 0.00000		249.542104	-1740.713958
173173	 0.00006	 0.00007	 0.00003	 0.00002	 0.01072	 0.00000	 0.00001	 0.00000		231.519424	-1699.996589
174174	 0.00007	 0.00016	 0.00003	 0.00002	 0.01114	 0.00000	 0.00001	 0.00000		229.059769	-1732.706202
175175	 0.00012	 0.00017	 0.00005	 0.00004	 0.01029	 0.00001	 0.00001	 0.00000		222.418389	-1792.443410
176176	 0.00021	 0.00020	 0.00004	 0.00004	 0.01155	 0.00001	 0.00001	 0.00000		211.641173	-1786.988054
177177	 0.00012	 0.00024	 0.00004	 0.00002	 0.01009	 0.00001	 0.00001	 0.00000		215.387613	-1810.914033
178178	 0.00003	 0.00004	 0.00004	 0.00014	 0.00946	 0.00000	 0.00001	 0.00000		216.109253	-1757.372435
179179	 0.00006	 0.00010	 0.00005	 0.00008	 0.00923	 0.00001	 0.00001	 0.00000		215.350953	-1803.732828
180180	 0.00011	 0.00009	 0.00009	 0.00009	 0.01111	 0.00001	 0.00002	 0.00000		210.797390	-1680.374562
181181	 0.00009	 0.00016	 0.00005	 0.00006	 0.01109	 0.00001	 0.00001	 0.00000		209.487778	-1715.208921
182182	 0.00012	 0.00019	 0.00008	 0.00003	 0.01211	 0.00001	 0.00002	 0.00000		215.066587	-1745.609904
183183	 0.00008	 0.00005	 0.00004	 0.00002	 0.01038	 0.00000	 0.00001	 0.00000		239.395665	-1672.476024
184184	 0.00006	 0.00010	 0.00007	 0.00007	 0.01081	 0.00001	 0.00001	 0.00000		214.717157	-1726.103401
185185	 0.00003	 0.00005	 0.00003	 0.00004	 0.01062	 0.00000	 0.00001	 0.00000		227.348073	-1707.861015
186186	 0.00001	 0.00002	 0.00003	 0.00006	 0.01171	 0.00000	 0.00001	 0.00000		233.313307	-1715.940200
187187	 0.00003	 0.00007	 0.00003	 0.00004	 0.01090	 0.00000	 0.00001	 0.00000		220.013668	-1720.486180
188188	 0.00004	 0.00005	 0.00002	 0.00003	 0.01123	 0.00000	 0.00000	 0.00000		228.547467	-1745.918980
189189	 0.00001	 0.00006	 0.00003	 0.00007	 0.01044	 0.00000	 0.00001	 0.00000		222.825540	-1808.218935
190190	 0.00002	 0.00011	 0.00021	 0.00026	 0.01096	 0.00000	 0.00003	 0.00000		200.337844	-1715.129365
191191	 0.00003	 0.00007	 0.00008	 0.00011	 0.01123	 0.00000	 0.00002	 0.00000		219.330641	-1702.610971
192192	 0.00012	 0.00019	 0.00015	 0.00024	 0.01055	 0.00001	 0.00003	 0.00000		198.113041	-1748.279712
193193	 0.00010	 0.00021	 0.00006	 0.00013	 0.01097	 0.00001	 0.00002	 0.00000		206.520710	-1801.067732
194194	 0.00004	 0.00006	 0.00005	 0.00004	 0.00967	 0.00000	 0.00001	 0.00000		224.341511	-1808.401147
195195	 0.00006	 0.00015	 0.00004	 0.00004	 0.01142	 0.00001	 0.00001	 0.00000		209.833867	-1762.545090
196196	 0.00010	 0.00011	 0.00004	 0.00002	 0.01104	 0.00001	 0.00001	 0.00000		217.858193	-1760.931447
197197	 0.00006	 0.00012	 0.00005	 0.00003	 0.00986	 0.00001	 0.00001	 0.00000		225.698826	-1771.247933
198198	 0.00009	 0.00025	 0.00004	 0.00001	 0.01175	 0.00001	 0.00001	 0.00000		226.685426	-1717.628408
199199	 0.00009	 0.00018	 0.00004	 0.00001	 0.01033	 0.00001	 0.00001	 0.00000		211.104294	-1797.666909
200200	 0.00004	 0.00006	 0.00002	 0.00001	 0.01126	 0.00000	 0.00000	 0.00000		231.297791	-1748.386125
201201	 0.00004	 0.00006	 0.00003	 0.00001	 0.01078	 0.00000	 0.00000	 0.00000		230.743917	-1762.901518
202202	 0.00005	 0.00007	 0.00003	 0.00001	 0.01075	 0.00000	 0.00000	 0.00000		229.263100	-1721.749957
203203	 0.00002	 0.00004	 0.00001	 0.00001	 0.01138	 0.00000	 0.00000	 0.00000		228.878209	-1762.612900
204204	 0.00004	 0.00007	 0.00002	 0.00000	 0.01030	 0.00000	 0.00000	 0.00000		244.704915	-1724.341293
205205	 0.00003	 0.00005	 0.00001	 0.00001	 0.01052	 0.00000	 0.00000	 0.00000		254.365141	-1722.131220
206206	 0.00006	 0.00031	 0.00002	 0.00002	 0.01219	 0.00000	 0.00001	 0.00000		236.947620	-1709.162973
207207	 0.00005	 0.00010	 0.00003	 0.00004	 0.00918	 0.00000	 0.00001	 0.00000		220.034232	-1839.175486
208208	 0.00003	 0.00006	 0.00003	 0.00003	 0.00990	 0.00000	 0.00001	 0.00000		232.339434	-1810.696399
209209	 0.00003	 0.00007	 0.00006	 0.00017	 0.01098	 0.00000	 0.00001	 0.00000		208.325462	-1693.287098
210210	 0.00011	 0.00012	 0.00016	 0.00024	 0.00984	 0.00001	 0.00003	 0.00000		200.563108	-1718.885878
211211	 0.00004	 0.00009	 0.00009	 0.00039	 0.01157	 0.00000	 0.00002	 0.00000		196.411156	-1780.131644
212212	 0.00012	 0.00017	 0.00016	 0.00028	 0.01054	 0.00001	 0.00003	 0.00000		193.194774	-1757.603290
213213	 0.00003	 0.00018	 0.00014	 0.00028	 0.01060	 0.00000	 0.00003	 0.00000		201.455949	-1760.850323
214214	 0.00003	 0.00002	 0.00008	 0.00021	 0.01178	 0.00000	 0.00002	 0.00000		215.214677	-1752.154777
215215	 0.00010	 0.00016	 0.00015	 0.00018	 0.01017	 0.00000	 0.00003	 0.00000		198.392738	-1783.101634
216216	 0.00008	 0.00012	 0.00016	 0.00041	 0.01020	 0.00001	 0.00003	 0.00000		193.873147	-1831.691017
217217	 0.00003	 0.00008	 0.00004	 0.00014	 0.01044	 0.00000	 0.00001	 0.00000		214.223228	-1746.234772
218218	 0.00010	 0.00030	 0.00009	 0.00011	 0.00912	 0.00001	 0.00002	 0.00000		206.287930	-1744.834185
