Sample	theta_WAM	theta_CAM	theta_ATL	theta_AM	theta_root	tau_AM	tau_root	m_AM->ATL	Data-ld-ln	Full-ld-ln
0	 0.00004	 0.00011	 0.00014	 0.00039	 0.01388	 0.00001	 0.00004	 0.00000		204.350474	-1939.008099
1001	 0.00019	 0.00023	 0.00012	 0.00031	 0.01139	 0.00001	 0.00004	 0.00000		195.716476	-2042.565605
2002	 0.00021	 0.00012	 0.00015	 0.00045	 0.01212	 0.00001	 0.00004	 0.00000		195.053895	-1993.723213
3003	 0.00007	 0.00013	 0.00005	 0.00015	 0.01103	 0.00001	 0.00002	 0.00000		208.242691	-2099.899873
4004	 0.00005	 0.00007	 0.00005	 0.00013	 0.01354	 0.00001	 0.00001	 0.00000		210.904421	-2028.838390
5005	 0.00003	 0.00006	 0.00004	 0.00012	 0.01003	 0.00000	 0.00001	 0.00000		219.816087	-2049.044211
6006	 0.00007	 0.00012	 0.00007	 0.00027	 0.01101	 0.00001	 0.00002	 0.00000		199.687468	-2081.420413
7007	 0.00007	 0.00009	 0.00009	 0.00034	 0.01224	 0.00000	 0.00003	 0.00000		203.382288	-1997.951126
8008	 0.00016	 0.00014	 0.00022	 0.00062	 0.01052	 0.00001	 0.00007	 0.00000		196.527684	-1965.368593
9009	 0.00009	 0.00011	 0.00007	 0.00016	 0.01322	 0.00001	 0.00002	 0.00000		209.943770	-1963.484469
10010	 0.00016	 0.00018	 0.00007	 0.00025	 0.01245	 0.00001	 0.00002	 0.00000		197.374738	-2089.356461
11011	 0.00029	 0.00041	 0.00015	 0.00016	 0.01192	 0.00004	 0.00004	 0.00000		189.622543	-2014.957233
12012	 0.00025	 0.00017	 0.00007	 0.00005	 0.01241	 0.00002	 0.00002	 0.00000		207.296333	-2019.184809
13013	 0.00005	 0.00009	 0.00002	 0.00003	 0.01205	 0.00001	 0.00001	 0.00000		221.253546	-1993.838316
14014	 0.00007	 0.00012	 0.00006	 0.00013	 0.01327	 0.00001	 0.00002	 0.00000		205.216883	-1924.708687
15015	 0.00013	 0.00016	 0.00006	 0.00009	 0.01253	 0.00001	 0.00001	 0.00000		197.992771	-2050.056431
16016	 0.00004	 0.00002	 0.00001	 0.00001	 0.01282	 0.00000	 0.00000	 0.00000		233.957984	-2019.341743
17017	 0.00008	 0.00008	 0.00003	 0.00003	 0.01242	 0.00001	 0.00001	 0.00000		210.685796	-1990.324963
18018	 0.00004	 0.00014	 0.00002	 0.00002	 0.01159	 0.00000	 0.00000	 0.00000		222.419736	-1994.538370
19019	 0.00014	 0.00017	 0.00005	 0.00005	 0.01272	 0.00001	 0.00001	 0.00000		204.210723	-1975.451656
20020	 0.00013	 0.00015	 0.00004	 0.00005	 0.01220	 0.00001	 0.00001	 0.00000		211.521527	-2002.181057
21021	 0.00007	 0.00008	 0.00003	 0.00002	 0.01016	 0.00001	 0.00001	 0.00000		222.526127	-2027.405559
22022	 0.00021	 0.00013	 0.00005	 0.00006	 0.01200	 0.00001	 0.00002	 0.00000		198.016578	-2058.745066
23023	 0.00021	 0.00029	 0.00006	 0.00006	 0.01256	 0.00002	 0.00002	 0.00000		184.781540	-2131.135202
24024	 0.00009	 0.00011	 0.00004	 0.00002	 0.01217	 0.00001	 0.00001	 0.00000		207.828514	-1997.004296
25025	 0.00017	 0.00022	 0.00004	 0.00002	 0.01259	 0.00001	 0.00001	 0.00000		215.717306	-1992.536083
26026	 0.00010	 0.00013	 0.00005	 0.00003	 0.01161	 0.00001	 0.00001	 0.00000		207.428102	-2011.850477
27027	 0.00010	 0.00010	 0.00003	 0.00001	 0.01303	 0.00001	 0.00001	 0.00000		230.777206	-1987.680418
28028	 0.00007	 0.00011	 0.00003	 0.00002	 0.01244	 0.00001	 0.00001	 0.00000		216.843942	-2044.907620
29029	 0.00014	 0.00015	 0.00006	 0.00004	 0.01358	 0.00001	 0.00001	 0.00000		206.789676	-1988.738315
30030	 0.00010	 0.00019	 0.00005	 0.00006	 0.01155	 0.00001	 0.00001	 0.00000		204.828723	-2046.036356
31031	 0.00006	 0.00006	 0.00002	 0.00006	 0.01195	 0.00000	 0.00001	 0.00000		221.780236	-1980.822560
32032	 0.00004	 0.00005	 0.00003	 0.00004	 0.01204	 0.00000	 0.00001	 0.00000		226.300334	-1985.627378
33033	 0.00018	 0.00024	 0.00005	 0.00009	 0.01307	 0.00001	 0.00002	 0.00000		203.875857	-1934.344250
34034	 0.00012	 0.00010	 0.00004	 0.00008	 0.01268	 0.00001	 0.00001	 0.00000		202.179836	-2024.217273
35035	 0.00012	 0.00014	 0.00003	 0.00012	 0.01286	 0.00001	 0.00001	 0.00000		199.335904	-2029.908215
36036	 0.00007	 0.00004	 0.00001	 0.00005	 0.01320	 0.00000	 0.00001	 0.00000		223.789651	-1989.838740
37037	 0.00004	 0.00005	 0.00002	 0.00004	 0.01216	 0.00000	 0.00000	 0.00000		221.098104	-1978.907390
